"Postal code area","Inhabitants, total, 2014 (HE)","Females, 2014 (HE)","Males, 2014 (HE)","Average age of inhabitants, 2014 (HE)","0-2 years, 2014 (HE)","3-6 years, 2014 (HE)","7-12 years, 2014 (HE)","13-15 years, 2014 (HE)","16-17 years, 2014 (HE)","18-19 years, 2014 (HE)","20-24 years, 2014 (HE)","25-29 years, 2014 (HE)","30-34 years, 2014 (HE)","35-39 years, 2014 (HE)","40-44 years, 2014 (HE)","45-49 years, 2014 (HE)","50-54 years, 2014 (HE)","55-59 years, 2014 (HE)","60-64 years, 2014 (HE)","65-69 years, 2014 (HE)","70-74 years, 2014 (HE)","75-79 years, 2014 (HE)","80-84 years, 2014 (HE)","85 years or over, 2014 (HE)"
"19480 Hartosenpää   (Pertunmaa )",73,31,42,54,0,1,4,1,1,2,2,1,0,2,4,6,9,6,9,4,11,4,5,1
"19510 Lepsala   (Hartola )",37,19,18,49,0,1,2,2,1,1,0,0,1,1,2,3,2,9,3,5,1,2,0,1
"19540 Koitti-Lepsala   (Hartola )",298,135,163,49,6,6,16,10,10,3,10,11,10,8,14,23,19,26,36,31,18,23,8,10
"19600 Hartola Keskus   (Hartola )",2238,1160,1078,51,44,44,98,68,45,31,86,69,72,78,95,157,187,214,213,239,164,113,105,116
"19610 Murakka   (Hartola )",99,44,55,53,2,1,1,1,1,3,4,3,3,2,5,8,8,13,13,12,8,7,3,1
"19620 Pohela   (Hartola )",172,88,84,50,3,3,15,2,3,2,3,3,4,10,11,14,13,16,16,17,10,14,9,4
"19630 Kalhonkylä   (Hartola )",80,43,37,47,1,1,7,3,4,0,1,4,2,0,8,9,4,9,5,7,6,6,2,1
"19650 Joutsa Keskus   (Joutsa )",3467,1736,1731,51,70,91,177,82,57,63,122,124,114,120,148,223,252,271,335,406,259,226,165,162
"19670 Mieskonmäki   (Joutsa )",160,68,92,41,3,5,17,11,2,6,4,4,6,13,10,20,9,12,14,9,5,5,4,1
"19700 Sysmä Keskus   (Sysmä )",3029,1582,1447,53,47,56,130,78,62,49,108,84,83,70,126,182,226,261,308,321,241,237,170,190
"19730 Särkilampi   (Sysmä )",32,16,16,44,0,2,5,1,0,0,0,0,1,3,1,4,4,1,2,1,4,2,1,0
"19740 Liikola   (Sysmä )",126,53,73,54,5,1,4,3,0,1,2,6,5,5,5,9,12,9,4,11,12,19,12,1
"19770 Valittula   (Sysmä )",134,65,69,41,5,13,9,3,2,4,2,3,6,6,14,12,8,13,8,9,6,3,5,3
"19850 Putkijärvi-Siltasuo   (Hartola )",99,41,58,52,1,0,3,4,4,1,3,1,2,4,5,11,11,5,14,9,7,6,6,2
"19910 Tammijärvi   (Luhanka )",445,207,238,53,14,15,12,9,6,6,10,8,18,13,16,25,44,38,56,39,32,38,28,18
"19920 Pappinen   (Joutsa )",172,72,100,46,5,7,12,4,3,6,4,5,6,10,5,12,12,26,17,13,9,9,4,3
"19950 Luhanka   (Luhanka )",305,142,163,55,7,6,16,8,6,4,6,2,5,8,14,26,18,18,22,39,25,22,29,24
"20100 Turku Keskus   (Turku )",25635,14188,11447,42,493,458,596,291,240,539,4100,3471,2301,1509,1092,1174,1263,1220,1417,1622,1151,935,811,952
"20200 Iso-Heikkilä   (Turku )",1937,1017,920,48,30,29,27,19,11,55,210,198,168,132,79,91,116,114,101,115,82,82,111,167
"20210 Pahaniemi   (Turku )",4180,2144,2036,42,130,153,226,103,70,109,334,294,258,215,213,289,275,295,345,370,193,176,87,45
"20240 Pansio-Perno   (Turku )",5133,2484,2649,40,186,235,295,175,131,110,356,322,382,360,305,373,374,410,341,347,170,131,88,42
"20250 Pitkämäki-Muhkuri   (Turku )",735,365,370,44,21,30,37,21,23,28,37,19,33,43,54,51,65,64,51,73,37,21,9,18
"20300 Pohjola-Kastu   (Turku )",6499,3353,3146,42,177,272,365,177,105,152,519,434,489,475,352,399,408,403,402,412,290,283,197,188
"20320 Kuninkoja-Mälikkälä   (Turku )",16267,8715,7552,45,561,572,731,348,271,331,1084,1233,1147,915,793,939,1019,987,1140,1346,923,878,546,503
"20360 Kärsämäki-Urusvuori-Halinen   (Turku )",11020,5865,5155,45,312,382,468,250,174,249,728,735,695,646,524,641,692,757,887,1036,593,507,363,381
"20380 Räntämäki-Saramäki   (Turku )",2816,1418,1398,37,119,141,145,74,52,97,302,274,247,173,164,150,179,155,141,158,91,74,52,28
"20400 Moisio   (Turku )",3306,1681,1625,33,163,264,400,168,109,77,93,137,259,334,277,305,202,149,116,91,46,50,27,39
"20460 Jäkärlä   (Turku )",3549,1722,1827,40,134,149,246,108,74,78,187,229,261,225,198,257,264,283,303,269,134,82,37,31
"20500 Vesilinna   (Turku )",6873,3601,3272,37,112,142,221,119,144,123,1705,1125,637,331,231,226,193,217,262,316,216,159,149,245
"20520 Kupittaa   (Turku )",3221,1698,1523,40,53,54,67,39,29,85,655,463,278,151,104,154,148,160,190,185,115,110,95,86
"20540 Nummi-Ylioppilaskylä   (Turku )",20419,10106,10313,36,689,846,1068,506,339,488,2911,2702,1820,1307,1037,1189,1021,970,912,945,580,479,348,262
"20610 Varissuo   (Turku )",12984,6752,6232,40,530,581,842,420,299,305,874,899,870,814,709,749,831,797,942,1006,652,416,263,185
"20660 Littoinen   (Kaarina )",7325,3707,3618,38,278,443,639,355,242,193,226,237,453,556,606,672,583,427,445,410,221,172,92,75
"20700 Vartiovuori-Samppalinna   (Turku )",5626,3172,2454,45,101,88,104,64,49,106,985,697,480,270,213,196,224,231,314,303,285,250,280,386
"20720 Vasaramäki   (Turku )",6076,3402,2674,47,133,161,257,122,106,136,540,396,372,346,312,332,342,339,353,395,281,328,365,460
"20730 Skanssi   (Turku )",52,25,27,53,0,1,0,0,1,1,5,4,3,2,1,1,4,5,3,6,8,4,2,1
"20740 Ilpoinen-Harittu   (Turku )",9558,5155,4403,39,361,420,530,328,226,274,752,711,682,584,560,655,691,662,601,626,334,245,178,138
"20750 Huhkola-Lauste-Vaala   (Turku )",5159,2644,2515,40,228,288,271,159,112,141,339,382,395,283,303,304,351,337,357,395,253,120,86,55
"20760 Piispanristi   (Kaarina )",4152,2148,2004,41,131,192,294,150,111,102,220,183,247,283,279,347,296,277,295,316,177,131,75,46
"20780 Kaarina Keskus   (Kaarina )",11526,6011,5515,43,373,573,746,400,267,266,489,525,682,768,714,770,792,741,818,899,610,488,355,250
"20800 Ammattikorkeakoulu   (Turku )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20810 Martti-Korppolaismäki   (Turku )",15972,8545,7427,43,405,485,570,308,210,280,1530,1580,1504,1045,838,981,974,1018,1024,1006,690,551,465,508
"20880 Uittamo   (Turku )",4102,2235,1867,47,94,144,225,99,70,80,213,176,224,261,229,253,246,277,320,367,295,221,144,164
"20900 Moikoinen-Pikisaari   (Turku )",8939,4626,4313,36,370,601,928,461,293,197,239,349,566,713,785,689,608,548,518,448,253,151,106,116
"20960 Kakskerta   (Turku )",1472,735,737,44,30,68,117,61,42,38,37,24,37,83,110,122,112,112,102,173,93,62,28,21
"21100 Naantali Keskus   (Naantali )",6847,3677,3170,48,118,200,342,225,150,201,286,238,255,331,315,470,533,516,585,657,474,380,292,279
"21110 Taimo-Nuhjala-Lietsala   (Naantali )",7430,3819,3611,39,227,400,633,296,191,184,297,334,421,546,550,591,582,536,558,471,266,192,108,47
"21120 Viherjäinen   (Raisio )",1895,914,981,36,79,109,167,91,77,55,49,79,120,148,160,199,158,137,101,68,39,27,22,10
"21130 Poikko   (Naantali )",596,305,291,41,18,27,49,30,20,21,15,12,26,34,44,59,54,46,48,47,19,11,8,8
"21140 Rymättylä Keskus   (Naantali )",1326,660,666,45,30,67,103,42,27,23,37,35,62,71,80,100,101,111,111,126,78,39,29,54
"21150 Röölä   (Naantali )",309,145,164,49,6,8,10,9,5,7,12,10,4,13,22,22,28,28,37,42,23,9,7,7
"21160 Merimasku   (Naantali )",1734,840,894,40,63,103,136,62,41,33,48,69,85,132,125,136,155,153,136,107,66,40,22,22
"21180 Livonsaari   (Naantali )",215,103,112,44,9,8,17,1,7,2,4,7,15,17,9,15,21,23,18,20,12,2,3,5
"21195 Velkua   (Naantali )",222,104,118,51,7,8,11,4,2,3,3,3,6,7,12,13,17,27,30,33,17,8,3,8
"21200 Raisio Keskus   (Raisio )",12023,6373,5650,45,333,387,607,349,279,358,734,613,610,612,572,804,870,901,891,933,617,626,515,412
"21210 Hakinmäki   (Raisio )",2591,1279,1312,38,92,128,191,97,87,64,105,153,170,201,171,227,241,202,172,129,72,52,20,17
"21220 Somersoja   (Raisio )",1406,692,714,41,47,70,92,45,37,33,54,88,96,103,92,102,92,79,98,114,69,47,25,23
"21230 Lemu   (Masku )",1885,916,969,37,83,123,192,98,64,35,53,74,93,154,142,159,137,95,113,126,51,51,25,17
"21240 Askainen Keskus   (Masku )",886,437,449,43,28,47,54,35,19,11,24,38,62,50,52,71,71,68,72,55,48,30,26,25
"21250 Masku   (Masku )",6756,3356,3400,38,243,430,625,311,184,180,215,260,402,531,514,528,508,420,385,389,248,174,112,97
"21260 Ihala   (Raisio )",3722,1849,1873,39,133,192,305,164,115,113,107,150,215,278,262,344,304,241,240,226,140,111,51,31
"21270 Nousiainen   (Nousiainen )",4839,2376,2463,39,191,285,411,213,125,106,156,201,299,413,289,354,343,335,330,282,179,123,107,97
"21280 Kuloinen   (Raisio )",2262,1144,1118,41,86,137,148,87,56,46,63,91,140,171,136,155,156,198,182,168,98,74,44,26
"21290 Rusko   (Rusko )",4082,2083,1999,40,136,218,325,214,160,101,134,117,248,270,283,349,313,251,298,246,148,125,84,62
"21310 Vahto   (Rusko )",1801,905,896,39,55,90,154,78,51,43,69,76,135,142,121,152,123,129,106,99,64,50,25,39
"21330 Paattinen   (Turku )",1829,928,901,43,62,91,133,76,47,40,44,70,103,121,119,128,130,149,131,132,83,77,57,36
"21340 Tortinmäki   (Turku )",591,273,318,45,16,24,30,23,14,10,19,22,27,39,39,43,40,42,65,69,39,18,8,4
"21350 Ilmarinen   (Lieto )",1901,921,980,38,74,128,193,88,51,55,44,57,105,162,136,164,150,127,119,122,45,33,30,18
"21360 Lieto Asemanseutu   (Lieto )",1805,866,939,40,58,126,137,67,39,41,62,58,131,136,119,128,147,110,143,127,77,59,27,13
"21370 Aura kk.   (Aura )",613,294,319,41,27,26,45,23,15,15,18,32,40,50,29,41,48,58,45,42,23,14,13,9
"21380 Aura Keskus   (Aura )",3370,1737,1633,39,136,188,301,155,83,72,133,173,227,262,216,237,220,223,205,196,114,103,51,75
"21410 Vanhalinna   (Lieto )",2299,1144,1155,37,107,127,209,97,72,74,79,81,127,171,177,247,166,142,122,134,62,56,31,18
"21420 Lieto Keskus   (Lieto )",7717,3988,3729,41,289,449,619,293,181,201,310,267,464,570,542,554,502,399,429,544,346,307,240,211
"21430 Yliskulma   (Lieto )",810,396,414,38,22,58,68,45,22,20,29,32,57,61,44,58,67,67,52,40,28,21,10,9
"21450 Tarvasjoki Keskus   (Lieto )",1869,939,930,42,60,94,162,82,56,42,50,64,127,109,109,145,134,117,148,123,73,59,51,64
"21480 Prunkila   (Marttila )",369,175,194,43,17,16,22,14,6,8,10,14,31,21,31,23,19,31,26,35,15,14,11,5
"21490 Marttila   (Marttila )",1126,592,534,46,39,56,60,36,20,17,39,49,76,71,56,68,86,68,79,87,65,53,45,56
"21500 Piikkiö   (Kaarina )",7106,3535,3571,39,269,440,617,280,183,142,218,265,441,597,499,551,531,446,432,467,267,202,151,108
"21510 Hevonpää   (Paimio )",479,237,242,39,21,38,38,19,10,5,12,23,38,36,34,29,30,34,45,24,15,9,11,8
"21520 Naskarla   (Paimio )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21530 Paimio Keskus   (Paimio )",8334,4264,4070,41,326,445,599,293,186,183,358,416,552,569,528,544,495,530,584,653,381,250,223,219
"21540 Preitilä   (Paimio )",1368,675,693,39,48,81,134,49,47,43,33,35,75,96,93,106,147,117,94,85,36,25,13,11
"21555 Taatila   (Paimio )",336,158,178,41,15,22,25,9,4,7,9,13,32,25,22,24,21,19,28,22,10,14,8,7
"21560 Ollila   (Marttila )",541,239,302,44,16,23,36,22,20,9,18,17,23,34,35,35,42,35,50,48,36,16,8,18
"21570 Sauvo Keskus   (Sauvo )",2536,1287,1249,44,60,130,187,92,50,59,78,84,139,133,177,197,195,183,226,191,113,93,75,74
"21590 Karuna   (Sauvo )",438,203,235,47,11,16,22,11,5,5,17,12,19,22,27,39,42,40,55,40,25,13,5,12
"21600 Parainen Keskus   (Parainen )",10742,5514,5228,44,329,490,788,372,275,270,416,401,521,660,711,717,742,730,808,860,514,451,340,347
"21610 Kirjala   (Parainen )",1089,519,570,40,28,65,97,58,27,24,33,36,54,78,92,83,84,74,82,63,48,33,18,12
"21620 Kuusisto   (Kaarina )",2104,1063,1041,39,72,131,225,98,55,43,32,66,104,178,205,185,128,111,124,147,90,52,35,23
"21630 Lielahti   (Parainen )",597,292,305,39,20,23,62,33,22,12,21,12,34,34,50,47,54,36,36,47,26,14,7,7
"21650 Lillandet   (Parainen )",428,208,220,50,12,10,20,8,11,4,9,11,20,17,10,40,36,52,62,44,21,12,17,12
"21660 Nauvo Keskus   (Parainen )",741,375,366,47,25,22,37,19,16,17,35,27,25,43,40,54,49,51,72,77,46,30,24,32
"21670 Mattnäs-Nötö   (Parainen )",219,106,113,47,3,8,11,6,7,4,5,5,16,10,17,9,17,20,20,26,12,15,6,2
"21680 Nötö   (Parainen )",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21710 Korppoo Keskus-Utö   (Parainen )",636,319,317,49,13,15,32,21,13,7,26,28,20,24,26,40,46,66,67,69,42,36,19,26
"21720 Korpoström   (Parainen )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21740 Utö   (Parainen )",46,21,25,45,3,2,4,0,0,0,0,2,1,2,2,5,5,8,3,6,2,0,0,1
"21750 Norrskata   (Parainen )",99,41,58,58,1,2,2,0,0,0,4,3,4,2,4,3,6,7,16,18,9,9,6,3
"21760 Houtskär Keskus   (Parainen )",421,192,229,51,5,13,19,10,5,4,18,17,19,15,15,23,35,40,36,51,31,20,23,22
"21770 Mossala   (Parainen )",130,60,70,43,2,4,10,10,7,2,2,2,6,9,12,10,7,2,11,12,12,4,1,5
"21800 Kyrö   (Pöytyä )",2519,1240,1279,41,109,141,176,99,51,64,137,135,149,143,133,156,159,153,174,180,102,91,81,86
"21820 Kumila   (Pöytyä )",369,177,192,41,18,26,31,11,4,3,11,22,15,32,22,18,26,20,28,22,24,9,14,13
"21840 Karinainen   (Pöytyä )",371,183,188,33,18,31,40,20,19,15,18,24,20,17,27,24,20,17,18,16,10,5,4,8
"21860 Auvainen   (Pöytyä )",419,199,220,40,11,29,36,19,16,11,14,13,19,29,23,40,25,32,29,21,14,7,21,10
"21870 Riihikoski   (Pöytyä )",1949,959,990,41,84,107,140,60,44,48,76,82,139,129,100,136,145,139,141,136,75,61,53,54
"21880 Pöytyä   (Pöytyä )",423,203,220,49,12,12,18,14,13,10,12,13,17,23,19,28,39,39,30,35,26,20,17,26
"21890 Haveri   (Pöytyä )",280,126,154,43,7,12,27,13,6,9,9,5,12,12,16,29,18,20,22,21,14,10,5,13
"21900 Yläne Keskus   (Pöytyä )",1534,768,766,47,52,61,99,51,30,26,51,59,72,73,84,96,106,95,118,134,91,97,60,79
"21930 Uusikartano   (Pöytyä )",541,246,295,45,12,19,37,17,10,16,11,19,33,32,18,50,53,46,56,43,28,23,7,11
"22100 Maarianhamina   (Maarianhamina - Mariehamn )",11485,5972,5513,43,299,423,665,331,278,302,756,785,724,673,700,822,741,731,822,816,568,429,300,320
"22120 Möckelö   (Jomala )",765,370,395,37,32,56,69,26,14,18,36,28,56,68,58,67,54,45,47,38,16,15,15,7
"22130 Gottby   (Jomala )",843,430,413,38,28,59,79,34,24,18,17,38,45,64,84,72,50,49,62,56,34,10,10,10
"22140 Önningby   (Jomala )",1132,530,602,34,61,86,113,48,25,20,48,47,81,133,99,81,68,66,46,45,30,22,6,7
"22150 Jomala Centrum   (Jomala )",1754,861,893,40,69,85,131,55,41,33,100,113,123,101,119,147,101,119,113,110,78,47,36,33
"22160 Järsö   (Lemland )",326,160,166,42,11,15,22,11,16,7,3,15,16,26,20,28,18,23,27,31,21,10,4,2
"22220 Emkarby   (Finström )",385,187,198,41,16,16,19,20,4,13,16,17,24,22,40,30,31,22,33,20,20,10,7,5
"22240 Hammarland   (Hammarland )",1500,740,760,42,50,71,119,50,37,33,63,60,97,94,111,108,97,104,107,111,71,44,32,41
"22270 Storby   (Eckerö )",917,431,486,45,26,40,51,26,15,22,44,43,47,49,47,65,76,76,70,77,51,33,21,38
"22310 Pålsböle   (Finström )",519,253,266,43,13,20,47,17,9,11,26,21,23,31,33,41,35,39,44,27,28,26,9,19
"22320 Ödkarby   (Saltvik )",818,395,423,43,19,30,61,39,18,22,30,47,47,38,49,65,70,55,55,61,37,29,24,22
"22330 Tjudö   (Finström )",315,160,155,43,10,17,20,9,5,14,16,12,18,18,15,24,29,18,22,23,9,10,17,9
"22340 Geta   (Geta )",490,239,251,44,14,20,27,18,5,9,25,30,30,28,23,30,51,42,27,23,32,26,12,18
"22410 Godby   (Finström )",1579,807,772,40,58,82,124,55,37,32,85,83,103,104,107,108,96,98,105,115,77,53,26,31
"22430 Saltvik   (Saltvik )",704,359,345,44,30,33,47,18,16,10,25,22,45,51,38,41,46,53,62,50,36,22,29,30
"22520 Tosarby   (Sund )",488,235,253,44,10,12,42,12,11,13,18,18,21,24,42,40,36,39,41,45,25,19,13,7
"22530 Sund   (Sund )",539,273,266,43,18,26,42,14,13,16,14,24,21,36,38,38,44,39,31,45,32,19,10,19
"22550 Vårdö   (Vårdö )",417,207,210,47,14,12,28,15,9,6,17,20,11,23,24,29,32,20,31,38,29,17,29,13
"22610 Lemland   (Lemland )",1515,749,766,39,76,77,114,66,47,40,66,78,98,87,111,128,115,96,82,85,54,43,25,27
"22630 Lumparland   (Lumparland )",429,204,225,45,13,19,29,17,16,11,9,12,14,21,28,32,33,31,34,34,29,20,17,10
"22710 Ålands Degerby   (Föglö )",564,270,294,48,10,16,28,28,15,6,25,31,22,23,31,44,29,42,53,49,37,18,23,34
"22720 Sottunga   (Sottunga )",96,44,52,55,1,0,1,2,3,0,8,2,4,1,2,8,9,10,13,7,8,6,3,8
"22730 Kökar   (Kökar )",253,111,142,50,3,5,12,14,2,7,13,9,7,2,12,27,19,15,20,30,24,10,10,12
"22810 Seglinge   (Kumlinge )",36,20,16,51,0,2,2,0,0,2,4,0,0,1,2,4,2,0,1,4,3,6,1,2
"22820 Kumlinge   (Kumlinge )",188,84,104,51,1,3,7,3,3,1,10,15,6,11,6,11,17,22,18,9,7,15,11,12
"22830 Enklinge   (Kumlinge )",82,40,42,48,1,3,4,3,2,1,4,3,6,3,3,2,5,8,13,7,3,6,2,3
"22840 Lappo   (Brändö )",73,29,44,52,0,0,5,3,3,0,1,3,1,2,6,2,10,3,12,5,8,3,1,5
"22910 Torsholma   (Brändö )",91,41,50,41,2,2,8,7,3,1,9,5,1,5,4,11,6,0,6,8,5,4,2,2
"22920 Brändö-Åland   (Brändö )",149,71,78,56,2,0,2,1,1,1,5,9,7,4,4,8,13,25,13,18,15,5,6,10
"22930 Fiskö   (Brändö )",36,20,16,59,0,0,0,1,1,1,1,2,0,0,0,5,0,3,8,3,4,1,1,5
"22940 Åva   (Brändö )",85,32,53,48,2,5,4,1,1,2,4,1,7,2,9,2,5,4,11,9,5,5,6,0
"22950 Jurmo   (Brändö )",45,21,24,49,0,0,5,1,0,1,2,1,1,0,4,3,2,12,5,3,1,1,1,2
"23100 Mynämäki Keskus   (Mynämäki )",6249,3146,3103,44,155,259,417,247,157,156,263,254,325,324,368,466,464,417,473,491,321,259,204,229
"23120 Mietoinen Keskus   (Mynämäki )",892,440,452,44,31,39,44,32,24,19,33,43,50,60,44,53,79,67,95,76,39,28,14,22
"23140 Hietamäki   (Mynämäki )",685,324,361,43,15,37,48,28,19,19,20,26,43,40,30,51,60,63,55,45,29,32,14,11
"23200 Vinkkilä   (Vehmaa )",1624,825,799,46,42,69,98,50,36,33,66,63,65,83,91,94,116,156,112,154,84,74,72,66
"23210 Vehmaa   (Vehmaa )",565,275,290,46,23,14,30,16,10,14,19,21,24,38,36,36,53,36,51,48,28,25,22,21
"23260 Rautila   (Vehmaa )",185,97,88,45,5,6,7,7,2,8,7,7,7,13,6,18,18,22,18,12,7,7,3,5
"23310 Taivassalo   (Taivassalo )",1635,810,825,49,51,59,88,36,20,23,58,63,73,78,61,97,133,140,154,169,89,90,69,84
"23360 Kustavi   (Kustavi )",880,426,454,52,12,20,30,22,18,16,28,32,28,28,31,56,73,98,83,119,68,46,33,39
"23390 Iniö   (Parainen )",221,111,110,52,5,6,7,9,1,5,6,9,4,11,13,12,15,15,28,23,19,10,7,16
"23450 Lokalahti   (Uusikaupunki )",978,487,491,45,29,49,58,21,21,18,40,34,56,55,41,57,75,89,90,90,53,44,39,19
"23500 Uusikaupunki Keskus   (Uusikaupunki )",11305,5702,5603,46,289,392,608,329,220,257,612,559,524,597,570,719,841,860,950,1110,652,549,334,333
"23600 Kalanti Keskus   (Uusikaupunki )",2245,1104,1141,44,78,108,151,70,47,40,104,98,114,138,127,150,164,146,193,201,99,89,57,71
"23660 Kalanti Asemanseutu   (Uusikaupunki )",380,188,192,41,13,21,33,12,9,6,18,17,21,27,27,22,19,34,24,32,17,13,6,9
"23800 Laitila Keskus   (Laitila )",8109,4118,3991,43,297,389,542,296,169,175,351,404,452,485,468,502,573,598,562,581,386,378,247,254
"23840 Soukainen   (Laitila )",175,90,85,45,5,10,10,3,4,2,6,7,9,15,3,9,13,18,19,16,11,9,5,1
"23880 Suontaka   (Laitila )",102,47,55,44,2,6,9,4,1,1,4,2,9,4,5,6,7,12,9,10,2,1,6,2
"23930 Pyhämaa   (Uusikaupunki )",533,249,284,51,8,9,21,18,16,13,12,2,12,21,29,33,59,46,72,54,42,32,17,17
"23950 Pyhäranta   (Pyhäranta )",550,266,284,46,10,24,35,24,11,12,27,22,15,29,30,50,37,30,46,48,33,33,18,16
"23960 Santtio   (Pyhäranta )",245,127,118,46,8,10,15,9,7,2,7,9,10,10,15,19,22,8,29,28,10,11,12,4
"24100 Salo Keskus   (Salo )",9131,5009,4122,48,195,255,359,217,181,232,622,509,442,441,425,565,517,655,702,874,548,587,421,384
"24130 Ylhäisi   (Salo )",3948,2001,1947,41,140,232,316,139,92,97,153,164,248,288,255,307,254,234,253,249,164,133,104,126
"24240 Rappula   (Salo )",3972,2092,1880,48,74,106,199,121,102,100,202,177,197,188,214,278,225,273,306,321,230,209,189,261
"24260 Ollikkala   (Salo )",4490,2301,2189,43,132,169,225,115,80,101,248,291,291,257,256,319,335,375,395,372,222,173,82,52
"24280 Tupuri-Hähkänä   (Salo )",5278,2622,2656,35,194,348,540,275,145,137,203,253,393,457,420,464,386,300,282,239,107,73,34,28
"24800 Halikko Keskus   (Salo )",4633,2419,2214,43,101,170,331,184,125,118,212,207,238,251,347,345,320,318,337,321,238,208,124,138
"24910 Halikko Asemanseutu   (Salo )",1106,542,564,36,53,102,121,48,29,9,18,32,73,111,99,84,71,48,44,72,48,26,9,9
"25110 Kruusila   (Salo )",343,161,182,46,11,10,13,11,9,8,13,11,13,22,22,24,39,29,29,33,13,13,12,8
"25130 Muurla   (Salo )",1545,746,799,41,38,81,141,58,38,34,51,69,80,115,96,108,137,96,105,107,75,43,46,27
"25160 Tuohittu   (Salo )",111,54,57,45,6,3,4,3,2,4,3,7,6,5,6,7,10,7,16,6,2,5,7,2
"25170 Kotalato   (Salo )",144,68,76,44,1,4,17,3,0,6,5,10,9,7,6,12,4,9,12,16,10,4,4,5
"25180 Romsila   (Salo )",234,114,120,43,4,18,16,10,2,2,5,5,20,17,11,20,27,13,20,14,8,11,9,2
"25190 Inkere   (Salo )",1005,483,522,39,45,63,82,43,24,12,38,49,58,81,73,71,73,71,76,63,34,22,14,13
"25210 Vartsala   (Salo )",416,201,215,39,13,32,48,15,9,5,6,16,10,43,36,35,28,24,33,29,14,10,2,8
"25230 Angelniemi   (Salo )",374,187,187,46,5,16,23,15,13,6,16,9,7,20,22,36,34,24,37,30,18,29,9,5
"25240 Hajala   (Salo )",674,328,346,44,14,30,54,19,13,19,20,17,28,44,37,60,56,57,49,59,40,27,19,12
"25250 Märynummi   (Salo )",1045,521,524,40,38,57,82,44,26,17,46,30,58,66,95,79,65,92,86,66,41,26,17,14
"25260 Vaskio   (Salo )",1044,522,522,42,37,53,80,37,22,28,29,39,64,66,66,93,71,59,79,78,42,40,35,26
"25320 Raatala   (Salo )",431,202,229,44,11,13,30,17,8,9,29,10,17,24,28,31,42,30,33,32,21,23,9,14
"25330 Kuusjoki Keskus   (Salo )",841,403,438,44,35,44,56,20,12,17,35,51,41,62,35,45,46,68,74,67,38,24,38,33
"25340 Kanunki   (Salo )",407,188,219,44,13,16,30,12,10,14,11,17,18,21,22,32,41,25,33,35,23,16,8,10
"25360 Pertteli Keskus   (Salo )",1232,625,607,40,33,67,118,62,43,26,37,54,69,83,91,89,91,77,76,70,51,42,31,22
"25370 Hiisi   (Salo )",679,315,364,40,23,44,60,30,18,9,25,35,34,48,43,50,46,49,54,37,31,17,13,13
"25380 Rekijoki   (Salo )",492,246,246,49,11,15,26,6,9,11,24,13,17,24,13,39,39,44,62,61,30,24,15,9
"25390 Kiikala Keskus   (Salo )",833,397,436,48,19,31,57,28,15,16,24,22,42,37,49,53,58,59,76,76,57,44,45,25
"25410 Suomusjärvi Keskus   (Salo )",1135,568,567,48,19,39,67,39,19,30,34,38,55,47,61,80,89,90,106,92,61,53,44,72
"25420 Lahnajärvi   (Salo )",155,76,79,46,3,6,12,5,3,1,0,6,9,8,11,8,18,18,12,6,11,10,5,3
"25430 Kettula   (Salo )",68,33,35,52,0,0,1,4,3,0,3,0,2,3,4,5,5,11,7,8,4,7,1,0
"25460 Toija   (Salo )",1215,574,641,46,27,40,86,47,29,22,42,44,53,61,77,83,93,84,82,109,68,73,45,50
"25470 Kisko kk   (Salo )",289,137,152,49,6,11,16,9,5,3,7,6,12,20,13,10,19,20,36,42,26,11,8,9
"25500 Perniö Keskus   (Salo )",3500,1793,1707,46,90,156,227,112,86,71,105,118,179,202,203,188,233,248,282,312,203,189,124,172
"25520 Perniö Asemanseutu   (Salo )",643,323,320,45,8,21,49,21,15,19,29,15,39,27,38,33,65,67,65,50,34,21,14,13
"25540 Knaapila   (Salo )",221,111,110,45,9,8,18,6,3,7,8,7,8,14,8,15,10,24,17,29,6,12,5,7
"25550 Aijala   (Salo )",91,43,48,51,0,3,7,2,1,0,0,0,3,7,10,1,8,8,15,12,7,5,2,0
"25560 Koski Asemanseutu   (Salo )",224,103,121,44,6,12,15,5,4,5,4,3,14,15,16,17,21,26,16,19,10,7,7,2
"25570 Teijo-Mathildedal   (Salo )",566,287,279,50,6,21,30,13,11,9,14,13,13,26,32,43,43,53,60,59,45,39,23,13
"25610 Ylönkylä   (Salo )",397,188,209,44,6,19,27,11,11,8,22,12,14,26,21,42,39,26,29,30,24,15,8,7
"25630 Finby   (Salo )",299,154,145,50,10,9,12,9,7,6,4,5,14,16,11,22,21,25,24,36,22,15,18,13
"25640 Förby   (Salo )",244,116,128,51,5,4,11,9,2,3,7,7,11,14,16,14,12,26,22,32,10,13,15,11
"25650 Strömma   (Kemiönsaari )",100,47,53,49,6,3,1,1,1,2,3,3,5,7,4,3,8,13,13,9,9,2,3,4
