"Postal code area","Aged 18 or over, total, 2013 (HR)","Average income of inhabitants, 2013 (HR)","Median income of inhabitants, 2013 (HR)","Inhabintants belonging to the lowest income category, 2013 (HR)","Inhabitants belonging to the middle income category, 2013 (HR)","Inhabintants belonging to the highest income category, 2013 (HR)","Accumulated purchasing power of inhabitants, 2013 (HR)"
"07870 Skinnarby   (Loviisa )",367,22503,20821,91,199,77,8258471
"07880 Liljendal Keskus   (Loviisa )",843,21792,19698,188,497,158,18370635
"07890 Mickelspiltom   (Loviisa )",167,22569,19227,36,98,33,3768974
"07900 Loviisa Keskus   (Loviisa )",3446,21813,19323,652,2188,606,75167006
"07910 Valko   (Loviisa )",955,21735,20037,174,623,158,20757065
"07920 Etelä-Harju   (Loviisa )",1190,23751,20848,197,734,259,28263756
"07930 Pernaja Kirkonkylä   (Loviisa )",541,23476,21001,71,351,119,12700544
"07940 Määrlahti   (Loviisa )",840,20856,17948,145,579,116,17519113
"07945 Kuggom   (Loviisa )",404,23346,20778,99,224,81,9431600
"07955 Tesjoki   (Loviisa )",971,22850,21100,172,589,210,22187766
"07960 Ahvenkoski   (Loviisa )",118,26020,21761,19,77,22,3070414
"07970 Ruotsinpyhtää Keskus   (Loviisa )",488,21580,19770,70,341,77,10531158
"07980 Kuninkaankylä   (Loviisa )",257,21234,18397,57,148,52,5457129
"07990 Ruotsinkylä-Koskisto   (Loviisa )",253,21848,18686,59,143,51,5527591
"08100 Lohja Keskus   (Lohja )",6730,23475,20155,1119,4196,1415,157984174
"08150 Keskilohja   (Lohja )",3928,25928,23897,564,2198,1166,101846891
"08200 Ojamo   (Lohja )",3160,20983,19996,545,2173,442,66305925
"08350 Routio   (Lohja )",1996,23806,20933,361,1194,441,47516925
"08360 Kisakallio   (Lohja )",0,0,0,0,0,0,0
"08450 Hormajärvi   (Lohja )",252,25090,19819,48,151,53,6322704
"08480 Karstu   (Lohja )",200,25069,23949,40,103,57,5013763
"08500 Ventelä-Millola   (Lohja )",4964,25282,23354,737,2896,1331,125497598
"08680 Muijala   (Lohja )",1301,28132,26828,185,614,502,36599494
"08700 Virkkala   (Lohja )",5850,23636,21991,980,3464,1406,138268622
"08800 Kirkniemi   (Lohja )",1233,26311,25012,197,638,398,32441346
"09120 Karjalohja   (Lohja )",983,22459,19544,200,606,177,22077455
"09220 Sammatti   (Lohja )",1213,23118,22454,197,729,287,28042426
"09430 Saukkola   (Lohja )",1322,23756,21798,232,775,315,31405019
"09520 Millola   (Lohja )",98,23116,22108,20,54,24,2265401
"09630 Koisjärvi   (Lohja )",401,23700,22140,101,189,111,9503658
"09810 Nummi-Oinola   (Lohja )",804,21623,19228,205,426,173,17384813
"09930 Leppäkorpi   (Lohja )",241,21656,19057,63,136,42,5219041
"10120 Tähtelä   (Inkoo )",511,24939,22057,116,265,130,12743893
"10140 Päivölä   (Inkoo )",238,26756,25793,48,110,80,6368044
"10160 Degerby   (Inkoo )",665,30048,25434,120,304,241,19981879
"10210 Inkoo Keskus   (Inkoo )",2184,24779,22133,354,1244,586,54116434
"10230 Inkoo Asemanseutu   (Inkoo )",305,23077,20708,70,169,66,7038420
"10250 Fagervik   (Inkoo )",112,44016,21595,20,63,29,4929764
"10270 Barösund   (Inkoo )",122,22690,18581,31,63,28,2768185
"10300 Karjaa Keskus   (Raasepori )",5989,21570,19601,1168,3824,997,129181119
"10320 Bäljars   (Raasepori )",1048,20789,19669,203,704,141,21787290
"10330 Pinjainen   (Raasepori )",485,21536,20593,115,279,91,10444905
"10350 Meltolan sairaala-alue   (Raasepori )",90,16823,15924,15,72,3,1514113
"10360 Mustio   (Raasepori )",1059,23874,22383,201,630,228,25282861
"10380 Kaunislahti   (Raasepori )",93,21484,20375,20,55,18,1997975
"10410 Åminnefors   (Raasepori )",337,19652,17235,86,205,46,6622569
"10420 Pohjankuru   (Raasepori )",1516,22333,17977,300,1017,199,33857339
"10440 Bollsta   (Raasepori )",291,21357,17213,64,182,45,6214854
"10470 Fiskari   (Raasepori )",387,20586,17307,94,237,56,7966968
"10480 Antskog   (Raasepori )",95,20485,19150,27,54,14,1946047
"10520 Tenhola Kirkonkylä   (Raasepori )",1379,23184,20324,280,861,238,31970287
"10570 Bromarv   (Raasepori )",422,21311,16560,125,248,49,8993035
"10600 Tammisaari Keskus   (Raasepori )",4320,23185,19306,862,2692,766,100160086
"10620 Högbacka   (Raasepori )",1494,21821,20719,241,1031,222,32600963
"10640 Dragsvik   (Raasepori )",757,24405,24073,111,474,172,18474598
"10650 Flyet   (Raasepori )",2130,22073,20604,362,1424,344,47015160
"10660 Trollböle   (Raasepori )",727,20745,19472,153,479,95,15081262
"10680 Skogby   (Raasepori )",166,21123,20308,29,115,22,3506362
"10710 Snappertuna   (Raasepori )",306,22841,21381,58,188,60,6989363
"10820 Lappohja   (Hanko )",544,20394,19299,107,366,71,11094501
"10900 Hanko Keskus   (Hanko )",3662,21593,18983,676,2447,539,79073243
"10940 Hangonkylä   (Hanko )",1755,23440,21715,253,1144,358,41137602
"10960 Hanko Pohjoinen   (Hanko )",1535,22667,21484,230,1037,268,34793933
"11100 Riihimäki Keskus   (Riihimäki )",5826,22053,19684,1050,3819,957,128482207
"11120 Pohjois-Riihimäki   (Riihimäki )",5683,23760,22178,886,3547,1250,135026328
"11130 Peltosaari-Patastenmäki   (Riihimäki )",7247,22902,21623,1323,4366,1558,165974189
"11310 Taka-Kasarmi   (Riihimäki )",575,24056,23345,97,342,136,13832419
"11710 Herajoki   (Riihimäki )",2390,23633,22720,396,1445,549,56482067
"11910 Lasi-Kumela   (Janakkala )",1961,23647,21725,346,1188,427,46371562
"12100 Oitti   (Hausjärvi )",2112,21718,19416,416,1342,354,45868177
"12130 Mommila   (Hausjärvi )",272,23398,20111,68,147,57,6364132
"12170 Hietoinen   (Hausjärvi )",187,21372,18145,49,102,36,3996599
"12210 Hausjärvi kk   (Hausjärvi )",183,24081,22047,32,111,40,4406848
"12240 Hikiä   (Hausjärvi )",1306,27903,23875,200,763,343,36440728
"12310 Ryttylä   (Hausjärvi )",1447,22513,21926,237,945,265,32575879
"12350 Turkhauta   (Hausjärvi )",373,22065,20475,85,221,67,8230402
"12380 Leppäkoski   (Janakkala )",408,22994,22328,68,269,71,9381421
"12400 Tervakoski   (Janakkala )",3653,23494,22034,563,2271,819,85821939
"12450 Vähikkälä   (Janakkala )",226,24811,21798,43,143,40,5607300
"12520 Kormu   (Loppi )",326,23961,23739,61,182,83,7811332
"12540 Launonen   (Loppi )",1153,24150,23557,204,666,283,27844455
"12600 Läyliäinen   (Loppi )",1464,22105,20573,319,838,307,32361233
"12630 Sajaniemi   (Loppi )",242,23165,21410,41,153,48,5605854
"12640 Joentaka   (Loppi )",252,23243,22161,58,125,69,5857269
"12700 Loppi kk   (Loppi )",1930,21564,19212,357,1252,321,41618339
"12750 Pilpala   (Loppi )",448,21296,18566,110,256,82,9540468
"12820 Räyskälä   (Loppi )",47,19968,17464,9,34,4,938474
"12920 Topeno   (Loppi )",287,23742,20709,59,158,70,6813951
"12950 Vojakkala-Eerolankulma   (Loppi )",151,22017,19299,32,91,28,3324571
"13100 Hämeenlinna Keskus   (Hämeenlinna )",9270,23070,19980,1765,5678,1827,213854432
"13110 Kantola   (Hämeenlinna )",165,21468,19698,35,94,36,3542213
"13130 Kauriala   (Hämeenlinna )",5366,21660,19070,934,3593,839,116229571
"13200 Keinusaari   (Hämeenlinna )",1315,21039,18943,220,924,171,27665706
"13210 Hätilä   (Hämeenlinna )",6886,23402,21030,1148,4314,1424,161143284
"13220 Sairio   (Hämeenlinna )",1427,25409,23032,210,826,391,36258407
"13250 Katuma   (Hämeenlinna )",898,17789,15938,246,569,83,15974478
"13270 Ruununmylly   (Hämeenlinna )",1087,28986,26126,142,558,387,31508172
"13300 Käikälä   (Hämeenlinna )",1998,25352,24819,226,1227,545,50653811
"13330 Harviala   (Janakkala )",517,25736,24031,65,306,146,13305502
"13430 Hattelmala   (Hämeenlinna )",844,26436,24793,113,483,248,22311610
"13500 Jukola   (Hattula )",9014,23498,22101,1420,5716,1878,211809759
"13530 Hämeenlinna sairaala-alue   (Hämeenlinna )",0,0,0,0,0,0,0
"13600 Ojoinen   (Hämeenlinna )",3151,21068,19468,572,2099,480,66386031
"13700 Parolannummi   (Hattula )",345,24473,22603,50,212,83,8443320
"13720 Parola   (Hattula )",3470,23281,21563,574,2221,675,80784201
"13800 Katinala   (Hattula )",1081,26289,21310,173,679,229,28418662
"13880 Rahkoila   (Hattula )",913,25275,24469,143,530,240,23075813
"13900 Pekola   (Hattula )",668,25789,23389,98,394,176,17227330
"14140 Jokimaa   (Janakkala )",167,21095,18932,53,82,32,3522831
"14200 Turenki   (Janakkala )",7126,22477,20958,1136,4709,1281,160171430
"14240 Väli-Janakkala   (Janakkala )",712,25040,22674,121,410,181,17828442
"14300 Renko kk   (Hämeenlinna )",1767,22735,19912,377,1051,339,40172951
"14330 Kaloinen   (Hämeenlinna )",13,..,..,..,..,..,..
"14370 Lukana   (Hämeenlinna )",38,20786,18993,7,25,6,789874
"14430 Vuohiniemi   (Hattula )",64,19776,18742,19,36,9,1265636
"14450 Rimmilä   (Hämeenlinna )",107,20807,19506,31,60,16,2226351
"14500 Iittala   (Hämeenlinna )",2677,22577,21278,474,1692,511,60438520
"14530 Leteensuo   (Hattula )",193,23587,23147,34,117,42,4552365
"14610 Lepaa   (Hattula )",353,21404,19526,98,199,56,7555491
"14620 Tyrväntö   (Hattula )",140,21621,20131,30,88,22,3026923
"14680 Alvettula   (Hämeenlinna )",486,21182,18636,113,288,85,10294432
"14690 Torvoila   (Hämeenlinna )",154,21118,18319,37,90,27,3252150
"14700 Hauho kk   (Hämeenlinna )",1666,24113,17556,385,1036,245,40172705
"14770 Eteläinen   (Hämeenlinna )",696,23192,22674,110,426,160,16141608
"14810 Pohjoinen   (Hämeenlinna )",239,22340,21144,50,145,44,5339281
"14820 Syrjäntaka   (Hämeenlinna )",682,21453,19245,138,414,130,14630771
"14840 Sairiala   (Hämeenlinna )",187,22943,17034,44,103,40,4290351
"14870 Juttila   (Hämeenlinna )",196,19652,15286,56,110,30,3851820
"14930 Sappee   (Hämeenlinna )",102,19091,15680,35,51,16,1947255
"14960 Puutikkala   (Pälkäne )",80,20219,15125,25,39,16,1617508
"14980 Kuohijoki   (Pälkäne )",44,21824,15652,13,23,8,960254
"15100 Lahti Asemanseutu   (Lahti )",5456,20390,17537,1227,3503,726,111250513
"15110 Keski-Lahti   (Lahti )",4350,20646,17186,1105,2653,592,89809425
"15140 Kartano-Paavola   (Lahti )",13658,21735,18118,2666,9168,1824,296861013
"15150 Möysä   (Lahti )",3528,21699,18321,831,2158,539,76552552
"15160 Kolava   (Lahti )",1054,30913,27754,124,506,424,32582147
"15170 Tenava-Tonttila   (Lahti )",3201,20323,17901,705,2116,380,65055122
"15200 Kiveriö   (Lahti )",3034,19349,16742,756,1951,327,58705803
"15210 Kivistönmäki   (Lahti )",3653,18907,17083,755,2566,332,69069026
"15230 Kytölä   (Lahti )",2105,24309,22399,340,1280,485,51170036
"15240 Mukkula   (Lahti )",6397,21464,18232,1318,4209,870,137302197
"15270 Kukkila   (Hollola )",1200,25973,23585,192,687,321,31167232
"15300 Myllypohja-Koiskala   (Lahti )",3049,23376,21048,559,1862,628,71274281
"15320 Ahtiala   (Lahti )",2070,24862,23575,356,1177,537,51464106
"15340 Kunnas-Hiekkanummi   (Lahti )",1984,24261,23595,300,1199,485,48133199
"15460 Mäkelä   (Lahti )",490,23292,21125,108,281,101,11412857
"15500 Liipola   (Lahti )",4070,17220,15701,1080,2742,248,70086491
"15520 Saksala   (Lahti )",2016,19775,17925,360,1444,212,39865869
"15540 Villähde   (Lahti )",3302,23928,23002,551,2020,731,79008683
"15550 Rakokivi   (Lahti )",3001,20424,19320,579,2012,410,61291241
"15560 Nastola kk   (Lahti )",3313,20942,18544,657,2183,473,69381671
"15580 Ruuhijärvi   (Lahti )",194,22182,20082,44,114,36,4303300
"15610 Laune-Nikkilä   (Lahti )",4043,23326,21606,685,2506,852,94307605
"15680 Renkomäki-Ämmälä   (Lahti )",2105,25982,25285,306,1150,649,54692597
"15700 Hennala-Jokimaa   (Hollola )",5261,21712,19892,1004,3370,887,114226689
"15800 Kärpänen   (Lahti )",2937,20281,18105,671,1887,379,59565284
"15810 Kasakkamäki   (Lahti )",1038,22433,21408,190,643,205,23285675
"15820 Okeroinen   (Hollola )",753,23047,22740,134,449,170,17354538
"15830 Metsäkangas   (Lahti )",3171,20432,18754,550,2225,396,64789411
"15840 Riihelä   (Lahti )",1591,22070,20782,260,1066,265,35113961
"15850 Likolampi   (Lahti )",514,22498,21097,96,327,91,11563815
"15860 Kartano   (Hollola )",2851,21507,19558,558,1870,423,61316494
"15870 Salpakangas   (Hollola )",3342,23102,19885,588,2170,584,77205317
"15880 Soramäki   (Hollola )",3757,24308,22075,669,2255,833,91326214
"15900 Jalkaranta   (Lahti )",1405,33385,26077,194,658,553,46905711
"15950 Kiikkula   (Lahti )",3503,24894,21138,581,2153,769,87204787
"15980 Messilä   (Hollola )",0,0,0,0,0,0,0
"16100 Uusikylä   (Lahti )",1157,21276,20641,214,766,177,24616430
"16160 Okkeri   (Lahti )",84,20708,18426,21,49,14,1739444
"16200 Artjärvi Keskus   (Orimattila )",569,20645,17605,154,329,86,11746737
"16230 Artjärvi Kirkonkylä   (Orimattila )",240,23145,18005,64,123,53,5554740
"16260 Hietana   (Orimattila )",147,22670,17834,39,74,34,3332444
"16270 Villikkala   (Orimattila )",129,22350,19227,25,82,22,2883153
"16280 Kuivanto   (Orimattila )",472,21988,20626,101,281,90,10378345
"16300 Orimattila Keskus   (Orimattila )",8536,21736,19601,1640,5492,1404,185539653
"16310 Virenoja   (Orimattila )",441,22858,22001,93,249,99,10080502
"16320 Pennala   (Orimattila )",690,26014,24142,93,404,193,17949671
"16330 Heinämaa   (Orimattila )",270,25528,20897,61,140,69,6892596
"16350 Niinikoski   (Orimattila )",264,22301,20398,69,151,44,5887567
"16390 Pakaa   (Orimattila )",222,22353,20183,52,122,48,4962292
"16450 Mallusjoki   (Orimattila )",405,23296,18719,102,225,78,9435009
"16500 Herrala   (Hollola )",694,22431,21817,143,429,122,15567128
"16510 Luhtikylä   (Orimattila )",355,23673,20703,77,201,77,8404036
"16540 Mertie   (Kärkölä )",230,23646,20399,51,139,40,5438551
"16600 Järvelä   (Kärkölä )",2499,20763,19242,505,1655,339,51886041
"16610 Kärkölä kk   (Kärkölä )",595,22437,20063,141,325,129,13350003
"16630 Tennilä   (Hollola )",238,22516,20963,58,129,51,5358710
"16670 Lappila   (Kärkölä )",533,21422,18924,137,300,96,11418136
"16710 Hollola kk   (Hollola )",715,25205,23040,142,407,166,18021561
"16730 Kutajärvi   (Hollola )",795,27185,21736,120,491,184,21611817
"16790 Manskivi   (Hollola )",88,29005,22516,15,51,22,2552463
"16800 Hämeenkoski   (Hollola )",1663,21265,18882,384,1011,268,35364269
"16900 Lammi kk   (Hämeenlinna )",4030,21439,18817,922,2475,633,86397630
"16960 Iso-Evo   (Hämeenlinna )",144,21218,16853,32,87,25,3055357
"16970 Evo   (Hämeenlinna )",65,15907,12381,33,24,8,1033986
"16980 Ronni   (Hämeenlinna )",13,..,..,..,..,..,..
"17110 Sipilä   (Hollola )",878,24453,22969,172,497,209,21469886
"17120 Paimela   (Hollola )",450,24595,21903,90,255,105,11067680
"17130 Vesivehmaa   (Asikkala )",593,23077,21518,125,355,113,13684371
"17150 Urajärvi   (Asikkala )",298,23816,22233,55,185,58,7097091
"17200 Vääksy Keskus   (Asikkala )",4471,21448,18646,905,2860,706,95892845
"17220 Pietilä   (Asikkala )",141,21204,16309,36,88,17,2989801
"17240 Kalkkinen   (Asikkala )",370,19889,16590,98,222,50,7359036
"17320 Asikkala   (Asikkala )",264,22768,18933,54,164,46,6010727
"17410 Viitaila   (Asikkala )",212,22176,18600,48,123,41,4701276
"17430 Kurhila   (Asikkala )",221,20263,17576,69,117,35,4478069
"17440 Vähimaa   (Asikkala )",52,20270,14825,21,23,8,1054024
"17450 Iso-Äiniö-Vähimaa   (Asikkala )",188,21704,18537,51,114,23,4080431
"17470 Maakeski   (Padasjoki )",224,21731,18714,56,131,37,4867822
"17500 Padasjoki Keskus   (Padasjoki )",1665,19365,16917,380,1120,165,32242749
"17510 Nyystölä   (Padasjoki )",208,28414,18551,50,127,31,5910189
"17530 Arrakoski   (Padasjoki )",205,19769,17152,52,127,26,4052701
"17610 Auttoinen   (Padasjoki )",276,19001,15461,89,151,36,5244311
"17630 Vesijako   (Padasjoki )",108,20773,15690,30,63,15,2243535
"17710 Torittu   (Padasjoki )",65,21987,17513,21,33,11,1429126
"17740 Kasiniemi-Torittu   (Padasjoki )",48,20869,18769,13,27,8,1001694
"17780 Harmoinen   (Kuhmoinen )",60,21949,17460,17,29,14,1316954
"17800 Kuhmoinen Keskus   (Kuhmoinen )",1669,19219,16138,454,1018,197,32075785
"17840 Harjunsalmi   (Kuhmoinen )",64,16492,15457,19,43,2,1055456
"17850 Pihlajakoski   (Kuhmoinen )",79,18524,14970,33,32,14,1463368
"17870 Ruolahti   (Kuhmoinen )",59,17584,14650,18,33,8,1037445
"17930 Päijälä   (Kuhmoinen )",75,19837,16153,21,46,8,1487753
"17950 Kylämä   (Kuhmoinen )",24,..,..,..,..,..,..
"17970 Puukkoinen   (Kuhmoinen )",31,19461,16392,12,14,5,603298
"18100 Heinola Keskus   (Heinola )",6140,21405,18639,1117,4112,911,131429494
"18120 Reumasairaala-alue   (Heinola )",745,22194,21219,96,526,123,16534808
"18130 Tommola-Sahanniemi   (Heinola )",1659,18349,16328,400,1123,136,30441270
"18150 Jyränkö   (Heinola )",2006,20555,19191,370,1379,257,41232426
"18200 Kaakonlampi-Pyhätön   (Heinola )",1826,18744,16759,433,1235,158,34226213
"18300 Heinola kk   (Heinola )",2382,21072,19540,503,1530,349,50192371
"18600 Myllyoja   (Heinola )",646,22780,21681,115,406,125,14715630
"19110 Vierumäki taajama   (Heinola )",537,21639,21149,105,365,67,11620362
"19120 Vierumäki urheiluopisto   (Heinola )",116,22849,21103,33,61,22,2650478
"19160 Huutotöyry   (Iitti )",396,21516,18280,111,214,71,8520439
"19210 Lusi   (Heinola )",377,22294,18499,93,215,69,8404956
"19230 Onkiniemi   (Sysmä )",103,21432,16965,32,52,19,2207486
"19250 Syrjäkoski   (Heinola )",45,19465,15184,18,20,7,875944
"19260 Paaso-Syrjäkoski   (Heinola )",115,18738,15980,34,70,11,2154826
"19310 Karilanmaa   (Sysmä )",81,20724,16541,24,45,12,1678620
"19320 Nikkaroinen   (Sysmä )",76,22442,17890,21,38,17,1705607
"19370 Nuoramoinen   (Sysmä )",368,20988,14700,128,170,70,7723527
"19410 Kuortti   (Pertunmaa )",386,20504,17626,104,243,39,7914642
"19420 Mansikkamäki   (Pertunmaa )",152,20539,17568,49,82,21,3121991
"19430 Pertunmaa Keskus   (Pertunmaa )",651,19916,16645,167,410,74,12965213
"19460 Ruorasmäki   (Pertunmaa )",107,17406,14565,41,56,10,1862442
"19470 Lihavanpää-Hartosenpää   (Pertunmaa )",142,18075,14212,47,84,11,2566608
"19480 Hartosenpää   (Pertunmaa )",67,17166,13591,26,34,7,1150109
"19510 Lepsala   (Hartola )",33,27433,23459,7,18,8,905286
"19540 Koitti-Lepsala   (Hartola )",243,18324,15358,92,122,29,4452841
"19600 Hartola Keskus   (Hartola )",1964,19322,16225,560,1203,201,37948043
"19610 Murakka   (Hartola )",99,17893,14893,37,53,9,1771431
"19620 Pohela   (Hartola )",156,19462,15700,46,88,22,3036110
"19630 Kalhonkylä   (Hartola )",64,22506,19211,21,30,13,1440406
"19650 Joutsa Keskus   (Joutsa )",3021,19782,16989,789,1878,354,59762011
"19670 Mieskonmäki   (Joutsa )",128,21167,18719,37,65,26,2709429
"19700 Sysmä Keskus   (Sysmä )",2658,19113,16059,752,1617,289,50802764
"19730 Särkilampi   (Sysmä )",23,..,..,..,..,..,..
"19740 Liikola   (Sysmä )",117,19470,14586,43,59,15,2277962
"19770 Valittula   (Sysmä )",101,21029,17359,28,54,19,2123947
"19850 Putkijärvi-Siltasuo   (Hartola )",87,20245,14645,30,44,13,1761338
"19910 Tammijärvi   (Luhanka )",389,20209,16217,108,226,55,7861483
"19920 Pappinen   (Joutsa )",140,18962,18841,43,80,17,2654731
"19950 Luhanka   (Luhanka )",270,21730,15926,83,148,39,5867093
"20100 Turku Keskus   (Turku )",23375,22683,18487,5633,13681,4061,530206454
"20200 Iso-Heikkilä   (Turku )",1808,18864,17035,411,1242,155,34105522
"20210 Pahaniemi   (Turku )",3480,18693,17557,756,2452,272,65052579
"20240 Pansio-Perno   (Turku )",4132,18616,17410,1006,2756,370,76922821
"20250 Pitkämäki-Muhkuri   (Turku )",596,28099,24109,109,302,185,16747170
"20300 Pohjola-Kastu   (Turku )",5303,23634,20518,1025,3158,1120,125328967
"20320 Kuninkoja-Mälikkälä   (Turku )",13726,22275,20442,2173,9223,2330,305752601
"20360 Kärsämäki-Urusvuori-Halinen   (Turku )",9357,19516,17831,1896,6527,934,182612395
"20380 Räntämäki-Saramäki   (Turku )",2300,21441,18975,710,1163,427,49313234
"20400 Moisio   (Turku )",2159,25538,24959,282,1295,582,55137495
"20460 Jäkärlä   (Turku )",2805,20864,20091,586,1826,393,58522991
"20500 Vesilinna   (Turku )",5702,18641,15424,2068,2905,729,106293391
"20520 Kupittaa   (Turku )",2762,20699,16951,760,1597,405,57169896
"20540 Nummi-Ylioppilaskylä   (Turku )",16767,19494,16640,5559,8734,2474,326863123
"20610 Varissuo   (Turku )",10302,18423,16626,2838,6518,946,189794065
"20660 Littoinen   (Kaarina )",5362,26722,24735,726,3020,1616,143282367
"20700 Vartiovuori-Samppalinna   (Turku )",5139,22203,18654,1179,3095,865,114101836
"20720 Vasaramäki   (Turku )",5289,23425,18795,1014,3302,973,123893742
"20730 Skanssi   (Turku )",38,20432,18573,7,28,3,776400
"20740 Ilpoinen-Harittu   (Turku )",7644,21730,19877,1542,4825,1277,166101576
"20750 Huhkola-Lauste-Vaala   (Turku )",4093,19073,17729,1015,2674,404,78066817
"20760 Piispanristi   (Kaarina )",3124,27957,23180,447,1914,763,87338719
"20780 Kaarina Keskus   (Kaarina )",9067,25303,21445,1373,5736,1958,229426336
"20800 Ammattikorkeakoulu   (Turku )",0,0,0,0,0,0,0
"20810 Martti-Korppolaismäki   (Turku )",13831,22857,19913,2712,8582,2537,316130296
"20880 Uittamo   (Turku )",3466,25418,21234,578,2118,770,88100005
"20900 Moikoinen-Pikisaari   (Turku )",5978,33198,25832,889,2885,2204,198457778
"20960 Kakskerta   (Turku )",1125,31499,23552,177,588,360,35436918
"21100 Naantali Keskus   (Naantali )",5793,26909,21142,930,3604,1259,155885764
"21110 Taimo-Nuhjala-Lietsala   (Naantali )",5636,25991,23716,826,3243,1567,146484071
"21120 Viherjäinen   (Raisio )",1399,27370,25482,194,754,451,38290492
"21130 Poikko   (Naantali )",442,28358,24828,78,223,141,12534189
"21140 Rymättylä Keskus   (Naantali )",1069,24058,20935,205,649,215,25717731
"21150 Röölä   (Naantali )",256,21991,18604,61,158,37,5629752
"21160 Merimasku   (Naantali )",1322,31946,25038,199,708,415,42232167
"21180 Livonsaari   (Naantali )",169,26526,21102,46,86,37,4482831
"21195 Velkua   (Naantali )",199,23498,20747,39,123,37,4676124
"21200 Raisio Keskus   (Raisio )",10067,21689,19560,1724,6818,1525,218340283
"21210 Hakinmäki   (Raisio )",2018,24665,23459,293,1235,490,49774134
"21220 Somersoja   (Raisio )",1111,22722,21412,165,747,199,25243851
"21230 Lemu   (Masku )",1327,24641,23711,196,808,323,32698568
"21240 Askainen Keskus   (Masku )",696,22422,20948,138,429,129,15605621
