"Postal code area","Households, total, 2016 (TR)","Average income of households, 2016 (TR)","Median income of households, 2016 (TR)","Households belonging to the lowest income category, 2016 (TR)","Households belonging to the middle income category, 2016 (TR)","Households belonging to the highest income category, 2016 (TR)","Accumulated purchasing power of households, 2016 (TR)"
"63350 Sulkavankylä   (Alavus )",77,44501,38752,24,42,11,3426606
"63355 Seinäjärvi   (Alavus )",48,36246,29688,21,23,4,1739829
"63360 Kuivaskylä   (Alavus )",107,37977,31599,35,58,14,4063491
"63370 Taipalus   (Alavus )",198,42591,40032,57,123,18,8432990
"63400 Alavus Asemanseutu   (Alavus )",598,34785,30833,172,382,44,20801616
"63410 Rantatöysä   (Alavus )",206,35543,27797,67,119,20,7321914
"63430 Kätkänjoki   (Alavus )",64,36579,30893,22,37,5,2341068
"63450 Löyä   (Kuortane )",27,..,..,..,..,..,..
"63500 Lehtimäki Keskus   (Alajärvi )",454,31516,27122,178,240,36,14308452
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",132,36895,28859,42,75,15,4870128
"63530 Länsikylä   (Alajärvi )",72,35768,30351,29,36,7,2575263
"63540 Hernesmaa   (Alajärvi )",95,35235,30957,26,62,7,3347304
"63600 Töysä Keskus   (Alavus )",608,30773,26587,238,335,35,18710197
"63610 Tuuri   (Alavus )",484,35932,30171,147,290,47,17390963
"63640 Ritola   (Alavus )",140,37319,30526,44,77,19,5224619
"63660 Ähtärinranta   (Ähtäri )",84,36238,28634,32,44,8,3044021
"63680 Hakojärvi   (Alavus )",132,36343,30273,47,74,11,4797333
"63700 Ähtäri Keskus   (Ähtäri )",2131,33922,28514,662,1258,211,72287043
"63770 Peränne   (Ähtäri )",88,38161,35022,25,55,8,3358208
"63780 Alastaipale   (Ähtäri )",82,30807,25156,35,41,6,2526180
"63800 Soini Keskus   (Soini )",774,34417,29374,259,457,58,26639128
"63830 Keisala   (Soini )",30,32928,31279,13,17,0,987835
"63880 Kukonkylä   (Soini )",84,32636,27193,35,45,4,2741409
"63890 Hautakylä   (Soini )",47,38403,32967,20,22,5,1804952
"63900 Myllymäki-Vehunkylä   (Ähtäri )",239,37256,34222,69,145,25,8904123
"63910 Inhan Tehtaat   (Ähtäri )",100,34047,28708,33,57,10,3404678
"63920 Inha   (Ähtäri )",159,41529,34704,37,92,30,6603105
"63950 Vehunkylä   (Ähtäri )",30,27336,26057,11,16,3,820068
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",1473,36427,32176,369,889,215,53657616
"64140 Tiukka   (Kristiinankaupunki )",230,39758,35865,57,143,30,9144236
"64200 Närpiö Keskus   (Närpiö )",1390,36604,28738,409,821,160,50880204
"64210 Kalax   (Närpiö )",176,46199,44968,28,112,36,8130978
"64220 Yttermark   (Närpiö )",399,42333,38961,80,253,66,16890809
"64230 Närpiön Asemanseutu   (Närpiö )",410,45956,40327,62,275,73,18841957
"64240 Böle   (Närpiö )",105,43408,39688,22,64,19,4557891
"64250 Pjelax   (Närpiö )",158,43963,35368,34,102,22,6946083
"64260 Kaskinen   (Närpiö )",698,36787,31819,154,438,106,25677635
"64300 Lapväärtti   (Kristiinankaupunki )",814,37787,31850,227,476,111,30758391
"64320 Dagsmark   (Kristiinankaupunki )",206,38014,31791,52,130,24,7830839
"64350 Karijoki Keskus   (Karijoki )",545,34589,28136,177,305,63,18850981
"64370 Myrkky   (Karijoki )",148,34429,27583,47,79,22,5095524
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",96,39599,30731,35,45,16,3801463
"64450 Kallträsk   (Kristiinankaupunki )",29,..,..,..,..,..,..
"64460 Härkmeri   (Kristiinankaupunki )",157,36597,29087,62,72,23,5745786
"64480 Skaftung   (Kristiinankaupunki )",124,37087,30430,36,68,20,4598791
"64490 Siipyy   (Kristiinankaupunki )",93,29904,24110,35,48,10,2781116
"64510 Nämpnäs   (Närpiö )",179,42169,37477,45,107,27,7548290
"64530 Norrnäs   (Närpiö )",132,38103,33338,31,84,17,5029596
"64550 Rangsby   (Närpiö )",125,36132,30186,37,74,14,4516528
"64610 Övermark   (Närpiö )",495,38057,34120,137,294,64,18838404
"64700 Teuva Keskus   (Teuva )",1586,34334,29099,519,908,159,54453626
"64720 Perälä   (Teuva )",275,37877,32743,74,168,33,10416277
"64740 Horo   (Teuva )",120,35790,28808,44,61,15,4294812
"64760 Peltola   (Teuva )",160,35718,31102,48,92,20,5714891
"64770 Äystö   (Teuva )",213,38943,33906,64,122,27,8294802
"64810 Vanhakylä   (Isojoki )",123,37256,27557,38,69,16,4582501
"64820 Kärjenkoski   (Isojoki )",88,38512,34197,27,50,11,3389013
"64830 Villamo   (Isojoki )",84,33772,27003,32,44,8,2836837
"64840 Heikkilänjoki   (Isojoki )",25,..,..,..,..,..,..
"64850 Möykky   (Isojoki )",61,38043,26818,21,30,10,2320623
"64900 Isojoki Keskus   (Isojoki )",558,33534,25622,215,278,65,18711778
"64930 Kodesjärvi   (Isojoki )",84,32647,28779,38,39,7,2742309
"65100 Vaasa Keskus   (Vaasa )",11353,30234,23734,4041,5840,1472,343247778
"65130 Hietalahti   (Vaasa )",0,0,0,0,0,0,0
"65170 Vaskiluoto   (Vaasa )",160,52778,37285,32,81,47,8444403
"65200 Palosaari   (Vaasa )",3517,28078,21136,1535,1618,364,98751877
"65230 Vetokannas   (Vaasa )",2415,44364,37597,518,1381,516,107139017
"65280 Gerby   (Vaasa )",2840,51128,47587,375,1661,804,145203665
"65300 Asevelikylä   (Vaasa )",1867,53670,51683,197,1126,544,100202121
"65320 Huutoniemi   (Vaasa )",2950,40054,35296,709,1692,549,118160383
"65350 Suvilahti   (Vaasa )",2037,35260,29638,478,1297,262,71825295
"65370 Ristinummi   (Vaasa )",2322,32197,27583,781,1325,216,74761202
"65380 Vanha Vaasa   (Vaasa )",1516,38688,33175,380,884,252,58651374
"65410 Sundom   (Vaasa )",949,55494,48739,139,571,239,52664259
"65450 Sulva   (Mustasaari )",799,47551,46519,117,502,180,37993523
"65460 Tölby-Rimal   (Mustasaari )",128,50101,48698,12,87,29,6412899
"65470 Rimal   (Mustasaari )",20,..,..,..,..,..,..
"65480 Vikby   (Mustasaari )",104,47358,45509,15,62,27,4925212
"65520 Helsingby   (Mustasaari )",613,44238,42405,108,370,135,27117730
"65610 Mustasaari Keskus   (Mustasaari )",2568,44784,39736,379,1632,557,115005793
"65630 Karperö   (Mustasaari )",487,51047,49065,56,313,118,24859912
"65650 Koskö   (Mustasaari )",118,46285,45120,14,79,25,5461589
"65710 Singsby   (Mustasaari )",237,49430,46619,25,154,58,11714915
"65730 Jungsund   (Mustasaari )",179,45440,41541,30,113,36,8133743
"65760 Iskmo   (Mustasaari )",125,50412,45181,16,81,28,6301557
"65800 Raippaluoto   (Mustasaari )",339,46520,44898,46,222,71,15770167
"65870 Björköby   (Mustasaari )",166,39730,32838,56,82,28,6595102
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",127,46682,45051,29,72,26,5928652
"65930 Södra Vallgrund   (Mustasaari )",163,41517,39508,35,103,25,6767228
"65970 Söderudden   (Mustasaari )",97,34613,31996,28,56,13,3357485
"66100 Maalahti   (Maalahti )",875,41646,37026,182,538,155,36440375
"66140 Övermalax   (Maalahti )",727,37796,33274,170,462,95,27477977
"66160 Långåminne   (Maalahti )",133,37492,32352,36,84,13,4986444
"66200 Korsnäs Keskus   (Korsnäs )",360,40890,35651,84,213,63,14720383
"66210 Moikipää   (Korsnäs )",245,45558,35637,68,133,44,11161716
"66220 Bergö   (Maalahti )",235,36734,30981,54,152,29,8632395
"66230 Korsbäck   (Korsnäs )",40,34712,26588,12,24,4,1388493
"66240 Petolahti   (Maalahti )",480,37648,32616,134,284,62,18071145
"66260 Svarvar   (Maalahti )",48,36733,33863,12,30,6,1763169
"66270 Pirttikylä-Sorvari   (Närpiö )",399,38140,32009,114,228,57,15217927
"66280 Taklax   (Korsnäs )",157,35902,31404,55,84,18,5636575
"66290 Harrström   (Korsnäs )",145,39582,32660,39,88,18,5739320
"66295 Töjby   (Närpiö )",160,40205,35851,49,93,18,6432810
"66300 Jurva Keskus   (Kurikka )",1017,34729,30792,318,581,118,35319765
"66320 Niemenkylä   (Kurikka )",145,37408,30892,41,81,23,5424166
"66330 Hakko   (Kurikka )",123,35440,28949,38,74,11,4359103
"66340 Sarvijoki   (Kurikka )",155,38178,31738,50,86,19,5917513
"66350 Tainus   (Kurikka )",69,34282,26582,25,38,6,2365482
"66360 Kesti   (Kurikka )",179,39726,33381,49,99,31,7110957
"66370 Närvijoki   (Kurikka )",145,32769,26323,50,79,16,4751495
"66400 Laihia Keskus   (Laihia )",2696,41127,36185,577,1662,457,110878091
"66420 Ruto   (Laihia )",139,46496,45609,27,81,31,6462925
"66430 Vedenoja   (Vaasa )",75,44090,39435,14,44,17,3306763
"66440 Tervajoki   (Isokyrö )",867,41984,34454,200,534,133,36400169
"66450 Jakkula   (Laihia )",366,40977,38300,74,232,60,14997456
"66460 Haapala   (Laihia )",147,42717,36370,37,79,31,6279389
"66470 Jukaja-Jokisalo   (Laihia )",140,41153,35140,32,85,23,5761369
"66500 Vähäkyrö Keskus   (Vaasa )",1016,40632,34788,275,583,158,41281959
"66510 Merikaarto   (Vaasa )",486,47402,45554,66,315,105,23037591
"66520 Veikkaala   (Mustasaari )",256,41266,38079,52,157,47,10564056
"66530 Koivulahti   (Mustasaari )",746,43636,40801,141,472,133,32552358
"66540 Petsmo   (Mustasaari )",256,40927,38543,62,148,46,10477266
"66550 Västerhankmo   (Mustasaari )",138,42848,38483,21,89,28,5913038
"66560 Österhankmo   (Mustasaari )",98,42153,35744,24,63,11,4131027
"66580 Kuni   (Mustasaari )",161,41676,38252,30,102,29,6709773
"66590 Vassor   (Mustasaari )",76,44921,41130,18,42,16,3413982
"66600 Vöyri Keskus   (Vöyri )",1227,40183,35612,289,759,179,49304118
"66640 Maksamaa   (Vöyri )",473,41559,36279,124,265,84,19657331
"66660 Bertby   (Vöyri )",56,46843,43903,10,37,9,2623202
"66680 Kaurajärvi   (Vöyri )",40,44148,37612,10,20,10,1765911
"66710 Kaitsor   (Vöyri )",111,44038,36037,28,63,20,4888216
"66730 Oxkangar   (Vöyri )",32,30710,24188,15,14,3,982729
"66800 Oravainen Keskus   (Vöyri )",442,40823,32021,115,252,75,18043637
"66810 Kimo   (Vöyri )",123,46760,36821,28,72,23,5751424
"66820 Komossa   (Vöyri )",90,44676,33829,29,45,16,4020843
"66830 Oravaisten Tehdas   (Vöyri )",214,40229,35757,53,121,40,8608990
"66840 Pensala   (Uusikaarlepyy )",142,47528,41493,32,76,34,6748960
"66850 Jepua   (Uusikaarlepyy )",420,44989,34824,86,265,69,18895529
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",1766,40074,34087,413,1089,264,70770059
"66910 Soklot   (Uusikaarlepyy )",171,59910,49772,17,109,45,10244684
"66930 Kovjoki   (Uusikaarlepyy )",90,47865,45129,14,58,18,4307871
"66950 Munsala   (Uusikaarlepyy )",392,45606,39193,91,229,72,17877526
"66970 Hirvlax   (Uusikaarlepyy )",212,43103,34696,62,109,41,9137857
"66980 Monå   (Uusikaarlepyy )",58,42631,36163,16,33,9,2472597
"66999 Kaukaluoto   (Mustasaari )",29,..,..,..,..,..,..
"67100 Kokkola Keskus   (Kokkola )",5646,31613,25180,1868,3114,664,178487953
"67200 Kiviniitty-Tullimäki   (Kokkola )",2411,32642,27328,706,1425,280,78699091
"67300 Halkokari   (Kokkola )",1687,45699,41275,236,1113,338,77094734
"67400 Rytimäki   (Kokkola )",1715,47612,46372,213,1183,319,81654597
"67410 Vitsari   (Kokkola )",311,44763,41731,39,217,55,13921223
"67500 Sokoja   (Kokkola )",416,47047,44484,68,276,72,19571744
"67600 Linnusperä-Kaustari   (Kokkola )",996,50224,47225,144,680,172,50022834
"67700 Kirkonmäki-Isokylä   (Kokkola )",1876,45776,43212,311,1267,298,85875557
"67800 Koivuhaka   (Kokkola )",1830,31575,27618,656,1025,149,57781915
"67900 Ykspihjala   (Kokkola )",591,38652,36967,110,414,67,22843381
"68100 Himanka Keskus   (Kalajoki )",1120,37239,33710,301,686,133,41707129
"68150 Hillilä   (Kalajoki )",128,40760,37114,40,69,19,5217275
"68210 Marinkainen   (Kokkola )",363,41917,37646,87,223,53,15215927
"68220 Karhi   (Kokkola )",45,46698,42270,6,35,4,2101416
"68230 Lohtaja Keskus   (Kokkola )",495,39577,35663,135,291,69,19590840
"68240 Ala-Viirre   (Kokkola )",140,40458,38443,40,78,22,5664188
"68300 Kälviä Keskus   (Kokkola )",1524,41716,39279,308,1018,198,63575131
"68320 Ruotsalo   (Kokkola )",287,46726,46286,51,177,59,13410305
"68370 Ullava Keskus   (Kokkola )",159,36988,31575,51,92,16,5881124
"68380 Yli-Ullava   (Kokkola )",142,41601,39836,38,84,20,5907275
"68390 Rahkonen   (Kokkola )",57,45701,41543,16,34,7,2604956
"68410 Alaveteli   (Kruunupyy )",637,45641,41126,126,405,106,29073629
"68500 Kruunupyy Keskus   (Kruunupyy )",1147,42536,39302,243,739,165,48788628
"68530 Lepplax   (Pedersören kunta )",173,56318,48785,27,113,33,9743029
"68550 Öja   (Kokkola )",313,43627,41003,49,203,61,13655108
"68555 Bosund   (Luoto )",292,53563,48019,43,210,39,15640277
"68560 Eugmo   (Luoto )",256,56579,49503,41,168,47,14484104
"68570 Luoto   (Luoto )",771,47888,45819,117,540,114,36921320
"68580 Furuholmen   (Luoto )",289,52744,46277,33,189,67,15242976
"68600 Pietarsaari Keskus   (Pietarsaari )",5412,38455,32157,1375,3258,779,208120918
"68620 Skutnäs-Västermalm   (Pietarsaari )",2314,39283,32783,528,1440,346,90901132
"68630 Kyrkostrand   (Pietarsaari )",1006,46056,43331,101,710,195,46331999
"68660 Östermalm-Björnholmen   (Pietarsaari )",1071,34488,30139,296,654,121,36936702
"68690 Sundby   (Pedersören kunta )",142,44344,44062,19,104,19,6296793
"68700 Teerijärvi   (Kruunupyy )",742,47959,39830,149,474,119,35585474
"68750 Småbönders   (Kruunupyy )",105,42219,34832,31,64,10,4432981
"68800 Kolppi   (Pedersören kunta )",408,49415,45742,63,267,78,20161483
"68810 Ytteresse   (Pedersören kunta )",415,55397,48858,55,308,52,22989671
"68820 Ähtävä   (Pedersören kunta )",440,44674,39839,98,282,60,19656408
"68830 Bäckby   (Pedersören kunta )",55,43564,45994,9,37,9,2395999
"68840 Nederlappfors   (Pedersören kunta )",136,40045,31041,40,84,12,5446184
"68870 Edsevö   (Pedersören kunta )",213,40787,36427,36,158,19,8687644
"68910 Pännäinen   (Pedersören kunta )",509,43338,40152,109,326,74,22059010
"68920 Forsby   (Pedersören kunta )",177,45708,45494,26,128,23,8090256
"68930 Purmo   (Pedersören kunta )",267,43430,42777,49,178,40,11595705
"68940 Lillby   (Pedersören kunta )",192,41809,39800,46,120,26,8027273
"68970 Överpurmo   (Pedersören kunta )",98,38777,33759,29,57,12,3800183
"68999 Rita   (Kokkola )",26,..,..,..,..,..,..
"69100 Kannus Keskus   (Kannus )",2229,38008,33395,585,1366,278,84719056
"69150 Eskola   (Kannus )",203,36466,29970,60,121,22,7402501
"69170 Yli-Kannus   (Kannus )",104,43873,41558,29,54,21,4562751
"69300 Toholampi Keskus   (Toholampi )",893,37765,33032,226,564,103,33723700
"69310 Laitala   (Toholampi )",125,42871,41926,25,84,16,5358862
"69330 Määttälä   (Toholampi )",57,40621,39482,12,36,9,2315385
"69340 Purontaka   (Toholampi )",57,41319,42085,19,30,8,2355159
"69410 Sykäräinen   (Toholampi )",191,39061,31816,56,109,26,7460705
"69420 Syri   (Lestijärvi )",22,..,..,..,..,..,..
"69440 Lestijärvi Keskus   (Lestijärvi )",227,36006,29853,75,125,27,8173440
"69450 Yli-Lesti   (Lestijärvi )",94,37180,33710,29,59,6,3494955
"69510 Halsua Keskus-Marjusaari   (Halsua )",364,38053,32340,106,223,35,13851110
"69550 Kanala   (Halsua )",40,34497,27576,18,18,4,1379878
"69570 Karvonen   (Halsua )",121,36719,30289,36,73,12,4443048
"69600 Kaustinen Keskus   (Kaustinen )",1742,39756,36110,375,1130,237,69255629
"69660 Köyhäjoki   (Kaustinen )",88,42921,36875,22,55,11,3777049
"69700 Veteli Keskus   (Veteli )",636,36655,32073,180,381,75,23312506
"69730 Tunkkari   (Veteli )",216,40401,38096,46,137,33,8726568
"69750 Sillanpää   (Veteli )",82,35823,30600,27,47,8,2937470
"69820 Räyrinki   (Veteli )",300,39700,30457,89,168,43,11910092
"69830 Pulkkinen   (Veteli )",108,38558,36142,24,75,9,4164249
"69850 Patana   (Veteli )",90,42358,36173,25,49,16,3812233
"69910 Kivikangas   (Perho )",25,..,..,..,..,..,..
"69920 Oksakoski-Kivikangas   (Perho )",197,40793,34931,48,130,19,8036298
"69950 Perho Keskus-Salamajärvi   (Perho )",529,35883,31250,175,307,47,18982292
"69970 Salamajärvi   (Perho )",19,..,..,..,..,..,..
"69980 Möttönen   (Perho )",296,43331,40682,80,193,23,12826016
"70100 Kuopio Keskus   (Kuopio )",7663,33900,25112,2394,4027,1242,259774889
"70110 Etu-Niirala   (Kuopio )",2613,26801,21439,1056,1281,276,70030792
"70150 Neulamäki   (Kuopio )",2989,28884,23871,1201,1487,301,86333137
"70200 Puijonlaakso   (Kuopio )",3813,30973,25881,1162,2230,421,118100984
"70210 Kuopion Keskussairaala-alue   (Kuopio )",1,..,..,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",38,37346,29878,1,30,7,1419156
"70260 Julkula   (Kuopio )",1093,44451,42314,115,750,228,48584890
"70280 Länsi-Puijo   (Kuopio )",1110,35913,29424,315,649,146,39863104
"70300 Linnanpelto   (Kuopio )",592,41225,37407,112,345,135,24404915
"70340 Inkilänmäki   (Kuopio )",1948,34149,27681,581,1119,248,66523022
"70400 Kettulanlahti   (Kuopio )",463,44720,40418,89,263,111,20705225
"70420 Päiväranta   (Kuopio )",1095,39991,34751,228,685,182,43789897
"70460 Saarijärvi   (Kuopio )",2179,30030,26521,692,1339,148,65435639
"70500 Männistö   (Kuopio )",4287,28016,22707,1542,2366,379,120105409
"70600 Niirala-Huuhanmäki   (Kuopio )",1852,33688,25975,632,972,248,62390943
"70620 Haapaniemi   (Kuopio )",1275,33892,25390,430,656,189,43212477
"70700 Särkiniemi   (Kuopio )",1962,33855,28969,584,1141,237,66423488
"70780 Jynkkä   (Kuopio )",2243,38861,34393,536,1345,362,87164937
"70800 Pitkälahti   (Kuopio )",1408,46951,41930,272,788,348,66107363
"70820 Litmanen   (Kuopio )",5849,39436,32964,1528,3433,888,230661127
"70840 Jynkänmäki   (Kuopio )",2514,56491,48428,299,1448,767,142018773
"70870 Hiltulanlahti   (Kuopio )",955,50261,48484,113,625,217,47999693
"70900 Toivala   (Siilinjärvi )",1079,52515,51017,81,717,281,56663678
"70910 Vuorela   (Siilinjärvi )",1476,40412,35570,224,983,269,59648257
"70940 Jännevirta   (Kuopio )",224,51224,48421,29,135,60,11474245
"71130 Kortejoki   (Kuopio )",215,46498,43552,39,132,44,9997101
"71150 Vartiala   (Kuopio )",259,43733,39835,55,158,46,11326762
"71160 Riistavesi   (Kuopio )",684,39216,34896,165,408,111,26823831
"71170 Laukka-aho   (Tuusniemi )",46,34060,30894,15,29,2,1566761
"71200 Tuusniemi Keskus   (Tuusniemi )",850,29599,23594,353,430,67,25158782
"71210 Tuusjärvi   (Tuusniemi )",105,37581,32777,28,62,15,3946032
"71240 Paakkila   (Tuusniemi )",109,39558,32118,34,58,17,4311781
"71260 Juurikkamäki   (Tuusniemi )",78,32234,28463,31,39,8,2514263
"71280 Kosula   (Tuusniemi )",129,30012,24935,54,61,14,3871501
"71310 Vehmersalmi Keskus   (Kuopio )",637,33902,28616,227,328,82,21595508
"71330 Räsälä   (Kuopio )",145,43675,40603,34,84,27,6332894
"71360 Litmaniemi   (Kuopio )",85,35850,29697,27,46,12,3047248
"71380 Mustinlahti   (Kuopio )",77,33898,30568,21,48,8,2610160
"71460 Paukarlahti   (Leppävirta )",186,46183,45381,24,121,41,8590101
"71470 Oravikoski   (Leppävirta )",199,39310,32629,59,104,36,7822699
"71480 Kurkimäki   (Kuopio )",381,75456,51579,43,266,72,28748564
"71490 Airaksela   (Kuopio )",118,40649,39004,32,65,21,4796609
"71520 Kaislastenlahti   (Kuopio )",127,49144,51348,12,81,34,6241323
"71570 Syvänniemi   (Kuopio )",493,47967,48537,55,329,109,23647868
"71610 Salonkulma   (Kuopio )",3,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",116,31053,26937,47,59,10,3602200
"71650 Hirvilahti-Salonkulma   (Kuopio )",207,42256,38519,46,106,55,8747085
"71660 Leinolanlahti   (Kuopio )",56,34707,31493,16,32,8,1943580
"71670 Kurolanlahti   (Kuopio )",48,36162,25141,16,24,8,1735773
"71680 Pulkonkoski-Saarinen   (Kuopio )",100,37569,33185,32,56,12,3756871
"71690 Varpasmaa   (Kuopio )",6,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",225,49715,48612,34,148,43,11185794
"71730 Kinnulanlahti   (Kuopio )",250,42755,38650,54,151,45,10688745
"71740 Tavinsalmi   (Kuopio )",46,40366,36020,14,17,15,1856821
"71745 Haatala   (Kuopio )",15,..,..,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",578,31914,24996,220,293,65,18446419
"71760 Ahkionlahti-Vianta   (Kuopio )",125,39475,35814,33,76,16,4934436
"71775 Tuovilanlahti-Haatala   (Kuopio )",177,38299,33049,63,87,27,6778877
"71800 Siilinjärvi Keskus   (Siilinjärvi )",4738,39358,34601,1071,2979,688,186479118
"71820 Pöljä   (Siilinjärvi )",298,46080,44685,48,198,52,13731795
"71840 Kuuslahti   (Siilinjärvi )",205,46522,44747,32,140,33,9536959
"71850 Leppäkaarre   (Siilinjärvi )",975,37944,33931,205,643,127,36994987
"71870 Harjamäki   (Siilinjärvi )",170,46325,41669,43,100,27,7875304
"71890 Hamula   (Siilinjärvi )",344,47162,46615,51,220,73,16223557
"71910 Alapitkä   (Lapinlahti )",375,38855,33647,97,215,63,14570624
"71920 Pajujärvi   (Lapinlahti )",163,42086,38635,46,92,25,6860023
"71950 Lammasaho   (Kuopio )",49,40399,41759,16,24,9,1979527
"71960 Lukkarila   (Lapinlahti )",105,37259,29430,40,48,17,3912174
"72100 Karttula Keskus   (Kuopio )",839,33465,27687,283,463,93,28077527
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",17,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",598,33454,27325,219,311,68,20005324
"72220 Eliaksela   (Tervo )",27,..,..,..,..,..,..
"72300 Vesanto Keskus   (Vesanto )",672,29630,25188,251,370,51,19911225
"72310 Niinivesi   (Vesanto )",121,33315,26314,44,68,9,4031166
"72330 Tiitilänkylä   (Vesanto )",55,35878,31791,17,31,7,1973266
"72350 Pienola   (Vesanto )",141,33988,27780,52,72,17,4792286
"72360 Närhilä   (Vesanto )",57,31074,25695,21,31,5,1771196
"72380 Horontaipale   (Vesanto )",53,40895,36919,18,22,13,2167438
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",1455,30513,24017,585,754,116,44396918
"72430 Kumpula   (Pielavesi )",107,36355,31243,35,63,9,3890025
"72490 Saarinen   (Kuopio )",9,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",55,32752,24406,17,28,10,1801354
"72530 Säviäntaipale   (Pielavesi )",100,35067,28688,34,57,9,3506700
"72550 Säviä   (Pielavesi )",131,36542,31466,34,79,18,4787062
"72570 Vuorikylä   (Pielavesi )",49,37815,30818,17,28,4,1852920
"72600 Keitele Keskus   (Keitele )",1006,34396,28311,321,583,102,34602645
"72630 Kuusela-Rajala   (Keitele )",38,47816,42150,4,26,8,1817013
"72710 Vaaraslahti   (Pielavesi )",184,38334,33309,53,111,20,7053437
"72740 Laukkala   (Pielavesi )",70,33871,25497,22,40,8,2370988
