"Postal code area","Inhabitants, total, 2017 (HE)","Females, 2017 (HE)","Males, 2017 (HE)","Average age of inhabitants, 2017 (HE)","0-2 years, 2017 (HE)","3-6 years, 2017 (HE)","7-12 years, 2017 (HE)","13-15 years, 2017 (HE)","16-17 years, 2017 (HE)","18-19 years, 2017 (HE)","20-24 years, 2017 (HE)","25-29 years, 2017 (HE)","30-34 years, 2017 (HE)","35-39 years, 2017 (HE)","40-44 years, 2017 (HE)","45-49 years, 2017 (HE)","50-54 years, 2017 (HE)","55-59 years, 2017 (HE)","60-64 years, 2017 (HE)","65-69 years, 2017 (HE)","70-74 years, 2017 (HE)","75-79 years, 2017 (HE)","80-84 years, 2017 (HE)","85 years or over, 2017 (HE)"
"02700 Kauniainen   (Kauniainen )",9480,4909,4571,42,191,419,808,443,288,299,548,407,392,455,653,692,732,619,510,492,575,418,289,250
"02710 Viherlaakso   (Espoo )",6019,3121,2898,43,188,267,426,215,107,126,251,298,375,406,408,438,449,393,349,324,336,297,173,193
"02720 Lähderanta   (Espoo )",2998,1528,1470,40,101,158,246,86,78,96,174,144,193,215,184,201,207,203,175,147,153,100,80,57
"02730 Jupperi   (Espoo )",4581,2299,2282,40,112,227,441,236,143,132,168,109,189,240,336,394,418,364,319,225,232,162,76,58
"02740 Bemböle-Pakankylä   (Espoo )",3180,1618,1562,34,150,217,301,148,82,78,138,179,235,324,268,249,247,193,147,86,73,33,21,11
"02750 Sepänkylä-Kuurinniitty   (Espoo )",6283,3129,3154,34,278,421,623,284,168,168,317,400,485,527,560,481,479,373,251,213,125,71,39,20
"02760 Tuomarila-Suvela   (Espoo )",14443,7362,7081,36,685,842,1101,461,293,305,842,1170,1341,1291,1094,915,904,826,731,643,520,245,138,96
"02770 Espoon Keskus   (Espoo )",10436,5253,5183,37,374,526,745,338,231,326,886,861,741,747,643,701,771,656,570,484,382,202,135,117
"02780 Kauklahti   (Espoo )",10716,5335,5381,34,486,772,1118,490,296,273,556,655,758,954,918,806,740,563,392,314,281,149,97,98
"02810 Gumböle-Karhusuo   (Espoo )",1792,873,919,34,62,137,223,91,59,46,60,64,114,172,168,162,140,74,65,71,50,22,10,2
"02820 Nupuri-Nuuksio   (Espoo )",1457,708,749,42,34,59,135,64,45,51,43,34,60,84,96,134,131,114,106,90,88,56,16,17
"02860 Siikajärvi   (Espoo )",654,329,325,43,10,27,61,29,19,19,20,17,14,30,58,60,65,41,58,43,37,19,13,14
"02880 Veikkola   (Kirkkonummi )",5833,2909,2924,37,172,342,627,355,191,149,165,159,264,431,529,528,488,349,306,299,253,126,60,40
"02920 Niipperi   (Espoo )",5347,2676,2671,34,224,397,604,281,193,161,187,197,290,403,488,460,437,286,241,216,134,74,37,37
"02940 Lippajärvi-Järvenperä   (Espoo )",10335,5237,5098,37,365,573,940,458,314,242,496,498,621,815,837,812,817,742,581,444,391,211,110,68
"02970 Kalajärvi   (Espoo )",3823,1868,1955,37,143,252,376,184,109,111,118,137,183,293,337,302,360,264,183,169,138,65,56,43
"02980 Lakisto   (Espoo )",318,160,158,47,2,4,6,8,6,4,13,25,14,16,21,29,37,50,38,18,15,8,4,0
"03100 Nummela   (Vihti )",15394,7888,7506,40,484,828,1308,547,358,377,718,809,966,1104,1128,1022,1035,969,934,1028,769,453,287,270
"03150 Huhmari   (Vihti )",766,378,388,45,12,17,50,36,24,21,27,27,22,39,54,59,83,71,76,58,38,26,13,13
"03220 Tervalampi   (Vihti )",579,290,289,46,11,17,34,26,17,16,16,11,11,41,32,49,54,58,59,46,43,20,12,6
"03250 Ojakkala   (Vihti )",1930,938,992,38,59,107,201,89,59,59,55,70,98,134,146,172,177,127,101,105,79,42,26,24
"03300 Otalampi   (Vihti )",2377,1138,1239,39,69,130,238,120,66,50,52,74,118,176,217,185,193,161,156,146,113,71,19,23
"03320 Selki   (Vihti )",349,167,182,41,12,15,31,17,6,8,11,9,13,25,31,27,36,24,26,22,21,7,4,4
"03400 Vihti Kirkonkylä   (Vihti )",6474,3206,3268,41,164,310,569,290,191,160,235,235,296,415,504,475,519,454,455,402,326,212,140,122
"03430 Jokikunta   (Vihti )",519,234,285,39,13,35,44,26,14,19,13,22,25,34,48,30,54,23,34,26,26,9,11,13
"03600 Karkkila Keskus   (Karkkila )",6524,3347,3177,45,174,242,460,250,142,140,234,245,312,393,401,436,426,470,503,531,414,275,211,265
"03620 Polari   (Karkkila )",2127,1033,1094,42,63,101,168,67,54,44,75,73,118,164,164,142,154,146,151,183,127,63,40,30
"03710 Uusitalo   (Karkkila )",186,95,91,44,4,7,13,10,6,3,4,6,7,11,16,14,15,14,16,18,11,6,2,3
"03790 Vihtijärvi   (Vihti )",514,254,260,44,13,17,49,17,10,10,9,14,29,40,43,22,53,36,45,37,35,14,13,8
"03810 Ikkala   (Lohja )",595,295,300,45,8,26,43,20,13,18,20,16,30,28,33,53,57,46,51,38,40,29,14,12
"03850 Pusula   (Lohja )",1641,838,803,47,39,68,89,61,31,30,71,71,68,78,96,86,159,115,124,118,126,88,64,59
"03870 Hyönölä   (Lohja )",188,87,101,47,6,6,13,6,1,2,5,7,10,9,13,6,20,17,15,17,13,9,6,7
"04130 Sipoo   (Sipoo )",7295,3744,3551,41,202,344,582,309,224,224,347,295,326,463,505,570,629,528,402,375,339,253,175,203
"04150 Martinkylä   (Sipoo )",644,297,347,42,12,32,48,39,26,10,24,19,23,34,45,63,62,54,43,40,28,23,9,10
"04170 Paippinen   (Sipoo )",1266,632,634,40,44,71,119,52,34,27,34,38,63,97,102,114,101,68,84,59,73,44,21,21
"04200 Kerava Keskus   (Kerava )",11413,6080,5333,45,287,423,644,309,210,216,703,757,700,683,635,563,698,765,820,958,772,526,391,353
"04220 Ahjo-Kaskela   (Kerava )",5165,2551,2614,36,166,250,441,252,155,141,374,336,353,368,412,383,435,371,262,213,130,64,39,20
"04230 Pihkaniitty   (Kerava )",7711,3917,3794,39,247,432,679,292,178,168,329,366,548,591,554,504,494,479,437,543,467,234,110,59
"04240 Talma   (Sipoo )",1230,597,633,42,25,47,106,56,39,38,57,26,41,68,82,94,132,123,96,77,52,35,16,20
"04250 Alikerava   (Kerava )",4654,2348,2306,39,174,228,288,129,93,93,373,385,397,304,289,258,309,291,251,266,257,140,87,42
"04260 Savio   (Kerava )",6406,3204,3202,40,197,291,478,198,130,152,410,424,413,440,437,418,500,467,446,381,310,167,87,60
"04300 Hyrylä   (Tuusula )",10259,5249,5010,41,244,466,863,497,260,234,407,411,500,639,823,829,847,651,610,658,515,386,240,179
"04310 Tuusula Keskus   (Tuusula )",2558,1345,1213,41,71,118,210,120,68,69,102,110,106,172,180,196,233,170,166,157,152,77,38,43
"04320 Riihikallio   (Tuusula )",4984,2495,2489,40,154,284,371,175,110,109,200,299,314,366,381,332,336,343,316,287,269,154,93,91
"04330 Lahela   (Tuusula )",2347,1172,1175,35,77,133,288,135,82,72,84,56,109,193,209,204,235,188,90,82,62,27,14,7
"04340 Mattila   (Tuusula )",2212,1083,1129,40,69,100,159,103,68,57,89,102,140,153,178,178,175,174,140,111,110,58,29,19
"04350 Nahkela   (Tuusula )",519,248,271,44,15,21,32,19,9,21,24,10,25,19,45,43,47,45,42,23,33,26,9,11
"04360 Ruotsinkylä-Kiilinmäki   (Tuusula )",1235,579,656,41,19,44,117,54,46,27,52,44,49,59,108,143,114,87,73,69,56,35,24,15
"04370 Rusutjärvi   (Tuusula )",766,367,399,41,16,39,69,45,22,17,20,20,26,47,68,50,63,75,67,56,39,14,6,7
"04380 Tuomala   (Tuusula )",587,289,298,41,13,27,48,28,23,17,25,19,17,38,44,48,57,39,45,37,28,14,6,14
"04390 Jäniksenlinna   (Tuusula )",469,220,249,40,10,22,44,24,22,9,13,13,26,34,31,50,38,28,29,30,20,17,6,3
"04400 Loutti   (Järvenpää )",10155,5370,4785,43,287,381,554,246,185,258,688,745,649,633,571,503,710,678,709,785,672,388,278,235
"04410 Järvenpää Keskus   (Järvenpää )",11079,5862,5217,40,363,498,686,348,239,348,860,824,752,670,627,653,756,736,721,634,583,366,246,169
"04420 Kyrölä   (Järvenpää )",3970,2033,1937,38,135,236,324,150,87,90,169,252,302,276,278,251,304,277,293,226,180,80,40,20
"04430 Kinnari-Mikonkorpi   (Järvenpää )",9044,4619,4425,39,313,487,736,344,209,210,368,463,595,728,672,600,732,671,607,534,373,211,122,69
"04440 Jamppa   (Järvenpää )",4501,2193,2308,40,161,205,292,121,86,117,298,292,326,315,313,251,308,288,329,302,214,113,83,87
"04460 Nummenkylä   (Tuusula )",1965,947,1018,34,80,126,200,85,55,42,83,130,163,172,151,173,122,128,103,91,37,15,2,7
"04480 Haarajoki   (Mäntsälä )",2445,1188,1257,34,81,151,304,161,99,61,85,82,134,175,264,214,191,113,79,107,80,26,16,22
"04500 Kellokoski   (Tuusula )",5980,2975,3005,38,220,319,630,296,180,143,205,179,335,477,528,465,475,409,313,318,227,128,75,58
"04530 Ohkola   (Mäntsälä )",920,450,470,38,37,57,111,33,28,24,21,43,47,67,70,58,76,56,58,42,41,20,19,12
"04600 Mäntsälä Keskus   (Mäntsälä )",9339,4894,4445,42,298,423,700,353,252,223,448,477,480,541,575,595,623,634,659,656,530,357,272,243
"04620 Kaunismäki   (Mäntsälä )",2075,1032,1043,32,96,177,269,112,69,39,76,115,116,164,183,156,160,117,91,57,36,25,15,2
"04630 Sääksjärvi   (Mäntsälä )",866,413,453,40,26,51,66,38,30,30,38,25,54,42,59,63,72,67,69,50,41,25,10,10
"04660 Numminen   (Mäntsälä )",1680,809,871,39,39,106,149,78,52,54,54,56,86,106,142,139,140,122,103,115,77,24,24,14
"04680 Hirvihaara   (Mäntsälä )",669,331,338,38,30,38,74,22,16,18,15,34,31,40,64,50,51,45,38,36,33,19,5,10
"04740 Sälinkää   (Mäntsälä )",1174,571,603,42,24,66,106,60,25,19,25,35,57,82,93,75,84,102,73,79,66,56,24,23
"04770 Sahakylä   (Mäntsälä )",206,92,114,43,4,9,21,7,5,3,7,6,9,11,16,15,21,19,13,15,13,5,2,5
"04820 Kaukalampi   (Mäntsälä )",304,145,159,39,9,18,35,19,7,1,4,9,22,21,25,22,24,29,19,13,12,6,1,8
"04840 Hautjärvi   (Mäntsälä )",236,117,119,47,4,8,9,6,5,10,5,8,10,14,17,22,18,26,25,9,13,10,10,7
"04920 Saarentaus   (Mäntsälä )",345,169,176,41,9,17,22,18,8,7,14,12,20,28,31,23,24,35,24,23,6,13,8,3
"04940 Levanto   (Mäntsälä )",299,153,146,41,11,14,32,15,8,6,8,7,13,20,23,20,21,22,15,20,20,12,7,5
"05100 Röykkä   (Nurmijärvi )",2272,1117,1155,38,63,132,243,114,59,55,67,67,107,182,158,211,198,165,150,117,92,43,31,18
"05200 Rajamäki   (Nurmijärvi )",6852,3413,3439,38,267,398,719,363,203,154,272,267,347,470,544,508,522,383,403,381,311,177,95,68
"05250 Kiljava   (Nurmijärvi )",171,90,81,44,4,8,7,9,2,3,4,6,14,10,13,14,13,15,15,18,11,5,0,0
"05400 Jokela   (Tuusula )",6580,3304,3276,39,208,347,600,326,192,155,277,269,353,473,514,473,517,446,403,404,287,158,96,82
"05430 Nuppulinna   (Tuusula )",1027,520,507,41,40,57,81,37,21,26,31,19,54,78,92,82,87,74,72,75,51,26,13,11
"05440 Hyvinkää   (Hyvinkää )",658,327,331,29,57,75,74,17,7,15,23,35,76,70,66,35,27,20,22,21,15,2,1,0
"05450 Nukari   (Nurmijärvi )",1073,518,555,39,33,55,98,55,31,29,36,43,46,87,85,80,89,70,64,62,46,26,23,15
"05460 Hakalanmäki-Hakala   (Hyvinkää )",3288,1687,1601,41,110,165,239,93,69,55,141,209,234,244,193,190,209,251,279,267,163,92,62,23
"05470 Palopuro   (Hyvinkää )",327,152,175,42,6,14,25,15,8,10,8,11,21,23,24,21,27,26,25,20,24,7,4,8
"05510 Päivärinta   (Hyvinkää )",427,205,222,44,8,7,27,16,8,11,12,28,22,28,21,44,43,37,41,23,21,12,12,6
"05620 Noppo   (Hyvinkää )",1309,635,674,39,35,70,122,59,37,40,44,48,69,95,117,117,101,93,103,74,40,21,11,13
"05720 Kytäjä   (Hyvinkää )",564,276,288,39,17,42,60,18,5,5,5,25,31,64,49,43,37,44,36,35,21,15,10,2
"05800 Hyvinkää Keskus   (Hyvinkää )",9669,5218,4451,47,196,261,431,204,159,223,703,699,551,502,455,532,555,660,663,784,697,532,427,435
"05810 Martti   (Hyvinkää )",5822,2949,2873,34,212,341,635,326,202,188,299,343,376,392,490,492,472,319,245,202,133,64,48,43
"05820 Mustamännistö   (Hyvinkää )",5124,2484,2640,40,160,249,418,213,142,132,243,284,288,349,360,381,427,370,291,294,217,130,93,83
"05830 Kirjavatolppa-Kruununpuisto   (Hyvinkää )",7097,3651,3446,43,165,257,468,234,146,147,394,437,430,399,456,451,503,513,545,509,432,273,193,145
"05840 Hyvinkäänkylä-Vehkoja   (Hyvinkää )",3723,1844,1879,40,121,169,286,136,96,89,151,216,249,267,248,265,277,285,286,236,159,97,48,42
"05850 Hyvinkää, sairaala-alue   (Hyvinkää )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05860 Talvisilta   (Hyvinkää )",1387,665,722,42,37,69,94,45,25,23,73,88,96,81,83,78,106,87,109,107,85,48,36,17
"05880 Paavola-Vaivero   (Hyvinkää )",3395,1740,1655,44,100,124,207,89,72,69,219,197,225,180,184,194,224,262,235,266,220,158,94,76
"05900 Vieremä   (Hyvinkää )",3916,2074,1842,48,79,129,193,75,57,76,231,265,198,201,203,183,240,248,327,302,280,210,177,242
"05950 Ridasjärvi   (Hyvinkää )",382,180,202,45,5,13,25,22,8,8,11,11,12,16,29,37,39,38,35,26,26,7,8,6
"06100 Porvoo Keskus   (Porvoo )",18569,9889,8680,44,429,683,1206,660,432,441,1136,1020,920,1001,1206,1199,1365,1244,1140,1224,1126,861,636,640
"06150 Kevätkumpu   (Porvoo )",5827,2999,2828,42,201,286,400,182,109,124,318,337,371,381,378,336,378,364,405,436,364,213,138,106
"06200 Porvoo itäinen   (Porvoo )",2610,1250,1360,42,79,121,203,104,67,49,79,112,137,160,155,207,254,197,179,188,145,82,45,47
"06400 Gammelbacka   (Porvoo )",7408,3720,3688,38,274,389,622,263,191,205,426,487,455,527,510,525,494,444,443,449,365,202,82,55
"06450 Eestinmäki-Ernestas   (Porvoo )",2036,1024,1012,40,77,115,123,72,38,50,112,135,159,133,108,153,147,140,132,124,105,64,29,20
"06500 Saksala-Suomenkylä   (Porvoo )",2114,1016,1098,43,52,104,155,85,43,56,64,76,102,124,147,176,174,193,173,136,110,62,40,42
"06530 Kerkkoo   (Porvoo )",803,393,410,39,20,50,79,32,23,14,19,33,52,54,77,51,56,67,64,46,27,18,14,7
"06650 Hamari   (Porvoo )",1446,673,773,42,32,78,114,57,43,37,64,53,51,88,119,105,108,102,102,130,94,40,16,13
"06750 Tolkkinen   (Porvoo )",1800,886,914,37,63,109,192,107,62,30,58,56,88,127,159,141,136,116,98,104,78,42,16,18
"06830 Kulloonkylä   (Porvoo )",1091,539,552,41,29,57,97,47,29,31,22,34,55,72,97,106,94,63,70,82,54,26,19,7
"06850 Kulloo   (Porvoo )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"06880 Kärrby   (Sipoo )",330,151,179,46,7,16,19,7,6,8,12,7,14,23,15,27,34,26,37,24,23,15,8,2
"06950 Emäsalo   (Porvoo )",373,191,182,48,11,14,21,8,10,10,7,15,10,23,14,24,27,32,38,33,32,20,14,10
"07110 Hinthaara   (Porvoo )",1557,760,797,37,49,98,176,82,52,48,54,51,95,114,120,124,114,82,86,77,52,37,19,27
"07130 Anttila   (Porvoo )",654,328,326,43,9,37,58,30,23,12,27,8,18,36,51,57,62,49,38,34,49,28,18,10
"07150 Laukkoski   (Pornainen )",1022,501,521,38,39,54,105,55,40,30,37,29,41,56,80,90,87,58,63,52,45,37,13,11
"07170 Keski-Pornainen   (Pornainen )",2481,1261,1220,38,75,130,244,162,87,77,104,67,119,162,197,193,176,151,168,138,93,63,41,34
"07190 Halkia   (Pornainen )",1441,703,738,39,41,74,141,78,40,29,60,57,64,92,122,92,140,121,95,72,41,24,23,35
"07220 Kaarenkylä   (Porvoo )",300,143,157,43,11,17,23,8,5,2,9,14,20,19,15,27,17,18,28,28,23,4,2,10
"07230 Monninkylä   (Askola )",1588,811,777,39,56,91,155,84,49,37,60,61,91,113,124,96,104,99,87,114,69,51,30,17
"07280 Ilola   (Porvoo )",915,434,481,40,24,41,93,37,26,28,42,25,34,60,76,78,83,70,62,61,29,24,14,8
"07310 Sannainen   (Porvoo )",422,205,217,37,24,26,37,14,8,9,13,20,35,33,29,35,34,26,22,23,26,5,1,2
"07320 Jakari-Sannäs   (Porvoo )",443,217,226,42,15,18,46,14,8,5,20,12,29,21,40,42,30,29,28,37,17,14,9,9
"07350 Gäddrag   (Porvoo )",74,35,39,47,2,2,4,5,0,2,1,1,2,2,7,7,5,12,4,4,4,7,2,1
"07360 Tirmo   (Porvoo )",37,15,22,59,0,0,0,1,0,0,1,0,0,0,1,5,5,7,5,4,4,4,0,0
"07370 Pellinki   (Porvoo )",135,67,68,53,2,2,10,2,1,1,7,3,3,2,6,3,15,12,18,13,17,7,1,10
"07390 Suurpellinki   (Porvoo )",126,55,71,43,5,8,8,6,3,1,5,4,7,7,6,8,11,10,10,7,8,5,4,3
"07410 Kråkö   (Porvoo )",306,158,148,49,7,11,19,8,5,6,5,11,13,12,16,25,25,23,29,16,26,19,16,14
"07450 Voolahti   (Porvoo )",418,213,205,43,15,18,30,16,9,8,18,10,25,31,29,28,31,26,29,33,22,16,13,11
"07500 Askola Kirkonkylä   (Askola )",1154,591,563,40,46,65,104,54,30,24,47,53,66,73,82,77,68,81,65,68,53,31,19,48
"07510 Vakkola   (Askola )",684,317,367,41,20,38,57,22,19,10,19,29,43,45,55,40,52,60,61,45,26,14,13,16
"07530 Onkimaa   (Askola )",286,138,148,46,8,6,19,13,6,2,9,10,14,17,25,23,24,18,10,31,16,16,9,10
"07550 Torpinkylä   (Pukkila )",296,139,157,40,12,18,21,10,6,8,17,18,14,11,18,27,28,19,11,19,11,15,9,4
"07560 Pukkila Keskus   (Pukkila )",1351,674,677,43,39,58,107,57,40,31,50,49,48,75,84,100,121,95,95,77,94,49,44,38
"07565 Kantele   (Pukkila )",248,110,138,46,5,13,11,4,5,10,8,8,11,8,22,15,23,25,19,14,25,14,2,6
"07580 Tiilää   (Askola )",77,39,38,42,6,2,2,6,1,0,0,5,6,6,6,8,3,7,7,2,3,3,3,1
"07590 Huuvari-Tiilää   (Askola )",631,305,326,41,24,28,57,25,19,12,41,16,27,41,28,36,65,50,47,47,37,16,7,8
"07600 Myrskylä Keskus   (Myrskylä )",1728,893,835,45,39,79,132,60,30,24,65,74,88,113,83,112,108,132,124,141,121,82,51,70
"07680 Juornaankylä   (Askola )",529,249,280,42,17,25,43,16,18,9,17,22,31,26,37,42,51,41,29,31,27,23,14,10
"07690 Kankkila   (Myrskylä )",131,65,66,48,0,6,2,2,2,3,10,7,4,6,8,8,12,11,13,16,9,5,6,1
"07700 Koskenkylän saha-alue   (Loviisa )",1205,604,601,39,41,63,99,52,29,29,52,74,71,80,76,71,104,100,80,70,57,27,15,15
"07720 Malmgård   (Loviisa )",81,45,36,48,3,2,3,3,2,0,4,4,2,4,5,5,8,10,7,4,3,4,4,4
"07740 Gammelby   (Loviisa )",414,197,217,42,12,24,32,14,6,6,10,20,27,32,26,20,42,42,26,28,16,12,11,8
"07750 Isnäs   (Loviisa )",528,251,277,46,13,25,34,12,8,9,15,27,23,31,30,30,44,40,54,52,36,21,16,8
"07780 Härkäpää   (Loviisa )",166,78,88,52,3,3,10,6,2,2,5,6,5,5,9,5,17,14,16,17,15,5,7,14
"07800 Lapinjärvi Keskus   (Lapinjärvi )",881,477,404,47,22,34,58,29,17,18,27,35,38,49,47,56,55,45,70,83,76,51,27,44
"07810 Ingermaninkylä   (Lapinjärvi )",281,125,156,45,8,12,14,10,6,8,6,11,14,28,16,15,28,15,21,23,23,8,9,6
"07820 Porlammi   (Lapinjärvi )",491,245,246,49,13,14,29,11,8,7,22,13,28,23,19,33,29,46,40,41,41,29,19,26
"07830 Pukaro   (Lapinjärvi )",275,130,145,45,8,7,16,13,6,7,9,9,14,24,16,13,27,26,22,18,14,6,11,9
"07840 Lindkoski   (Lapinjärvi )",210,106,104,43,6,4,17,10,7,5,7,8,18,8,12,17,10,18,15,18,12,6,5,7
"07850 Heikinkylä   (Lapinjärvi )",303,141,162,47,7,10,26,10,5,3,11,12,13,19,14,15,20,23,25,21,26,12,13,18
"07870 Skinnarby   (Loviisa )",441,213,228,45,9,16,29,15,10,7,15,22,31,17,28,29,36,47,36,32,18,19,16,9
"07880 Liljendal Keskus   (Loviisa )",1022,509,513,44,29,46,70,31,22,28,50,59,51,51,63,59,73,60,80,68,64,37,33,48
"07890 Mickelspiltom   (Loviisa )",198,101,97,46,8,7,9,7,4,2,9,7,14,12,12,11,9,17,17,10,24,8,6,5
"07900 Loviisa Keskus   (Loviisa )",4131,2232,1899,49,75,140,234,120,92,79,167,177,177,193,236,227,263,297,330,361,343,253,156,211
"07910 Valko   (Loviisa )",1069,489,580,48,16,31,59,36,18,21,38,37,47,50,63,63,92,71,107,126,99,47,26,22
"07920 Etelä-Harju   (Loviisa )",1411,684,727,47,30,51,83,52,37,25,38,37,53,79,95,102,98,92,138,125,131,80,41,24
"07930 Pernaja Kirkonkylä   (Loviisa )",652,316,336,45,19,27,49,24,9,16,16,25,37,37,29,50,55,50,44,41,37,26,25,36
"07940 Määrlahti   (Loviisa )",969,479,490,49,25,28,39,20,15,17,42,52,48,46,50,53,88,84,83,68,81,49,33,48
"07945 Kuggom   (Loviisa )",471,238,233,45,7,20,32,22,7,8,13,19,29,25,28,37,38,33,44,46,18,17,10,18
"07955 Tesjoki   (Loviisa )",1177,579,598,44,38,66,86,28,22,25,31,43,55,77,86,74,77,70,97,113,84,32,35,38
"07960 Ahvenkoski   (Loviisa )",115,56,59,51,1,4,2,4,3,0,6,3,3,4,7,5,8,17,16,9,9,4,4,6
"07970 Ruotsinpyhtää Keskus   (Loviisa )",561,275,286,50,9,10,35,16,16,6,8,16,24,33,24,32,55,59,46,65,36,25,26,20
"07980 Kuninkaankylä   (Loviisa )",277,130,147,50,3,11,12,8,1,5,5,14,13,19,17,17,23,21,19,24,24,17,8,16
"07990 Ruotsinkylä-Koskisto   (Loviisa )",295,143,152,48,4,7,19,9,9,6,9,9,10,10,22,18,28,28,23,25,25,8,14,12
"08100 Lohja Keskus   (Lohja )",7884,4322,3562,49,128,213,357,227,154,194,460,387,340,340,396,421,535,558,556,698,627,478,402,413
"08150 Keskilohja   (Lohja )",5351,2686,2665,39,171,301,490,196,168,154,211,239,300,361,400,394,416,376,330,320,218,138,103,65
"08200 Ojamo   (Lohja )",3771,2035,1736,43,117,178,270,109,89,96,194,224,206,197,205,198,269,258,274,306,270,183,78,50
"08350 Routio   (Lohja )",2353,1154,1199,43,71,97,138,88,42,52,122,120,124,142,167,175,168,180,159,172,145,95,55,41
"08360 Kisakallio   (Lohja )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08450 Hormajärvi   (Lohja )",295,147,148,49,10,11,19,5,8,11,9,6,8,9,19,21,14,26,17,23,22,20,11,26
"08480 Karstu   (Lohja )",258,125,133,43,6,12,21,13,9,6,6,4,9,23,20,20,17,10,29,21,19,4,6,3
"08500 Ventelä-Millola   (Lohja )",6482,3218,3264,41,199,324,583,248,156,152,238,282,342,446,463,467,492,461,468,407,336,202,108,108
"08680 Muijala   (Lohja )",1799,875,924,37,61,81,177,101,65,55,68,89,74,128,146,183,168,127,92,64,58,34,13,15
"08700 Virkkala   (Lohja )",7430,3678,3752,43,152,313,606,328,215,161,298,297,319,429,523,532,575,525,530,538,437,330,191,131
"08800 Kirkniemi   (Lohja )",1600,776,824,41,41,75,126,75,53,52,49,62,80,98,122,106,152,131,113,91,96,44,26,8
"09120 Karjalohja   (Lohja )",1227,634,593,45,35,47,95,43,32,29,37,36,54,67,61,80,100,85,106,108,79,55,41,37
"09220 Sammatti   (Lohja )",1670,847,823,41,60,88,150,66,43,38,54,71,67,115,115,124,112,96,119,120,96,53,41,42
"09430 Saukkola   (Lohja )",1665,819,846,43,40,72,132,54,38,40,60,60,96,88,111,131,158,135,110,109,98,60,47,26
"09520 Millola   (Lohja )",111,50,61,53,2,3,2,4,1,1,2,6,0,4,5,3,9,22,14,13,7,6,5,2
"09630 Koisjärvi   (Lohja )",479,226,253,42,10,23,51,18,13,2,18,18,21,24,44,35,42,33,35,32,28,16,8,8
"09810 Nummi-Oinola   (Lohja )",988,479,509,45,32,47,62,28,21,13,41,42,38,64,69,61,70,70,83,86,63,38,34,26
"09930 Leppäkorpi   (Lohja )",307,150,157,48,6,13,18,9,9,7,14,5,10,12,18,19,28,24,20,31,26,14,12,12
"10120 Tähtelä   (Inkoo )",612,293,319,44,10,23,57,15,12,14,22,18,30,36,45,55,59,42,31,44,29,31,14,25
"10140 Päivölä   (Inkoo )",299,151,148,42,9,13,15,9,12,9,9,9,5,37,19,21,35,29,20,21,13,10,0,4
"10160 Degerby   (Inkoo )",889,431,458,41,20,39,92,42,16,28,26,26,41,54,88,69,73,66,69,49,40,24,17,10
"10210 Inkoo Keskus   (Inkoo )",2741,1422,1319,46,53,110,203,118,66,50,86,104,106,144,191,165,205,182,196,231,199,137,82,113
"10230 Inkoo Asemanseutu   (Inkoo )",384,193,191,42,13,18,29,13,15,9,11,17,21,17,28,28,35,36,22,19,22,16,9,6
"10250 Fagervik   (Inkoo )",128,56,72,49,4,4,6,4,1,1,3,6,2,9,4,11,12,14,6,17,9,7,6,2
"10270 Barösund   (Inkoo )",136,56,80,46,4,7,9,2,2,2,3,5,9,9,7,8,9,7,16,13,13,5,2,4
"10300 Karjaa Keskus   (Raasepori )",7310,3751,3559,45,162,273,484,243,166,176,359,377,388,429,434,437,476,520,532,494,471,329,270,290
"10320 Bäljars   (Raasepori )",1319,640,679,42,46,56,104,54,32,24,42,77,89,74,73,87,86,110,97,99,75,47,25,22
"10330 Pinjainen   (Raasepori )",613,313,300,42,14,23,44,25,14,13,27,27,33,39,43,39,54,54,53,46,38,13,7,7
"10350 Meltolan sairaala-alue   (Raasepori )",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"10360 Mustio   (Raasepori )",1287,608,679,43,45,49,109,33,22,16,34,64,67,79,84,117,114,88,112,103,81,27,20,23
"10380 Kaunislahti   (Raasepori )",109,49,60,44,1,4,7,5,4,2,1,3,4,14,7,9,11,6,16,9,1,1,2,2
