"Postal code area","Households, total, 2013 (TE)","Average size of households, 2013 (TE)","Occupancy rate, 2013 (TE)","Young single persons, 2013 (TE)","Young couples without children, 2013 (TE)","Households with children, 2013 (TE)","Households with small children, 2013 (TE)","Households with children under school age, 2013 (TE)","Households with school-age children, 2013 (TE)","Households with teenagers, 2013 (TE)","Adult households, 2013 (TE)","Pensioner households, 2013 (TE)","Households living in owner-occupied dwellings, 2013 (TE)","Households living in rented dwellings, 2013 (TE)","Households living in other dwellings, 2013 (TE)"
"88820 Katerma  (Kuhmo)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88900 Kuhmo Keskus  (Kuhmo)",4204,1.9,43.8,186,82,700,153,319,319,317,1816,1710,3080,992,132
"88930 Lentiira-Kuumu  (Kuhmo)",161,1.9,53.4,2,0,13,2,5,6,6,74,77,134,21,6
"88940 Kuumu  (Kuhmo)",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89110 Törmänmäki  (Puolanka)",30,1.9,50.4,2,0,4,0,0,1,3,15,11,27,0,3
"89140 Kotila-Törmänmäki  (Puolanka)",34,2.6,38.8,2,0,8,1,3,5,6,20,7,28,2,4
"89200 Puolanka Keskus  (Puolanka)",1260,1.9,42.9,48,7,180,33,67,81,105,508,576,871,338,51
"89210 Puokiovaara  (Puolanka)",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89320 Joukokylä  (Puolanka)",63,2.0,44.9,1,0,9,3,3,4,4,26,29,55,3,5
"89330 Suolijärvi  (Puolanka)",33,2.2,50.4,0,0,4,0,0,1,4,17,12,31,1,1
"89400 Hyrynsalmi Keskus  (Hyrynsalmi)",1141,1.9,45.4,35,16,159,26,61,66,84,477,511,844,252,45
"89430 Hoikka  (Hyrynsalmi)",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89440 Sakara  (Suomussalmi)",44,2.4,43.3,1,2,12,3,6,4,6,15,18,41,3,0
"89540 Moisiovaara  (Hyrynsalmi)",104,2.1,52.5,0,0,14,2,3,8,6,35,57,95,3,6
"89560 Karhuvaara  (Hyrynsalmi)",38,2.0,47.1,0,0,2,0,2,2,0,20,17,36,1,1
"89600 Ämmänsaari  (Suomussalmi)",2800,1.9,42.6,144,39,481,107,190,224,232,1217,1115,1910,809,81
"89610 Jumaliskylä  (Suomussalmi)",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89640 Pesiökylä  (Suomussalmi)",56,2.2,40.7,1,0,15,5,6,7,6,28,13,49,5,2
"89660 Takalo  (Suomussalmi)",57,1.9,52.9,1,1,7,1,4,3,3,26,25,49,6,2
"89670 Näljänkä  (Suomussalmi)",119,2.1,42.4,0,1,13,1,2,7,11,42,65,111,7,1
"89680 Vaaranniva  (Suomussalmi)",53,1.8,50.5,0,0,2,0,1,1,1,21,30,46,6,1
"89730 Ahjola  (Suomussalmi)",16,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89740 Kianta  (Suomussalmi)",33,2.2,44.8,0,0,5,0,1,3,4,10,19,29,4,0
"89760 Piispajärvi-Peranka-Kaikkoinen  (Suomussalmi)",49,2.2,42.5,0,0,10,1,5,4,6,16,23,42,5,2
"89770 Peranka  (Suomussalmi)",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89780 Kaikkonen  (Suomussalmi)",30,2.2,47.0,0,0,3,1,1,1,2,10,17,28,1,1
"89800 Suomussalmi Keskus  (Suomussalmi)",702,2.1,43.6,18,8,143,30,58,69,73,284,279,557,120,25
"89830 Ala-Vuokki  (Suomussalmi)",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89840 Ylä-Vuokki  (Suomussalmi)",41,2.0,48.2,1,0,2,1,1,0,1,12,27,41,0,0
"89920 Ruhtinansalmi  (Suomussalmi)",204,1.9,50.5,2,0,21,2,5,7,14,74,111,174,22,8
"90100 Oulu Keskus  (Oulu)",5433,1.5,39.0,1489,515,344,96,161,95,107,3672,1428,1838,3361,234
"90120 Heinäpää  (Oulu)",4498,1.5,36.3,1302,454,312,99,156,106,111,3204,984,1673,2703,122
"90130 Raksila  (Oulu)",3779,1.6,36.4,944,403,400,159,246,99,99,2517,868,1672,2028,79
"90140 Karjasilta  (Oulu)",1707,1.7,36.9,331,100,244,49,100,103,104,937,529,1009,628,70
"90150 Höyhtyä  (Oulu)",3118,1.9,37.3,473,209,589,149,290,224,208,1762,773,1892,1148,78
"90220 Kontinkangas  (Oulu)",429,1.5,34.4,192,36,40,8,20,18,13,370,19,0,411,18
"90230 Värttö-Maikkula  (Oulu)",3793,1.9,41.2,621,296,722,220,362,273,264,2190,894,2241,1470,82
"90240 Iinatti  (Oulu)",3005,2.1,40.4,327,161,788,217,383,317,317,1705,516,1994,960,51
"90250 Kaukovainio  (Oulu)",3896,1.7,36.4,840,283,630,210,345,198,207,2484,785,1461,2336,99
"90310 Madekoski  (Oulu)",1029,2.9,39.3,45,45,439,113,222,229,187,422,175,834,166,29
"90400 Äimärautio  (Oulu)",457,1.6,34.2,150,79,38,13,21,3,14,355,64,192,244,21
"90410 Kaakkuri  (Oulu)",1781,2.5,38.3,124,105,649,189,317,277,250,886,254,1263,481,37
"90420 Metsokangas  (Oulu)",3659,2.7,34.5,582,313,1653,661,1123,765,415,1745,269,2201,1413,45
"90440 Kempele Keskus  (Kempele)",3852,2.3,38.7,307,163,1150,328,598,523,455,1724,984,2796,979,77
"90450 Honkanen  (Kempele)",2576,2.8,37.8,135,81,1175,340,636,610,425,995,412,2255,290,31
"90460 Oulunsalo Keskus  (Oulu)",3161,2.7,37.3,185,135,1264,391,690,611,504,1290,621,2396,696,69
"90470 Varjakka  (Oulu)",407,3.2,36.4,6,8,150,52,84,86,71,155,104,379,18,10
"90480 Hailuoto  (Hailuoto)",491,2.0,46.1,9,5,69,18,34,33,33,202,223,405,67,19
"90500 Tuira  (Oulu)",5160,1.5,37.7,1216,322,453,171,260,118,125,3300,1412,2009,2992,159
"90510 Hietasaari  (Oulu)",925,1.7,38.1,236,78,149,61,101,35,33,650,126,457,454,14
"90520 Taskila-Toppila  (Oulu)",2564,1.8,35.4,591,201,516,202,304,173,146,1738,313,801,1706,57
"90530 Välivainio  (Oulu)",3280,1.6,36.8,846,414,364,110,184,110,137,2359,562,1190,1965,125
"90540 Kuivasjärvi  (Oulu)",3543,3.0,36.4,200,249,1851,702,1203,899,499,1374,325,3055,441,47
"90550 Pyykkösjärvi-Puolivälikangas  (Oulu)",2361,1.9,40.0,311,124,428,134,246,165,160,1260,676,1251,1041,69
"90560 Koskela-Oulu  (Oulu)",1645,1.8,40.6,253,75,286,71,126,107,131,917,446,985,619,41
"90570 Kaijonharju-Linnanmaa  (Oulu)",3887,1.8,34.9,1223,548,590,255,390,181,122,3010,290,1053,2782,52
"90580 Rajakylä  (Oulu)",2253,2.0,41.2,302,92,538,137,240,215,235,1263,459,1255,938,60
"90590 Teknologiakylä  (Oulu)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"90620 Rusko-Heikinharju  (Oulu)",230,2.3,39.5,15,4,53,12,27,25,23,112,65,172,44,14
"90630 Korvensuora  (Oulu)",2489,2.6,37.0,197,123,1030,318,577,471,345,1162,302,1936,516,37
"90650 Haapalehto  (Oulu)",4739,2.2,40.3,414,219,1335,372,656,584,520,2307,1115,3258,1354,127
"90660 Sanginsuu  (Oulu)",265,2.5,47.3,7,4,69,16,35,39,29,123,76,240,18,7
"90670 Hiukkavaara  (Oulu)",129,1.9,37.3,29,8,34,10,17,15,12,83,13,85,37,7
"90800 Pateniemi  (Oulu)",3400,2.4,40.1,117,107,1127,288,526,482,476,1476,808,2634,679,87
"90810 Kiviniemi  (Oulu)",1135,2.6,40.9,37,35,448,86,212,229,205,464,226,963,124,48
"90820 Kello  (Oulu)",1191,2.7,40.5,24,20,463,130,241,259,190,459,275,1038,122,31
"90830 Haukipudas Keskus  (Oulu)",3376,2.4,38.3,210,94,1167,354,631,570,433,1383,832,2391,911,74
"90840 Haukipudas Asemanseutu  (Oulu)",654,3.1,35.8,28,25,257,84,144,151,119,261,138,564,74,16
"90850 Martinniemi  (Oulu)",887,2.5,36.9,41,37,298,117,181,145,105,387,203,727,140,20
"90860 Halosenniemi  (Oulu)",211,2.7,38.9,2,3,61,27,36,33,22,91,61,203,3,5
"90900 Kiiminki Keskus  (Oulu)",2380,2.8,37.9,101,71,963,295,538,495,375,885,539,1998,299,83
"90910 Kontio  (Oulu)",488,3.4,37.3,2,12,249,84,153,134,107,157,88,469,5,14
"90940 Jääli  (Oulu)",1980,2.6,39.8,98,69,806,200,391,396,322,805,381,1678,256,46
"91100 Ii Keskus  (Ii)",2474,2.6,38.4,120,91,853,305,488,414,314,997,633,1984,414,76
"91110 Ii Asemanseutu  (Ii)",312,2.9,37.3,7,10,94,26,55,48,46,133,86,290,16,6
"91140 Olhava  (Ii)",187,2.1,40.5,4,4,34,9,16,19,13,85,68,159,12,16
"91150 Yli-Olhava  (Ii)",81,2.0,47.3,2,1,14,3,7,8,8,36,33,75,2,4
"91200 Yli-Ii Keskus  (Oulu)",512,2.5,37.8,19,10,126,48,70,71,70,183,207,379,114,19
"91210 Jakkukylä  (Oulu)",150,3.3,35.8,3,2,57,18,30,33,31,39,57,147,0,3
"91240 Tannila  (Oulu)",98,2.1,43.5,2,0,16,3,8,9,9,39,44,91,4,3
"91260 Pahkakoski-Räinä  (Oulu)",65,2.0,43.9,0,1,7,2,4,2,2,37,22,57,3,5
"91300 Ylikiiminki Keskus  (Oulu)",1274,2.6,38.5,41,28,389,153,225,200,154,519,379,1057,162,55
"91310 Arkala  (Oulu)",89,2.4,41.2,4,1,26,13,15,12,9,43,20,81,4,4
"91410 Jokirinne  (Muhos)",314,3.1,34.6,8,11,135,50,79,80,62,126,54,254,55,5
"91430 Leppiniemi  (Muhos)",50,2.7,28.4,2,5,14,4,10,8,6,31,5,15,34,1
"91500 Muhos Keskus  (Muhos)",2928,2.5,38.8,177,84,879,289,485,458,344,1247,815,2302,526,100
"91510 Rova  (Muhos)",172,2.7,43.9,3,5,64,21,34,27,25,55,55,163,5,4
"91560 Kylmälänkylä  (Muhos)",55,2.5,40.5,2,0,16,4,7,7,6,27,13,51,3,1
"91600 Utajärvi Keskus  (Utajärvi)",957,2.2,38.9,40,14,214,65,102,111,86,399,352,709,217,31
"91620 Sanginkylä  (Utajärvi)",74,2.5,38.2,1,1,18,7,9,9,10,28,30,65,4,5
"91630 Juorkuna  (Utajärvi)",58,1.8,49.9,0,0,3,0,1,0,2,26,30,53,2,3
"91640 Särkijärvi  (Utajärvi)",56,2.0,44.0,4,0,5,0,1,2,3,20,32,51,3,2
"91660 Ahmas  (Utajärvi)",137,2.2,41.3,2,1,29,4,10,11,19,66,43,113,16,8
"91670 Rokua  (Utajärvi)",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma  (Vaala)",849,1.9,42.6,33,7,135,31,56,71,67,326,391,527,288,34
"91710 Jylhämä  (Vaala)",34,1.7,50.5,2,0,4,1,1,2,3,19,11,29,2,3
"91720 Oterma  (Vaala)",38,2.1,43.7,0,0,5,0,2,2,5,12,21,38,0,0
"91730 Kankari  (Vaala)",55,2.1,49.3,0,1,6,1,3,4,4,23,26,50,2,3
"91740 Jaalanka-Liminpuro  (Vaala)",65,2.0,45.2,1,0,7,2,4,1,3,26,32,60,3,2
"91750 Liminpuro  (Vaala)",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi  (Vaala)",167,1.8,51.7,1,2,16,3,5,9,7,77,77,143,16,8
"91780 Neittävä  (Vaala)",50,2.4,41.8,0,0,12,2,3,3,8,17,21,48,2,0
"91790 Nuojua  (Vaala)",58,2.7,35.2,2,1,20,9,12,11,10,23,16,48,5,5
"91800 Tyrnävä  (Tyrnävä)",1866,3.0,34.6,60,53,774,304,501,413,305,673,423,1622,201,43
"91900 Liminka Keskus  (Liminka)",2044,2.9,36.6,86,92,862,333,516,439,307,748,443,1690,320,34
"91910 Tupos  (Liminka)",800,4.0,31.9,11,18,531,190,344,330,209,206,63,752,33,15
"91930 Ala-Temmes  (Liminka)",167,2.5,43.5,3,5,48,9,20,33,18,75,44,150,8,9
"91950 Temmes  (Tyrnävä)",307,2.3,41.7,8,10,84,28,47,38,34,116,107,251,46,10
"91980 Lumijoki  (Lumijoki)",746,2.7,38.6,41,22,232,96,143,122,94,314,206,585,136,25
"92100 Raahe Keskus  (Raahe)",2290,1.7,41.0,380,90,324,90,154,116,125,1213,758,1179,1026,85
"92120 Ollinsaari-Mestauskallio  (Raahe)",1567,2.0,40.1,247,51,357,104,181,146,136,910,303,866,619,82
"92130 Isoholmi-Antinkangas  (Raahe)",1474,2.2,44.4,80,45,348,100,185,152,131,632,496,1303,151,20
"92140 Pattijoki Keskus  (Raahe)",2351,2.6,39.2,124,74,815,255,444,400,364,933,608,2009,308,34
"92150 Kummatti-Junnilanmäki  (Raahe)",843,1.7,39.0,152,32,137,35,65,58,43,492,217,322,493,28
"92160 Saloinen  (Raahe)",721,2.5,44.2,10,16,190,62,106,97,83,295,238,688,20,13
"92180 Lapaluoto  (Raahe)",75,2.0,41.9,3,2,10,1,4,3,5,38,29,71,2,2
"92210 Arkkukari  (Raahe)",277,3.3,35.5,4,6,106,40,66,66,50,92,80,268,3,6
"92220 Piehinki  (Raahe)",281,2.5,42.5,2,6,80,20,36,36,42,121,82,271,5,5
"92230 Mattilanperä  (Raahe)",87,2.9,41.1,1,4,33,8,14,16,17,34,20,84,0,3
"92240 Lasikangas  (Raahe)",126,2.4,45.4,1,2,38,14,23,16,8,59,30,122,0,4
"92260 Kopsa  (Raahe)",133,2.4,46.1,6,2,33,10,15,16,13,60,40,131,1,1
"92320 Siikajoki Keskus  (Siikajoki)",421,2.6,38.3,15,11,113,36,58,62,54,172,142,342,65,14
"92330 Karinkanta  (Siikajoki)",96,2.3,44.7,1,3,15,4,7,8,5,43,38,86,4,6
"92350 Revonlahti  (Siikajoki)",304,2.7,37.7,17,7,104,38,58,60,51,133,71,252,48,4
"92400 Ruukki Keskus  (Siikajoki)",769,2.2,40.5,42,20,194,65,102,94,83,335,246,587,162,20
"92430 Paavola-Huumola  (Siikajoki)",425,2.4,41.8,27,12,98,32,47,50,52,172,157,345,68,12
"92440 Saarikoski  (Siikajoki)",16,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"92450 Luohua  (Siikajoki)",127,2.7,39.1,7,2,33,16,22,20,15,52,42,117,8,2
"92470 Tuomioja  (Siikajoki)",117,2.1,46.7,4,3,23,9,16,12,3,56,40,112,5,0
"92500 Rantsila Keskus  (Siikalatva)",712,2.2,41.1,34,12,147,46,76,73,63,289,279,527,159,26
"92520 Sipola  (Siikalatva)",41,2.0,43.9,0,0,11,3,6,2,5,12,18,35,3,3
"92530 Mankila  (Siikalatva)",71,2.5,39.7,0,1,19,4,7,11,12,28,24,66,2,3
"92600 Pulkkila Keskus  (Siikalatva)",588,2.1,44.3,33,12,108,28,51,50,49,228,252,436,128,24
"92610 Vorna  (Siikalatva)",35,2.7,34.7,0,0,9,2,6,4,3,11,15,33,1,1
"92620 Piippola Keskus  (Siikalatva)",438,2.1,44.1,36,15,86,22,39,37,48,202,154,318,100,20
"92640 Leskelä  (Siikalatva)",89,2.2,46.7,3,2,16,4,6,4,9,39,36,82,4,3
"92650 Laakkola  (Siikalatva)",77,2.3,42.8,2,1,19,5,8,12,6,35,24,61,10,6
"92700 Kestilä  (Siikalatva)",659,2.1,45.1,31,6,98,22,39,45,58,279,289,522,107,30
"92810 Pelsonsuo  (Vaala)",67,2.6,42.1,1,2,17,4,8,10,10,28,23,55,10,2
"92830 Veneheitto  (Vaala)",121,2.3,48.5,7,5,24,6,9,13,15,61,38,113,7,1
"92910 Tavastkenkä  (Pyhäntä)",119,2.4,46.4,4,7,27,5,13,15,12,55,37,101,9,9
"92920 Ahokylä  (Pyhäntä)",32,2.5,39.9,1,1,7,2,2,5,4,19,6,31,0,1
"92930 Pyhäntä  (Pyhäntä)",483,2.4,37.2,25,10,118,38,62,58,63,209,160,322,142,19
"93100 Pudasjärvi Keskus  (Pudasjärvi)",2381,2.1,38.8,148,38,443,132,212,214,197,992,959,1508,746,127
"93140 Kipinä  (Pudasjärvi)",198,2.4,41.2,6,1,45,15,20,25,21,79,77,175,10,13
"93160 Hetejärvi  (Pudasjärvi)",107,2.4,41.6,3,1,25,10,11,14,12,37,49,98,3,6
"93170 Yli-Kollaja  (Pudasjärvi)",42,2.6,39.8,1,0,9,2,3,3,6,15,19,38,3,1
"93180 Ikosenniemi  (Pudasjärvi)",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93187 Ala-Siurua  (Pudasjärvi)",65,2.4,41.2,0,1,11,1,2,6,7,28,27,56,2,7
"93190 Yli-Siurua-Ikosenniemi  (Pudasjärvi)",60,2.1,47.0,1,0,7,2,5,3,3,23,31,53,1,6
"93195 Kokkokylä  (Pudasjärvi)",30,2.4,39.3,0,0,7,1,3,1,4,11,14,28,0,2
"93220 Livo  (Pudasjärvi)",48,2.4,39.2,3,0,8,2,3,5,6,21,19,40,2,6
"93225 Pärjänsuo  (Pudasjärvi)",104,2.5,37.7,1,2,27,7,13,15,15,38,42,89,8,7
"93240 Rytinki  (Pudasjärvi)",60,2.1,44.5,1,0,6,3,3,3,2,26,29,53,2,5
"93250 Sarajärvi  (Pudasjärvi)",131,2.0,45.0,2,0,16,2,8,10,13,55,60,107,16,8
"93270 Sotkajärvi  (Pudasjärvi)",199,2.5,40.6,3,1,34,7,16,20,21,90,76,176,12,11
"93277 Iinattijärvi  (Pudasjärvi)",75,2.1,45.9,5,0,11,2,2,5,6,37,27,69,4,2
"93280 Syöte  (Pudasjärvi)",116,2.3,38.3,7,3,29,5,14,16,10,53,38,82,26,8
"93290 Pintamo  (Pudasjärvi)",43,2.1,41.2,2,0,6,3,3,2,3,24,14,34,4,5
"93350 Jaurakkajärvi  (Pudasjärvi)",68,2.3,42.0,0,0,10,6,6,4,5,25,33,58,4,6
"93390 Puhoskylä  (Pudasjärvi)",111,2.0,45.2,6,1,13,3,6,2,7,52,46,93,15,3
"93400 Taivalkoski Keskus  (Taivalkoski)",1417,2.2,40.0,65,25,274,66,138,127,144,624,527,987,384,46
"93420 Jurmu  (Taivalkoski)",110,2.2,44.3,1,1,18,3,5,7,11,49,44,100,6,4
"93440 Loukusa  (Taivalkoski)",30,1.9,56.8,1,0,3,0,2,0,2,14,13,26,1,3
"93470 Inget  (Taivalkoski)",60,2.3,42.4,1,0,12,1,2,5,9,30,22,53,4,3
"93540 Tyrövaara  (Taivalkoski)",130,2.7,38.0,3,1,30,12,13,21,17,53,50,108,12,10
"93590 Vanhala  (Taivalkoski)",90,2.4,40.3,1,0,17,1,2,8,12,43,31,76,11,3
"93600 Kuusamo Keskus  (Kuusamo)",5164,2.1,40.2,420,166,1149,281,508,476,494,2372,1668,3403,1588,173
"93630 Kuoliovaara  (Kuusamo)",67,2.6,43.2,2,0,13,3,9,2,8,27,29,62,2,3
"93680 Vasaraperä  (Kuusamo)",60,2.5,43.5,0,0,12,3,6,7,7,18,31,53,3,4
"93730 Poussu  (Kuusamo)",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93760 Kemilä-Murtovaara-Teeriranta  (Kuusamo)",16,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93780 Teeriranta  (Kuusamo)",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi  (Kuusamo)",60,2.4,44.5,0,1,10,3,4,5,3,34,16,53,2,5
"93825 Rukatunturi  (Kuusamo)",116,2.3,39.5,19,4,32,10,15,14,13,75,10,64,37,15
"93840 Patoniemi  (Kuusamo)",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93850 Käylä-Patoniemi  (Kuusamo)",116,2.2,45.5,1,2,19,8,11,10,7,51,46,95,15,6
"93920 Määttälänvaara  (Kuusamo)",43,3.5,35.2,1,1,17,6,7,12,11,12,14,35,4,4
"93940 Vuotunki  (Kuusamo)",39,2.5,44.4,1,0,12,2,5,3,7,11,16,33,1,5
"93990 Kärpänkylä  (Kuusamo)",10,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93999 Kuusamo  (Kuusamo)",1582,2.4,45.6,29,18,331,83,149,152,169,706,561,1420,47,115
"94100 Kemi Keskus  (Kemi)",4181,1.5,40.6,755,175,424,135,224,151,146,2263,1502,1962,2043,176
"94200 Torvinen-Vainio  (Kemi)",1268,2.0,40.6,97,32,273,71,140,124,118,604,395,830,401,37
"94300 Pajusaari  (Kemi)",150,2.1,40.6,11,3,36,9,23,13,10,72,43,122,24,4
"94400 Keminmaa Keskus  (Keminmaa)",1397,2.0,43.7,102,25,301,75,139,124,142,601,502,932,416,49
"94430 Kaakamo  (Tornio)",412,2.4,42.1,15,14,118,37,62,71,50,159,136,370,22,20
"94450 Lassila-Jokisuu  (Keminmaa)",925,2.6,41.2,48,38,368,100,178,171,155,410,150,792,120,13
"94460 Ruottala  (Tornio)",82,2.3,42.4,1,1,16,2,6,11,9,32,35,74,3,5
"94500 Lautiosaari  (Keminmaa)",983,2.2,41.9,48,22,226,65,120,103,98,442,319,817,139,27
"94600 Ristikangas-Kivikko  (Kemi)",1190,2.4,39.9,63,40,357,96,177,170,147,532,302,1021,135,34
"94700 Takajärvi-Haukkari  (Kemi)",2957,2.1,40.3,225,72,719,189,352,315,311,1457,790,2155,700,102
"94720 Peurasaari  (Kemi)",557,1.9,40.0,59,37,106,33,60,44,34,336,116,405,138,14
"94800 Veitsiluoto  (Kemi)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola  (Kemi)",1048,1.8,42.9,71,23,148,37,77,73,57,522,381,672,324,52
"94900 Ajos  (Kemi)",154,2.4,39.6,6,5,39,11,25,16,13,68,48,150,2,2
"95100 Kuivaniemi Keskus  (Ii)",502,2.0,43.9,17,9,99,21,43,51,46,212,193,340,145,17
"95110 Kuivaniemi kk  (Ii)",156,2.0,45.7,3,1,35,6,14,14,23,54,68,138,10,8
"95130 Hyryoja  (Ii)",62,2.6,37.1,2,0,12,3,5,10,8,23,27,53,5,4
"95160 Oijärvi-Lamminperä  (Ii)",128,1.8,44.7,5,1,12,2,5,3,7,68,48,104,18,6
"95200 Simo Keskus  (Simo)",617,2.1,44.9,18,4,124,28,54,63,54,249,245,467,116,34
"95210 Filpus  (Simo)",112,2.3,46.1,3,1,23,7,11,14,10,47,42,104,5,3
"95220 Simoniemi  (Simo)",144,2.3,46.6,6,3,35,11,20,18,15,58,51,132,10,2
"95225 Viantie  (Simo)",103,2.2,44.4,2,1,16,4,9,10,8,45,42,100,1,2
"95230 Maksniemi  (Simo)",342,2.5,40.4,3,4,98,21,39,53,43,117,128,298,36,8
"95255 Alaniemi  (Simo)",45,2.0,52.6,1,0,7,3,5,2,3,13,25,39,4,2
"95260 Tainionjoki  (Simo)",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki  (Simo)",64,2.2,41.6,2,0,13,6,9,4,5,27,25,47,12,5
"95300 Tervola Keskus  (Tervola)",894,2.1,41.3,40,30,189,51,82,84,86,344,368,579,278,37
"95310 Liedakkala  (Keminmaa)",184,2.5,42.3,0,1,58,12,24,26,31,68,59,171,7,6
"95315 Törmä  (Keminmaa)",91,2.2,45.9,2,2,15,4,9,5,10,47,29,84,3,4
"95325 Paakkola  (Tervola)",79,2.2,45.1,3,1,14,2,5,8,7,35,30,73,1,5
"95330 Tervola  (Tervola)",244,2.2,40.2,10,4,43,9,19,17,26,107,95,200,35,9
"95340 Loue  (Tervola)",137,2.0,45.7,5,3,26,8,11,11,12,49,64,118,14,5
"95350 Peura  (Tervola)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura  (Tervola)",140,2.0,43.7,2,0,22,4,9,11,13,45,73,124,10,6
"95365 Maula  (Keminmaa)",124,2.2,48.5,1,1,29,8,10,10,18,43,53,115,3,6
"95370 Itäkoski  (Keminmaa)",87,2.2,50.1,2,1,18,5,9,4,8,30,39,80,4,3
"95375 Yli-Paakkola  (Tervola)",45,2.5,38.5,0,1,7,2,3,3,6,17,21,44,1,0
"95400 Tornio Keskus  (Tornio)",1667,1.5,40.9,318,100,121,34,65,36,42,912,636,606,976,85
"95410 Kiviranta  (Tornio)",1472,2.2,43.7,135,63,358,101,177,167,140,710,408,1035,414,23
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",1953,2.0,40.5,285,75,429,113,212,187,189,1077,452,1106,807,40
"95430 Suensaari  (Tornio)",699,1.8,41.2,111,31,127,48,64,50,43,381,192,374,302,23
"95440 Kyläjoki  (Tornio)",353,2.7,43.1,6,5,120,33,58,61,61,118,116,324,7,22
"95450 Kirkonmäki  (Tornio)",1334,2.7,39.7,66,51,523,145,265,254,235,599,216,1157,147,30
"95460 Kantojärvi  (Tornio)",392,2.7,42.9,7,8,143,45,76,71,59,129,126,366,11,15
"95470 Pirkkiö-Röyttä  (Tornio)",393,2.5,42.4,7,10,127,28,54,57,62,164,105,369,10,14
"95490 Terästehtaanalue  (Tornio)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka  (Tornio)",447,2.5,46.3,10,6,132,36,61,66,64,175,143,416,16,15
"95520 Kukkola  (Tornio)",159,2.1,50.7,4,1,24,6,16,10,8,65,71,145,2,12
"95530 Karunki  (Tornio)",311,2.6,40.0,12,3,85,27,42,49,35,101,128,266,34,11
"95540 Korpikylä  (Tornio)",42,2.0,52.8,0,0,6,2,2,2,3,14,22,38,1,3
"95560 Aapajoki  (Tornio)",87,2.5,41.1,0,1,28,10,17,8,13,30,29,84,1,2
"95590 Arpela  (Tornio)",371,2.3,43.4,8,2,86,17,41,41,39,161,126,315,42,14
"95600 Ylitornio Keskus  (Ylitornio)",1026,2.1,45.5,57,12,187,37,74,79,100,436,404,681,287,58
"95610 Kainuunkylä  (Ylitornio)",120,2.0,51.1,2,3,14,3,4,5,8,50,56,107,5,8
"95615 Pekanpää  (Ylitornio)",52,2.2,48.5,0,0,7,3,3,5,5,19,27,49,2,1
"95620 Aavasaksa  (Ylitornio)",210,2.1,46.1,3,1,39,9,16,12,22,83,88,182,19,9
"95630 Kuivakangas  (Ylitornio)",64,2.3,45.1,1,1,14,2,5,8,5,29,23,58,4,2
"95635 Kaulinranta  (Ylitornio)",115,2.0,46.5,3,2,14,1,5,8,9,44,57,106,7,2
"95640 Juoksenki  (Pello)",124,1.8,50.2,1,0,11,2,4,5,3,42,72,110,4,10
"95645 Turtola  (Pello)",130,2.0,45.5,3,1,21,7,9,11,10,53,56,114,10,6
"95655 Etelä-Portimojärvi  (Ylitornio)",58,2.3,41.8,3,0,16,3,7,5,9,19,23,52,4,2
"95660 Kantomaanpää  (Ylitornio)",96,2.0,48.8,0,1,12,3,5,4,5,29,55,90,3,3
"95670 Pessalompolo  (Ylitornio)",67,2.0,45.0,1,0,7,3,6,2,3,16,44,61,5,1
"95675 Meltosjärvi  (Ylitornio)",78,1.7,51.5,2,0,5,2,2,3,2,16,57,64,10,4
"95680 Lohijärvi  (Ylitornio)",36,1.7,58.4,1,0,1,0,0,1,0,8,27,26,5,5
"95690 Mellakoski  (Ylitornio)",92,2.1,46.0,1,0,13,4,7,8,6,40,39,84,5,3
"95700 Pello Keskus  (Pello)",1130,2.0,47.7,47,14,169,31,59,83,92,479,484,834,260,36
"95710 Naamijoki  (Pello)",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95720 Jarhoinen  (Pello)",17,..,..,..,..,..,..,..,..,..,..,..,..,..,..
