"Postal code area","Aged 18 or over, total, 2013 (KO)","Basic level studies, 2013 (KO)","With education, total, 2013 (KO)","Matriculation examination, 2013 (KO)","Vocational diploma, 2013 (KO)","Academic degree - Lower level university degree, 2013 (KO)","Academic degree - Higher level university degree, 2013 (KO)"
"52920 Voikoski   (Kouvola )",127,65,62,4,49,2,7
"52960 Nurmaa   (Mäntyharju )",104,42,62,3,48,8,3
"52970 Pankalahti-Ahvenainen   (Mäntyharju )",85,39,46,2,39,4,1
"52980 Ahvenainen   (Mäntyharju )",61,33,28,1,23,2,2
"53100 Lappeenranta keskus   (Lappeenranta )",9049,2483,6566,719,3880,1060,907
"53130 Keskussairaala-alue-Kimpinen   (Lappeenr",562,92,470,40,271,90,69
"53200 Kaukas-Tirilä   (Lappeenranta )",1251,389,862,49,622,114,77
"53300 Lauritsala-Mälkiä   (Lappeenranta )",6412,1885,4527,256,3309,575,387
"53400 Laihia   (Lappeenranta )",1423,356,1067,49,758,155,105
"53420 Mustola   (Lappeenranta )",449,110,339,14,239,60,26
"53500 Parkkarila-Harapainen-Reijola   (Lappee",3885,965,2920,192,1970,450,308
"53550 Kourulanmäki   (Lappeenranta )",796,207,589,31,396,93,69
"53600 Kesämäki   (Lappeenranta )",2176,605,1571,221,945,206,199
"53650 Mattila-Kuusela   (Lappeenranta )",1663,485,1178,50,862,149,117
"53810 Kuusimäki-Lavola   (Lappeenranta )",3341,940,2401,325,1472,345,259
"53830 Rutola   (Lappeenranta )",472,86,386,12,261,61,52
"53850 Skinnarila   (Lappeenranta )",8723,1989,6734,1401,3185,1007,1141
"53900 Pallo-Tysterniemi-Leiri   (Lappeenranta )",2440,487,1953,250,1077,337,289
"53920 Voisalmi   (Lappeenranta )",2666,745,1921,120,1295,259,247
"53950 Kivisalmi   (Lappeenranta )",1758,492,1266,78,851,186,151
"54100 Joutseno Keskus   (Lappeenranta )",4455,1441,3014,118,2374,327,195
"54110 Lampikangas   (Lappeenranta )",890,210,680,31,516,93,40
"54120 Pulp   (Lappeenranta )",1419,437,982,35,778,110,59
"54190 Konnunsuo   (Lappeenranta )",66,21,45,3,37,3,2
"54230 Nuijamaa   (Lappeenranta )",576,209,367,19,291,38,19
"54250 Rapattila   (Lappeenranta )",146,60,86,1,77,7,1
"54260 Hanhijärvi   (Lappeenranta )",573,128,445,15,329,64,37
"54270 Vainikkala   (Lappeenranta )",380,130,250,15,220,12,3
"54300 Vilkjärvi   (Lappeenranta )",480,151,329,12,264,37,16
"54310 Hytti   (Lappeenranta )",316,68,248,11,182,28,27
"54330 Simola   (Lappeenranta )",347,104,243,6,205,24,8
"54390 Pulsa   (Lappeenranta )",137,62,75,2,63,5,5
"54410 Ylämaa Keskus   (Lappeenranta )",814,359,455,16,380,37,22
"54430 Hujakkala   (Lappeenranta )",138,60,78,2,68,6,2
"54460 Ylijärvi   (Lappeenranta )",73,36,37,0,34,1,2
"54490 Ahomäki   (Miehikkälä )",168,88,80,2,72,3,3
"54500 Taavetti-Somerharju   (Luumäki )",2415,985,1430,74,1135,141,80
"54510 Uro   (Luumäki )",345,129,216,8,181,14,13
"54530 Luumäki   (Luumäki )",1006,257,749,47,530,90,82
"54550 Suo-Anttila   (Luumäki )",72,35,37,2,29,4,2
"54580 Somerharju   (Luumäki )",30,13,17,0,15,1,1
"54590 Kaitjärvi   (Luumäki )",109,44,65,3,55,4,3
"54710 Lemi Keskus   (Lemi )",1157,462,695,32,549,62,52
"54720 Laksiainen   (Lemi )",129,49,80,3,70,4,3
"54750 Välijoki   (Savitaipale )",245,94,151,8,123,14,6
"54770 Heituinlahti   (Savitaipale )",491,205,286,12,243,21,10
"54800 Savitaipale Keskus   (Savitaipale )",2291,887,1404,97,1021,165,121
"54820 Kotimäki   (Lemi )",211,69,142,3,111,19,9
"54850 Kuukanniemi   (Lemi )",835,208,627,36,454,88,49
"54915 Saimaanharju-Kyläniemi   (Taipalsaari )",1411,300,1111,57,752,188,114
"54920 Taipalsaari   (Taipalsaari )",1181,336,845,36,601,116,92
"54930 Levänen   (Taipalsaari )",258,98,160,10,128,14,8
"54940 Solkei   (Taipalsaari )",97,36,61,1,49,7,4
"54950 Pettilä   (Savitaipale )",96,47,49,4,41,1,3
"54960 Vehkataipale   (Taipalsaari )",460,109,351,16,245,47,43
"55100 Imatra Keskus   (Imatra )",8574,2499,6075,348,4509,762,456
"55120 Mansikkala-Tuulikallio   (Imatra )",2809,964,1845,119,1366,207,153
"55300 Rauha-Tiuruniemi   (Lappeenranta )",806,206,600,30,448,64,58
"55320 Rauha   (Lappeenranta )",425,70,355,10,274,47,24
"55330 Tiuruniemi   (Lappeenranta )",56,15,41,3,24,2,12
"55400 Tainionkoski-Mustalampi   (Imatra )",1143,311,832,37,607,98,90
"55420 Karhumäki-Karhukallio   (Imatra )",1751,501,1250,55,942,154,99
"55510 Sotkulampi-Linnasuo   (Imatra )",1194,473,721,55,561,62,43
"55610 Rajapatsas-Teppanala   (Imatra )",2468,855,1613,88,1316,129,80
"55700 Vintteri-Virasoja   (Imatra )",1167,337,830,41,659,92,38
"55800 Vuoksenniska-Saarlampi   (Imatra )",3741,1482,2259,88,1844,209,118
"55910 Rautio-Kurkvuori   (Imatra )",1370,430,940,42,762,84,52
"56100 Ruokolahti Keskus   (Ruokolahti )",1862,693,1169,39,898,150,82
"56120 Salosaari   (Ruokolahti )",676,175,501,26,374,56,45
"56140 Äitsaari   (Ruokolahti )",220,98,122,3,105,7,7
"56210 Virmutjoki   (Ruokolahti )",346,130,216,9,174,19,14
"56310 Syyspohja   (Ruokolahti )",198,85,113,4,92,10,7
"56330 Utula   (Ruokolahti )",30,16,14,0,11,3,0
"56350 Kyläniemi   (Taipalsaari )",19,..,..,..,..,..,..
"56410 Kaiturinpää   (Ruokolahti )",130,56,74,5,55,7,7
"56440 Pohja-Lankila   (Ruokolahti )",193,79,114,2,88,10,14
"56510 Puntala   (Ruokolahti )",352,113,239,10,194,24,11
"56550 Niska-Pietilä   (Rautjärvi )",118,36,82,1,71,9,1
"56610 Rautjärvi   (Rautjärvi )",547,207,340,10,291,23,16
"56640 Purnujärvi   (Rautjärvi )",92,39,53,1,50,1,1
"56710 Miettilä   (Rautjärvi )",123,48,75,5,59,8,3
"56730 Laikko   (Rautjärvi )",276,103,173,4,155,9,5
"56800 Simpele   (Rautjärvi )",2189,909,1280,50,1076,102,52
"57100 Heikinpohja-Piispanmäki   (Savonlinna )",3537,1036,2501,315,1621,311,254
"57120 Savonlinna   (Savonlinna )",12,..,..,..,..,..,..
"57130 Savonlinna Keskus   (Savonlinna )",1888,529,1359,188,810,197,164
"57170 Sortteerinlahti-Talvisalo   (Savonlinna )",1860,584,1276,154,872,162,88
"57200 Miekonniemi-Venäjänniemi   (Savonlinna )",2141,545,1596,108,1154,167,167
"57210 Nojanmaa   (Savonlinna )",2136,525,1611,75,1204,210,122
"57220 Haka-alue-Viuhonmäki   (Savonlinna )",1372,527,845,34,693,86,32
"57230 Inkerinkylä   (Savonlinna )",2858,926,1932,93,1556,182,101
"57310 Rinkilä   (Savonlinna )",592,172,420,17,327,49,27
"57510 Laitaatsilta   (Savonlinna )",404,85,319,16,202,49,52
"57600 Poukkusilta-Pihlajaniemi   (Savonlinna )",1537,320,1217,64,813,170,170
"57710 Kellarpelto-Rantakoivikko   (Savonlinna )",2333,534,1799,83,1244,255,217
"57810 Aholahti   (Savonlinna )",274,86,188,5,145,29,9
"58130 Oravi   (Savonlinna )",104,46,58,1,40,9,8
"58140 Ahvensalmi   (Savonlinna )",72,31,41,1,32,4,4
"58150 Makkola   (Savonlinna )",177,52,125,5,99,16,5
"58160 Karvila   (Enonkoski )",163,66,97,3,82,10,2
"58170 Simanala   (Enonkoski )",212,64,148,7,117,18,6
"58175 Enonkoski Keskus   (Enonkoski )",791,304,487,17,399,45,26
"58180 Ihamaniemi   (Enonkoski )",133,56,77,0,64,9,4
"58200 Kerimäki Keskus   (Savonlinna )",2829,969,1860,82,1485,181,112
"58220 Louhi   (Savonlinna )",344,113,231,7,190,26,8
"58260 Kumpuranta   (Savonlinna )",156,49,107,4,89,11,3
"58300 Savonranta Keskus   (Savonlinna )",634,267,367,10,329,18,10
"58320 Raikuu   (Savonlinna )",161,52,109,2,98,8,1
"58350 Villala   (Kitee )",201,89,112,1,98,8,5
"58360 Säimen   (Savonlinna )",198,88,110,3,98,6,3
"58390 Rönkönvaara   (Savonlinna )",65,27,38,0,33,3,2
"58410 Haapakallio   (Savonlinna )",465,105,360,18,279,42,21
"58420 Silvola   (Savonlinna )",256,65,191,6,149,26,10
"58430 Kulennoinen   (Savonlinna )",393,113,280,11,217,28,24
"58450 Punkaharju   (Savonlinna )",348,98,250,11,164,43,32
"58500 Punkasalmi   (Savonlinna )",1400,575,825,22,660,91,52
"58520 Hiukkajoki   (Savonlinna )",274,88,186,10,149,14,13
"58550 Putikko   (Savonlinna )",377,160,217,6,177,23,11
"58570 Ruhvana   (Savonlinna )",67,24,43,0,41,2,0
"58580 Vuoriniemi   (Savonlinna )",107,40,67,4,54,5,4
"58610 Telakanava   (Sulkava )",128,45,83,7,67,7,2
"58620 Lohilahti   (Sulkava )",254,114,140,9,120,3,8
"58650 Kiviapaja   (Savonlinna )",102,41,61,6,49,5,1
"58680 Piojärvi   (Savonlinna )",41,19,22,3,15,4,0
"58690 Ala-Särkilahti-Piojärvi   (Savonlinna )",84,34,50,1,46,2,1
"58700 Sulkava Keskus   (Sulkava )",1906,769,1137,65,891,115,66
"58720 Kaartilankoski   (Sulkava )",258,101,157,11,125,14,7
"58770 Pihlajalahti   (Savonlinna )",210,91,119,7,95,14,3
"58810 Kallislahti   (Savonlinna )",259,82,177,7,136,23,11
"58830 Parkumäki   (Rantasalmi )",255,80,175,9,139,18,9
"58850 Hiltula   (Rantasalmi )",91,36,55,2,46,3,4
"58900 Rantasalmi Keskus   (Rantasalmi )",2184,772,1412,59,1118,143,92
"58910 Rantasalmi Asemanseutu   (Rantasalmi )",160,57,103,10,81,9,3
"58920 Kolkontaipale   (Rantasalmi )",274,87,187,6,155,13,13
"58940 Tuusmäki   (Rantasalmi )",209,65,144,7,123,9,5
"59100 Parikkala Keskus   (Parikkala )",2042,798,1244,47,974,140,83
"59130 Koitsanlahti   (Parikkala )",157,64,93,3,81,5,4
"59210 Melkoniemi   (Parikkala )",133,59,74,2,65,6,1
"59310 Särkisalmi   (Parikkala )",812,285,527,15,442,44,26
"59320 Haapaoja   (Parikkala )",88,33,55,1,45,5,4
"59410 Kirjavala   (Parikkala )",387,164,223,2,201,15,5
"59510 Maironiemi   (Parikkala )",394,181,213,6,183,15,9
"59520 Saari   (Parikkala )",115,38,77,2,62,9,4
"59530 Mikkolanniemi   (Parikkala )",85,25,60,3,47,5,5
"59610 Tarnala   (Parikkala )",169,67,102,1,93,6,2
"59710 Kummunkylä   (Parikkala )",91,38,53,2,49,1,1
"59720 Niukkala   (Parikkala )",131,55,76,1,64,6,5
"59730 Uukuniemi   (Parikkala )",103,37,66,0,55,6,5
"59800 Kesälahti Keskus   (Kitee )",1397,554,843,26,700,65,52
"59810 Suurikylä   (Kitee )",78,27,51,2,45,1,3
"59820 Purujärvi-Rajavaara   (Kitee )",139,44,95,4,84,6,1
"60100 Seinäjoki Keskus   (Seinäjoki )",8617,2188,6429,830,4036,930,633
"60120 Pohja   (Seinäjoki )",2121,504,1617,126,1156,240,95
"60150 Kasperi   (Seinäjoki )",3585,847,2738,172,2010,394,162
"60200 Törnävä   (Seinäjoki )",7812,1235,6577,480,4019,1264,814
"60220 Huhtala   (Seinäjoki )",1715,395,1320,126,826,223,145
"60280 Eskoon Keskuslaitosalue   (Seinäjoki )",7,..,..,..,..,..,..
"60320 Alakylä-Jouppi   (Seinäjoki )",5309,943,4366,384,2807,675,500
"60420 Impivaara   (Seinäjoki )",803,135,668,39,426,111,92
"60450 Munakka   (Ilmajoki )",314,80,234,4,188,28,14
"60510 Hyllykallio   (Seinäjoki )",5890,964,4926,311,3148,930,537
"60550 Nurmo Keskus   (Seinäjoki )",3243,827,2416,133,1718,359,206
"60560 Halkosaari   (Seinäjoki )",470,80,390,20,268,79,23
"60640 Kurjenneva   (Seinäjoki )",452,96,356,8,271,56,21
"60720 Tuomikylä   (Ilmajoki )",1334,237,1097,44,748,207,98
"60760 Pohjanluoma   (Ilmajoki )",739,167,572,22,461,65,24
"60800 Ilmajoki Keskus   (Ilmajoki )",4563,1293,3270,168,2399,467,236
"61100 Peräseinäjoki Keskus   (Seinäjoki )",1682,600,1082,50,863,128,41
"61110 Vuolle   (Seinäjoki )",150,53,97,2,74,15,6
"61120 Louko   (Seinäjoki )",502,115,387,14,285,64,24
"61140 Pasto   (Seinäjoki )",104,32,72,4,61,6,1
"61150 Sydänmaa   (Alavus )",52,22,30,3,25,1,1
"61160 Koura   (Seinäjoki )",457,160,297,18,238,21,20
"61170 Sääskiniemi   (Alavus )",239,71,168,11,141,7,9
"61180 Haapaluoma   (Seinäjoki )",186,69,117,5,103,6,3
"61220 Myllysalo   (Kurikka )",189,66,123,5,101,5,12
"61230 Luopa   (Kurikka )",582,180,402,25,319,43,15
"61250 Jalasto   (Kurikka )",225,68,157,8,129,15,5
"61270 Luopajärvi   (Kurikka )",477,133,344,25,255,42,22
"61280 Jokipii   (Kurikka )",460,163,297,20,244,26,7
"61290 Taivalmaa   (Kurikka )",96,32,64,2,55,5,2
"61300 Kurikka Keskus   (Kurikka )",5536,1682,3854,203,3029,420,202
"61310 Panttila   (Kurikka )",613,181,432,25,346,38,23
"61330 Koskenkorva   (Ilmajoki )",1683,528,1155,51,947,118,39
"61340 Nopankylä   (Ilmajoki )",224,70,154,8,125,16,5
"61350 Huissi   (Ilmajoki )",323,98,225,8,191,19,7
"61360 Mieto   (Kurikka )",848,253,595,29,494,57,15
"61370 Lohiluoma   (Kurikka )",301,112,189,10,147,24,8
"61380 Polvenkylä   (Kurikka )",128,40,88,5,78,4,1
"61400 Ylistaro Keskus   (Seinäjoki )",1688,623,1065,47,804,142,72
"61410 Ylistaro Asemanseutu   (Seinäjoki )",653,224,429,21,341,48,19
"61430 Isorehto   (Seinäjoki )",302,77,225,8,184,19,14
"61440 Untamala   (Seinäjoki )",164,67,97,2,71,18,6
"61450 Kylänpää   (Seinäjoki )",502,183,319,15,276,18,10
"61460 Hanhikoski   (Seinäjoki )",189,61,128,5,95,25,3
"61470 Kitinoja   (Seinäjoki )",304,71,233,12,172,36,13
"61500 Isokyrö Keskus   (Isokyrö )",2211,683,1528,96,1133,181,118
"61520 Lehmäjoki   (Isokyrö )",203,73,130,4,105,15,6
"61550 Orismala   (Isokyrö )",550,183,367,18,289,40,20
"61560 Orisberg   (Isokyrö )",42,9,33,2,28,3,0
"61600 Jalasjärvi Keskus   (Kurikka )",3306,1127,2179,129,1680,241,129
"61630 Hirvijärvi   (Kurikka )",254,75,179,10,140,24,5
"61640 Ala-Valli   (Kurikka )",188,58,130,7,110,11,2
"61650 Kalakoski   (Seinäjoki )",317,122,195,11,163,15,6
"61680 Mantila   (Kurikka )",207,65,142,1,119,15,7
"61710 Pentinmäki   (Kurikka )",234,68,166,5,130,19,12
"61720 Koskue   (Kurikka )",486,198,288,18,245,17,8
"61730 Yli-Valli   (Kurikka )",217,89,128,8,115,4,1
"61760 Ilvesjoki   (Kurikka )",295,124,171,15,143,11,2
"61800 Kauhajoki Keskus   (Kauhajoki )",6810,2145,4665,200,3689,507,269
"61810 Luomankylä   (Kauhajoki )",233,81,152,4,137,7,4
"61820 Kainasto   (Kauhajoki )",487,164,323,9,281,22,11
"61840 Norinkylä   (Teuva )",276,103,173,8,151,9,5
"61850 Kauhajoki Asemanseutu   (Kauhajoki )",1773,627,1146,27,990,94,35
"61860 Harja   (Kauhajoki )",168,48,120,2,93,20,5
"61880 Ikkeläjärvi   (Kauhajoki )",156,73,83,0,75,4,4
"61910 Nummijärvi   (Kauhajoki )",249,76,173,6,150,15,2
"61920 Nummikoski   (Kauhajoki )",64,30,34,2,29,2,1
"61940 Hyyppä   (Kauhajoki )",240,93,147,4,126,9,8
"61950 Juonikylä   (Kauhajoki )",145,59,86,2,79,5,0
"61960 Kyrönlatva   (Kauhajoki )",128,64,64,2,57,4,1
"61980 Päntäne   (Kauhajoki )",771,299,472,10,418,32,12
"62100 Lapua Keskus   (Lapua )",8356,2330,6026,313,4326,848,539
"62130 Hellanmaa   (Lapua )",449,154,295,11,240,34,10
"62150 Rintakangas   (Kauhava )",118,34,84,4,68,9,3
"62160 Karhunkylä   (Lapua )",458,141,317,10,254,33,20
"62165 Tiisteenjoki   (Lapua )",280,77,203,10,166,11,16
"62170 Lakaluoma   (Lapua )",244,97,147,6,131,9,1
"62175 Ylikylä-Mäenpää   (Lapua )",134,50,84,2,73,7,2
"62185 Mäki-Paavola   (Lapua )",123,44,79,3,64,8,4
"62190 Ruha   (Lapua )",474,148,326,20,248,36,22
"62200 Kauhava Keskus   (Kauhava )",4622,1423,3199,152,2426,401,220
"62220 Pernaa   (Kauhava )",383,110,273,23,200,30,20
"62230 Jylhä   (Kauhava )",327,86,241,17,182,25,17
"62240 Huhmarkoski   (Kauhava )",482,207,275,18,235,12,10
"62260 Hirvijoki   (Kauhava )",165,64,101,13,69,12,7
"62280 Mustamaa   (Lapua )",106,33,73,6,59,4,4
"62290 Hirvikylä   (Lapua )",252,92,160,9,127,17,7
"62295 Kauhajärvi   (Lapua )",382,143,239,4,210,16,9
"62300 Härmä   (Kauhava )",1965,663,1302,63,1003,162,74
"62310 Voltti   (Kauhava )",953,383,570,28,470,53,19
"62340 Kuoppa-Vakkuri   (Kauhava )",87,26,61,2,53,6,0
"62350 Ekola   (Kauhava )",99,35,64,5,47,8,4
"62370 Kangasto   (Kauhava )",191,95,96,4,76,6,10
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",2068,696,1372,68,1065,159,80
"62380 Kosolankylä   (Kauhava )",186,69,117,4,94,15,4
"62395 Petterinmäki   (Vöyri )",118,49,69,2,55,6,6
"62410 Rintala   (Kauhava )",278,108,170,7,139,18,6
"62420 Kortesjärvi Keskus   (Kauhava )",875,343,532,29,419,59,25
"62430 Peltotupa   (Kauhava )",112,36,76,8,62,5,1
"62435 Pirttinen   (Kauhava )",107,37,70,8,55,6,1
"62440 Perkiömäki   (Kauhava )",105,36,69,2,62,4,1
"62470 Purmojärvi   (Kauhava )",353,122,231,14,192,16,9
"62500 Evijärvi Keskus   (Evijärvi )",1294,496,798,45,641,74,38
"62510 Kuoppa-aho   (Evijärvi )",293,94,199,17,142,30,10
"62520 Kautiainen   (Evijärvi )",130,64,66,3,59,4,0
"62540 Vasikka-aho   (Evijärvi )",254,98,156,15,123,11,7
"62570 Särkilä   (Evijärvi )",165,63,102,7,81,9,5
"62600 Lappajärvi Keskus   (Lappajärvi )",1551,505,1046,51,795,127,73
"62610 Tarvola   (Lappajärvi )",132,42,90,6,75,6,3
"62620 Ala-Seppä   (Lappajärvi )",171,58,113,9,86,10,8
"62630 Karvala   (Lappajärvi )",306,118,188,20,146,16,6
"62640 Savonkylä   (Lappajärvi )",115,43,72,4,59,8,1
"62660 Itäkylä   (Lappajärvi )",519,167,352,32,277,22,21
"62710 Kurejoki   (Alajärvi )",604,226,378,11,310,34,23
"62720 Sissala   (Alajärvi )",233,73,160,6,125,25,4
"62730 Haukkala   (Alajärvi )",172,51,121,6,100,13,2
"62740 Koskenvarsi   (Alajärvi )",160,44,116,6,83,15,12
"62750 Saukonkylä   (Alajärvi )",168,65,103,1,85,9,8
"62760 Menkijärvi   (Alajärvi )",188,90,98,8,75,12,3
"62800 Vimpeli Keskus   (Vimpeli )",1936,635,1301,90,985,146,80
"62810 Savonjoki   (Vimpeli )",102,38,64,4,55,4,1
"62830 Luoma-Aho   (Alajärvi )",249,67,182,14,131,28,9
"62840 Lakaniemi-Pokela   (Vimpeli )",47,13,34,2,23,6,3
"62860 Sahi   (Vimpeli )",168,51,117,14,80,12,11
"62870 Vinni   (Vimpeli )",53,18,35,3,30,1,1
"62880 Sääksvesi-Vinni   (Vimpeli )",249,88,161,16,123,14,8
"62900 Alajärvi Keskus   (Alajärvi )",3679,1261,2418,122,1892,237,167
"62920 Levijoki   (Alajärvi )",71,21,50,4,38,5,3
"62940 Hoisko   (Alajärvi )",441,149,292,14,227,30,21
"62950 Paalijärvi   (Alajärvi )",363,127,236,14,191,23,8
"62990 Möksy   (Alajärvi )",127,69,58,1,53,4,0
"63100 Kuortane Keskus   (Kuortane )",1290,467,823,47,585,120,71
"63120 Leppälänkylä   (Kuortane )",283,121,162,3,138,16,5
"63130 Mäyry   (Kuortane )",571,174,397,27,298,54,18
"63150 Ruona   (Kuortane )",356,120,236,12,178,26,20
"63160 Salmi   (Kuortane )",119,52,67,6,48,7,6
"63210 Niinimaa   (Alavus )",101,53,48,1,45,1,1
"63230 Lentilä   (Kuortane )",257,92,165,3,145,12,5
"63250 Rantala   (Kuortane )",92,38,54,1,48,5,0
"63300 Alavus Keskus   (Alavus )",3901,1280,2621,165,1972,302,182
"63320 Kattelus   (Alavus )",51,26,25,0,24,1,0
"63330 Pahajoki   (Alavus )",146,53,93,8,73,8,4
"63340 Sapsalampi   (Alavus )",178,68,110,6,89,11,4
"63350 Sulkavankylä   (Alavus )",174,55,119,5,101,10,3
"63355 Seinäjärvi   (Alavus )",105,35,70,5,55,8,2
"63360 Kuivaskylä   (Alavus )",227,84,143,10,124,8,1
"63370 Taipalus   (Alavus )",428,150,278,10,244,19,5
"63400 Alavus Asemanseutu   (Alavus )",1050,399,651,28,547,61,15
"63410 Rantatöysä   (Alavus )",384,150,234,18,185,20,11
"63430 Kätkänjoki   (Alavus )",135,50,85,7,70,5,3
"63450 Löyä   (Kuortane )",55,26,29,0,27,2,0
"63500 Lehtimäki Keskus   (Alajärvi )",814,298,516,22,412,53,29
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",267,94,173,11,145,11,6
"63530 Länsikylä   (Alajärvi )",145,62,83,2,72,9,0
"63540 Hernesmaa   (Alajärvi )",177,61,116,2,101,10,3
"63600 Töysä Keskus   (Alavus )",1084,450,634,34,523,51,26
"63610 Tuuri   (Alavus )",813,245,568,33,456,57,22
"63640 Ritola   (Alavus )",277,105,172,8,141,16,7
"63660 Ähtärinranta   (Ähtäri )",155,57,98,2,85,4,7
"63680 Hakojärvi   (Alavus )",242,84,158,6,134,9,9
"63700 Ähtäri Keskus   (Ähtäri )",3725,1157,2568,123,2019,284,142
"63770 Peränne   (Ähtäri )",166,48,118,10,91,11,6
"63780 Alastaipale   (Ähtäri )",141,49,92,4,74,9,5
"63800 Soini Keskus   (Soini )",1435,596,839,34,682,84,39
"63830 Keisala   (Soini )",68,42,26,0,24,2,0
"63880 Kukonkylä   (Soini )",155,61,94,4,81,4,5
"63890 Hautakylä   (Soini )",96,36,60,2,56,1,1
"63900 Myllymäki-Vehunkylä   (Ähtäri )",435,139,296,8,251,23,14
"63910 Inhan Tehtaat   (Ähtäri )",190,58,132,4,119,6,3
"63920 Inha   (Ähtäri )",285,84,201,10,147,33,11
"63950 Vehunkylä   (Ähtäri )",51,24,27,1,25,1,0
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2585,909,1676,128,1204,179,165
"64140 Tiukka   (Kristiinankaupunki )",436,160,276,20,214,24,18
"64200 Närpiö Keskus   (Närpiö )",2339,1032,1307,65,957,169,116
"64210 Kalax   (Närpiö )",351,93,258,20,181,36,21
"64220 Yttermark   (Närpiö )",804,281,523,29,426,49,19
"64230 Närpiön Asemanseutu   (Närpiö )",752,252,500,26,329,78,67
"64240 Böle   (Närpiö )",202,57,145,9,112,13,11
"64250 Pjelax   (Närpiö )",300,130,170,15,120,16,19
"64260 Kaskinen   (Närpiö )",1221,414,807,65,591,93,58
"64300 Lapväärtti   (Kristiinankaupunki )",1525,598,927,64,722,76,65
"64320 Dagsmark   (Kristiinankaupunki )",419,189,230,17,178,20,15
"64350 Karijoki Keskus   (Karijoki )",995,414,581,25,498,44,14
"64370 Myrkky   (Karijoki )",280,121,159,6,145,3,5
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",195,116,79,6,67,4,2
"64450 Kallträsk   (Kristiinankaupunki )",50,27,23,1,19,3,0
"64460 Härkmeri   (Kristiinankaupunki )",308,134,174,14,140,15,5
"64480 Skaftung   (Kristiinankaupunki )",235,114,121,10,92,10,9
"64490 Siipyy   (Kristiinankaupunki )",168,85,83,5,66,7,5
"64510 Nämpnäs   (Närpiö )",319,113,206,12,160,23,11
"64530 Norrnäs   (Närpiö )",237,84,153,14,116,17,6
"64550 Rangsby   (Närpiö )",229,90,139,6,116,11,6
"64610 Övermark   (Närpiö )",990,374,616,22,506,61,27
"64700 Teuva Keskus   (Teuva )",2878,995,1883,92,1537,173,81
"64720 Perälä   (Teuva )",518,205,313,10,270,25,8
"64740 Horo   (Teuva )",234,103,131,9,107,11,4
"64760 Peltola   (Teuva )",318,121,197,5,178,8,6
"64770 Äystö   (Teuva )",391,136,255,13,214,21,7
"64810 Vanhakylä   (Isojoki )",222,102,120,5,103,7,5
"64820 Kärjenkoski   (Isojoki )",175,75,100,7,85,5,3
"64830 Villamo   (Isojoki )",166,86,80,4,71,2,3
"64840 Heikkilänjoki   (Isojoki )",46,25,21,0,15,6,0
"64850 Möykky   (Isojoki )",106,45,61,1,54,4,2
"64900 Isojoki Keskus   (Isojoki )",1036,450,586,32,480,47,27
"64930 Kodesjärvi   (Isojoki )",155,77,78,3,63,6,6
"65100 Vaasa Keskus   (Vaasa )",15746,3896,11850,2520,5420,2049,1861
"65130 Hietalahti   (Vaasa )",4,..,..,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",285,54,231,23,123,29,56
"65200 Palosaari   (Vaasa )",5197,1293,3904,968,1844,566,526
"65230 Vetokannas   (Vaasa )",4276,1022,3254,279,1849,568,558
"65280 Gerby   (Vaasa )",4946,752,4194,335,2190,849,820
"65300 Asevelikylä   (Vaasa )",3145,552,2593,186,1312,579,516
"65320 Huutoniemi   (Vaasa )",4994,1194,3800,260,2371,675,494
"65350 Suvilahti   (Vaasa )",3184,767,2417,226,1534,373,284
"65370 Ristinummi   (Vaasa )",3683,1231,2452,130,1900,280,142
"65380 Vanha Vaasa   (Vaasa )",2577,687,1890,126,1276,282,206
"65410 Sundom   (Vaasa )",1743,368,1375,67,778,255,275
"65450 Sulva   (Mustasaari )",1452,276,1176,70,726,214,166
"65460 Tölby-Rimal   (Mustasaari )",237,42,195,4,119,38,34
"65470 Rimal   (Mustasaari )",40,14,26,1,19,2,4
"65480 Vikby   (Mustasaari )",200,38,162,4,110,23,25
"65520 Helsingby   (Mustasaari )",1115,251,864,41,630,111,82
"65610 Mustasaari Keskus   (Mustasaari )",4525,973,3552,250,2067,665,570
"65630 Karperö   (Mustasaari )",895,178,717,33,419,155,110
"65650 Koskö   (Mustasaari )",217,44,173,9,118,27,19
"65710 Singsby   (Mustasaari )",453,111,342,23,191,70,58
"65730 Jungsund   (Mustasaari )",323,78,245,20,164,36,25
"65760 Iskmo   (Mustasaari )",246,62,184,9,119,35,21
"65800 Raippaluoto   (Mustasaari )",664,172,492,28,338,90,36
"65870 Björköby   (Mustasaari )",304,106,198,6,149,24,19
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",257,71,186,14,143,19,10
"65930 Södra Vallgrund   (Mustasaari )",295,79,216,9,148,34,25
"65970 Söderudden   (Mustasaari )",186,97,89,2,74,11,2
"66100 Maalahti   (Maalahti )",1575,442,1133,73,757,176,127
"66140 Övermalax   (Maalahti )",1310,401,909,56,698,107,48
"66160 Långåminne   (Maalahti )",251,100,151,6,110,25,10
"66200 Korsnäs Keskus   (Korsnäs )",689,223,466,34,329,68,35
