"Postal code area","Inhabitants, total, 2015 (HE)","Females, 2015 (HE)","Males, 2015 (HE)","Average age of inhabitants, 2015 (HE)","0-2 years, 2015 (HE)","3-6 years, 2015 (HE)","7-12 years, 2015 (HE)","13-15 years, 2015 (HE)","16-17 years, 2015 (HE)","18-19 years, 2015 (HE)","20-24 years, 2015 (HE)","25-29 years, 2015 (HE)","30-34 years, 2015 (HE)","35-39 years, 2015 (HE)","40-44 years, 2015 (HE)","45-49 years, 2015 (HE)","50-54 years, 2015 (HE)","55-59 years, 2015 (HE)","60-64 years, 2015 (HE)","65-69 years, 2015 (HE)","70-74 years, 2015 (HE)","75-79 years, 2015 (HE)","80-84 years, 2015 (HE)","85 years or over, 2015 (HE)"
"61920 Nummikoski   (Kauhajoki )",72,35,37,47,2,1,1,4,2,2,8,1,2,0,4,11,4,10,6,0,2,4,3,5
"61940 Hyyppä   (Kauhajoki )",305,143,162,44,8,14,21,13,8,5,12,13,12,20,19,21,22,19,15,32,27,7,12,5
"61950 Juonikylä   (Kauhajoki )",160,73,87,50,3,4,6,3,5,6,3,6,3,7,12,13,12,12,13,21,14,4,6,7
"61960 Kyrönlatva   (Kauhajoki )",142,68,74,55,2,2,6,6,1,2,4,2,2,3,8,9,7,16,15,12,18,11,8,8
"61980 Päntäne   (Kauhajoki )",934,414,520,46,27,39,49,32,29,23,31,40,48,41,50,64,66,72,93,73,48,42,27,40
"62100 Lapua Keskus   (Lapua )",10877,5589,5288,41,435,609,845,392,243,245,525,532,702,673,643,692,648,660,686,757,475,419,333,363
"62130 Hellanmaa   (Lapua )",576,277,299,43,17,27,45,31,19,16,16,16,30,22,37,34,33,42,57,52,27,21,16,18
"62150 Rintakangas   (Kauhava )",146,66,80,42,5,10,9,5,4,1,7,11,13,8,6,6,6,17,11,5,0,9,5,8
"62160 Karhunkylä   (Lapua )",619,297,322,42,22,28,56,39,13,13,16,19,29,34,50,42,40,34,48,48,33,23,16,16
"62165 Tiisteenjoki   (Lapua )",354,167,187,44,12,14,35,13,9,8,9,10,14,22,23,29,11,26,22,43,26,5,14,9
"62170 Lakaluoma   (Lapua )",279,129,150,48,9,7,10,11,7,4,10,9,12,11,11,15,29,28,35,20,16,15,13,7
"62175 Ylikylä-Mäenpää   (Lapua )",139,64,75,53,2,4,8,2,1,3,2,6,3,4,6,9,6,14,23,12,8,8,10,8
"62185 Mäki-Paavola   (Lapua )",149,69,80,45,1,4,11,9,4,4,10,5,7,5,9,8,15,10,11,7,11,4,5,9
"62190 Ruha   (Lapua )",616,303,313,40,14,32,57,25,19,14,23,37,35,37,38,48,50,42,48,33,20,24,11,9
"62200 Kauhava Keskus   (Kauhava )",5798,2959,2839,44,177,271,437,171,154,124,270,292,302,326,305,333,397,407,428,439,289,261,190,225
"62220 Pernaa   (Kauhava )",481,223,258,43,14,21,42,16,12,16,24,14,22,19,29,35,46,38,28,31,22,19,20,13
"62230 Jylhä   (Kauhava )",395,187,208,45,10,15,33,11,16,9,10,15,15,21,19,33,35,27,21,32,26,23,15,9
"62240 Huhmarkoski   (Kauhava )",562,268,294,51,3,14,32,19,14,7,13,15,14,23,30,38,41,53,58,65,38,31,29,25
"62260 Hirvijoki   (Kauhava )",188,94,94,46,5,4,12,10,5,3,10,5,8,6,15,13,15,8,18,20,11,7,6,7
"62280 Mustamaa   (Lapua )",128,60,68,43,6,10,4,0,2,3,7,14,7,3,4,2,10,20,6,14,2,7,5,2
"62290 Hirvikylä   (Lapua )",279,143,136,45,9,19,15,5,5,4,13,13,11,18,15,17,25,16,19,22,18,15,12,8
"62295 Kauhajärvi   (Lapua )",427,204,223,49,7,17,33,6,7,8,10,9,19,24,21,17,31,43,50,51,21,15,15,23
"62300 Härmä   (Kauhava )",2463,1242,1221,43,87,129,195,83,45,40,132,97,133,142,154,131,156,138,183,201,134,96,93,94
"62310 Voltti   (Kauhava )",1162,564,598,46,28,47,78,45,32,25,42,42,60,56,57,69,83,86,83,115,57,64,49,44
"62340 Kuoppa-Vakkuri   (Kauhava )",103,53,50,46,3,2,3,4,4,3,8,10,2,1,0,8,11,8,7,12,4,4,6,3
"62350 Ekola   (Kauhava )",116,55,61,44,2,7,7,5,3,1,5,9,6,8,4,3,6,10,9,13,7,2,4,5
"62370 Kangasto   (Kauhava )",217,111,106,43,8,16,25,4,4,1,7,8,16,18,12,7,10,13,12,12,12,4,10,18
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",2653,1337,1316,44,75,111,177,121,73,69,123,120,132,135,130,171,179,198,181,196,142,119,90,111
"62380 Kosolankylä   (Kauhava )",221,109,112,48,4,9,23,4,1,3,5,13,3,13,10,12,19,15,19,12,16,18,11,11
"62395 Petterinmäki   (Vöyri )",128,56,72,50,3,3,5,3,0,3,5,5,10,10,2,6,12,6,9,16,12,12,3,3
"62410 Rintala   (Kauhava )",338,165,173,44,6,16,23,17,6,11,23,7,13,16,18,25,21,29,16,37,17,11,13,13
"62420 Kortesjärvi Keskus   (Kauhava )",1037,523,514,49,23,24,64,31,23,33,45,40,50,35,30,65,91,77,73,88,63,59,60,63
"62430 Peltotupa   (Kauhava )",144,69,75,41,8,9,5,5,3,7,11,10,7,4,2,8,18,7,10,9,9,6,3,3
"62435 Pirttinen   (Kauhava )",122,57,65,47,3,4,6,2,2,3,5,4,9,4,4,6,9,17,14,16,3,6,2,3
"62440 Perkiömäki   (Kauhava )",109,45,64,53,1,2,2,1,4,2,8,6,1,5,3,4,7,10,14,14,5,6,6,8
"62470 Purmojärvi   (Kauhava )",434,201,233,44,11,26,27,16,11,16,12,17,27,25,17,18,34,31,38,35,23,16,22,12
"62500 Evijärvi Keskus   (Evijärvi )",1533,750,783,45,52,69,99,53,33,21,53,85,100,74,66,85,99,95,125,121,98,76,61,68
"62510 Kuoppa-aho   (Evijärvi )",340,167,173,44,14,17,16,9,11,11,18,15,15,12,16,25,31,31,21,22,20,19,8,9
"62520 Kautiainen   (Evijärvi )",152,68,84,46,1,5,10,6,6,7,6,4,4,6,9,11,10,14,8,20,10,7,7,1
"62540 Vasikka-aho   (Evijärvi )",295,140,155,46,6,16,15,9,4,3,19,11,13,16,6,22,23,32,28,16,19,18,10,9
"62570 Särkilä   (Evijärvi )",224,103,121,41,2,10,19,13,8,10,9,4,14,13,12,22,16,16,16,9,11,11,5,4
"62600 Lappajärvi Keskus   (Lappajärvi )",1851,947,904,47,55,78,104,54,43,40,82,96,84,79,79,70,122,147,169,164,123,92,81,89
"62610 Tarvola   (Lappajärvi )",128,68,60,57,2,1,1,1,0,1,5,8,3,3,5,4,12,20,8,16,9,17,9,3
"62620 Ala-Seppä   (Lappajärvi )",190,101,89,50,3,5,10,10,6,2,10,4,2,7,6,8,24,20,15,6,19,12,16,5
"62630 Karvala   (Lappajärvi )",325,158,167,53,9,8,10,7,6,5,11,8,15,9,10,13,19,44,33,31,24,26,18,19
"62640 Savonkylä   (Lappajärvi )",134,64,70,48,5,4,9,3,4,4,5,9,3,3,3,6,16,6,13,6,9,11,10,5
"62660 Itäkylä   (Lappajärvi )",596,296,300,48,12,15,36,20,13,13,26,29,24,16,25,33,46,54,60,54,49,26,29,16
"62710 Kurejoki   (Alajärvi )",786,355,431,39,29,43,79,42,30,17,40,42,44,36,47,47,40,52,39,45,32,38,23,21
"62720 Sissala   (Alajärvi )",330,169,161,39,12,15,36,18,7,12,15,21,20,15,15,20,17,27,26,21,5,7,10,11
"62730 Haukkala   (Alajärvi )",237,123,114,38,16,16,13,16,6,11,13,16,7,6,3,12,24,15,20,16,12,9,3,3
"62740 Koskenvarsi   (Alajärvi )",218,100,118,41,4,14,25,11,8,5,4,5,6,16,15,8,16,13,27,20,8,5,4,4
"62750 Saukonkylä   (Alajärvi )",198,92,106,48,5,5,15,7,4,1,5,5,8,15,7,9,15,26,14,13,16,12,10,6
"62760 Menkijärvi   (Alajärvi )",243,115,128,45,6,16,16,12,8,4,11,8,10,3,7,10,18,30,21,21,11,12,10,9
"62800 Vimpeli Keskus   (Vimpeli )",2391,1200,1191,45,60,101,173,87,64,49,107,80,117,117,108,152,157,188,226,191,129,110,76,99
"62810 Savonjoki   (Vimpeli )",118,52,66,44,7,3,5,5,2,1,4,6,10,2,5,10,8,13,13,10,4,4,4,2
"62830 Luoma-Aho   (Alajärvi )",315,152,163,40,10,26,27,13,6,7,13,18,13,25,13,14,17,27,24,29,9,7,8,9
"62840 Lakaniemi-Pokela   (Vimpeli )",52,25,27,47,2,2,2,1,2,1,2,0,2,4,0,3,9,7,4,2,1,5,2,1
"62860 Sahi   (Vimpeli )",198,94,104,44,6,8,14,9,2,5,17,5,6,10,13,12,15,9,18,15,9,8,9,8
"62870 Vinni   (Vimpeli )",57,26,31,44,0,1,4,4,1,3,3,4,1,4,2,3,6,6,4,2,3,2,2,2
"62880 Sääksvesi-Vinni   (Vimpeli )",284,126,158,48,5,8,18,8,4,8,16,11,9,14,8,18,21,35,23,26,8,14,15,15
"62900 Alajärvi Keskus   (Alajärvi )",4724,2447,2277,44,150,251,353,163,138,130,213,194,196,228,220,279,326,348,361,367,245,210,168,184
"62920 Levijoki   (Alajärvi )",78,39,39,47,1,2,7,5,0,1,2,5,2,3,4,4,10,4,9,6,2,4,3,4
"62940 Hoisko   (Alajärvi )",579,275,304,44,11,31,48,23,13,15,18,26,24,35,28,27,42,50,51,44,34,26,14,19
"62950 Paalijärvi   (Alajärvi )",447,207,240,42,12,24,35,19,17,11,21,20,23,27,19,28,29,36,32,28,15,24,13,14
"62990 Möksy   (Alajärvi )",149,66,83,49,4,3,9,2,3,2,8,6,5,12,4,8,10,17,14,11,8,8,9,6
"63100 Kuortane Keskus   (Kuortane )",1532,796,736,49,38,65,90,57,31,22,51,37,64,89,66,84,87,93,125,134,117,92,88,102
"63120 Leppälänkylä   (Kuortane )",355,161,194,44,5,17,31,17,11,5,15,16,12,22,28,20,25,13,27,27,18,14,20,12
"63130 Mäyry   (Kuortane )",706,332,374,44,15,24,63,23,17,18,30,22,31,49,43,54,53,49,55,52,38,32,20,18
"63150 Ruona   (Kuortane )",418,199,219,46,8,18,29,16,6,8,8,10,19,25,30,28,41,31,44,25,21,24,13,14
"63160 Salmi   (Kuortane )",144,62,82,49,2,3,11,8,3,2,6,4,6,5,7,7,11,12,16,9,6,4,11,11
"63210 Niinimaa   (Alavus )",108,53,55,52,2,5,3,2,2,1,4,5,5,1,4,5,11,9,9,14,11,6,4,5
"63230 Lentilä   (Kuortane )",320,146,174,45,12,12,20,7,4,12,11,17,15,17,12,22,23,25,27,28,21,15,9,11
"63250 Rantala   (Kuortane )",99,48,51,47,3,2,3,3,4,0,3,7,6,3,2,8,13,12,12,5,3,4,3,3
"63300 Alavus Keskus   (Alavus )",4855,2525,2330,45,152,216,356,140,113,108,257,217,255,239,211,262,272,330,377,388,279,255,203,225
"63320 Kattelus   (Alavus )",80,36,44,42,2,3,10,6,3,2,1,2,4,2,2,6,5,3,7,9,5,5,0,3
"63330 Pahajoki   (Alavus )",159,77,82,48,1,7,9,3,1,1,12,7,12,1,5,10,17,13,18,11,13,9,3,6
"63340 Sapsalampi   (Alavus )",203,95,108,49,4,4,14,7,7,2,11,5,4,7,7,15,14,17,20,19,13,23,6,4
"63350 Sulkavankylä   (Alavus )",231,115,116,39,10,11,18,13,7,11,20,7,10,11,9,12,17,14,15,16,16,4,6,4
"63355 Seinäjärvi   (Alavus )",127,58,69,44,2,3,9,7,3,5,9,4,4,9,5,9,10,10,8,9,5,8,7,1
"63360 Kuivaskylä   (Alavus )",278,122,156,44,8,9,12,14,12,9,7,16,10,11,18,15,30,23,20,22,15,7,13,7
"63370 Taipalus   (Alavus )",541,247,294,42,15,23,49,21,17,12,24,22,40,16,31,35,36,37,53,37,33,19,11,10
"63400 Alavus Asemanseutu   (Alavus )",1301,617,684,44,33,50,100,49,31,28,55,45,64,68,62,94,99,115,107,113,70,51,35,32
"63410 Rantatöysä   (Alavus )",462,215,247,44,16,25,24,19,9,13,27,25,17,8,23,37,32,43,46,31,25,14,15,13
"63430 Kätkänjoki   (Alavus )",159,71,88,44,0,8,12,10,3,5,14,3,3,6,10,8,15,10,13,13,7,6,6,7
"63450 Löyä   (Kuortane )",68,30,38,49,2,0,2,7,1,2,3,3,0,1,3,7,7,1,1,11,6,4,4,3
"63500 Lehtimäki Keskus   (Alajärvi )",943,478,465,47,24,40,50,30,24,20,47,35,40,35,47,50,69,83,70,82,62,39,41,55
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",282,138,144,55,4,3,13,4,4,4,7,1,6,13,18,14,18,26,32,34,35,15,15,16
"63530 Länsikylä   (Alajärvi )",175,84,91,46,3,8,12,3,5,5,7,7,8,12,8,7,12,16,14,27,4,6,5,6
"63540 Hernesmaa   (Alajärvi )",211,103,108,49,4,4,13,10,5,6,0,1,7,11,15,14,14,20,24,24,14,12,9,4
"63600 Töysä Keskus   (Alavus )",1329,692,637,47,40,42,92,44,31,26,62,54,73,55,55,59,112,86,108,95,79,85,63,68
"63610 Tuuri   (Alavus )",1120,553,567,37,50,86,109,45,29,24,50,60,83,82,74,60,55,74,72,80,34,24,14,15
"63640 Ritola   (Alavus )",339,143,196,46,8,13,27,15,9,6,13,7,12,10,18,34,25,25,27,31,23,13,11,12
"63660 Ähtärinranta   (Ähtäri )",185,87,98,50,2,8,17,5,4,1,1,4,7,8,9,12,10,8,25,21,13,12,11,7
"63680 Hakojärvi   (Alavus )",342,169,173,40,11,24,28,17,15,11,17,12,10,12,17,24,30,24,29,18,13,15,7,8
"63700 Ähtäri Keskus   (Ähtäri )",4410,2233,2177,47,111,142,268,137,95,110,199,197,234,182,176,242,316,344,383,411,253,240,171,199
"63770 Peränne   (Ähtäri )",207,107,100,45,7,10,15,8,3,3,8,10,9,10,10,17,11,16,16,20,8,9,9,8
"63780 Alastaipale   (Ähtäri )",159,75,84,51,1,3,7,10,3,2,2,6,1,7,10,10,16,14,15,19,7,13,4,9
"63800 Soini Keskus   (Soini )",1775,878,897,45,66,86,104,71,49,43,70,95,73,61,73,114,135,124,132,143,103,82,80,71
"63830 Keisala   (Soini )",78,42,36,50,3,2,6,1,1,1,3,1,4,1,0,8,11,6,8,2,5,5,4,6
"63880 Kukonkylä   (Soini )",173,88,85,49,5,8,2,6,2,3,9,5,8,10,3,7,16,15,24,14,11,14,3,8
"63890 Hautakylä   (Soini )",128,60,68,42,2,6,10,9,4,5,8,4,6,5,1,10,9,8,13,8,4,11,4,1
"63900 Myllymäki-Vehunkylä   (Ähtäri )",542,235,307,45,12,27,45,18,13,5,15,19,22,34,20,16,40,72,53,54,28,27,7,15
"63910 Inhan Tehtaat   (Ähtäri )",206,89,117,47,3,3,11,5,5,6,10,10,7,5,10,18,27,21,20,21,3,9,8,4
"63920 Inha   (Ähtäri )",351,182,169,46,8,15,24,13,9,8,9,9,9,24,15,27,17,29,37,47,23,11,8,9
"63950 Vehunkylä   (Ähtäri )",56,22,34,55,1,1,3,1,1,0,2,2,1,2,1,0,5,5,8,8,1,9,4,1
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2990,1545,1445,49,57,109,139,84,54,67,117,105,134,110,145,186,196,253,294,347,198,141,126,128
"64140 Tiukka   (Kristiinankaupunki )",530,249,281,46,18,20,29,18,11,12,23,25,23,26,34,34,32,41,47,41,37,23,16,20
"64200 Närpiö Keskus   (Närpiö )",2834,1467,1367,46,89,108,152,63,52,57,156,196,151,160,154,161,165,140,176,191,195,142,159,167
"64210 Kalax   (Närpiö )",429,222,207,42,13,23,33,14,9,7,22,17,19,35,29,27,29,28,27,33,32,13,8,11
"64220 Yttermark   (Närpiö )",945,429,516,44,28,38,54,28,13,19,52,72,46,44,50,63,81,84,65,75,48,27,28,30
"64230 Närpiön Asemanseutu   (Närpiö )",977,483,494,43,30,50,69,34,21,13,38,58,67,58,69,57,58,42,79,85,63,32,23,31
"64240 Böle   (Närpiö )",246,118,128,46,6,9,16,8,3,6,9,7,18,11,14,17,19,20,19,24,19,9,5,7
"64250 Pjelax   (Närpiö )",359,160,199,45,15,7,20,9,12,5,27,17,17,17,19,26,28,28,20,29,20,14,16,13
"64260 Kaskinen   (Närpiö )",1346,674,672,51,19,41,60,40,16,20,41,43,52,44,69,76,99,101,173,155,130,74,49,44
"64300 Lapväärtti   (Kristiinankaupunki )",1734,862,872,50,43,58,81,34,25,31,85,90,53,73,77,111,124,137,158,162,113,96,68,115
"64320 Dagsmark   (Kristiinankaupunki )",472,238,234,50,8,14,18,12,13,15,28,15,18,11,17,36,40,23,50,38,39,27,24,26
"64350 Karijoki Keskus   (Karijoki )",1121,540,581,49,27,33,54,26,17,31,54,50,56,46,39,66,77,96,103,103,65,63,50,65
"64370 Myrkky   (Karijoki )",281,136,145,53,0,5,14,9,7,4,7,10,4,5,17,22,31,19,25,29,18,22,20,13
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",213,99,114,52,7,4,6,4,2,4,9,10,3,10,8,13,18,22,18,20,13,17,15,10
"64450 Kallträsk   (Kristiinankaupunki )",57,29,28,52,1,2,1,1,1,1,2,1,4,1,1,2,7,8,9,3,4,4,1,3
"64460 Härkmeri   (Kristiinankaupunki )",346,162,184,49,5,9,15,7,8,8,19,15,9,10,16,25,31,37,30,26,31,20,10,15
"64480 Skaftung   (Kristiinankaupunki )",252,118,134,52,7,11,4,6,3,3,12,12,15,6,4,13,18,20,30,25,17,13,16,17
"64490 Siipyy   (Kristiinankaupunki )",176,88,88,58,4,3,7,4,0,1,1,6,4,6,8,7,13,18,13,15,17,19,13,17
"64510 Nämpnäs   (Närpiö )",409,185,224,43,17,19,24,14,7,7,22,16,22,23,26,27,29,28,43,31,20,11,9,14
"64530 Norrnäs   (Närpiö )",278,132,146,50,11,4,8,10,2,7,15,11,12,8,17,18,15,24,21,29,15,15,15,21
"64550 Rangsby   (Närpiö )",269,134,135,47,9,10,9,9,7,6,15,12,18,13,8,10,23,19,20,26,20,13,11,11
"64610 Övermark   (Närpiö )",1160,576,584,48,24,50,66,33,23,12,46,51,59,63,64,80,74,77,86,81,75,50,58,88
"64700 Teuva Keskus   (Teuva )",3417,1753,1664,48,76,127,214,121,83,63,114,130,126,146,153,193,241,250,277,325,244,182,173,179
"64720 Perälä   (Teuva )",634,291,343,47,18,31,34,21,19,16,16,16,29,30,28,37,53,56,53,57,22,38,29,31
"64740 Horo   (Teuva )",269,129,140,54,7,4,11,13,5,3,4,12,9,9,9,7,22,15,27,26,22,19,21,24
"64760 Peltola   (Teuva )",344,154,190,49,5,6,19,11,8,11,15,11,7,15,17,23,33,32,31,26,21,28,14,11
"64770 Äystö   (Teuva )",525,245,280,39,35,33,41,21,9,11,23,40,41,20,17,31,33,32,38,38,20,16,14,12
"64810 Vanhakylä   (Isojoki )",237,111,126,53,7,9,9,4,2,2,8,5,10,10,13,11,13,17,30,30,11,14,12,20
"64820 Kärjenkoski   (Isojoki )",191,80,111,50,3,2,5,10,2,4,13,12,2,5,7,7,18,29,12,26,12,5,10,7
"64830 Villamo   (Isojoki )",182,79,103,50,3,4,10,5,3,4,5,6,9,6,5,14,11,18,23,21,10,7,11,7
"64840 Heikkilänjoki   (Isojoki )",49,22,27,52,0,3,3,0,0,1,0,1,2,3,2,2,4,5,6,7,4,0,3,3
"64850 Möykky   (Isojoki )",128,56,72,45,1,1,10,7,7,7,2,5,3,2,14,11,11,8,10,7,12,5,0,5
"64900 Isojoki Keskus   (Isojoki )",1141,570,571,49,27,37,50,36,27,22,59,49,51,30,51,70,99,86,81,103,76,64,45,78
"64930 Kodesjärvi   (Isojoki )",199,89,110,43,3,12,24,7,5,5,4,5,5,14,9,18,18,16,11,7,10,10,8,8
"65100 Vaasa Keskus   (Vaasa )",17814,9548,8266,43,363,398,492,238,185,404,3210,2199,1329,858,569,705,769,829,945,1023,918,815,710,855
"65130 Hietalahti   (Vaasa )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"65170 Vaskiluoto   (Vaasa )",358,168,190,40,12,19,18,13,4,9,25,30,23,27,23,15,37,28,33,16,6,5,10,5
"65200 Palosaari   (Vaasa )",5861,2774,3087,41,118,111,154,73,69,138,1248,733,394,259,220,264,261,278,317,364,235,238,196,191
"65230 Vetokannas   (Vaasa )",5802,2876,2926,39,207,316,527,254,173,157,307,277,388,378,381,443,451,320,287,262,231,166,141,136
"65280 Gerby   (Vaasa )",7106,3454,3652,35,372,483,654,278,177,161,288,410,584,572,473,538,514,449,430,322,180,103,70,48
"65300 Asevelikylä   (Vaasa )",5016,2488,2528,35,237,370,566,221,141,90,149,206,395,461,416,380,328,265,238,171,113,112,82,75
"65320 Huutoniemi   (Vaasa )",6502,3182,3320,39,277,331,453,229,143,164,370,431,504,450,370,396,424,377,460,432,270,191,134,96
"65350 Suvilahti   (Vaasa )",3879,1957,1922,41,137,161,239,99,71,91,304,303,277,245,215,217,177,230,242,294,242,178,104,53
"65370 Ristinummi   (Vaasa )",4516,2151,2365,42,132,182,286,163,97,120,227,286,272,281,307,293,293,271,376,410,258,153,69,40
"65380 Vanha Vaasa   (Vaasa )",3359,1676,1683,39,116,152,296,162,91,86,139,151,224,240,241,267,240,225,206,196,128,106,64,29
"65410 Sundom   (Vaasa )",2466,1215,1251,39,84,180,247,114,65,65,77,78,133,193,165,218,136,137,159,152,99,56,48,60
"65450 Sulva   (Mustasaari )",1970,999,971,39,82,126,196,72,39,42,56,90,122,156,147,157,104,97,122,128,81,58,48,47
"65460 Tölby-Rimal   (Mustasaari )",332,157,175,38,17,27,30,16,7,6,4,14,24,31,29,19,16,20,14,20,10,11,5,12
"65470 Rimal   (Mustasaari )",52,23,29,42,1,3,3,1,1,3,3,5,2,3,3,2,5,3,3,6,1,2,0,2
"65480 Vikby   (Mustasaari )",273,140,133,40,9,20,24,10,9,7,5,12,18,18,18,16,13,18,25,18,12,13,2,6
"65520 Helsingby   (Mustasaari )",1480,709,771,40,52,100,126,50,29,32,49,76,102,99,109,95,102,94,107,109,51,45,30,23
"65610 Mustasaari Keskus   (Mustasaari )",5875,2988,2887,41,235,302,433,222,142,130,251,322,383,400,363,377,346,352,343,352,328,246,166,182
"65630 Karperö   (Mustasaari )",1326,666,660,35,75,94,135,52,34,29,44,55,106,138,90,97,80,72,65,58,36,22,27,17
"65650 Koskö   (Mustasaari )",279,133,146,41,8,16,23,8,6,7,6,11,20,27,15,21,27,18,19,16,13,8,4,6
"65710 Singsby   (Mustasaari )",617,295,322,39,20,47,67,15,11,16,15,27,38,52,50,35,34,39,35,43,26,21,12,14
"65730 Jungsund   (Mustasaari )",435,217,218,39,14,20,33,18,8,17,31,27,15,31,27,41,39,29,19,20,14,13,10,9
"65760 Iskmo   (Mustasaari )",297,146,151,45,7,11,26,9,9,5,8,12,14,12,10,25,33,28,24,18,11,16,12,7
"65800 Raippaluoto   (Mustasaari )",856,427,429,43,37,42,68,31,11,15,31,39,66,50,38,50,46,66,70,66,43,23,25,39
"65870 Björköby   (Mustasaari )",354,173,181,49,11,8,10,8,11,8,15,16,19,18,21,18,28,26,44,22,15,18,14,24
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",335,154,181,42,7,26,21,13,9,6,20,14,16,18,18,22,27,24,32,27,6,6,11,12
"65930 Södra Vallgrund   (Mustasaari )",364,183,181,47,7,15,19,13,8,8,10,15,19,19,17,27,28,36,38,18,23,19,9,16
"65970 Söderudden   (Mustasaari )",206,100,106,53,1,6,11,5,2,6,4,3,6,12,10,18,10,13,20,20,22,12,11,14
"66100 Maalahti   (Maalahti )",1997,1007,990,43,75,100,124,59,51,44,88,106,125,146,116,118,112,125,129,156,106,69,57,91
"66140 Övermalax   (Maalahti )",1566,751,815,44,44,80,85,49,21,35,89,97,60,115,91,98,96,111,103,108,94,76,58,56
"66160 Långåminne   (Maalahti )",317,146,171,45,6,16,15,18,13,4,15,13,11,27,14,14,22,19,29,23,11,12,19,16
"66200 Korsnäs Keskus   (Korsnäs )",856,432,424,44,30,34,48,28,20,20,47,56,41,47,50,53,57,47,50,75,44,35,24,50
"66210 Moikipää   (Korsnäs )",565,271,294,44,19,30,30,15,9,14,38,27,27,32,31,22,42,43,49,46,28,23,17,23
"66220 Bergö   (Maalahti )",467,204,263,48,16,20,25,8,4,15,17,24,18,24,23,23,28,36,38,37,32,27,28,24
"66230 Korsbäck   (Korsnäs )",86,43,43,52,2,2,2,0,1,1,5,5,2,1,6,3,7,10,7,10,8,8,4,2
"66240 Petolahti   (Maalahti )",1056,538,518,47,23,36,63,38,27,24,48,55,43,44,66,66,71,65,69,88,83,54,37,56
"66260 Svarvar   (Maalahti )",109,45,64,46,5,5,8,1,1,1,3,7,9,5,3,3,4,8,14,15,5,5,4,3
"66270 Pirttikylä-Sorvari   (Närpiö )",900,436,464,50,16,33,40,26,20,18,40,30,34,40,48,60,72,54,66,68,66,59,49,61
"66280 Taklax   (Korsnäs )",372,181,191,46,12,14,18,16,13,7,14,12,17,29,14,31,25,21,33,35,20,10,8,23
"66290 Harrström   (Korsnäs )",338,151,187,47,4,16,14,9,9,10,22,16,14,15,23,15,28,25,18,26,22,17,15,20
"66295 Töjby   (Närpiö )",372,188,184,48,8,14,11,12,7,9,17,19,15,24,21,18,25,25,29,34,31,19,17,17
"66300 Jurva Keskus   (Kurikka )",2177,1100,1077,47,52,81,123,74,52,38,114,86,82,107,105,124,124,168,211,235,139,106,81,75
"66320 Niemenkylä   (Kurikka )",331,164,167,48,13,8,12,15,5,8,11,16,16,15,9,21,18,31,28,26,33,15,16,15
"66330 Hakko   (Kurikka )",281,126,155,48,7,12,22,6,3,5,5,8,14,16,10,15,19,25,32,28,17,12,13,12
"66340 Sarvijoki   (Kurikka )",346,176,170,49,3,10,22,11,8,3,11,12,14,17,19,20,22,38,37,31,17,21,16,14
"66350 Tainus   (Kurikka )",141,64,77,52,3,6,7,4,3,1,3,2,4,9,10,6,8,8,14,13,8,13,11,8
"66360 Kesti   (Kurikka )",396,187,209,50,8,18,16,4,7,8,14,10,24,20,14,25,18,39,42,46,25,19,28,11
"66370 Närvijoki   (Kurikka )",286,136,150,53,0,8,13,8,5,6,8,7,9,7,17,11,26,30,23,37,19,18,20,14
"66400 Laihia Keskus   (Laihia )",6070,3054,3016,41,238,393,490,217,140,122,195,297,394,478,396,351,343,368,423,421,272,180,161,191
"66420 Ruto   (Laihia )",359,180,179,40,12,24,30,14,9,6,16,12,21,26,25,24,23,30,27,24,18,3,8,7
"66430 Vedenoja   (Vaasa )",171,83,88,41,6,13,13,6,2,1,3,13,10,16,7,14,8,16,11,11,3,3,8,7
"66440 Tervajoki   (Isokyrö )",2003,962,1041,41,67,97,170,81,40,40,107,92,119,125,120,138,135,133,126,152,89,73,57,42
"66450 Jakkula   (Laihia )",885,413,472,41,42,49,68,38,16,12,23,43,57,63,66,53,64,48,61,73,50,23,20,16
"66460 Haapala   (Laihia )",353,171,182,45,7,14,31,10,7,5,12,13,25,11,21,21,26,28,32,33,21,17,8,11
"66470 Jukaja-Jokisalo   (Laihia )",335,164,171,45,11,18,17,14,11,6,11,9,16,19,13,22,29,27,27,31,21,15,11,7
"66500 Vähäkyrö Keskus   (Vaasa )",2327,1131,1196,44,62,118,183,93,50,61,82,99,138,124,140,135,142,156,164,198,121,84,96,81
"66510 Merikaarto   (Vaasa )",1279,607,672,38,53,87,110,48,41,26,36,70,85,97,69,104,76,87,99,91,53,23,13,11
"66520 Veikkaala   (Mustasaari )",565,280,285,44,15,30,35,18,13,16,22,25,40,36,30,52,25,27,39,54,29,24,14,21
"66530 Koivulahti   (Mustasaari )",1822,895,927,39,73,108,160,70,50,34,89,90,126,143,127,113,81,97,99,132,93,43,36,58
