"Postal code area","Households, total, 2012 (TR)","Average income of households, 2012 (TR)","Median income of households, 2012 (TR)","Households belonging to the lowest income category, 2012 (TR)","Households belonging to the middle income category, 2012 (TR)","Households belonging to the highest income category, 2012 (TR)","Accumulated purchasing power of households, 2012 (TR)"
"08500 Ventelä-Millola  (Lohja)",2737,45103,41520,393,1662,682,123445675
"08680 Muijala  (Lohja)",691,52996,52170,75,364,252,36619941
"08700 Virkkala  (Lohja)",3381,40697,36055,675,1988,718,137597548
"08800 Kirkniemi  (Lohja)",667,48552,46225,79,380,208,32384061
"09120 Karjalohja  (Lohja)",566,37787,31103,156,304,106,21387505
"09220 Sammatti  (Lohja)",685,40113,37179,124,433,128,27477698
"09430 Saukkola  (Lohja)",728,43032,39987,133,437,158,31327342
"09520 Millola  (Lohja)",56,44192,35129,12,31,13,2474724
"09630 Koisjärvi  (Lohja)",203,45750,41187,36,112,55,9287234
"09810 Nummi-Oinola  (Lohja)",470,35525,29680,136,251,83,16696854
"09930 Leppäkorpi  (Lohja)",135,37148,32194,31,80,24,5015028
"10120 Tähtelä  (Inkoo)",265,47258,43354,51,143,71,12523261
"10140 Päivölä  (Inkoo)",122,51657,53124,20,56,46,6302105
"10160 Degerby  (Inkoo)",343,53978,49781,41,188,114,18514438
"10210 Inkoo Keskus  (Inkoo)",1273,41678,36280,250,735,288,53056293
"10230 Inkoo Asemanseutu  (Inkoo)",152,43640,40116,31,81,40,6633292
"10250 Fagervik  (Inkoo)",70,49865,29924,12,40,18,3490522
"10270 Barösund  (Inkoo)",67,39927,33696,18,32,17,2675133
"10300 Karjaa Keskus  (Raasepori)",3603,35260,29605,940,2149,514,127043345
"10320 Bäljars  (Raasepori)",648,33103,28606,184,396,68,21451009
"10330 Pinjainen  (Raasepori)",286,37464,34122,66,167,53,10714720
"10350 Meltolan sairaala-alue  (Raasepori)",22,..,..,..,..,..,..
"10360 Mustio  (Raasepori)",583,42914,37818,87,370,126,25018893
"10380 Kaunislahti  (Raasepori)",47,44373,46885,8,28,11,2085514
"10410 Åminnefors  (Raasepori)",197,33125,29985,52,116,29,6525640
"10420 Pohjankuru  (Raasepori)",885,38560,29081,245,541,99,34125730
"10440 Bollsta  (Raasepori)",168,38495,29110,50,94,24,6467188
"10470 Fiskari  (Raasepori)",239,33008,27103,80,136,23,7888947
"10480 Antskog  (Raasepori)",53,37125,34944,13,32,8,1967637
"10520 Tenhola Kirkonkylä  (Raasepori)",768,40504,33480,179,467,122,31106754
"10570 Bromarv  (Raasepori)",249,35100,28170,81,140,28,8739870
"10600 Tammisaari Keskus  (Raasepori)",2756,35755,26865,759,1517,480,98541389
"10620 Högbacka  (Raasepori)",818,39596,35628,162,522,134,32389793
"10640 Dragsvik  (Raasepori)",387,47851,46939,33,268,86,18518485
"10650 Flyet  (Raasepori)",1302,36096,31226,307,795,200,46996402
"10660 Trollböle  (Raasepori)",411,35814,31227,104,266,41,14719444
"10680 Skogby  (Raasepori)",99,35262,34778,18,73,8,3490905
"10710 Snappertuna  (Raasepori)",169,39532,35589,38,97,34,6680829
"10820 Lappohja  (Hanko)",328,35038,32024,69,221,38,11492594
"10900 Hanko Keskus  (Hanko)",2449,31919,26097,704,1427,318,78169115
"10940 Hangonkylä  (Hanko)",968,43873,40079,129,620,219,42469325
"10960 Hanko Pohjoinen  (Hanko)",887,39355,35504,145,597,145,34907608
"11100 Riihimäki Keskus  (Riihimäki)",4028,31180,24831,1161,2270,597,125593963
"11120 Pohjois-Riihimäki  (Riihimäki)",3307,40166,34437,639,1997,671,132828258
"11130 Peltosaari-Patastenmäki  (Riihimäki)",4241,38353,32697,1099,2353,789,162656386
"11310 Taka-Kasarmi  (Riihimäki)",317,44309,41962,37,212,68,14045881
"11710 Herajoki  (Riihimäki)",1376,40966,36543,277,838,261,56369844
"11910 Lasi-Kumela  (Riihimäki)",1173,39288,33446,269,690,214,46084803
"12100 Oitti  (Hausjärvi)",1248,35960,31025,342,718,188,44878588
"12130 Mommila  (Hausjärvi)",153,40178,32955,38,93,22,6147231
"12170 Hietoinen  (Hausjärvi)",104,40754,34915,26,47,31,4238423
"12210 Hausjärvi kk  (Hausjärvi)",98,45493,39948,17,60,21,4458327
"12240 Hikiä  (Hausjärvi)",699,51024,43518,97,426,176,35665597
"12310 Ryttylä  (Hausjärvi)",815,39111,36054,188,480,147,31875836
"12350 Turkhauta  (Hausjärvi)",200,42159,38933,40,131,29,8431725
"12380 Leppäkoski  (Janakkala)",232,39361,34844,52,148,32,9131784
"12400 Tervakoski  (Janakkala)",2148,39147,34065,385,1394,369,84087277
"12450 Vähikkälä  (Janakkala)",113,46310,39336,17,74,22,5232989
"12520 Kormu  (Loppi)",172,45617,44308,20,107,45,7846117
"12540 Launonen  (Loppi)",599,45089,43971,86,387,126,27008490
"12600 Läyliäinen  (Loppi)",817,39467,35096,205,465,147,32244439
"12630 Sajaniemi  (Loppi)",127,40404,36895,20,84,23,5131327
"12640 Joentaka  (Loppi)",132,43372,42373,26,79,27,5725099
"12700 Loppi kk  (Loppi)",1137,35304,29041,317,658,162,40141024
"12750 Pilpala  (Loppi)",244,36523,31772,67,141,36,8911729
"12820 Räyskälä  (Loppi)",24,..,..,..,..,..,..
"12920 Topeno  (Loppi)",158,40093,36214,35,93,30,6334750
"12950 Vojakkala-Eerolankulma  (Loppi)",89,36348,33349,24,50,15,3234975
"13100 Hämeenlinna Keskus  (Hämeenlinna)",6260,33757,26275,1639,3518,1103,211319847
"13110 Kantola  (Hämeenlinna)",86,37903,31733,20,49,17,3259695
"13130 Kauriala  (Hämeenlinna)",3651,31177,24319,1050,2131,470,113826337
"13200 Keinusaari  (Hämeenlinna)",882,28764,24244,256,499,127,25369924
"13210 Hätilä  (Hämeenlinna)",4275,37109,29532,1056,2445,774,158641956
"13220 Sairio  (Hämeenlinna)",753,45065,40998,96,438,219,33934069
"13250 Katuma  (Hämeenlinna)",601,25831,21302,261,301,39,15524449
"13270 Ruununmylly  (Hämeenlinna)",573,54851,51973,52,319,202,31429413
"13300 Käikälä  (Hämeenlinna)",1069,46289,46176,86,725,258,49482839
"13330 Harviala  (Janakkala)",258,49880,49865,26,163,69,12869009
"13430 Hattelmala  (Hämeenlinna)",455,49857,47545,41,285,129,22684901
"13500 Jukola  (Hämeenlinna)",5203,39325,34524,1080,3159,964,204609966
"13530 Hämeenlinna sairaala-alue  (Hämeenlinna)",.,.,.,.,.,.,.
"13600 Ojoinen  (Hämeenlinna)",1943,33556,27977,503,1185,255,65198807
"13700 Parolannummi  (Hattula)",181,47602,44224,25,117,39,8616040
"13720 Parola  (Hattula)",1987,40247,35490,393,1231,363,79970060
"13800 Katinala  (Hattula)",621,41955,34496,125,364,132,26054108
"13880 Rahkoila  (Hattula)",494,45804,44345,61,318,115,22627036
"13900 Pekola  (Hattula)",337,49677,46983,38,210,89,16740989
"14140 Jokimaa  (Janakkala)",92,37540,34517,25,54,13,3453637
"14200 Turenki  (Janakkala)",4339,36329,30595,1034,2639,666,157629497
"14240 Väli-Janakkala  (Janakkala)",366,45583,40316,48,237,81,16683215
"14300 Renko kk  (Hämeenlinna)",1033,37887,31115,253,612,168,39137707
"14330 Kaloinen  (Hämeenlinna)",9,..,..,..,..,..,..
"14370 Lukana  (Hämeenlinna)",22,..,..,..,..,..,..
"14430 Vuohiniemi  (Hattula)",38,35881,30564,11,19,8,1363476
"14450 Rimmilä  (Hämeenlinna)",60,37734,32853,17,32,11,2264039
"14500 Iittala  (Hämeenlinna)",1521,38186,33285,342,922,257,58080818
"14530 Leteensuo  (Hattula)",103,43009,42964,19,65,19,4429969
"14610 Lepaa  (Hattula)",203,36622,33476,64,114,25,7434243
"14620 Tyrväntö  (Hattula)",80,35963,29358,18,52,10,2877078
"14680 Alvettula  (Hämeenlinna)",256,38518,32733,63,158,35,9860565
"14690 Torvoila  (Hämeenlinna)",86,37793,30067,26,39,21,3250215
"14700 Hauho kk  (Hämeenlinna)",1005,35304,26937,347,529,129,35480848
"14770 Eteläinen  (Hämeenlinna)",372,43873,40649,67,230,75,16320655
"14810 Pohjoinen  (Hämeenlinna)",129,39635,37642,27,84,18,5112950
"14820 Syrjäntaka  (Hämeenlinna)",391,37558,31163,115,214,62,14685190
"14840 Sairiala  (Hämeenlinna)",111,40538,29986,31,57,23,4499700
"14870 Juttila  (Hämeenlinna)",114,34111,27710,36,66,12,3888709
"14930 Sappee  (Hämeenlinna)",57,32955,28145,21,31,5,1878429
"14960 Puutikkala  (Pälkäne)",49,31250,21184,23,16,10,1531227
"14980 Kuohijoki  (Pälkäne)",25,..,..,..,..,..,..
"15100 Lahti Asemanseutu  (Lahti)",3700,28612,22566,1413,1818,469,105866067
"15110 Keski-Lahti  (Lahti)",3198,27851,21382,1232,1540,426,89067225
"15140 Kartano-Paavola  (Lahti)",9586,30214,23734,3030,5291,1265,289632137
"15150 Möysä  (Lahti)",2446,30663,23927,853,1282,311,75001557
"15160 Kolava  (Lahti)",504,56844,54828,43,297,164,28649238
"15170 Tenava-Tonttila  (Lahti)",2133,29954,25311,732,1195,206,63891347
"15200 Kiveriö  (Lahti)",2086,27622,21894,850,1074,162,57619313
"15210 Kivistönmäki  (Lahti)",2588,26582,22655,930,1480,178,68793748
"15230 Kytölä  (Lahti)",1122,44625,40814,180,699,243,50068988
"15240 Mukkula  (Lahti)",3924,34148,26624,1234,2209,481,133997938
"15270 Kukkila  (Hollola)",610,51479,47964,70,388,152,31401899
"15300 Myllypohja-Koiskala  (Lahti)",1793,39675,33823,457,1022,314,71138042
"15320 Ahtiala  (Lahti)",1068,46994,45293,186,644,238,50189264
"15340 Kunnas-Hiekkanummi  (Lahti)",1042,46375,46218,144,668,230,48322298
"15460 Mäkelä  (Nastola)",253,43796,38120,47,153,53,11080275
"15500 Liipola  (Lahti)",2858,24655,20380,1329,1413,116,70465385
"15520 Saksala  (Lahti)",1397,28183,24897,425,853,119,39371736
"15540 Villähde  (Nastola)",1754,44380,42637,256,1133,365,77843293
"15550 Rakokivi  (Nastola)",1836,32490,28260,527,1122,187,59652079
"15560 Nastola kk  (Nastola)",2139,32269,26448,696,1209,234,69023512
"15580 Ruuhijärvi  (Nastola)",108,42567,37989,22,66,20,4597250
"15610 Laune-Nikkilä  (Lahti)",2178,42741,41134,375,1369,434,93090274
"15680 Renkomäki-Ämmälä  (Lahti)",1037,50678,50818,121,644,272,52553010
"15700 Hennala-Jokimaa  (Lahti)",3092,35390,29266,815,1823,454,109427307
"15800 Kärpänen  (Lahti)",1902,30211,24068,690,1007,205,57461749
"15810 Kasakkamäki  (Lahti)",580,40330,35318,114,369,97,23391247
"15820 Okeroinen  (Hollola)",384,45905,45552,60,257,67,17627337
"15830 Metsäkangas  (Lahti)",2130,30876,26338,590,1328,212,65765891
"15840 Riihelä  (Lahti)",917,37960,33059,205,574,138,34808898
"15850 Likolampi  (Lahti)",315,37730,30820,70,193,52,11885102
"15860 Kartano  (Hollola)",1823,33461,27693,513,1064,246,61000161
"15870 Salpakangas  (Hollola)",2079,36014,28714,550,1198,331,74872108
"15880 Soramäki  (Hollola)",2108,42230,37579,404,1285,419,89019996
"15900 Jalkaranta  (Lahti)",728,62178,51468,70,310,348,45265762
"15950 Kiikkula  (Lahti)",2066,41048,31552,407,1191,468,84805361
"15980 Messilä  (Hollola)",.,.,.,.,.,.,.
"16100 Uusikylä  (Nastola)",657,36981,34115,151,405,101,24296461
"16160 Okkeri  (Nastola)",45,38167,31808,10,31,4,1717514
"16200 Artjärvi Keskus  (Orimattila)",358,33633,25844,121,191,46,12040684
"16230 Artjärvi Kirkonkylä  (Orimattila)",143,36353,27397,52,66,25,5198448
"16260 Hietana  (Orimattila)",77,43258,33710,22,39,16,3330873
"16270 Villikkala  (Orimattila)",67,41473,38188,17,33,17,2778682
"16280 Kuivanto  (Orimattila)",259,38803,34854,63,158,38,10050096
"16300 Orimattila Keskus  (Orimattila)",5232,34630,28492,1594,2920,718,181183701
"16310 Virenoja  (Orimattila)",232,42515,39105,46,137,49,9863403
"16320 Pennala  (Orimattila)",361,48949,47345,40,236,85,17670759
"16330 Heinämaa  (Orimattila)",144,43863,41671,32,72,40,6316265
"16350 Niinikoski  (Orimattila)",143,40446,34740,36,75,32,5783836
"16390 Pakaa  (Orimattila)",121,38981,33810,26,71,24,4716737
"16450 Mallusjoki  (Orimattila)",215,40541,34311,61,108,46,8716236
"16500 Herrala  (Hollola)",359,42806,40155,69,223,67,15367304
"16510 Luhtikylä  (Orimattila)",193,42571,36401,40,112,41,8216211
"16540 Mertie  (Kärkölä)",123,40644,34627,27,74,22,4999191
"16600 Järvelä  (Kärkölä)",1484,34663,28864,413,887,184,51439354
"16610 Kärkölä kk  (Kärkölä)",319,40887,36422,77,188,54,13043005
"16630 Tennilä  (Hollola)",123,43024,38768,34,62,27,5291915
"16670 Lappila  (Kärkölä)",301,38608,30790,85,158,58,11621050
"16710 Hollola kk  (Hollola)",367,49373,45923,59,209,99,18119767
"16730 Kutajärvi  (Hollola)",400,53165,42209,69,234,97,21266103
"16790 Manskivi  (Hollola)",50,46511,36407,9,28,13,2325559
"16800 Hämeenkoski  (Hämeenkoski)",975,36293,30542,279,564,132,35385414
"16900 Lammi kk  (Hämeenlinna)",2383,35116,29202,700,1338,345,83681316
"16960 Iso-Evo  (Hämeenlinna)",85,36637,28553,25,46,14,3114165
"16970 Evo  (Hämeenlinna)",40,24940,21263,21,14,5,997606
"16980 Ronni  (Hämeenlinna)",1,..,..,..,..,..,..
"17110 Sipilä  (Hollola)",449,46979,45422,78,275,96,21093508
"17120 Paimela  (Hollola)",237,43741,40435,48,130,59,10366585
"17130 Vesivehmaa  (Asikkala)",312,45203,41982,51,204,57,14103331
"17150 Urajärvi  (Asikkala)",167,42540,37772,28,105,34,7104113
"17200 Vääksy Keskus  (Asikkala)",2684,35574,28692,765,1519,400,95480228
"17220 Pietilä  (Asikkala)",83,32313,23638,33,40,10,2682001
"17240 Kalkkinen  (Asikkala)",215,35371,29335,75,111,29,7604834
"17320 Asikkala  (Asikkala)",158,37894,33193,39,91,28,5987236
"17410 Viitaila  (Asikkala)",121,35767,29853,35,66,20,4327839
"17430 Kurhila  (Asikkala)",115,40867,36058,33,63,19,4699670
"17440 Vähimaa  (Asikkala)",27,..,..,..,..,..,..
"17450 Iso-Äiniö-Vähimaa  (Asikkala)",101,38768,29158,28,58,15,3915538
"17470 Maakeski  (Padasjoki)",127,36756,29077,41,66,20,4668063
"17500 Padasjoki Keskus  (Padasjoki)",1014,30280,25034,376,547,91,30703559
"17510 Nyystölä  (Padasjoki)",116,39510,32569,33,72,11,4583179
"17530 Arrakoski  (Padasjoki)",125,32055,27119,48,60,17,4006838
"17610 Auttoinen  (Padasjoki)",166,32471,27304,59,84,23,5390149
"17630 Vesijako  (Padasjoki)",57,36936,34194,18,33,6,2105347
"17710 Torittu  (Padasjoki)",33,38094,35075,11,15,7,1257096
"17740 Kasiniemi-Torittu  (Padasjoki)",32,29712,23574,10,18,4,950780
"17780 Harmoinen  (Kuhmoinen)",37,34213,32191,13,17,7,1265899
"17800 Kuhmoinen Keskus  (Kuhmoinen)",1055,29724,24548,391,556,108,31358384
"17840 Harjunsalmi  (Kuhmoinen)",38,27507,23724,17,19,2,1045266
"17850 Pihlajakoski  (Kuhmoinen)",43,32865,28239,18,20,5,1413197
"17870 Ruolahti  (Kuhmoinen)",36,31435,26846,15,16,5,1131672
"17930 Päijälä  (Kuhmoinen)",42,36187,28621,12,24,6,1519873
"17950 Kylämä  (Kuhmoinen)",17,..,..,..,..,..,..
"17970 Puukkoinen  (Kuhmoinen)",17,..,..,..,..,..,..
"18100 Heinola Keskus  (Heinola)",4024,32079,25670,1246,2250,528,129086291
"18120 Reumasairaala-alue  (Heinola)",368,40858,41084,62,238,68,15035638
"18130 Tommola-Sahanniemi  (Heinola)",1084,26354,21925,452,563,69,28567568
"18150 Jyränkö  (Heinola)",1271,32420,27800,356,767,148,41205346
"18200 Kaakonlampi-Pyhätön  (Heinola)",1187,28559,24367,437,662,88,33899748
"18300 Heinola kk  (Heinola)",1367,36171,32044,339,846,182,49445616
"18600 Myllyoja  (Heinola)",356,41109,40692,66,236,54,14634867
"19110 Vierumäki taajama  (Heinola)",315,37349,33252,67,207,41,11765038
"19120 Vierumäki urheiluopisto  (Heinola)",57,38219,29458,14,32,11,2178483
"19160 Huutotöyry  (Iitti)",216,37116,33426,64,122,30,8017088
"19210 Lusi  (Heinola)",215,35561,31942,65,121,29,7645687
"19230 Onkiniemi  (Sysmä)",66,33627,25050,23,30,13,2219381
"19250 Syrjäkoski  (Heinola)",32,29663,22817,13,16,3,949219
"19260 Paaso-Syrjäkoski  (Heinola)",68,30475,23285,27,36,5,2072299
"19310 Karilanmaa  (Sysmä)",43,37213,27733,13,23,7,1600144
"19320 Nikkaroinen  (Sysmä)",44,38092,32302,13,23,8,1676028
"19370 Nuoramoinen  (Sysmä)",200,36355,26219,72,99,29,7271026
"19410 Kuortti  (Pertunmaa)",255,30800,24445,99,128,28,7854053
"19420 Mansikkamäki  (Pertunmaa)",86,35744,28445,34,39,13,3073998
"19430 Pertunmaa Keskus  (Pertunmaa)",407,28809,22481,182,182,43,11725316
"19460 Ruorasmäki  (Pertunmaa)",59,33120,29214,21,29,9,1954090
"19470 Lihavanpää-Hartosenpää  (Pertunmaa)",80,30756,25481,31,43,6,2460469
"19480 Hartosenpää  (Pertunmaa)",41,28351,23244,16,24,1,1162375
"19510 Lepsala  (Hartola)",19,..,..,..,..,..,..
"19540 Koitti-Lepsala  (Hartola)",157,28775,24328,66,78,13,4517740
"19600 Hartola Keskus  (Hartola)",1265,29819,23735,488,657,120,37721645
"19610 Murakka  (Hartola)",59,33046,29845,22,27,10,1949715
"19620 Pohela  (Hartola)",85,33350,28255,35,37,13,2834742
"19630 Kalhonkylä  (Hartola)",39,38507,30084,7,25,7,1501758
"19650 Joutsa Keskus  (Joutsa)",1858,31355,25566,655,1002,201,58257332
"19670 Mieskonmäki  (Joutsa)",78,37500,29765,30,36,12,2925008
"19700 Sysmä Keskus  (Sysmä)",1712,29178,23940,678,869,165,49952229
"19730 Särkilampi  (Sysmä)",14,..,..,..,..,..,..
"19740 Liikola  (Sysmä)",66,30551,23480,24,34,8,2016378
"19770 Valittula  (Sysmä)",60,34939,26377,23,26,11,2096340
"19850 Putkijärvi-Siltasuo  (Hartola)",53,31854,26722,17,30,6,1688286
"19910 Tammijärvi  (Luhanka)",223,34695,27820,67,123,33,7736932
"19920 Pappinen  (Joutsa)",78,33594,26953,27,42,9,2620346
"19950 Luhanka  (Luhanka)",157,33141,25461,57,82,18,5203181
"20100 Turku Keskus  (Turku)",16240,31321,23510,5317,8292,2631,508652990
"20200 Iso-Heikkilä  (Turku)",1301,23804,19984,504,705,92,30969228
"20210 Pahaniemi  (Turku)",2285,28253,25043,748,1386,151,64558893
"20240 Pansio-Perno  (Turku)",2729,28208,23943,1032,1492,205,76979271
"20250 Pitkämäki-Muhkuri  (Turku)",315,53341,45998,30,180,105,16802433
"20300 Pohjola-Kastu  (Turku)",3348,36814,28266,885,1828,635,123254415
"20320 Kuninkoja-Mälikkälä  (Turku)",8541,34045,28713,1859,5382,1300,290780002
"20360 Kärsämäki-Urusvuori-Halinen  (Turku)",6183,28566,24018,2108,3554,521,176623878
"20380 Räntämäki-Saramäki  (Turku)",1203,39202,33845,352,618,233,47160064
"20400 Moisio  (Turku)",1093,48060,48242,131,713,249,52529598
"20460 Jäkärlä  (Turku)",1678,34904,30176,464,1001,213,58569198
"20500 Vesilinna  (Turku)",3982,25838,19353,1804,1674,504,102886221
"20520 Kupittaa  (Turku)",1838,28671,22532,679,927,232,52696393
"20540 Nummi-Ylioppilaskylä  (Turku)",10154,31438,24613,3921,4930,1303,319220017
"20610 Varissuo  (Turku)",6571,28714,23986,2709,3328,534,188677165
"20660 Littoinen  (Kaarina)",2793,51181,47482,287,1700,806,142947777
"20700 Vartiovuori-Samppalinna  (Turku)",3663,30037,23253,1164,1933,566,110023958
"20720 Vasaramäki  (Turku)",3506,32778,23654,1136,1816,554,114920217
"20730 Skanssi  (Turku)",16,..,..,..,..,..,..
"20740 Ilpoinen-Harittu  (Turku)",4945,33743,27410,1440,2752,753,166859709
"20750 Huhkola-Lauste-Vaala  (Turku)",2532,30630,26327,905,1388,239,77553930
"20760 Piispanristi  (Kaarina)",1842,44458,36536,300,1106,436,81890764
"20780 Kaarina Keskus  (Kaarina)",5313,42356,33178,1086,3114,1113,225038792
"20800 Ammattikorkeakoulu  (Turku)",.,.,.,.,.,.,.
"20810 Martti-Korppolaismäki  (Turku)",9417,33142,25929,2581,5261,1575,312099730
"20880 Uittamo  (Turku)",2289,38879,28839,529,1299,461,88995131
"20900 Moikoinen-Pikisaari  (Turku)",3025,60631,50152,384,1489,1152,183409147
"20960 Kakskerta  (Turku)",575,58348,46707,65,304,206,33550233
"21100 Naantali Keskus  (Naantali)",3650,41318,29730,796,2074,780,150809347
"21110 Taimo-Nuhjala-Lietsala  (Naantali)",3172,46368,40732,480,1892,800,147077948
"21120 Viherjäinen  (Raisio)",750,51485,47391,62,459,229,38613949
"21130 Poikko  (Naantali)",227,54326,48525,29,129,69,12332037
"21140 Rymättylä Keskus  (Naantali)",610,41122,35498,142,354,114,25084487
"21150 Röölä  (Naantali)",145,38738,32207,37,80,28,5616957
"21160 Merimasku  (Naantali)",684,58822,49667,83,368,233,40234138
"21180 Livonsaari  (Naantali)",94,38134,32682,23,53,18,3584580
"21195 Velkua  (Naantali)",109,45412,37280,21,58,30,4949912
"21200 Raisio Keskus  (Raisio)",6456,33844,27524,1641,3913,902,218499815
"21210 Hakinmäki  (Raisio)",1128,43309,39852,182,678,268,48852393
"21220 Somersoja  (Raisio)",630,39856,35164,140,367,123,25109114
"21230 Lemu  (Masku)",704,46243,44002,91,464,149,32554858
"21240 Askainen Keskus  (Masku)",370,40230,36976,86,217,67,14885122
"21250 Masku  (Masku)",2588,48784,46717,280,1629,679,126251715
"21260 Ihala  (Raisio)",1562,48585,43365,194,962,406,75890022
"21270 Nousiainen  (Nousiainen)",1942,43297,42054,356,1187,399,84082195
"21280 Kuloinen  (Raisio)",947,49244,44665,85,597,265,46634202
"21290 Rusko  (Rusko)",1502,48992,46660,179,945,378,73586055
"21310 Vahto  (Rusko)",687,46035,43945,124,406,157,31625808
"21330 Paattinen  (Turku)",754,43248,38930,138,459,157,32609220
"21340 Tortinmäki  (Turku)",239,39984,37640,39,157,43,9556227
"21350 Ilmarinen  (Lieto)",674,53442,51892,47,438,189,36019606
"21360 Lieto Asemanseutu  (Lieto)",742,44661,41221,101,486,155,33138112
"21370 Käyrä  (Aura)",262,42861,37821,37,168,57,11229663
"21380 Aura Keskus  (Aura)",1430,39210,36036,294,894,242,56070442
"21410 Vanhalinna  (Lieto)",749,59602,54017,41,446,262,44641850
"21420 Lieto Keskus  (Lieto)",3326,41358,35788,683,2002,641,137556520
"21430 Yliskulma  (Lieto)",308,45977,42216,43,194,71,14160773
"21450 Tarvasjoki Keskus  (Tarvasjoki)",793,40604,36609,197,452,144,32199295
"21480 Prunkila  (Marttila)",147,42598,39522,28,87,32,6261977
"21490 Marttila  (Marttila)",548,34854,29415,164,302,82,19099972
"21500 Piikkiö  (Kaarina)",2957,44398,40742,490,1771,696,131285458
"21510 Hevonpää  (Paimio)",187,48697,41714,28,110,49,9106341
"21520 Naskarla  (Paimio)",1,..,..,..,..,..,..
"21530 Paimio Keskus  (Paimio)",3871,39151,33145,839,2279,753,151555039
"21540 Preitilä  (Paimio)",528,51521,49349,60,305,163,27202968
"21555 Taatila  (Paimio)",140,41976,40566,29,84,27,5876630
"21560 Ollila  (Marttila)",236,42368,32446,65,127,44,9998859
"21570 Sauvo Keskus  (Sauvo)",1132,41459,34750,277,645,210,46931409
"21590 Karuna  (Sauvo)",210,40212,34216,47,114,49,8444498
"21600 Parainen Keskus  (Parainen)",4889,40635,35283,1002,2882,1005,198664582
"21610 Kirjala  (Parainen)",441,48143,43818,55,267,119,21230895
"21620 Kuusisto  (Kaarina)",779,68375,51420,65,410,304,53263745
"21630 Lielahti  (Parainen)",219,52505,47199,38,121,60,11498572
"21650 Lillandet  (Parainen)",196,42455,32681,56,96,44,8321088
"21660 Nauvo Keskus  (Parainen)",377,39282,30564,95,208,74,14809186
