"Postal code area","Aged 18 or over, total, 2014 (HR)","Average income of inhabitants, 2014 (HR)","Median income of inhabitants, 2014 (HR)","Inhabintants belonging to the lowest income category, 2014 (HR)","Inhabitants belonging to the middle income category, 2014 (HR)","Inhabintants belonging to the highest income category, 2014 (HR)","Accumulated purchasing power of inhabitants, 2014 (HR)"
"65480 Vikby   (Mustasaari )",196,25223,24542,33,107,56,4943755
"65520 Helsingby   (Mustasaari )",1108,33720,23401,165,679,264,37361368
"65610 Mustasaari Keskus   (Mustasaari )",4515,25994,23054,611,2789,1115,117364382
"65630 Karperö   (Mustasaari )",940,25367,24070,139,559,242,23845139
"65650 Koskö   (Mustasaari )",218,24492,24207,30,137,51,5339274
"65710 Singsby   (Mustasaari )",463,26101,22808,87,255,121,12084540
"65730 Jungsund   (Mustasaari )",339,23415,22065,63,217,59,7937626
"65760 Iskmo   (Mustasaari )",246,25921,22937,42,148,56,6376538
"65800 Raippaluoto   (Mustasaari )",655,23048,22363,119,404,132,15096471
"65870 Björköby   (Mustasaari )",319,20268,17468,81,194,44,6465635
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",266,23072,21994,52,168,46,6137254
"65930 Södra Vallgrund   (Mustasaari )",299,22426,20946,59,190,50,6705324
"65970 Söderudden   (Mustasaari )",178,19390,16365,54,101,23,3451346
"66100 Maalahti   (Maalahti )",1592,22892,20813,286,1026,280,36444678
"66140 Övermalax   (Maalahti )",1299,21316,19429,262,853,184,27689965
"66160 Långåminne   (Maalahti )",254,20583,19522,64,152,38,5228029
"66200 Korsnäs Keskus   (Korsnäs )",696,21654,18575,136,464,96,15071475
"66210 Moikipää   (Korsnäs )",477,23061,18406,109,293,75,11000054
"66220 Bergö   (Maalahti )",400,21120,19387,104,232,64,8448172
"66230 Korsbäck   (Korsnäs )",77,19057,18373,23,46,8,1467395
"66240 Petolahti   (Maalahti )",874,21289,18692,193,541,140,18606478
"66260 Svarvar   (Maalahti )",91,19710,18082,21,57,13,1793608
"66270 Pirttikylä-Sorvari   (Närpiö )",776,20693,17180,195,462,119,16057636
"66280 Taklax   (Korsnäs )",312,20337,17631,81,187,44,6345214
"66290 Harrström   (Korsnäs )",281,19910,16830,82,161,38,5594841
"66295 Töjby   (Närpiö )",314,19772,17158,95,178,41,6208406
"66300 Jurva Keskus   (Kurikka )",1830,20619,18251,421,1147,262,37733461
"66320 Niemenkylä   (Kurikka )",278,19097,16522,81,164,33,5309012
"66330 Hakko   (Kurikka )",238,19055,17613,72,142,24,4534999
"66340 Sarvijoki   (Kurikka )",296,22188,19420,77,171,48,6567642
"66350 Tainus   (Kurikka )",121,17956,14744,38,69,14,2172616
"66360 Kesti   (Kurikka )",352,20765,18679,106,201,45,7309116
"66370 Närvijoki   (Kurikka )",256,18538,15929,75,151,30,4745771
"66400 Laihia Keskus   (Laihia )",4592,24218,22211,733,2811,1048,111209296
"66420 Ruto   (Laihia )",265,25878,23418,53,141,71,6857726
"66430 Vedenoja   (Vaasa )",133,23426,21379,26,77,30,3115687
"66440 Tervajoki   (Isokyrö )",1550,22456,20197,339,938,273,34806162
"66450 Jakkula   (Laihia )",677,22168,20939,147,410,120,15007402
"66460 Haapala   (Laihia )",280,29458,19650,65,158,57,8248286
"66470 Jukaja-Jokisalo   (Laihia )",266,22971,20191,58,163,45,6110307
"66500 Vähäkyrö Keskus   (Vaasa )",1802,22809,20821,357,1084,361,41101103
"66510 Merikaarto   (Vaasa )",929,24669,23805,130,582,217,22917527
"66520 Veikkaala   (Mustasaari )",450,22912,21328,90,269,91,10310615
"66530 Koivulahti   (Mustasaari )",1324,24819,22616,207,845,272,32860861
"66540 Petsmo   (Mustasaari )",453,23218,21319,87,288,78,10517906
"66550 Västerhankmo   (Mustasaari )",269,21138,20435,57,175,37,5686038
"66560 Österhankmo   (Mustasaari )",187,22819,20907,38,111,38,4267132
"66580 Kuni   (Mustasaari )",293,21988,21207,62,179,52,6442606
"66590 Vassor   (Mustasaari )",138,22223,19445,29,88,21,3066736
"66600 Vöyri Keskus   (Vöyri )",2208,22957,20853,379,1416,413,50688977
"66640 Maksamaa   (Vöyri )",858,22912,20718,185,528,145,19658704
"66660 Bertby   (Vöyri )",106,22831,22524,15,72,19,2420101
"66680 Kaurajärvi   (Vöyri )",82,19603,18071,29,40,13,1607411
"66710 Kaitsor   (Vöyri )",196,24547,22142,39,120,37,4811137
"66730 Oxkangar   (Vöyri )",58,17452,14099,21,33,4,1012244
"66800 Oravainen Keskus   (Vöyri )",804,22615,19647,167,516,121,18182473
"66810 Kimo   (Vöyri )",263,23659,18621,65,142,56,6222366
"66820 Komossa   (Vöyri )",177,22266,17420,49,94,34,3941007
"66830 Oravaisten Tehdas   (Vöyri )",397,21649,21793,71,275,51,8594615
"66840 Pensala   (Uusikaarlepyy )",299,24689,19699,67,169,63,7382085
"66850 Jepua   (Uusikaarlepyy )",775,24207,19583,182,457,136,18760295
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3166,22276,20441,624,2003,539,70524835
"66910 Soklot   (Uusikaarlepyy )",330,29784,24807,46,198,86,9828803
"66930 Kovjoki   (Uusikaarlepyy )",187,25005,21267,32,121,34,4676002
"66950 Munsala   (Uusikaarlepyy )",747,24613,20475,178,424,145,18386008
"66970 Hirvlax   (Uusikaarlepyy )",397,24419,19876,86,222,89,9694243
"66980 Monå   (Uusikaarlepyy )",107,23696,19540,24,65,18,2535455
"66999 Kaukaluoto   (Mustasaari )",56,19388,18347,16,34,6,1085750
"67100 Kokkola Keskus   (Kokkola )",8693,20836,18418,1918,5606,1169,181123844
"67200 Kiviniitty-Tullimäki   (Kokkola )",3589,21534,19548,723,2311,555,77284202
"67300 Halkokari   (Kokkola )",3039,24152,22291,488,1906,645,73399354
"67400 Rytimäki   (Kokkola )",3240,23992,23685,525,1977,738,77733604
"67410 Vitsari   (Kokkola )",608,22992,20740,119,378,111,13978870
"67500 Sokoja   (Kokkola )",828,24191,21504,159,493,176,20029863
"67600 Linnusperä-Kaustari   (Kokkola )",2054,24216,22530,375,1235,444,49739761
"67700 Kirkonmäki-Isokylä   (Kokkola )",3464,24114,22460,537,2154,773,83530012
"67800 Koivuhaka   (Kokkola )",2945,19719,17851,659,1970,316,58072749
"67900 Ykspihjala   (Kokkola )",1076,21150,20198,195,726,155,22756863
"68100 Himanka Keskus   (Kalajoki )",2058,20679,18955,465,1308,285,42557982
"68150 Hillilä   (Kalajoki )",259,21656,18409,65,153,41,5608922
"68210 Marinkainen   (Kokkola )",729,21829,19884,142,478,109,15913170
"68220 Karhi   (Kokkola )",109,20559,19306,23,72,14,2240897
"68230 Lohtaja Keskus   (Kokkola )",929,21477,19541,195,586,148,19952243
"68240 Ala-Viirre   (Kokkola )",279,21850,18522,60,175,44,6096072
"68300 Kälviä Keskus   (Kokkola )",2865,22152,20748,590,1767,508,63464942
"68320 Ruotsalo   (Kokkola )",564,23657,22042,104,354,106,13342576
"68370 Ullava Keskus   (Kokkola )",296,21575,19220,58,194,44,6386179
"68380 Yli-Ullava   (Kokkola )",290,21615,19743,68,167,55,6268326
"68390 Rahkonen   (Kokkola )",113,24317,18719,22,67,24,2747773
"68410 Alaveteli   (Kruunupyy )",1252,22461,20820,264,763,225,28120697
"68500 Kruunupyy Keskus   (Kruunupyy )",2271,21707,20264,459,1438,374,49296557
"68530 Lepplax   (Pedersören kunta )",355,25214,22248,54,223,78,8951037
"68550 Öja   (Kokkola )",611,22200,20917,120,384,107,13563912
"68555 Bosund   (Luoto )",640,23377,22189,89,443,108,14961156
"68560 Eugmo   (Luoto )",591,22226,21317,119,358,114,13135495
"68570 Luoto   (Luoto )",1494,22971,22073,242,968,284,34318025
"68580 Furuholmen   (Luoto )",612,24031,22279,106,371,135,14706853
"68600 Pietarsaari Keskus   (Pietarsaari )",9431,22158,19848,1742,6122,1567,208974567
"68620 Skutnäs-Västermalm   (Pietarsaari )",3803,22498,20729,761,2410,632,85559550
"68630 Kyrkostrand   (Pietarsaari )",1972,23689,22515,307,1261,404,46714572
"68660 Östermalm-Björnholmen   (Pietarsaari )",1824,20774,18520,338,1265,221,37892024
"68690 Sundby   (Pedersören kunta )",296,22191,20786,63,189,44,6568427
"68700 Teerijärvi   (Kruunupyy )",1461,24447,20283,281,931,249,35717103
"68750 Småbönders   (Kruunupyy )",226,21158,17772,67,130,29,4781752
"68800 Kolppi   (Pedersören kunta )",877,22960,21509,162,550,165,20135937
"68810 Ytteresse   (Pedersören kunta )",973,22210,21523,192,631,150,21610722
"68820 Ähtävä   (Pedersören kunta )",831,22208,20608,163,531,137,18454453
"68830 Bäckby   (Pedersören kunta )",121,21368,21531,26,77,18,2585533
"68840 Nederlappfors   (Pedersören kunta )",268,20065,18341,74,165,29,5377405
"68870 Edsevö   (Pedersören kunta )",376,21449,20303,62,259,55,8064890
"68910 Pännäinen   (Pedersören kunta )",950,22798,21230,159,635,156,21657797
"68920 Forsby   (Pedersören kunta )",345,23689,22475,60,227,58,8172627
"68930 Purmo   (Pedersören kunta )",527,21954,20907,121,316,90,11569576
"68940 Lillby   (Pedersören kunta )",376,21586,19944,88,216,72,8116498
"68970 Överpurmo   (Pedersören kunta )",189,19842,17490,51,113,25,3750143
"68999 Rita   (Kokkola )",65,22115,15593,28,26,11,1437457
"69100 Kannus Keskus   (Kannus )",3896,22081,20366,720,2539,637,86027274
"69150 Eskola   (Kannus )",378,20344,17806,83,243,52,7690069
"69170 Yli-Kannus   (Kannus )",216,21154,19634,45,133,38,4569371
"69300 Toholampi Keskus   (Toholampi )",1702,20898,18928,362,1110,230,35568601
"69310 Laitala   (Toholampi )",255,22581,22250,50,153,52,5758067
"69330 Määttälä   (Toholampi )",116,20807,17116,29,67,20,2413569
"69340 Purontaka   (Toholampi )",120,21660,20216,31,64,25,2599206
"69410 Sykäräinen   (Toholampi )",375,20451,17349,115,205,55,7669186
"69420 Syri   (Lestijärvi )",52,18458,14676,20,21,11,959838
"69440 Lestijärvi Keskus   (Lestijärvi )",418,20484,17199,115,241,62,8562482
"69450 Yli-Lesti   (Lestijärvi )",173,18620,16513,53,103,17,3221326
"69510 Halsua Keskus-Marjusaari   (Halsua )",678,21018,17576,186,395,97,14250027
"69550 Kanala   (Halsua )",86,18721,15653,29,45,12,1610014
"69570 Karvonen   (Halsua )",239,19796,17890,67,141,31,4731281
"69600 Kaustinen Keskus   (Kaustinen )",3112,21825,20243,644,2009,459,67920123
"69660 Köyhäjoki   (Kaustinen )",205,21738,19815,53,117,35,4456346
"69700 Veteli Keskus   (Veteli )",1135,20915,19024,224,771,140,23738641
"69730 Tunkkari   (Veteli )",398,21457,21025,76,257,65,8540040
"69750 Sillanpää   (Veteli )",152,19391,18074,52,82,18,2947372
"69820 Räyrinki   (Veteli )",564,21046,18006,162,324,78,11869886
"69830 Pulkkinen   (Veteli )",219,19333,15725,63,133,23,4233891
"69850 Patana   (Veteli )",181,21311,18591,44,106,31,3857316
"69910 Kivikangas   (Perho )",47,20404,14002,19,22,6,959008
"69920 Oksakoski-Kivikangas   (Perho )",385,20390,17795,89,245,51,7850315
"69950 Perho Keskus-Salamajärvi   (Perho )",942,19693,17804,227,611,104,18550825
"69970 Salamajärvi   (Perho )",31,19199,18447,5,24,2,595175
"69980 Möttönen   (Perho )",613,20107,18515,161,364,88,12325841
"70100 Kuopio Keskus   (Kuopio )",10926,23143,18964,2351,6654,1921,252855427
"70110 Etu-Niirala   (Kuopio )",3430,19130,16583,995,2045,390,65616615
"70150 Neulamäki   (Kuopio )",4465,18996,17659,1317,2642,506,84818783
"70200 Puijonlaakso   (Kuopio )",5778,20330,18674,1380,3625,773,117467507
"70210 Kuopion Keskussairaala-alue   (Kuopio )",78,18468,17743,7,69,2,1440487
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",115,41696,20558,31,73,11,4795093
"70260 Julkula   (Kuopio )",1952,24782,23607,239,1287,426,48374038
"70280 Länsi-Puijo   (Kuopio )",1739,21441,19646,345,1130,264,37286057
"70300 Linnanpelto   (Kuopio )",873,25082,22803,130,533,210,21896803
"70340 Inkilänmäki   (Kuopio )",2888,21603,19215,546,1876,466,62390462
"70400 Kettulanlahti   (Kuopio )",598,27911,23023,95,344,159,16691037
"70420 Päiväranta   (Kuopio )",1951,23996,21283,343,1227,381,46815681
"70460 Saarijärvi   (Kuopio )",3392,19313,18154,669,2432,291,65510652
"70500 Männistö   (Kuopio )",5964,19227,17309,1384,3983,597,114671296
"70600 Niirala-Huuhanmäki   (Kuopio )",2934,20950,17596,827,1649,458,61467525
"70620 Haapaniemi   (Kuopio )",1982,21549,18563,428,1223,331,42709630
"70700 Särkiniemi   (Kuopio )",3149,20377,19066,759,1925,465,64168353
"70780 Jynkkä   (Kuopio )",3983,22346,20782,767,2527,689,89003542
"70800 Pitkälahti   (Kuopio )",2529,26081,23776,399,1507,623,65959398
"70820 Litmanen   (Kuopio )",9181,23360,21631,1618,5777,1786,214470270
"70840 Jynkänmäki   (Kuopio )",3956,28680,26156,484,2112,1360,113457142
"70870 Hiltulanlahti   (Kuopio )",1822,24690,23481,306,1056,460,44984904
"70900 Toivala   (Siilinjärvi )",2066,26824,25245,259,1198,609,55418256
"70910 Vuorela   (Siilinjärvi )",2362,24217,22884,349,1535,478,57199405
"70940 Jännevirta   (Kuopio )",442,25352,24641,75,244,123,11205559
"71130 Kortejoki   (Kuopio )",454,23432,20085,88,276,90,10637981
"71150 Vartiala   (Kuopio )",472,26177,21255,100,276,96,12355686
"71160 Riistavesi   (Kuopio )",1238,21787,20527,256,775,207,26972120
"71170 Laukka-aho   (Tuusniemi )",85,18089,17763,30,47,8,1537535
"71200 Tuusniemi Keskus   (Tuusniemi )",1408,18900,16686,369,898,141,26610709
"71210 Tuusjärvi   (Tuusniemi )",199,20506,19532,50,121,28,4080661
"71240 Paakkila   (Tuusniemi )",188,22086,17908,44,116,28,4152139
"71260 Juurikkamäki   (Tuusniemi )",114,17336,15116,40,63,11,1976258
"71280 Kosula   (Tuusniemi )",221,18006,15478,74,122,25,3979225
"71310 Vehmersalmi Keskus   (Kuopio )",1055,20144,17578,258,653,144,21252231
"71330 Räsälä   (Kuopio )",286,21227,19389,82,155,49,6071045
"71360 Litmaniemi   (Kuopio )",157,20067,16173,50,82,25,3150465
"71380 Mustinlahti   (Kuopio )",147,18120,15978,44,88,15,2663696
"71460 Paukarlahti   (Leppävirta )",342,25314,24109,56,199,87,8657240
"71470 Oravikoski   (Leppävirta )",333,23178,21775,57,206,70,7718254
"71480 Kurkimäki   (Kuopio )",726,25369,25136,110,416,200,18417897
"71490 Airaksela   (Kuopio )",210,22860,22460,39,126,45,4800537
"71520 Kaislastenlahti   (Kuopio )",233,24904,25126,34,140,59,5802662
"71570 Syvänniemi   (Kuopio )",945,24015,23621,165,563,217,22693774
"71610 Salonkulma   (Kuopio )",4,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",203,18696,15830,67,119,17,3795227
"71650 Hirvilahti-Salonkulma   (Kuopio )",383,22411,20286,88,218,77,8583354
"71660 Leinolanlahti   (Kuopio )",97,19841,17896,30,54,13,1924545
"71670 Kurolanlahti   (Kuopio )",86,21914,17709,16,54,16,1884636
"71680 Pulkonkoski-Saarinen   (Kuopio )",185,19708,17555,50,112,23,3645968
"71690 Varpasmaa   (Kuopio )",13,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",434,25814,24225,63,263,108,11203259
"71730 Kinnulanlahti   (Kuopio )",488,21979,20294,115,293,80,10725819
"71740 Tavinsalmi   (Kuopio )",80,25774,20949,12,48,20,2061948
"71745 Haatala   (Kuopio )",32,26515,22996,10,12,10,848477
"71750 Maaninka Keskus   (Kuopio )",951,20316,18055,190,639,122,19320581
"71760 Ahkionlahti-Vianta   (Kuopio )",236,20769,18655,68,135,33,4901530
"71775 Tuovilanlahti-Haatala   (Kuopio )",331,20907,18514,108,167,56,6920170
"71800 Siilinjärvi Keskus   (Siilinjärvi )",8062,22910,21121,1363,5228,1471,184702865
"71820 Pöljä   (Siilinjärvi )",605,22047,20653,125,377,103,13338593
"71840 Kuuslahti   (Siilinjärvi )",411,23207,22279,71,263,77,9537927
"71850 Leppäkaarre   (Siilinjärvi )",1637,22407,21640,244,1133,260,36680790
"71870 Harjamäki   (Siilinjärvi )",315,24149,22480,51,185,79,7606972
"71890 Hamula   (Siilinjärvi )",665,23846,22602,120,401,144,15857747
"71910 Alapitkä   (Lapinlahti )",666,21911,20255,159,393,114,14592721
"71920 Pajujärvi   (Lapinlahti )",315,21543,19959,84,176,55,6785894
"71950 Lammasaho   (Kuopio )",99,19937,18806,31,55,13,1973718
"71960 Lukkarila   (Lapinlahti )",199,18648,15375,75,95,29,3710940
"72100 Karttula Keskus   (Kuopio )",1453,20337,17833,345,918,190,29549627
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",25,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1003,19480,17232,254,639,110,19538595
"72220 Eliaksela   (Tervo )",59,18520,13778,25,25,9,1092668
"72300 Vesanto Keskus   (Vesanto )",1129,18422,16100,278,762,89,20798944
"72310 Niinivesi   (Vesanto )",224,18061,16501,65,146,13,4045635
"72330 Tiitilänkylä   (Vesanto )",109,19056,14839,32,61,16,2077050
"72350 Pienola   (Vesanto )",257,18854,15702,85,146,26,4845547
"72360 Närhilä   (Vesanto )",92,18818,15765,28,56,8,1731241
"72380 Horontaipale   (Vesanto )",110,21071,15857,42,48,20,2317816
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2332,19321,16719,580,1525,227,45056102
"72430 Kumpula   (Pielavesi )",198,17739,15743,69,111,18,3512285
"72490 Saarinen   (Kuopio )",17,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",97,17760,15521,32,56,9,1722684
"72530 Säviäntaipale   (Pielavesi )",194,18753,15415,63,110,21,3638079
"72550 Säviä   (Pielavesi )",252,19948,17712,62,149,41,5026864
"72570 Vuorikylä   (Pielavesi )",94,19771,17367,22,63,9,1858481
"72600 Keitele Keskus   (Keitele )",1719,20384,18268,399,1129,191,35040331
"72630 Kuusela-Rajala   (Keitele )",83,21995,20285,17,54,12,1825614
"72710 Vaaraslahti   (Pielavesi )",357,21315,17205,101,211,45,7609426
"72740 Laukkala   (Pielavesi )",121,20619,16638,38,68,15,2494923
"72810 Jylhänkylä   (Pielavesi )",118,17735,14314,50,50,18,2092717
"72840 Saarela   (Pielavesi )",98,18728,16121,24,64,10,1835343
"72930 Tossavanlahti   (Keitele )",103,19758,17422,24,64,15,2035044
"72950 Porttila   (Keitele )",73,21180,16889,20,44,9,1546144
"72980 Petäjäkylä   (Keitele )",64,19189,16635,22,34,8,1228080
"73100 Lapinlahti Keskus   (Lapinlahti )",4065,21094,18963,896,2553,616,85746117
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",230,20274,17533,69,130,31,4662914
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",418,21501,20514,87,266,65,8987374
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1531,18948,16187,444,942,145,29009001
"73230 Syvärinpää   (Lapinlahti )",279,21275,19511,62,174,43,5935636
"73250 Korpijärvi   (Lapinlahti )",181,19459,16799,56,100,25,3522014
"73300 Nilsiä Keskus   (Kuopio )",2681,19318,17083,595,1824,262,51790337
"73310 Tahkovuori   (Kuopio )",103,46686,26309,19,41,43,4808701
"73320 Reittiö   (Kuopio )",1047,21412,19720,271,602,174,22418694
"73350 Haluna   (Kuopio )",338,22712,20686,69,209,60,7676738
"73360 Pajulahti   (Kuopio )",464,21849,21054,95,286,83,10137904
"73410 Pieksänkoski   (Kuopio )",207,21088,19201,49,129,29,4365149
"73460 Muuruvesi   (Kuopio )",602,19872,17185,160,369,73,11962995
"73470 Västinniemi   (Kuopio )",262,21344,20372,59,162,41,5592047
"73500 Juankoski Keskus   (Kuopio )",2469,20042,17913,491,1715,263,49482876
"73600 Kaavi Keskus   (Kaavi )",1822,19142,16396,471,1175,176,34875828
"73620 Kortteinen-Rasilampi   (Kaavi )",218,17304,15189,73,129,16,3772373
"73640 Sivakkavaara   (Kaavi )",108,15877,13994,42,57,9,1714762
"73645 Niinivaara-Onnivaara   (Kaavi )",86,19313,16548,30,44,12,1660921
"73670 Luikonlahti   (Kaavi )",406,19981,17224,113,241,52,8112238
"73710 Viitaniemi   (Kuopio )",156,19725,16317,49,91,16,3077165
"73730 Losomäki   (Kuopio )",70,17073,14058,29,36,5,1195106
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",461,18664,16189,151,270,40,8604280
"73810 Palonurmi-Aholansaari   (Kuopio )",259,20173,18479,72,151,36,5224729
"73830 Keski-Siikajärvi   (Kuopio )",207,21439,18995,61,109,37,4437932
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",84,22403,20359,21,48,15,1881865
"73860 Pykälikkö   (Rautavaara )",.,.,.,.,.,.,.
"73900 Rautavaara Keskus   (Rautavaara )",1210,17981,15909,373,744,93,21756409
"73970 Riitasalo   (Rautavaara )",15,..,..,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",129,18622,16349,52,62,15,2402296
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",3416,20025,17167,762,2294,360,68405756
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",5417,21376,19626,1019,3663,735,115795225
"74130 Kihmula   (Iisalmi )",3871,21592,19616,804,2577,490,83582891
"74140 Ritoniemi   (Iisalmi )",926,22033,21194,206,551,169,20402369
"74150 Laidunmäki   (Iisalmi )",854,21100,19719,197,547,110,18018975
"74160 Koljonvirta   (Iisalmi )",830,23374,21842,146,521,163,19400815
"74170 Soinlahti   (Iisalmi )",676,23419,22464,126,436,114,15831471
"74200 Vieremä Keskus   (Vieremä )",1921,20023,17489,503,1161,257,38464177
"74230 Salahmi   (Vieremä )",332,19968,18751,90,200,42,6629245
"74240 Marttisenjärvi   (Vieremä )",131,19840,16964,51,59,21,2599042
"74250 Nissilä   (Vieremä )",107,17140,14448,36,62,9,1833978
"74270 Kauppilanmäki   (Vieremä )",405,25111,19093,116,222,67,10169895
"74300 Sonkajärvi Keskus   (Sonkajärvi )",2326,19866,17620,621,1419,286,46207605
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",639,18256,15273,210,363,66,11665589
"74345 Kalliosuo   (Sonkajärvi )",65,16156,14410,25,38,2,1050158
"74360 Sonkakoski   (Sonkajärvi )",144,19256,17964,44,81,19,2772882
"74380 Jyrkkä   (Sonkajärvi )",80,17312,14360,32,41,7,1384956
"74390 Laakajärvi   (Sotkamo )",65,21798,17734,15,39,11,1416841
"74420 Hernejärvi   (Sonkajärvi )",248,20848,18113,74,141,33,5170286
"74470 Paloinen   (Lapinlahti )",130,17922,14576,49,64,17,2329917
"74490 Koirakoski   (Sonkajärvi )",111,19587,15237,41,58,12,2174170
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",616,19408,18804,132,434,50,11955414
"74520 Kirmanranta   (Iisalmi )",418,24962,22746,73,243,102,10434027
"74540 Kotikylä   (Iisalmi )",133,20358,19532,37,75,21,2707646
"74550 Pörsänmäki   (Iisalmi )",199,19292,16169,64,111,24,3839068
"74590 Kurenpolvi   (Vieremä )",261,21163,19034,81,136,44,5523486
"74595 Runni   (Iisalmi )",526,20463,17651,138,318,70,10763456
"74610 Honkaranta   (Kiuruvesi )",152,21617,22219,36,92,24,3285813
"74630 Heinäkylä   (Kiuruvesi )",188,18538,16879,55,110,23,3485066
"74640 Sulkavanjärvi   (Kiuruvesi )",140,18444,16648,45,82,13,2582202
