"Postal code area","Inhabitants, total, 2016 (HE)","Females, 2016 (HE)","Males, 2016 (HE)","Average age of inhabitants, 2016 (HE)","0-2 years, 2016 (HE)","3-6 years, 2016 (HE)","7-12 years, 2016 (HE)","13-15 years, 2016 (HE)","16-17 years, 2016 (HE)","18-19 years, 2016 (HE)","20-24 years, 2016 (HE)","25-29 years, 2016 (HE)","30-34 years, 2016 (HE)","35-39 years, 2016 (HE)","40-44 years, 2016 (HE)","45-49 years, 2016 (HE)","50-54 years, 2016 (HE)","55-59 years, 2016 (HE)","60-64 years, 2016 (HE)","65-69 years, 2016 (HE)","70-74 years, 2016 (HE)","75-79 years, 2016 (HE)","80-84 years, 2016 (HE)","85 years or over, 2016 (HE)"
"93225 Pärjänsuo   (Pudasjärvi )",232,106,126,41,7,12,23,19,9,3,7,6,16,4,13,7,15,24,15,22,10,10,6,4
"93240 Rytinki   (Pudasjärvi )",114,48,66,54,2,1,3,3,1,0,7,2,1,5,3,9,5,12,26,11,9,6,4,4
"93250 Sarajärvi   (Pudasjärvi )",238,113,125,51,1,2,18,10,7,9,7,3,3,5,9,10,16,28,32,25,19,23,8,3
"93270 Sotkajärvi   (Pudasjärvi )",452,200,252,48,11,10,32,14,8,9,20,13,20,14,21,20,42,60,42,39,26,24,14,13
"93277 Iinattijärvi   (Pudasjärvi )",152,56,96,50,3,4,8,5,2,1,2,1,4,6,12,8,12,17,28,21,7,4,6,1
"93280 Syöte   (Pudasjärvi )",236,110,126,45,4,12,14,9,6,1,10,5,15,13,12,23,24,12,25,18,14,12,6,1
"93290 Pintamo   (Pudasjärvi )",89,41,48,46,2,5,4,2,1,2,3,8,3,1,1,7,13,11,8,4,4,6,2,2
"93350 Jaurakkajärvi   (Pudasjärvi )",146,66,80,50,4,10,12,2,2,1,2,2,6,2,6,8,8,16,15,17,12,8,7,6
"93390 Puhoskylä   (Pudasjärvi )",209,85,124,54,5,3,5,1,6,4,5,10,5,2,9,12,20,18,29,24,18,15,13,5
"93400 Taivalkoski Keskus   (Taivalkoski )",3125,1529,1596,46,63,129,233,105,71,66,166,142,130,106,117,194,216,258,283,290,161,198,108,89
"93420 Jurmu   (Taivalkoski )",240,101,139,49,7,7,7,4,4,6,16,7,5,9,12,17,26,28,21,12,24,15,10,3
"93440 Loukusa   (Taivalkoski )",50,19,31,54,0,1,2,0,1,0,4,0,2,1,2,4,3,8,5,5,4,4,1,3
"93470 Inget   (Taivalkoski )",152,63,89,45,4,4,11,7,4,5,6,4,6,6,7,14,11,14,15,15,5,8,6,0
"93540 Tyrövaara   (Taivalkoski )",347,142,205,42,13,21,34,19,9,12,15,6,13,11,11,20,24,25,39,26,16,12,15,6
"93590 Vanhala   (Taivalkoski )",203,76,127,49,3,4,7,7,5,7,6,6,6,7,8,13,26,26,18,21,15,5,7,6
"93600 Kuusamo   (Kuusamo )",9973,5114,4859,46,257,388,609,311,223,250,457,489,514,452,474,556,789,816,863,717,525,575,392,316
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1537,681,856,48,33,65,84,39,39,25,40,39,55,76,68,103,134,165,181,167,72,68,45,39
"93800 Muojärvi   (Kuusamo )",2289,1036,1253,43,79,120,195,90,66,50,48,78,120,110,105,117,190,225,215,176,118,92,54,41
"93830 Rukatunturi   (Kuusamo )",871,406,465,40,29,45,79,31,16,17,29,67,64,43,46,49,87,70,76,51,32,21,9,10
"93900 Oulangan kansallispuisto   (Kuusamo )",725,324,401,52,5,21,40,25,11,8,11,14,9,29,25,38,72,88,90,83,48,55,28,25
"93999 Lososaari   (Kuusamo )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"94100 Kemi Keskus   (Kemi )",6465,3539,2926,48,132,156,227,109,109,152,614,443,334,264,264,298,337,440,539,549,413,390,333,362
"94200 Torvinen-Vainio   (Kemi )",2452,1220,1232,45,60,102,170,76,49,40,86,138,136,128,120,127,184,200,223,204,120,109,72,108
"94300 Pajusaari   (Kemi )",313,139,174,44,6,20,21,6,7,7,9,12,12,28,19,19,26,23,33,22,15,15,7,6
"94400 Keminmaa Keskus   (Keminmaa )",2717,1390,1327,46,73,108,155,79,84,61,112,143,129,130,132,146,185,202,210,240,186,122,116,104
"94430 Kaakamo   (Tornio )",967,462,505,41,28,66,85,46,18,25,27,39,60,58,62,54,55,68,81,60,45,42,26,22
"94450 Lassila-Jokisuu   (Keminmaa )",2412,1160,1252,37,92,153,243,102,70,68,85,123,172,182,167,159,181,177,151,137,68,56,21,5
"94460 Ruottala   (Tornio )",175,81,94,50,2,5,15,3,2,1,2,7,6,7,11,10,22,10,18,19,12,12,4,7
"94500 Lautiosaari   (Keminmaa )",2143,1027,1116,45,57,96,143,70,52,46,75,103,100,140,90,112,147,186,209,195,126,87,63,46
"94600 Ristikangas-Kivikko   (Kemi )",2797,1389,1408,40,100,154,251,106,88,73,108,129,163,188,162,203,212,201,205,158,94,101,55,46
"94700 Takajärvi-Haukkari   (Kemi )",6111,2971,3140,43,190,295,429,212,143,139,234,307,339,377,301,355,442,516,537,477,294,226,159,139
"94720 Peurasaari   (Kemi )",1041,518,523,42,36,38,65,26,13,23,57,86,65,56,54,61,87,92,104,76,32,37,24,9
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1783,889,894,49,43,59,90,38,23,20,56,71,73,100,88,96,115,165,191,215,119,105,67,49
"94900 Ajos   (Kemi )",351,161,190,43,11,20,32,8,10,5,5,14,23,27,21,20,21,28,34,20,18,13,12,9
"95100 Kuivaniemi Keskus   (Ii )",965,477,488,50,16,27,55,39,14,16,44,26,33,38,40,48,77,93,97,79,69,63,40,51
"95110 Kuivaniemi kk   (Ii )",314,144,170,49,7,11,18,8,6,9,5,5,12,13,12,22,26,35,31,27,30,15,12,10
"95130 Hyryoja   (Ii )",143,73,70,43,4,5,18,7,7,3,10,2,0,8,0,7,10,18,5,11,7,6,11,4
"95160 Oijärvi-Lamminperä   (Ii )",198,80,118,56,1,1,7,3,2,1,3,3,6,8,5,7,23,32,27,21,12,23,9,4
"95200 Simo Keskus   (Simo )",1310,667,643,49,15,51,90,48,30,20,37,33,54,55,61,62,102,115,137,117,91,81,57,54
"95210 Filpus   (Simo )",238,111,127,47,6,12,13,11,4,6,6,10,10,9,11,8,23,16,30,21,13,15,7,7
"95220 Simoniemi   (Simo )",320,150,170,44,8,19,26,11,9,8,2,8,19,21,14,24,16,24,28,34,22,20,2,5
"95225 Viantie   (Simo )",219,97,122,48,2,6,20,8,9,3,7,4,9,2,13,6,17,17,26,30,11,14,12,3
"95230 Maksniemi   (Simo )",797,405,392,45,14,37,60,42,17,23,26,22,38,39,40,45,64,58,62,81,54,40,21,14
"95255 Alaniemi   (Simo )",81,36,45,52,2,3,5,2,2,3,1,2,0,3,4,4,4,6,9,5,7,6,9,4
"95260 Tainionjoki   (Simo )",51,20,31,55,0,0,0,2,3,0,3,1,2,0,2,1,4,7,7,3,7,5,3,1
"95270 Yli-Kärppä-Tainionjoki   (Simo )",123,57,66,47,6,6,4,5,2,1,2,8,6,2,3,3,10,17,16,13,9,2,4,4
"95300 Tervola Keskus   (Tervola )",1709,848,861,47,60,65,100,52,43,50,80,87,69,61,56,94,125,137,132,115,107,103,79,94
"95310 Liedakkala   (Keminmaa )",451,219,232,43,13,23,34,18,15,14,13,16,24,18,18,32,49,33,34,32,25,14,9,17
"95315 Törmä   (Keminmaa )",208,93,115,46,7,5,12,6,4,6,10,9,8,13,10,17,14,17,18,21,11,9,5,6
"95325 Paakkola   (Tervola )",168,78,90,49,2,5,11,4,4,4,5,4,6,5,8,12,10,22,19,15,14,9,4,5
"95330 Tervola   (Tervola )",497,224,273,47,15,18,21,22,14,11,15,20,20,25,9,32,43,47,49,42,28,37,22,7
"95340 Loue   (Tervola )",261,109,152,46,9,11,15,12,5,7,11,5,13,9,11,20,17,25,17,20,13,18,7,16
"95350 Peura   (Tervola )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",263,118,145,51,2,10,17,6,6,2,9,6,7,11,9,23,25,25,20,17,23,23,11,11
"95365 Maula   (Keminmaa )",267,130,137,46,10,16,11,7,7,7,9,10,11,9,18,19,20,18,23,20,20,10,14,8
"95370 Itäkoski   (Keminmaa )",189,101,88,51,2,10,9,3,2,3,4,5,8,7,11,13,16,20,16,24,13,3,7,13
"95375 Yli-Paakkola   (Tervola )",110,47,63,42,5,6,13,3,3,2,5,4,3,5,4,6,8,7,7,11,6,2,6,4
"95400 Tornio Keskus   (Tornio )",2637,1511,1126,50,50,44,63,30,28,92,335,220,112,97,68,94,123,129,198,219,142,161,172,260
"95410 Kiviranta   (Tornio )",3197,1572,1625,41,121,162,246,99,74,65,154,179,185,198,198,179,178,205,271,315,178,105,52,33
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3787,1881,1906,41,122,160,246,132,91,79,246,254,234,207,221,230,251,289,320,260,176,131,87,51
"95430 Suensaari   (Tornio )",1242,677,565,42,34,57,57,35,19,29,159,80,64,52,60,60,68,79,97,117,67,47,37,24
"95440 Kyläjoki   (Tornio )",938,456,482,40,30,58,92,42,33,23,32,26,51,48,76,65,60,60,69,62,43,30,17,21
"95450 Kirkonmäki   (Tornio )",3564,1746,1818,36,122,224,375,193,116,101,132,158,216,289,244,278,261,229,222,218,104,43,21,18
"95460 Kantojärvi   (Tornio )",1063,500,563,38,45,78,96,53,35,27,29,42,70,77,59,56,68,77,59,79,39,24,22,28
"95470 Pirkkiö-Röyttä   (Tornio )",961,436,525,41,32,46,75,46,37,27,26,34,55,57,56,63,77,76,86,73,44,34,10,7
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",1115,530,585,43,29,61,75,52,39,24,35,33,62,62,70,65,78,93,114,94,50,32,21,26
"95520 Kukkola   (Tornio )",323,149,174,49,6,10,21,6,5,5,7,13,18,19,11,18,21,36,35,21,26,19,11,15
"95530 Karunki   (Tornio )",795,385,410,43,16,54,83,41,16,15,29,28,33,31,39,34,48,54,66,66,36,36,36,34
"95540 Korpikylä   (Tornio )",74,36,38,53,2,4,3,2,2,0,0,2,2,1,3,2,7,8,7,9,7,7,3,3
"95560 Aapajoki   (Tornio )",206,109,97,41,6,15,16,11,6,6,9,8,8,9,7,18,18,15,17,11,6,6,11,3
"95590 Arpela   (Tornio )",803,381,422,46,15,30,56,27,28,18,25,21,50,31,44,42,55,78,84,78,40,30,31,20
"95600 Ylitornio Keskus   (Ylitornio )",2044,1039,1005,51,31,60,77,58,54,43,98,78,68,79,95,101,147,171,210,189,120,139,106,120
"95610 Kainuunkylä   (Ylitornio )",224,102,122,51,5,7,8,2,4,4,11,13,15,3,4,12,17,23,21,27,8,16,12,12
"95615 Pekanpää   (Ylitornio )",103,52,51,50,3,3,3,6,2,2,3,5,3,3,3,5,11,11,7,7,7,8,5,6
"95620 Aavasaksa   (Ylitornio )",420,203,217,50,7,13,19,12,10,10,18,11,10,17,21,12,29,52,48,40,27,25,19,20
"95630 Kuivakangas   (Ylitornio )",154,79,75,46,3,4,11,9,5,1,6,5,7,6,9,7,15,14,19,6,13,5,3,6
"95635 Kaulinranta   (Ylitornio )",238,120,118,50,5,9,14,8,2,4,5,9,10,10,10,8,17,25,25,19,19,20,11,8
"95640 Juoksenki   (Pello )",203,101,102,60,1,1,2,4,1,2,8,4,4,3,2,7,20,25,33,19,21,17,12,17
"95645 Turtola   (Pello )",275,129,146,50,5,11,10,10,4,5,14,10,10,8,6,18,19,22,38,26,20,18,12,9
"95655 Etelä-Portimojärvi   (Ylitornio )",131,60,71,45,3,7,7,4,6,3,2,4,8,6,8,10,12,11,9,13,6,4,4,4
"95660 Kantomaanpää   (Ylitornio )",168,72,96,57,1,3,6,3,1,2,4,3,2,6,6,7,14,22,15,25,18,13,8,9
"95670 Pessalompolo   (Ylitornio )",114,45,69,60,2,1,4,2,2,0,2,2,3,2,4,4,6,7,9,13,19,12,14,6
"95675 Meltosjärvi   (Ylitornio )",139,68,71,61,2,2,5,3,2,2,3,0,4,2,5,2,9,7,13,15,16,21,15,11
"95680 Lohijärvi   (Ylitornio )",56,28,28,63,0,1,0,2,0,0,1,1,2,1,1,2,6,1,3,9,9,8,5,4
"95690 Mellakoski   (Ylitornio )",174,85,89,52,2,7,8,7,3,0,4,8,3,4,3,7,11,22,28,26,10,9,7,5
"95700 Pello Keskus   (Pello )",2236,1120,1116,52,39,60,92,56,29,39,71,94,85,71,73,103,156,213,237,285,167,150,122,94
"95710 Naamijoki   (Pello )",43,20,23,52,0,0,0,1,0,1,4,1,2,0,2,3,7,7,5,4,1,2,2,1
"95720 Jarhoinen   (Pello )",42,21,21,47,0,1,6,0,2,0,0,0,2,5,1,1,5,5,4,6,0,0,2,2
"95750 Orajärvi   (Pello )",115,52,63,54,1,3,6,2,2,3,2,5,2,2,3,4,10,8,18,12,6,11,9,6
"95760 Konttajärvi   (Pello )",102,49,53,55,1,0,5,4,2,3,0,1,2,2,6,7,8,9,14,12,6,9,3,8
"95770 Lankojärvi   (Pello )",186,88,98,53,4,2,13,7,3,3,1,4,5,5,13,5,10,18,18,19,20,16,12,8
"95780 Sirkkakoski   (Pello )",110,53,57,58,1,1,1,1,1,1,2,2,3,4,2,5,17,13,18,9,8,6,7,8
"95790 Lampsijärvi   (Pello )",82,38,44,56,2,0,4,3,1,0,2,2,1,1,0,8,5,8,12,11,5,10,4,3
"95800 Sieppijärvi-Taapajärvi   (Kolari )",479,223,256,52,11,14,22,9,7,8,14,13,14,16,12,27,40,43,57,47,47,36,27,15
"95830 Vaattojärvi   (Kolari )",168,70,98,46,6,6,13,4,2,2,9,3,6,8,12,11,19,10,10,10,11,18,7,1
"95840 Venejärvenkylä   (Kolari )",71,31,40,57,1,1,1,2,3,1,1,1,1,4,0,4,6,5,11,8,3,7,6,5
"95850 Ruokojärvi   (Kolari )",30,12,18,51,2,1,0,1,0,0,0,3,0,0,2,2,2,6,3,3,0,2,2,1
"95860 Pasmajärvi   (Kolari )",37,20,17,57,0,0,1,0,2,0,2,0,1,0,0,2,5,6,6,5,1,1,2,3
"95900 Kolari Keskus   (Kolari )",1794,901,893,47,58,67,90,41,30,17,86,101,92,69,71,81,142,167,168,177,116,96,71,54
"95920 Saaripudas   (Kolari )",160,78,82,50,3,4,10,1,6,2,4,6,7,7,6,8,12,15,16,18,13,11,7,4
"95930 Äkäsjoensuu   (Kolari )",122,60,62,50,2,4,2,2,1,7,4,9,3,2,5,11,11,13,10,10,8,9,5,4
"95940 Tapojärvi   (Muonio )",50,21,29,51,0,1,2,2,1,1,1,2,2,1,1,6,7,4,5,1,5,5,3,0
"95950 Kihlanki-Tapojärvi   (Muonio )",53,20,33,44,1,4,3,2,2,1,1,3,1,1,6,0,5,6,7,3,3,1,0,3
"95970 Äkäslompolo   (Muonio )",543,259,284,39,14,26,50,11,7,8,29,37,46,44,41,34,44,49,38,34,17,5,6,3
"95980 Ylläsjärvi   (Kolari )",254,131,123,36,10,19,25,4,3,4,7,14,35,30,21,11,15,18,16,14,3,3,1,1
"95990 Kurtakko   (Kolari )",78,38,40,50,0,1,2,3,0,1,7,2,5,6,1,7,8,8,6,5,3,8,3,2
"96100 Rovaniemi Keskus   (Rovaniemi )",10194,5769,4425,43,265,296,368,165,170,285,1286,1074,734,473,377,426,606,669,666,594,421,524,394,401
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",4051,2022,2029,34,212,334,404,169,100,85,146,296,396,360,259,192,250,249,212,184,90,59,30,24
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4886,2743,2143,44,121,147,158,88,64,116,620,488,354,220,168,210,277,332,318,328,241,260,204,172
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",5739,2937,2802,35,154,227,262,103,93,142,1276,801,460,273,188,238,265,280,290,225,166,136,83,77
"96320 Teollisuuskylä   (Rovaniemi )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",3601,1868,1733,41,83,146,208,107,106,151,324,228,223,161,174,238,271,310,273,171,119,118,83,107
"96440 Ounasrinne   (Rovaniemi )",3224,1630,1594,37,94,178,303,131,88,63,214,223,234,219,227,195,204,199,190,207,124,72,37,22
"96460 Pöykkölä   (Rovaniemi )",2759,1409,1350,35,123,194,287,100,74,78,121,146,217,218,193,172,182,194,204,127,63,35,18,13
"96500 Korkalovaara   (Rovaniemi )",5738,2929,2809,41,175,271,382,189,139,143,286,351,439,361,307,281,378,430,509,402,294,195,104,102
"96600 Koskenkylä   (Rovaniemi )",1224,596,628,39,39,76,108,64,35,37,46,48,59,86,85,85,112,86,81,72,33,38,17,17
"96700 Niskanperä   (Rovaniemi )",771,352,419,37,25,31,102,44,28,23,14,24,38,67,62,54,49,53,81,29,18,16,4,9
"96800 Ylikylä-Patosaari   (Rovaniemi )",1801,892,909,34,89,155,210,72,46,34,59,108,132,165,131,100,117,126,90,58,34,33,27,15
"96900 Saarenkylä   (Rovaniemi )",7110,3600,3510,40,245,416,686,309,202,163,190,281,452,487,438,509,566,517,410,437,248,220,157,177
"96910 Syväsenvaara   (Rovaniemi )",2886,1450,1436,42,92,144,202,95,62,54,139,175,203,167,168,156,222,211,216,233,167,108,49,23
"96930 Napapiiri Rovaniemi   (Rovaniemi )",69,33,36,33,4,1,8,4,3,1,7,5,5,10,1,5,3,3,1,2,2,2,2,0
"96960 Someroharju   (Rovaniemi )",151,69,82,28,11,11,11,3,1,1,20,29,22,12,7,11,2,2,4,3,0,1,0,0
"97110 Rautionsaari   (Rovaniemi )",494,249,245,43,9,22,48,23,23,22,15,12,18,34,23,23,31,39,35,39,23,11,19,25
"97130 Hirvas   (Rovaniemi )",864,398,466,37,47,68,83,30,17,11,28,45,70,69,41,42,77,70,60,38,28,23,6,11
"97140 Muurola   (Rovaniemi )",1182,579,603,46,25,57,78,42,30,17,33,52,53,61,52,64,93,122,111,106,54,54,37,41
"97145 Totonvaara   (Rovaniemi )",10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",114,57,57,48,2,4,4,3,0,5,1,5,6,11,3,5,13,13,12,9,9,3,5,1
"97170 Jaatila   (Rovaniemi )",170,79,91,46,4,6,10,5,7,4,3,5,8,10,12,13,18,8,18,7,10,8,9,5
"97220 Sinettä   (Rovaniemi )",830,401,429,39,23,55,69,37,28,23,22,28,60,59,52,47,72,69,52,48,42,22,12,10
"97240 Sonka   (Rovaniemi )",285,124,161,56,6,7,2,8,5,1,8,6,9,9,2,11,22,32,44,37,35,21,9,11
"97250 Raanujärvi   (Ylitornio )",195,97,98,54,2,5,11,3,4,3,5,5,4,5,5,9,17,19,23,22,16,10,13,14
"97280 Tapio   (Rovaniemi )",296,139,157,53,5,10,10,8,5,1,4,6,11,17,11,10,28,29,29,38,27,24,13,10
"97290 Marraskoski   (Rovaniemi )",108,53,55,48,3,4,6,2,1,2,2,2,5,8,7,5,7,14,9,13,7,7,2,2
"97310 Patokoski   (Rovaniemi )",154,68,86,49,4,6,8,2,2,2,7,1,7,8,7,7,10,19,16,21,9,11,4,3
"97320 Marrasjärvi   (Rovaniemi )",67,30,37,59,1,0,2,1,0,0,0,1,1,3,1,5,5,9,7,10,11,4,3,3
"97330 Rattosjärvi   (Pello )",50,24,26,61,1,2,0,0,0,0,0,0,1,2,1,3,7,4,6,4,4,7,3,5
"97335 Ruuhivaara   (Pello )",84,39,45,48,3,3,5,2,1,2,3,1,2,2,4,1,12,12,8,10,3,5,4,1
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",284,131,153,57,1,7,9,7,3,5,4,5,4,2,14,16,32,26,26,36,23,27,23,14
"97370 Unarin-Luusua   (Sodankylä )",46,17,29,58,0,0,1,0,1,0,2,2,1,2,1,1,6,7,5,3,0,8,4,2
"97380 Kukasranta   (Sodankylä )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",129,43,86,58,0,2,3,1,2,1,6,3,2,3,4,3,11,12,16,26,6,11,14,3
"97420 Lohiniva   (Kittilä )",407,189,218,53,10,8,19,12,5,4,6,10,11,18,9,23,36,44,54,45,26,29,26,12
"97430 Taapajärvi   (Kolari )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",137,66,71,53,1,3,2,5,2,4,5,5,5,2,2,8,12,17,20,12,9,8,10,5
"97510 Vikajärvi   (Rovaniemi )",176,75,101,47,3,9,7,7,1,4,1,8,10,11,6,9,15,28,15,19,8,6,6,3
"97520 Nampa   (Rovaniemi )",43,19,24,61,0,0,1,0,1,0,1,1,1,0,0,2,5,6,5,3,7,7,2,1
"97530 Nampa-Yli-Nampa   (Rovaniemi )",84,33,51,57,1,1,4,0,2,0,2,1,6,1,3,4,3,7,11,17,6,4,4,7
"97540 Tiainen   (Rovaniemi )",82,32,50,58,0,0,1,2,1,1,0,1,1,1,0,9,11,10,12,13,7,8,3,1
"97580 Misi   (Rovaniemi )",80,32,48,57,0,2,0,1,1,1,1,2,3,1,3,2,11,11,10,9,9,6,5,2
"97590 Raajärvi   (Kemijärvi )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",462,224,238,43,11,17,31,19,18,12,18,15,29,13,30,35,36,38,47,34,17,22,13,7
"97615 Tennirova   (Rovaniemi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",77,35,42,51,1,1,5,2,0,0,1,2,3,4,4,6,10,5,12,8,4,1,6,2
"97625 Vanttauskoski   (Rovaniemi )",331,130,201,51,7,9,20,10,6,1,11,7,9,14,12,18,24,35,35,34,23,25,18,13
"97630 Pekkala   (Rovaniemi )",109,48,61,50,3,7,5,2,0,1,2,2,3,5,5,7,9,10,12,9,11,10,3,3
"97635 Juuniemi   (Rovaniemi )",71,30,41,59,0,0,0,1,0,1,0,2,0,3,1,7,9,11,10,9,2,10,3,2
"97645 Juujärvi   (Kemijärvi )",112,48,64,63,1,1,2,0,0,0,0,2,3,2,1,8,6,8,19,16,14,12,9,8
"97650 Juotas   (Rovaniemi )",130,62,68,53,1,2,3,6,1,0,2,5,4,9,7,3,10,22,13,17,6,8,8,3
"97655 Autti   (Rovaniemi )",146,73,73,58,1,2,5,2,3,0,3,5,1,6,3,4,10,16,20,16,13,16,12,8
"97665 Pohjasperä   (Ranua )",176,64,112,55,1,2,9,2,2,2,2,2,4,4,11,12,18,19,21,28,13,14,7,3
"97670 Kivitaipale   (Rovaniemi )",265,127,138,43,9,14,24,12,4,3,4,12,15,15,11,15,17,24,32,22,11,12,6,3
"97675 Narkaus-Kämät   (Rovaniemi )",139,63,76,50,2,6,7,1,0,3,3,5,7,7,3,6,9,17,29,17,8,4,3,2
"97680 Saari-Kämä   (Rovaniemi )",86,39,47,38,0,7,9,5,1,3,4,4,4,5,5,7,10,7,3,7,3,0,2,0
"97685 Siika-Kämä   (Rovaniemi )",36,17,19,65,0,0,0,0,0,0,0,0,0,0,0,1,2,6,12,5,2,4,3,1
"97690 Sulaoja   (Rovaniemi )",121,56,65,43,1,5,11,4,5,1,9,5,4,6,6,3,14,16,9,2,9,10,1,0
"97700 Ranua Keskus   (Ranua )",3116,1534,1582,43,82,170,275,160,100,93,133,121,109,128,130,138,202,266,252,261,129,155,107,105
"97715 Raiskio   (Ranua )",183,75,108,51,1,4,5,5,8,4,6,7,7,8,1,6,13,31,22,21,10,11,8,5
"97720 Yli-Simo-Raiskio   (Ranua )",88,35,53,50,1,4,3,0,1,0,6,4,6,3,4,0,8,15,8,7,8,6,2,2
"97760 Saariharju   (Ranua )",123,50,73,50,0,1,10,5,2,2,3,2,1,7,5,11,10,15,13,13,11,6,4,2
"97765 Kuha-Impiö-Itäranua   (Ranua )",93,46,47,43,1,2,11,8,6,2,3,2,0,3,1,8,6,11,7,9,3,4,4,2
"97770 Petäjäjärvi   (Ranua )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",105,45,60,37,7,9,14,4,2,3,4,5,4,3,7,5,7,6,1,6,7,8,2,1
"97785 Kelankylä   (Ranua )",65,26,39,51,1,1,0,2,2,0,2,5,4,1,1,5,6,9,6,7,5,4,4,0
"97810 Suorsa   (Posio )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",65,29,36,47,2,1,4,3,2,3,2,2,4,1,4,1,4,6,5,5,5,7,3,1
"97820 Perä-Posio   (Posio )",96,42,54,60,0,1,3,1,2,1,3,0,3,3,2,6,4,8,6,11,12,19,8,3
"97840 Lehtiniemi   (Posio )",105,46,59,47,1,2,6,3,2,3,3,7,4,2,3,13,12,9,10,9,6,6,4,0
"97850 Ristilä   (Posio )",87,38,49,61,0,1,2,1,1,2,0,1,2,1,3,1,6,7,14,14,10,11,7,3
"97870 Jumisko   (Posio )",42,18,24,59,0,0,1,1,1,0,1,0,0,1,1,1,4,4,8,11,2,3,2,1
"97880 Nolimo-Jumisko   (Posio )",39,18,21,54,0,0,2,1,0,0,1,1,1,1,1,4,2,11,6,2,0,2,2,2
"97890 Karjalaisenniemi   (Posio )",238,103,135,45,9,13,11,4,5,6,10,7,16,4,17,14,29,22,15,21,13,11,4,7
"97895 Mourujärvi   (Posio )",101,41,60,52,0,2,0,5,2,1,3,2,5,1,2,14,8,17,9,17,6,4,3,0
"97900 Posio Keskus   (Posio )",1844,955,889,53,21,45,84,49,30,32,43,43,45,75,70,99,142,172,222,221,133,130,99,89
"97920 Suonnankylä   (Posio )",104,42,62,44,3,4,5,5,3,3,3,4,8,3,8,7,9,4,14,10,5,3,2,1
"97925 Tolva   (Posio )",60,27,33,60,0,0,0,3,0,1,2,0,0,0,1,6,8,5,4,10,8,7,4,1
"97940 Lohiranta   (Posio )",84,38,46,52,0,1,3,2,3,3,3,3,2,0,5,6,11,5,8,12,4,11,2,0
"97950 Säikkä   (Posio )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",98,46,52,56,0,0,3,2,2,1,0,2,2,6,3,5,11,12,9,16,12,8,2,2
"97965 Kynsilä   (Posio )",91,38,53,54,2,2,4,1,0,1,1,1,2,6,3,6,6,7,15,16,9,8,1,0
"97970 Sirniö   (Posio )",74,35,39,52,3,1,1,3,2,1,1,1,5,2,3,4,2,12,0,14,9,6,3,1
"97980 Anetjärvi   (Posio )",138,63,75,52,1,1,5,4,5,2,5,3,3,4,5,11,13,19,18,16,9,6,6,2
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2569,1384,1185,55,38,54,81,56,50,44,72,59,79,79,88,128,180,251,224,297,205,240,175,169
"98120 Särkikangas   (Kemijärvi )",1767,867,900,51,31,40,66,41,31,22,78,57,69,62,61,95,124,182,219,221,136,104,73,55
