"Postal code area","Inhabitants, 2014 (PT)","Labour force, 2014 (PT)","Employed, 2014 (PT)","Unemployed, 2014 (PT)","Persons outside the labour force, 2014 (PT)","Children aged 0 to 14, 2014 (PT)","Students, 2014 (PT)","Pensioners, 2014 (PT)","Others, 2014 (PT)"
"62990 Möksy   (Alajärvi )",147,64,50,14,83,16,6,55,6
"63100 Kuortane Keskus   (Kuortane )",1525,581,533,48,944,219,77,629,19
"63120 Leppälänkylä   (Kuortane )",366,153,139,14,213,76,22,108,7
"63130 Mäyry   (Kuortane )",707,355,321,34,352,117,39,179,17
"63150 Ruona   (Kuortane )",437,194,161,33,243,75,28,128,12
"63160 Salmi   (Kuortane )",145,56,52,4,89,24,8,54,3
"63210 Niinimaa   (Alavus )",104,37,30,7,67,9,4,52,2
"63230 Lentilä   (Kuortane )",312,138,125,13,174,47,18,102,7
"63250 Rantala   (Kuortane )",97,57,50,7,40,10,3,25,2
"63300 Alavus Keskus   (Alavus )",4843,2001,1820,181,2842,798,301,1636,107
"63320 Kattelus   (Alavus )",70,18,..,..,52,16,4,29,3
"63330 Pahajoki   (Alavus )",161,75,68,7,86,19,7,58,2
"63340 Sapsalampi   (Alavus )",208,94,90,4,114,28,14,70,2
"63350 Sulkavankylä   (Alavus )",236,101,93,8,135,49,28,57,1
"63355 Seinäjärvi   (Alavus )",136,56,53,3,80,26,16,35,3
"63360 Kuivaskylä   (Alavus )",277,123,104,19,154,39,27,83,5
"63370 Taipalus   (Alavus )",541,242,215,27,299,103,43,140,13
"63400 Alavus Asemanseutu   (Alavus )",1321,596,514,82,725,229,80,366,50
"63410 Rantatöysä   (Alavus )",472,194,171,23,278,78,40,142,18
"63430 Kätkänjoki   (Alavus )",161,71,64,7,90,29,11,46,4
"63450 Löyä   (Kuortane )",70,28,..,..,42,11,5,26,0
"63500 Lehtimäki Keskus   (Alajärvi )",975,403,349,54,572,140,49,359,24
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",285,107,100,7,178,22,10,141,5
"63530 Länsikylä   (Alajärvi )",177,75,60,15,102,24,13,58,7
"63540 Hernesmaa   (Alajärvi )",216,87,70,17,129,31,14,79,5
"63600 Töysä Keskus   (Alavus )",1334,546,470,76,788,211,88,442,47
"63610 Tuuri   (Alavus )",1128,534,476,58,594,279,66,220,29
"63640 Ritola   (Alavus )",347,149,134,15,198,63,17,109,9
"63660 Ähtärinranta   (Ähtäri )",185,66,61,5,119,31,7,78,3
"63680 Hakojärvi   (Alavus )",356,144,127,17,212,83,34,86,9
"63700 Ähtäri Keskus   (Ähtäri )",4468,1935,1642,293,2533,637,302,1469,125
"63770 Peränne   (Ähtäri )",215,92,86,6,123,38,13,67,5
"63780 Alastaipale   (Ähtäri )",165,73,66,7,92,20,8,62,2
"63800 Soini Keskus   (Soini )",1809,721,601,120,1088,310,123,601,54
"63830 Keisala   (Soini )",80,34,24,10,46,11,5,28,2
"63880 Kukonkylä   (Soini )",180,82,69,13,98,21,9,65,3
"63890 Hautakylä   (Soini )",133,51,43,8,82,28,12,38,4
"63900 Myllymäki-Vehunkylä   (Ähtäri )",537,239,204,35,298,94,29,161,14
"63910 Inhan Tehtaat   (Ähtäri )",218,113,84,29,105,27,13,61,4
"63920 Inha   (Ähtäri )",363,152,127,25,211,63,26,113,9
"63950 Vehunkylä   (Ähtäri )",57,20,..,..,37,6,1,26,4
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2980,1302,1166,136,1678,344,173,1091,70
"64140 Tiukka   (Kristiinankaupunki )",541,250,236,14,291,84,36,160,11
"64200 Närpiö Keskus   (Närpiö )",2809,1254,1153,101,1555,373,132,954,96
"64210 Kalax   (Närpiö )",435,216,204,12,219,85,22,108,4
"64220 Yttermark   (Närpiö )",963,518,488,30,445,141,43,233,28
"64230 Närpiön Asemanseutu   (Närpiö )",929,467,447,20,462,152,39,248,23
"64240 Böle   (Närpiö )",240,126,118,8,114,34,9,68,3
"64250 Pjelax   (Närpiö )",364,181,170,11,183,47,25,106,5
"64260 Kaskinen   (Närpiö )",1375,623,510,113,752,152,57,509,34
"64300 Lapväärtti   (Kristiinankaupunki )",1752,781,714,67,971,207,99,635,30
"64320 Dagsmark   (Kristiinankaupunki )",482,208,188,20,274,52,33,177,12
"64350 Karijoki Keskus   (Karijoki )",1155,532,459,73,623,131,67,407,18
"64370 Myrkky   (Karijoki )",293,126,104,22,167,27,13,123,4
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",219,93,87,6,126,22,7,89,8
"64450 Kallträsk   (Kristiinankaupunki )",56,28,..,..,28,..,..,..,..
"64460 Härkmeri   (Kristiinankaupunki )",349,163,150,13,186,31,27,121,7
"64480 Skaftung   (Kristiinankaupunki )",269,118,108,10,151,30,11,107,3
"64490 Siipyy   (Kristiinankaupunki )",175,66,57,9,109,15,1,90,3
"64510 Nämpnäs   (Närpiö )",401,208,197,11,193,65,20,101,7
"64530 Norrnäs   (Närpiö )",281,135,133,2,146,29,10,101,6
"64550 Rangsby   (Närpiö )",272,123,112,11,149,35,13,96,5
"64610 Övermark   (Närpiö )",1191,557,523,34,634,167,52,383,32
"64700 Teuva Keskus   (Teuva )",3433,1377,1191,186,2056,513,185,1276,82
"64720 Perälä   (Teuva )",651,282,244,38,369,104,42,208,15
"64740 Horo   (Teuva )",276,93,83,10,183,32,12,134,5
"64760 Peltola   (Teuva )",372,174,148,26,198,44,22,123,9
"64770 Äystö   (Teuva )",528,252,221,31,276,116,26,120,14
"64810 Vanhakylä   (Isojoki )",238,103,93,10,135,25,4,100,6
"64820 Kärjenkoski   (Isojoki )",192,83,74,9,109,19,7,78,5
"64830 Villamo   (Isojoki )",189,83,75,8,106,22,10,67,7
"64840 Heikkilänjoki   (Isojoki )",52,19,..,..,33,6,3,23,1
"64850 Möykky   (Isojoki )",140,66,58,8,74,19,15,38,2
"64900 Isojoki Keskus   (Isojoki )",1187,504,457,47,683,137,66,445,35
"64930 Kodesjärvi   (Isojoki )",207,92,80,12,115,48,11,52,4
"65100 Vaasa Keskus   (Vaasa )",17428,8606,7655,951,8822,1357,2154,4801,510
"65130 Hietalahti   (Vaasa )",1,1,..,..,0,0,0,0,0
"65170 Vaskiluoto   (Vaasa )",354,218,198,20,136,57,21,49,9
"65200 Palosaari   (Vaasa )",5808,2776,2433,343,3032,435,991,1413,193
"65230 Vetokannas   (Vaasa )",5853,2766,2416,350,3087,1249,559,1104,175
"65280 Gerby   (Vaasa )",6945,3800,3536,264,3145,1640,510,843,152
"65300 Asevelikylä   (Vaasa )",4828,2530,2376,154,2298,1272,302,635,89
"65320 Huutoniemi   (Vaasa )",6426,3226,2821,405,3200,1193,507,1319,181
"65350 Suvilahti   (Vaasa )",3915,1913,1668,245,2002,611,305,975,111
"65370 Ristinummi   (Vaasa )",4532,2105,1703,402,2427,734,358,1155,180
"65380 Vanha Vaasa   (Vaasa )",3397,1688,1480,208,1709,699,270,632,108
"65410 Sundom   (Vaasa )",2494,1202,1132,70,1292,604,188,454,46
"65450 Sulva   (Mustasaari )",2001,981,928,53,1020,463,119,403,35
"65460 Tölby-Rimal   (Mustasaari )",325,163,153,10,162,82,18,58,4
"65470 Rimal   (Mustasaari )",49,23,..,..,26,..,..,..,..
"65480 Vikby   (Mustasaari )",268,128,126,2,140,59,17,59,5
"65520 Helsingby   (Mustasaari )",1478,764,701,63,714,323,82,285,24
"65610 Mustasaari Keskus   (Mustasaari )",5827,2835,2605,230,2992,1108,375,1402,107
"65630 Karperö   (Mustasaari )",1335,704,675,29,631,345,88,173,25
"65650 Koskö   (Mustasaari )",277,156,144,12,121,50,13,53,5
"65710 Singsby   (Mustasaari )",633,301,284,17,332,147,41,132,12
"65730 Jungsund   (Mustasaari )",435,244,223,21,191,81,32,76,2
"65760 Iskmo   (Mustasaari )",314,156,147,9,158,55,30,67,6
"65800 Raippaluoto   (Mustasaari )",836,409,389,20,427,162,32,213,20
"65870 Björköby   (Mustasaari )",378,182,171,11,196,44,26,122,4
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",342,183,173,10,159,63,18,74,4
"65930 Södra Vallgrund   (Mustasaari )",367,186,166,20,181,55,16,106,4
"65970 Söderudden   (Mustasaari )",207,87,82,5,120,23,9,83,5
"66100 Maalahti   (Maalahti )",2005,970,908,62,1035,338,131,523,43
"66140 Övermalax   (Maalahti )",1576,793,744,49,783,237,84,435,27
"66160 Långåminne   (Maalahti )",322,152,131,21,170,54,22,91,3
"66200 Korsnäs Keskus   (Korsnäs )",851,397,369,28,454,126,54,255,19
"66210 Moikipää   (Korsnäs )",576,277,259,18,299,82,42,162,13
"66220 Bergö   (Maalahti )",474,206,190,16,268,61,17,168,22
"66230 Korsbäck   (Korsnäs )",84,43,41,2,41,5,2,33,1
"66240 Petolahti   (Maalahti )",1048,477,450,27,571,137,62,347,25
"66260 Svarvar   (Maalahti )",111,48,46,2,63,19,3,38,3
"66270 Pirttikylä-Sorvari   (Närpiö )",916,391,366,25,525,110,50,346,19
"66280 Taklax   (Korsnäs )",388,182,169,13,206,58,26,115,7
"66290 Harrström   (Korsnäs )",336,152,141,11,184,41,27,112,4
"66295 Töjby   (Närpiö )",365,165,159,6,200,41,18,128,13
"66300 Jurva Keskus   (Kurikka )",2218,959,801,158,1259,318,135,756,50
"66320 Niemenkylä   (Kurikka )",332,134,120,14,198,43,19,127,9
"66330 Hakko   (Kurikka )",291,116,95,21,175,43,13,110,9
"66340 Sarvijoki   (Kurikka )",362,165,143,22,197,52,22,113,10
"66350 Tainus   (Kurikka )",144,48,39,9,96,20,8,65,3
"66360 Kesti   (Kurikka )",408,183,164,19,225,44,24,151,6
"66370 Närvijoki   (Kurikka )",298,115,92,23,183,30,19,125,9
"66400 Laihia Keskus   (Laihia )",6066,2878,2626,252,3188,1277,344,1468,99
"66420 Ruto   (Laihia )",343,171,159,12,172,67,19,79,7
"66430 Vedenoja   (Vaasa )",171,84,74,10,87,35,4,42,6
"66440 Tervajoki   (Isokyrö )",2002,938,840,98,1064,396,120,492,56
"66450 Jakkula   (Laihia )",892,415,364,51,477,187,48,213,29
"66460 Haapala   (Laihia )",348,158,129,29,190,56,20,106,8
"66470 Jukaja-Jokisalo   (Laihia )",337,150,124,26,187,56,19,103,9
"66500 Vähäkyrö Keskus   (Vaasa )",2329,1011,889,122,1318,437,152,677,52
"66510 Merikaarto   (Vaasa )",1265,626,566,60,639,278,93,246,22
"66520 Veikkaala   (Mustasaari )",558,274,258,16,284,88,34,153,9
"66530 Koivulahti   (Mustasaari )",1778,872,834,38,906,386,103,387,30
"66540 Petsmo   (Mustasaari )",571,290,273,17,281,105,23,138,15
"66550 Västerhankmo   (Mustasaari )",323,179,171,8,144,44,17,74,9
"66560 Österhankmo   (Mustasaari )",249,116,109,7,133,51,19,58,5
"66580 Kuni   (Mustasaari )",399,188,176,12,211,86,31,86,8
"66590 Vassor   (Mustasaari )",170,92,89,3,78,29,9,35,5
"66600 Vöyri Keskus   (Vöyri )",2805,1304,1208,96,1501,483,175,792,51
"66640 Maksamaa   (Vöyri )",1063,547,505,42,516,184,39,267,26
"66660 Bertby   (Vöyri )",140,72,70,2,68,30,10,23,5
"66680 Kaurajärvi   (Vöyri )",92,52,51,1,40,9,2,27,2
"66710 Kaitsor   (Vöyri )",252,131,123,8,121,53,8,58,2
"66730 Oxkangar   (Vöyri )",69,25,..,..,44,9,3,29,3
"66800 Oravainen Keskus   (Vöyri )",1016,442,411,31,574,168,70,292,44
"66810 Kimo   (Vöyri )",318,151,141,10,167,46,19,90,12
"66820 Komossa   (Vöyri )",230,102,96,6,128,39,18,68,3
"66830 Oravaisten Tehdas   (Vöyri )",495,251,233,18,244,70,42,112,20
"66840 Pensala   (Uusikaarlepyy )",364,195,187,8,169,55,18,92,4
"66850 Jepua   (Uusikaarlepyy )",959,463,441,22,496,146,61,265,24
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",4028,1876,1784,92,2152,713,253,1045,141
"66910 Soklot   (Uusikaarlepyy )",453,250,247,3,203,108,21,67,7
"66930 Kovjoki   (Uusikaarlepyy )",245,121,116,5,124,50,15,54,5
"66950 Munsala   (Uusikaarlepyy )",929,443,426,17,486,162,34,253,37
"66970 Hirvlax   (Uusikaarlepyy )",489,219,202,17,270,83,21,158,8
"66980 Monå   (Uusikaarlepyy )",131,59,55,4,72,21,6,43,2
"66999 Kaukaluoto   (Mustasaari )",63,31,28,3,32,5,4,22,1
"67100 Kokkola Keskus   (Kokkola )",10120,4673,3963,710,5447,1159,907,3045,336
"67200 Kiviniitty-Tullimäki   (Kokkola )",4365,2081,1822,259,2284,638,368,1159,119
"67300 Halkokari   (Kokkola )",3861,1898,1715,183,1963,688,270,929,76
"67400 Rytimäki   (Kokkola )",4632,2269,2081,188,2363,1192,343,723,105
"67410 Vitsari   (Kokkola )",801,363,334,29,438,153,63,198,24
"67500 Sokoja   (Kokkola )",1119,520,490,30,599,241,75,253,30
"67600 Linnusperä-Kaustari   (Kokkola )",3030,1341,1247,94,1689,812,245,549,83
"67700 Kirkonmäki-Isokylä   (Kokkola )",4960,2281,2077,204,2679,1305,348,916,110
"67800 Koivuhaka   (Kokkola )",3707,1582,1259,323,2125,659,259,1051,156
"67900 Ykspihjala   (Kokkola )",1407,645,556,89,762,279,88,359,36
"68100 Himanka Keskus   (Kalajoki )",2561,1150,997,153,1411,410,159,788,54
"68150 Hillilä   (Kalajoki )",312,148,127,21,164,45,14,98,7
"68210 Marinkainen   (Kokkola )",932,441,387,54,491,164,64,249,14
"68220 Karhi   (Kokkola )",134,68,61,7,66,22,8,33,3
"68230 Lohtaja Keskus   (Kokkola )",1169,528,469,59,641,201,74,340,26
"68240 Ala-Viirre   (Kokkola )",359,159,134,25,200,66,23,107,4
"68300 Kälviä Keskus   (Kokkola )",3870,1746,1578,168,2124,850,258,911,105
"68320 Ruotsalo   (Kokkola )",782,385,340,45,397,187,55,144,11
"68370 Ullava Keskus   (Kokkola )",398,162,142,20,236,82,29,114,11
"68380 Yli-Ullava   (Kokkola )",357,181,164,17,176,59,13,94,10
"68390 Rahkonen   (Kokkola )",143,66,53,13,77,24,8,40,5
"68410 Alaveteli   (Kruunupyy )",1627,791,740,51,836,322,92,397,25
"68500 Kruunupyy Keskus   (Kruunupyy )",2918,1350,1273,77,1568,546,183,765,74
"68530 Lepplax   (Pedersören kunta )",614,261,254,7,353,235,33,71,14
"68550 Öja   (Kokkola )",742,367,339,28,375,105,37,211,22
"68555 Bosund   (Luoto )",1026,456,449,7,570,332,76,147,15
"68560 Eugmo   (Luoto )",987,403,391,12,584,335,80,123,46
"68570 Luoto   (Luoto )",2218,987,945,42,1231,624,149,406,52
"68580 Furuholmen   (Luoto )",857,424,404,20,433,193,85,135,20
"68600 Pietarsaari Keskus   (Pietarsaari )",11805,5436,4906,530,6369,1964,814,3207,384
"68620 Skutnäs-Västermalm   (Pietarsaari )",4798,2294,2070,224,2504,807,358,1201,138
"68630 Kyrkostrand   (Pietarsaari )",2598,1313,1192,121,1285,525,177,533,50
"68660 Östermalm-Björnholmen   (Pietarsaari )",2200,877,733,144,1323,310,132,778,103
"68690 Sundby   (Pedersören kunta )",369,190,181,9,179,60,22,91,6
"68700 Teerijärvi   (Kruunupyy )",1811,884,824,60,927,282,110,511,24
"68750 Småbönders   (Kruunupyy )",278,122,116,6,156,43,21,89,3
"68800 Kolppi   (Pedersören kunta )",1221,601,582,19,620,270,117,203,30
"68810 Ytteresse   (Pedersören kunta )",1604,738,721,17,866,526,135,173,32
"68820 Ähtävä   (Pedersören kunta )",1114,522,498,24,592,231,88,258,15
"68830 Bäckby   (Pedersören kunta )",153,75,69,6,78,27,11,37,3
"68840 Nederlappfors   (Pedersören kunta )",333,147,130,17,186,53,24,104,5
"68870 Edsevö   (Pedersören kunta )",509,210,189,21,299,108,39,143,9
"68910 Pännäinen   (Pedersören kunta )",1270,601,572,29,669,268,84,298,19
"68920 Forsby   (Pedersören kunta )",473,235,227,8,238,113,21,99,5
"68930 Purmo   (Pedersören kunta )",690,336,320,16,354,136,43,166,9
"68940 Lillby   (Pedersören kunta )",496,229,221,8,267,94,31,132,10
"68970 Överpurmo   (Pedersören kunta )",217,100,94,6,117,21,14,79,3
"68999 Rita   (Kokkola )",79,32,32,0,47,11,5,27,4
"69100 Kannus Keskus   (Kannus )",5099,2300,2006,294,2799,993,372,1306,128
"69150 Eskola   (Kannus )",452,214,171,43,238,62,30,134,12
"69170 Yli-Kannus   (Kannus )",298,136,124,12,162,69,23,66,4
"69300 Toholampi Keskus   (Toholampi )",2214,907,822,85,1307,437,149,663,58
"69310 Laitala   (Toholampi )",361,165,153,12,196,89,29,68,10
"69330 Määttälä   (Toholampi )",146,60,55,5,86,27,9,47,3
"69340 Purontaka   (Toholampi )",168,65,63,2,103,41,15,44,3
"69410 Sykäräinen   (Toholampi )",474,212,191,21,262,84,29,136,13
"69420 Syri   (Lestijärvi )",65,29,..,..,36,9,10,16,1
"69440 Lestijärvi Keskus   (Lestijärvi )",492,198,178,20,294,64,29,188,13
"69450 Yli-Lesti   (Lestijärvi )",220,93,77,16,127,35,18,64,10
"69510 Halsua Keskus-Marjusaari   (Halsua )",820,342,321,21,478,105,64,293,16
"69550 Kanala   (Halsua )",100,40,34,6,60,13,3,41,3
"69570 Karvonen   (Halsua )",300,123,110,13,177,49,25,99,4
"69600 Kaustinen Keskus   (Kaustinen )",3991,1935,1782,153,2056,750,233,959,114
"69660 Köyhäjoki   (Kaustinen )",270,120,111,9,150,53,20,73,4
"69700 Veteli Keskus   (Veteli )",1410,648,589,59,762,231,76,421,34
"69730 Tunkkari   (Veteli )",528,258,235,23,270,107,34,117,12
"69750 Sillanpää   (Veteli )",191,91,88,3,100,29,16,51,4
"69820 Räyrinki   (Veteli )",669,290,266,24,379,86,38,233,22
"69830 Pulkkinen   (Veteli )",270,105,99,6,165,44,12,102,7
"69850 Patana   (Veteli )",225,110,104,6,115,38,11,58,8
"69910 Kivikangas   (Perho )",51,24,..,..,27,..,..,..,..
"69920 Oksakoski-Kivikangas   (Perho )",549,212,189,23,337,140,33,146,18
"69950 Perho Keskus-Salamajärvi   (Perho )",1274,512,429,83,762,282,76,361,43
"69970 Salamajärvi   (Perho )",37,17,..,..,20,..,..,..,..
"69980 Möttönen   (Perho )",983,361,329,32,622,312,86,196,28
"70100 Kuopio Keskus   (Kuopio )",11902,5646,4932,714,6256,751,1283,3961,261
"70110 Etu-Niirala   (Kuopio )",3614,1826,1546,280,1788,131,555,1026,76
"70150 Neulamäki   (Kuopio )",5124,2739,2281,458,2385,531,836,830,188
"70200 Puijonlaakso   (Kuopio )",6596,2939,2639,300,3657,660,897,1952,148
"70210 Kuopion Keskussairaala-alue   (Kuopio )",78,14,..,..,64,0,0,63,1
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",128,60,52,8,68,12,8,46,2
"70260 Julkula   (Kuopio )",2511,1292,1188,104,1219,482,156,532,49
"70280 Länsi-Puijo   (Kuopio )",2132,1017,828,189,1115,318,188,523,86
"70300 Linnanpelto   (Kuopio )",1062,555,484,71,507,158,81,244,24
"70340 Inkilänmäki   (Kuopio )",3466,1638,1366,272,1828,478,273,960,117
"70400 Kettulanlahti   (Kuopio )",746,362,329,33,384,116,62,192,14
"70420 Päiväranta   (Kuopio )",2502,1161,992,169,1341,443,213,611,74
"70460 Saarijärvi   (Kuopio )",4002,1891,1531,360,2111,514,288,1181,128
"70500 Männistö   (Kuopio )",6733,3136,2587,549,3597,609,641,2138,209
"70600 Niirala-Huuhanmäki   (Kuopio )",3401,1760,1587,173,1641,383,556,636,66
"70620 Haapaniemi   (Kuopio )",2333,1099,929,170,1234,283,215,654,82
"70700 Särkiniemi   (Kuopio )",3947,1902,1603,299,2045,659,470,780,136
"70780 Jynkkä   (Kuopio )",4986,2473,2147,326,2513,813,422,1109,169
"70800 Pitkälahti   (Kuopio )",3339,1818,1590,228,1521,672,261,503,85
"70820 Litmanen   (Kuopio )",12779,6512,5473,1039,6267,3016,1210,1555,486
"70840 Jynkänmäki   (Kuopio )",5798,3134,2897,237,2664,1641,400,523,100
"70870 Hiltulanlahti   (Kuopio )",2500,1253,1136,117,1247,568,177,441,61
"70900 Toivala   (Siilinjärvi )",2966,1546,1436,110,1420,747,236,383,54
"70910 Vuorela   (Siilinjärvi )",3000,1486,1317,169,1514,536,188,730,60
"70940 Jännevirta   (Kuopio )",589,290,266,24,299,121,41,123,14
"71130 Kortejoki   (Kuopio )",573,236,210,26,337,95,35,193,14
"71150 Vartiala   (Kuopio )",619,285,245,40,334,116,47,156,15
"71160 Riistavesi   (Kuopio )",1557,713,619,94,844,269,86,458,31
"71170 Laukka-aho   (Tuusniemi )",111,38,27,11,73,24,6,40,3
"71200 Tuusniemi Keskus   (Tuusniemi )",1615,595,489,106,1020,178,63,725,54
"71210 Tuusjärvi   (Tuusniemi )",240,116,106,10,124,35,11,74,4
"71240 Paakkila   (Tuusniemi )",233,92,80,12,141,33,15,81,12
"71260 Juurikkamäki   (Tuusniemi )",145,49,39,10,96,23,13,53,7
"71280 Kosula   (Tuusniemi )",244,96,78,18,148,20,10,110,8
"71310 Vehmersalmi Keskus   (Kuopio )",1248,480,404,76,768,152,59,520,37
"71330 Räsälä   (Kuopio )",345,168,151,17,177,51,15,97,14
"71360 Litmaniemi   (Kuopio )",186,79,66,13,107,28,8,66,5
"71380 Mustinlahti   (Kuopio )",158,57,45,12,101,10,2,83,6
"71460 Paukarlahti   (Leppävirta )",471,230,208,22,241,111,32,93,5
"71470 Oravikoski   (Leppävirta )",425,208,179,29,217,73,25,107,12
"71480 Kurkimäki   (Kuopio )",1097,550,505,45,547,303,92,124,28
"71490 Airaksela   (Kuopio )",277,134,122,12,143,57,20,62,4
"71520 Kaislastenlahti   (Kuopio )",329,176,161,15,153,79,20,47,7
"71570 Syvänniemi   (Kuopio )",1351,680,626,54,671,342,110,193,26
"71610 Salonkulma   (Kuopio )",4,3,..,..,1,..,..,..,..
"71640 Talluskylä   (Tervo )",220,107,94,13,113,13,5,90,5
"71650 Hirvilahti-Salonkulma   (Kuopio )",469,235,202,33,234,68,31,128,7
"71660 Leinolanlahti   (Kuopio )",113,50,42,8,63,12,6,42,3
"71670 Kurolanlahti   (Kuopio )",95,40,31,9,55,7,3,42,3
"71680 Pulkonkoski-Saarinen   (Kuopio )",222,116,101,15,106,26,21,53,6
"71690 Varpasmaa   (Kuopio )",17,6,..,..,11,..,..,..,..
"71720 Käärmelahti   (Kuopio )",642,339,300,39,303,178,41,77,7
"71730 Kinnulanlahti   (Kuopio )",618,302,273,29,316,102,51,148,15
"71740 Tavinsalmi   (Kuopio )",94,48,45,3,46,11,4,30,1
"71745 Haatala   (Kuopio )",44,17,..,..,27,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",1128,432,374,58,696,154,41,473,28
"71760 Ahkionlahti-Vianta   (Kuopio )",284,130,111,19,154,41,10,96,7
"71775 Tuovilanlahti-Haatala   (Kuopio )",438,187,159,28,251,81,34,123,13
"71800 Siilinjärvi Keskus   (Siilinjärvi )",10538,4774,4249,525,5764,2058,747,2689,270
"71820 Pöljä   (Siilinjärvi )",846,390,354,36,456,208,68,157,23
"71840 Kuuslahti   (Siilinjärvi )",549,273,248,25,276,111,44,113,8
"71850 Leppäkaarre   (Siilinjärvi )",2127,1076,945,131,1051,406,145,450,50
"71870 Harjamäki   (Siilinjärvi )",471,223,191,32,248,137,38,60,13
"71890 Hamula   (Siilinjärvi )",945,458,412,46,487,242,60,171,14
"71910 Alapitkä   (Lapinlahti )",845,425,365,60,420,135,65,193,27
"71920 Pajujärvi   (Lapinlahti )",410,192,162,30,218,80,28,100,10
"71950 Lammasaho   (Kuopio )",122,65,61,4,57,17,11,25,4
"71960 Lukkarila   (Lapinlahti )",235,87,69,18,148,31,16,94,7
"72100 Karttula Keskus   (Kuopio )",1745,738,635,103,1007,240,86,631,50
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",38,17,..,..,21,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1159,476,414,62,683,120,56,474,33
"72220 Eliaksela   (Tervo )",68,27,..,..,41,8,2,29,2
"72300 Vesanto Keskus   (Vesanto )",1313,450,371,79,863,158,51,630,24
"72310 Niinivesi   (Vesanto )",261,112,94,18,149,24,20,101,4
"72330 Tiitilänkylä   (Vesanto )",129,53,43,10,76,17,4,53,2
"72350 Pienola   (Vesanto )",300,124,103,21,176,28,25,117,6
"72360 Närhilä   (Vesanto )",97,37,30,7,60,4,4,50,2
"72380 Horontaipale   (Vesanto )",131,64,56,8,67,19,8,39,1
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2805,997,853,144,1808,387,151,1169,101
"72430 Kumpula   (Pielavesi )",246,96,81,15,150,40,20,81,9
"72490 Saarinen   (Kuopio )",23,5,..,..,18,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",109,45,34,11,64,9,4,48,3
"72530 Säviäntaipale   (Pielavesi )",219,101,82,19,118,20,8,86,4
"72550 Säviä   (Pielavesi )",312,118,106,12,194,46,17,122,9
"72570 Vuorikylä   (Pielavesi )",117,50,44,6,67,20,4,40,3
"72600 Keitele Keskus   (Keitele )",2027,854,748,106,1173,246,95,772,60
"72630 Kuusela-Rajala   (Keitele )",100,54,46,8,46,15,5,24,2
"72710 Vaaraslahti   (Pielavesi )",454,177,153,24,277,80,35,151,11
"72740 Laukkala   (Pielavesi )",137,48,44,4,89,14,4,69,2
"72810 Jylhänkylä   (Pielavesi )",159,56,48,8,103,36,10,55,2
"72840 Saarela   (Pielavesi )",115,46,37,9,69,15,3,48,3
"72930 Tossavanlahti   (Keitele )",116,50,44,6,66,13,2,49,2
"72950 Porttila   (Keitele )",84,37,33,4,47,8,6,33,0
"72980 Petäjäkylä   (Keitele )",70,31,28,3,39,6,0,32,1
"73100 Lapinlahti Keskus   (Lapinlahti )",5049,2210,1857,353,2839,813,324,1566,136
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",294,125,99,26,169,57,12,88,12
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",558,264,234,30,294,116,43,122,13
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1834,728,604,124,1106,250,100,715,41
"73230 Syvärinpää   (Lapinlahti )",344,169,149,20,175,54,17,100,4
"73250 Korpijärvi   (Lapinlahti )",210,80,72,8,130,24,12,89,5
"73300 Nilsiä Keskus   (Kuopio )",3178,1194,1005,189,1984,427,129,1326,102
"73310 Tahkovuori   (Kuopio )",122,76,63,13,46,12,11,19,4
"73320 Reittiö   (Kuopio )",1299,622,540,82,677,197,82,355,43
"73350 Haluna   (Kuopio )",440,206,180,26,234,88,21,112,13
"73360 Pajulahti   (Kuopio )",622,278,244,34,344,143,26,162,13
"73410 Pieksänkoski   (Kuopio )",244,111,97,14,133,26,14,86,7
