"Postal code area","Households, total, 2014 (TR)","Average income of households, 2014 (TR)","Median income of households, 2014 (TR)","Households belonging to the lowest income category, 2014 (TR)","Households belonging to the middle income category, 2014 (TR)","Households belonging to the highest income category, 2014 (TR)","Accumulated purchasing power of households, 2014 (TR)"
"63680 Hakojärvi   (Alavus )",130,37136,34450,46,74,10,4827685
"63700 Ähtäri Keskus   (Ähtäri )",2181,33650,28367,696,1252,233,73389614
"63770 Peränne   (Ähtäri )",92,37545,31935,28,53,11,3454120
"63780 Alastaipale   (Ähtäri )",87,33248,26140,37,38,12,2892548
"63800 Soini Keskus   (Soini )",792,34321,29112,262,452,78,27182018
"63830 Keisala   (Soini )",31,35509,31780,11,18,2,1100766
"63880 Kukonkylä   (Soini )",83,33081,25751,34,41,8,2745698
"63890 Hautakylä   (Soini )",47,39144,32453,18,21,8,1839771
"63900 Myllymäki-Vehunkylä   (Ähtäri )",242,35125,32393,75,139,28,8500140
"63910 Inhan Tehtaat   (Ähtäri )",106,33244,27703,36,58,12,3523884
"63920 Inha   (Ähtäri )",160,40214,34105,37,97,26,6434233
"63950 Vehunkylä   (Ähtäri )",30,27684,24076,12,15,3,830516
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",1496,35868,30175,405,854,237,53657822
"64140 Tiukka   (Kristiinankaupunki )",234,39499,34295,64,133,37,9242772
"64200 Närpiö Keskus   (Närpiö )",1353,36606,28359,374,811,168,49527322
"64210 Kalax   (Närpiö )",182,48469,45697,27,111,44,8821278
"64220 Yttermark   (Närpiö )",404,41609,37517,79,262,63,16810172
"64230 Närpiön Asemanseutu   (Närpiö )",399,46445,40635,62,253,84,18531636
"64240 Böle   (Närpiö )",104,41635,37814,26,56,22,4330012
"64250 Pjelax   (Närpiö )",158,45673,38547,36,92,30,7216274
"64260 Kaskinen   (Närpiö )",702,37760,31713,148,450,104,26507568
"64300 Lapväärtti   (Kristiinankaupunki )",822,36520,30863,235,486,101,30019272
"64320 Dagsmark   (Kristiinankaupunki )",205,37323,32026,47,141,17,7651259
"64350 Karijoki Keskus   (Karijoki )",566,32841,26719,197,308,61,18587846
"64370 Myrkky   (Karijoki )",153,33654,26351,50,83,20,5149128
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",101,37014,29960,38,46,17,3738434
"64450 Kallträsk   (Kristiinankaupunki )",26,..,..,..,..,..,..
"64460 Härkmeri   (Kristiinankaupunki )",155,36719,29021,55,84,16,5691397
"64480 Skaftung   (Kristiinankaupunki )",125,37029,30695,39,70,16,4628650
"64490 Siipyy   (Kristiinankaupunki )",96,29807,25599,39,46,11,2861455
"64510 Nämpnäs   (Närpiö )",174,40077,35112,39,108,27,6973456
"64530 Norrnäs   (Närpiö )",133,38125,35895,28,87,18,5070623
"64550 Rangsby   (Närpiö )",122,37556,32099,38,69,15,4581792
"64610 Övermark   (Närpiö )",501,37997,33584,135,297,69,19036610
"64700 Teuva Keskus   (Teuva )",1604,34281,29258,512,921,171,54987319
"64720 Perälä   (Teuva )",287,37275,31625,82,171,34,10697977
"64740 Horo   (Teuva )",128,35691,27653,53,59,16,4568435
"64760 Peltola   (Teuva )",168,35183,30679,53,97,18,5910661
"64770 Äystö   (Teuva )",214,37155,31772,66,126,22,7951175
"64810 Vanhakylä   (Isojoki )",127,34408,25159,47,67,13,4369760
"64820 Kärjenkoski   (Isojoki )",90,36533,31879,29,49,12,3287965
"64830 Villamo   (Isojoki )",86,32023,27309,35,44,7,2754019
"64840 Heikkilänjoki   (Isojoki )",24,..,..,..,..,..,..
"64850 Möykky   (Isojoki )",62,40172,30095,17,35,10,2490663
"64900 Isojoki Keskus   (Isojoki )",587,32585,25011,218,296,73,19127217
"64930 Kodesjärvi   (Isojoki )",86,34316,27976,34,45,7,2951192
"65100 Vaasa Keskus   (Vaasa )",10977,30644,23828,3744,5684,1549,336381727
"65130 Hietalahti   (Vaasa )",1,..,..,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",171,47473,34766,30,89,52,8117951
"65200 Palosaari   (Vaasa )",3513,28512,21803,1421,1673,419,100161200
"65230 Vetokannas   (Vaasa )",2425,45878,36734,513,1389,523,111254889
"65280 Gerby   (Vaasa )",2714,56716,48646,322,1562,830,153927516
"65300 Asevelikylä   (Vaasa )",1777,53609,52075,172,1065,540,95263876
"65320 Huutoniemi   (Vaasa )",2914,45161,36275,651,1665,598,131598278
"65350 Suvilahti   (Vaasa )",2058,37172,29822,484,1280,294,76499150
"65370 Ristinummi   (Vaasa )",2327,32707,27557,744,1338,245,76109924
"65380 Vanha Vaasa   (Vaasa )",1520,39343,33765,347,899,274,59801666
"65410 Sundom   (Vaasa )",924,51477,48085,129,565,230,47564848
"65450 Sulva   (Mustasaari )",787,51179,44844,121,488,178,40277723
"65460 Tölby-Rimal   (Mustasaari )",123,49788,46718,17,77,29,6123927
"65470 Rimal   (Mustasaari )",18,..,..,..,..,..,..
"65480 Vikby   (Mustasaari )",105,47375,47213,15,58,32,4974405
"65520 Helsingby   (Mustasaari )",604,62021,44096,100,367,137,37460533
"65610 Mustasaari Keskus   (Mustasaari )",2534,45875,40464,341,1604,589,116248089
"65630 Karperö   (Mustasaari )",478,50080,48425,56,307,115,23938162
"65650 Koskö   (Mustasaari )",118,45565,45427,20,68,30,5376664
"65710 Singsby   (Mustasaari )",238,51008,44820,31,150,57,12139937
"65730 Jungsund   (Mustasaari )",180,44388,42723,30,115,35,7989835
"65760 Iskmo   (Mustasaari )",127,50486,45645,16,79,32,6411700
"65800 Raippaluoto   (Mustasaari )",338,44429,41592,59,218,61,15017077
"65870 Björköby   (Mustasaari )",165,39272,33339,50,93,22,6479867
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",128,48346,44297,23,75,30,6188246
"65930 Södra Vallgrund   (Mustasaari )",160,42166,40058,26,104,30,6746481
"65970 Söderudden   (Mustasaari )",98,35387,28493,25,59,14,3467944
"66100 Maalahti   (Maalahti )",872,40836,35878,197,517,158,35608770
"66140 Övermalax   (Maalahti )",722,38133,32785,174,443,105,27532135
"66160 Långåminne   (Maalahti )",136,38760,33758,32,86,18,5271310
"66200 Korsnäs Keskus   (Korsnäs )",361,40591,36303,85,221,55,14653183
"66210 Moikipää   (Korsnäs )",249,44398,37182,67,132,50,11055114
"66220 Bergö   (Maalahti )",232,36525,30391,52,148,32,8473763
"66230 Korsbäck   (Korsnäs )",42,35128,31481,14,24,4,1475361
"66240 Petolahti   (Maalahti )",483,38302,33714,125,279,79,18499897
"66260 Svarvar   (Maalahti )",48,36182,33552,14,25,9,1736750
"66270 Pirttikylä-Sorvari   (Närpiö )",408,38625,31802,116,235,57,15758990
"66280 Taklax   (Korsnäs )",165,38583,34125,54,86,25,6366180
"66290 Harrström   (Korsnäs )",150,37575,32123,46,83,21,5636274
"66295 Töjby   (Närpiö )",167,37283,30313,54,86,27,6226211
"66300 Jurva Keskus   (Kurikka )",1047,35567,30295,318,586,143,37239128
"66320 Niemenkylä   (Kurikka )",146,36487,29721,48,79,19,5327059
"66330 Hakko   (Kurikka )",128,35614,31288,34,80,14,4558584
"66340 Sarvijoki   (Kurikka )",153,43136,35153,35,94,24,6599757
"66350 Tainus   (Kurikka )",70,31157,25522,30,36,4,2180974
"66360 Kesti   (Kurikka )",180,40774,35729,44,104,32,7339327
"66370 Närvijoki   (Kurikka )",150,31767,25930,64,75,11,4765092
"66400 Laihia Keskus   (Laihia )",2645,41682,36269,547,1600,498,110248359
"66420 Ruto   (Laihia )",135,51054,49477,20,75,40,6892316
"66430 Vedenoja   (Vaasa )",77,40608,36898,15,45,17,3126830
"66440 Tervajoki   (Isokyrö )",879,39673,33712,215,536,128,34872601
"66450 Jakkula   (Laihia )",371,40649,38049,82,224,65,15080704
"66460 Haapala   (Laihia )",146,57427,37532,38,76,32,8384392
"66470 Jukaja-Jokisalo   (Laihia )",147,42159,35606,36,84,27,6197392
"66500 Vähäkyrö Keskus   (Vaasa )",1028,40056,35080,260,585,183,41177506
"66510 Merikaarto   (Vaasa )",486,47388,46286,60,318,108,23030542
"66520 Veikkaala   (Mustasaari )",252,41069,38318,56,143,53,10349324
"66530 Koivulahti   (Mustasaari )",726,45507,40214,138,460,128,33038129
"66540 Petsmo   (Mustasaari )",256,41221,37818,58,146,52,10552635
"66550 Västerhankmo   (Mustasaari )",137,41765,40110,22,94,21,5721778
"66560 Österhankmo   (Mustasaari )",98,43731,40483,24,58,16,4285641
"66580 Kuni   (Mustasaari )",154,41979,40150,32,99,23,6464759
"66590 Vassor   (Mustasaari )",76,40479,32770,23,37,16,3076440
"66600 Vöyri Keskus   (Vöyri )",1214,41234,35648,276,726,212,50057903
"66640 Maksamaa   (Vöyri )",482,40899,37155,125,271,86,19713272
"66660 Bertby   (Vöyri )",53,45875,47765,9,37,7,2431362
"66680 Kaurajärvi   (Vöyri )",38,42367,38296,12,18,8,1609932
"66710 Kaitsor   (Vöyri )",109,44239,36401,20,68,21,4822092
"66730 Oxkangar   (Vöyri )",35,29432,24652,14,18,3,1030108
"66800 Oravainen Keskus   (Vöyri )",448,40411,32108,108,276,64,18104093
"66810 Kimo   (Vöyri )",126,49645,37996,27,71,28,6255213
"66820 Komossa   (Vöyri )",94,42490,34269,29,48,17,3994051
"66830 Oravaisten Tehdas   (Vöyri )",218,39736,35295,45,136,37,8662547
"66840 Pensala   (Uusikaarlepyy )",146,50733,40639,32,75,39,7406996
"66850 Jepua   (Uusikaarlepyy )",414,45547,33611,94,250,70,18856368
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",1750,39819,34123,397,1070,283,69682677
"66910 Soklot   (Uusikaarlepyy )",165,59779,50018,16,99,50,9863455
"66930 Kovjoki   (Uusikaarlepyy )",87,54112,45192,9,60,18,4707715
"66950 Munsala   (Uusikaarlepyy )",399,46206,39917,89,221,89,18436144
"66970 Hirvlax   (Uusikaarlepyy )",214,45450,35546,49,113,52,9726384
"66980 Monå   (Uusikaarlepyy )",56,45476,39106,13,33,10,2546629
"66999 Kaukaluoto   (Mustasaari )",29,..,..,..,..,..,..
"67100 Kokkola Keskus   (Kokkola )",5624,31610,25145,1774,3155,695,177773674
"67200 Kiviniitty-Tullimäki   (Kokkola )",2375,32480,26605,704,1363,308,77141096
"67300 Halkokari   (Kokkola )",1609,45909,41620,214,1046,349,73867473
"67400 Rytimäki   (Kokkola )",1670,46942,45874,208,1147,315,78393677
"67410 Vitsari   (Kokkola )",311,45273,40587,45,210,56,14079802
"67500 Sokoja   (Kokkola )",411,49121,44912,64,254,93,20188792
"67600 Linnusperä-Kaustari   (Kokkola )",995,50125,47860,141,677,177,49874332
"67700 Kirkonmäki-Isokylä   (Kokkola )",1823,45525,43021,293,1196,334,82992025
"67800 Koivuhaka   (Kokkola )",1825,31866,27918,625,1047,153,58156076
"67900 Ykspihjala   (Kokkola )",596,38438,36135,110,415,71,22908877
"68100 Himanka Keskus   (Kalajoki )",1117,38114,34084,255,721,141,42573268
"68150 Hillilä   (Kalajoki )",126,44795,37157,28,72,26,5644120
"68210 Marinkainen   (Kokkola )",361,43256,38881,72,220,69,15615488
"68220 Karhi   (Kokkola )",48,47052,43795,5,37,6,2258500
"68230 Lohtaja Keskus   (Kokkola )",495,40017,37245,119,301,75,19808297
"68240 Ala-Viirre   (Kokkola )",147,41589,37716,35,86,26,6113649
"68300 Kälviä Keskus   (Kokkola )",1514,41854,39346,312,983,219,63367639
"68320 Ruotsalo   (Kokkola )",286,46874,44588,44,186,56,13405854
"68370 Ullava Keskus   (Kokkola )",153,40604,37319,40,85,28,6212338
"68380 Yli-Ullava   (Kokkola )",142,44166,41578,29,87,26,6271535
"68390 Rahkonen   (Kokkola )",57,48638,38316,11,33,13,2772383
"68410 Alaveteli   (Kruunupyy )",629,44799,41156,120,395,114,28178344
"68500 Kruunupyy Keskus   (Kruunupyy )",1137,42578,39546,232,726,179,48411216
"68530 Lepplax   (Pedersören kunta )",163,55683,45957,27,98,38,9076370
"68550 Öja   (Kokkola )",309,43507,41311,50,201,58,13443698
"68555 Bosund   (Luoto )",282,53784,47628,40,205,37,15166950
"68560 Eugmo   (Luoto )",252,52804,47778,55,159,38,13306607
"68570 Luoto   (Luoto )",751,45680,43828,127,516,108,34305326
"68580 Furuholmen   (Luoto )",287,51817,46930,33,193,61,14871555
"68600 Pietarsaari Keskus   (Pietarsaari )",5393,38198,32286,1331,3255,807,206002018
"68620 Skutnäs-Västermalm   (Pietarsaari )",2250,38257,31586,537,1385,328,86077854
"68630 Kyrkostrand   (Pietarsaari )",1016,46097,43555,97,719,200,46834950
"68660 Östermalm-Björnholmen   (Pietarsaari )",1086,34401,29593,304,656,126,37359933
"68690 Sundby   (Pedersören kunta )",143,46092,42416,19,97,27,6591135
"68700 Teerijärvi   (Kruunupyy )",738,47588,38315,140,476,122,35120056
"68750 Småbönders   (Kruunupyy )",107,44874,40309,28,67,12,4801515
"68800 Kolppi   (Pedersören kunta )",409,49609,45529,68,261,80,20289994
"68810 Ytteresse   (Pedersören kunta )",411,53617,48292,62,298,51,22036613
"68820 Ähtävä   (Pedersören kunta )",427,43533,40039,96,271,60,18588548
"68830 Bäckby   (Pedersören kunta )",57,45673,40350,10,39,8,2603386
"68840 Nederlappfors   (Pedersören kunta )",136,39743,35916,36,87,13,5405093
"68870 Edsevö   (Pedersören kunta )",205,39647,35053,25,161,19,8127658
"68910 Pännäinen   (Pedersören kunta )",500,43087,40502,101,325,74,21543515
"68920 Forsby   (Pedersören kunta )",173,47656,44769,19,129,25,8244487
"68930 Purmo   (Pedersören kunta )",270,43163,42846,55,167,48,11653934
"68940 Lillby   (Pedersören kunta )",192,42146,41298,45,121,26,8091944
"68970 Överpurmo   (Pedersören kunta )",97,38837,35593,24,57,16,3767179
"68999 Rita   (Kokkola )",26,..,..,..,..,..,..
"69100 Kannus Keskus   (Kannus )",2197,39161,34316,501,1391,305,86036257
"69150 Eskola   (Kannus )",206,37468,31884,47,127,32,7718433
"69170 Yli-Kannus   (Kannus )",108,42778,40573,25,68,15,4619979
"69300 Toholampi Keskus   (Toholampi )",925,37627,32062,237,554,134,34805329
"69310 Laitala   (Toholampi )",127,45778,41963,28,75,24,5813844
"69330 Määttälä   (Toholampi )",58,41958,32170,13,37,8,2433587
"69340 Purontaka   (Toholampi )",59,44401,42631,17,31,11,2619681
"69410 Sykäräinen   (Toholampi )",195,39673,31427,56,113,26,7736223
"69420 Syri   (Lestijärvi )",22,..,..,..,..,..,..
"69440 Lestijärvi Keskus   (Lestijärvi )",225,37050,28653,75,118,32,8336272
"69450 Yli-Lesti   (Lestijärvi )",92,35628,31737,28,60,4,3277779
"69510 Halsua Keskus-Marjusaari   (Halsua )",357,39077,32573,106,208,43,13950453
"69550 Kanala   (Halsua )",43,37442,24454,16,20,7,1610014
"69570 Karvonen   (Halsua )",124,38368,34550,33,77,14,4757644
"69600 Kaustinen Keskus   (Kaustinen )",1701,40069,36638,375,1070,256,68157440
"69660 Köyhäjoki   (Kaustinen )",99,45722,39779,20,61,18,4526474
"69700 Veteli Keskus   (Veteli )",615,37622,32569,157,375,83,23137333
"69730 Tunkkari   (Veteli )",216,39878,37454,44,139,33,8613751
"69750 Sillanpää   (Veteli )",79,37446,32910,21,48,10,2958252
"69820 Räyrinki   (Veteli )",305,38925,30320,95,170,40,11872243
"69830 Pulkkinen   (Veteli )",110,38766,36184,33,58,19,4264248
"69850 Patana   (Veteli )",90,43089,37914,22,53,15,3877994
"69910 Kivikangas   (Perho )",24,..,..,..,..,..,..
"69920 Oksakoski-Kivikangas   (Perho )",194,40882,36469,47,126,21,7931074
"69950 Perho Keskus-Salamajärvi   (Perho )",532,34418,28057,193,292,47,18310594
"69970 Salamajärvi   (Perho )",20,..,..,..,..,..,..
"69980 Möttönen   (Perho )",297,42163,39353,80,198,19,12522427
"70100 Kuopio Keskus   (Kuopio )",7621,33244,24898,2322,4032,1267,253352222
"70110 Etu-Niirala   (Kuopio )",2537,25916,20674,1044,1234,259,65747738
"70150 Neulamäki   (Kuopio )",2886,29229,24086,1121,1446,319,84355618
"70200 Puijonlaakso   (Kuopio )",3708,30733,25591,1106,2162,440,113956762
"70210 Kuopion Keskussairaala-alue   (Kuopio )",1,..,..,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",51,84395,30302,4,40,7,4304158
"70260 Julkula   (Kuopio )",1088,44346,41781,117,723,248,48248192
"70280 Länsi-Puijo   (Kuopio )",1075,34867,29067,314,618,143,37482401
"70300 Linnanpelto   (Kuopio )",502,42451,36455,92,280,130,21310571
"70340 Inkilänmäki   (Kuopio )",1810,34082,27808,530,1033,247,61687533
"70400 Kettulanlahti   (Kuopio )",299,55996,46920,36,176,87,16742858
"70420 Päiväranta   (Kuopio )",1142,41130,34093,232,728,182,46969947
"70460 Saarijärvi   (Kuopio )",2210,29769,25872,671,1378,161,65788769
"70500 Männistö   (Kuopio )",4143,27538,22714,1504,2293,346,114090288
"70600 Niirala-Huuhanmäki   (Kuopio )",1915,32219,25081,669,992,254,61699823
"70620 Haapaniemi   (Kuopio )",1305,32601,24286,434,704,167,42544598
"70700 Särkiniemi   (Kuopio )",1953,32829,28175,604,1109,240,64114457
"70780 Jynkkä   (Kuopio )",2270,38760,34340,515,1385,370,87984284
"70800 Pitkälahti   (Kuopio )",1413,46183,41719,275,763,375,65257117
"70820 Litmanen   (Kuopio )",5499,38805,31957,1543,3152,804,213386113
"70840 Jynkänmäki   (Kuopio )",2188,51772,48498,264,1256,668,113276390
"70870 Hiltulanlahti   (Kuopio )",922,49009,46997,109,598,215,45186177
"70900 Toivala   (Siilinjärvi )",1066,52307,49569,85,716,265,55759493
"70910 Vuorela   (Siilinjärvi )",1400,41080,36264,207,923,270,57512674
"70940 Jännevirta   (Kuopio )",223,50559,50369,21,145,57,11274730
"71130 Kortejoki   (Kuopio )",230,43921,40732,51,130,49,10101944
"71150 Vartiala   (Kuopio )",254,48917,39280,53,154,47,12424874
"71160 Riistavesi   (Kuopio )",689,38495,36171,168,417,104,26523383
"71170 Laukka-aho   (Tuusniemi )",47,33687,33621,16,29,2,1583295
"71200 Tuusniemi Keskus   (Tuusniemi )",862,30020,24967,339,452,71,25877621
"71210 Tuusjärvi   (Tuusniemi )",107,38370,36750,32,58,17,4105554
"71240 Paakkila   (Tuusniemi )",106,39428,32190,33,58,15,4179339
"71260 Juurikkamäki   (Tuusniemi )",69,28952,24207,30,35,4,1997668
"71280 Kosula   (Tuusniemi )",134,29764,24942,58,57,19,3988379
"71310 Vehmersalmi Keskus   (Kuopio )",646,32996,28343,218,348,80,21315358
"71330 Räsälä   (Kuopio )",147,41455,38769,38,77,32,6093909
"71360 Litmaniemi   (Kuopio )",91,34633,29105,31,46,14,3151580
"71380 Mustinlahti   (Kuopio )",81,32885,29755,27,43,11,2663696
"71460 Paukarlahti   (Leppävirta )",183,47621,43439,23,122,38,8714680
"71470 Oravikoski   (Leppävirta )",201,38278,33488,59,105,37,7693861
"71480 Kurkimäki   (Kuopio )",374,49505,50899,50,247,77,18514887
"71490 Airaksela   (Kuopio )",120,40102,42219,27,70,23,4812288
"71520 Kaislastenlahti   (Kuopio )",128,45898,47494,13,91,24,5874945
"71570 Syvänniemi   (Kuopio )",492,46275,45677,70,328,94,22767453
"71610 Salonkulma   (Kuopio )",3,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",119,31931,26369,51,53,15,3799815
"71650 Hirvilahti-Salonkulma   (Kuopio )",211,40776,35852,54,114,43,8603669
"71660 Leinolanlahti   (Kuopio )",56,34661,30443,16,37,3,1941020
"71670 Kurolanlahti   (Kuopio )",48,39431,32308,17,21,10,1892674
"71680 Pulkonkoski-Saarinen   (Kuopio )",101,36325,32180,31,60,10,3668795
"71690 Varpasmaa   (Kuopio )",6,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",221,50955,48081,30,150,41,11261018
"71730 Kinnulanlahti   (Kuopio )",255,42348,37388,57,156,42,10798712
"71740 Tavinsalmi   (Kuopio )",47,43889,38534,12,24,11,2062798
"71745 Haatala   (Kuopio )",14,..,..,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",595,31815,25303,225,306,64,18930071
"71760 Ahkionlahti-Vianta   (Kuopio )",127,38814,35637,38,71,18,4929350
"71775 Tuovilanlahti-Haatala   (Kuopio )",177,39463,34355,64,86,27,6985031
"71800 Siilinjärvi Keskus   (Siilinjärvi )",4683,39254,34115,1055,2946,682,183825184
"71820 Pöljä   (Siilinjärvi )",296,45535,44744,46,202,48,13478399
"71840 Kuuslahti   (Siilinjärvi )",205,46704,45228,24,146,35,9574276
"71850 Leppäkaarre   (Siilinjärvi )",983,37615,33676,196,654,133,36975874
"71870 Harjamäki   (Siilinjärvi )",172,41832,38510,45,97,30,7195055
"71890 Hamula   (Siilinjärvi )",337,47378,45811,45,227,65,15966218
"71910 Alapitkä   (Lapinlahti )",383,38344,32583,99,228,56,14685898
"71920 Pajujärvi   (Lapinlahti )",168,40686,37193,40,102,26,6835288
"71950 Lammasaho   (Kuopio )",50,39834,31281,17,25,8,1991684
"71960 Lukkarila   (Lapinlahti )",109,34332,27797,41,54,14,3742218
"72100 Karttula Keskus   (Kuopio )",877,33707,27720,300,470,107,29560615
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",16,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",604,32116,25959,208,327,69,19397924
"72220 Eliaksela   (Tervo )",30,36599,29120,12,14,4,1097969
"72300 Vesanto Keskus   (Vesanto )",689,29108,24843,259,378,52,20055730
"72310 Niinivesi   (Vesanto )",123,33144,31131,41,74,8,4076699
"72330 Tiitilänkylä   (Vesanto )",57,36631,32102,16,33,8,2087978
"72350 Pienola   (Vesanto )",141,34621,29176,59,67,15,4881609
"72360 Närhilä   (Vesanto )",55,31528,27759,22,26,7,1734038
"72380 Horontaipale   (Vesanto )",59,39313,26770,26,25,8,2319476
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",1448,30505,24365,569,750,129,44170749
"72430 Kumpula   (Pielavesi )",107,32892,30422,32,69,6,3519402
"72490 Saarinen   (Kuopio )",10,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",58,29932,26478,19,35,4,1736048
"72530 Säviäntaipale   (Pielavesi )",99,36826,28234,31,57,11,3645755
"72550 Säviä   (Pielavesi )",132,35160,30817,30,81,21,4641170
"72570 Vuorikylä   (Pielavesi )",50,37231,29627,17,29,4,1861530
"72600 Keitele Keskus   (Keitele )",1020,33787,27403,303,610,107,34462722
"72630 Kuusela-Rajala   (Keitele )",39,47350,43051,2,31,6,1846639
"72710 Vaaraslahti   (Pielavesi )",187,40726,31936,64,96,27,7615830
"72740 Laukkala   (Pielavesi )",70,35678,28827,18,45,7,2497442
"72810 Jylhänkylä   (Pielavesi )",56,37565,31431,23,25,8,2103622
"72840 Saarela   (Pielavesi )",52,35410,29603,15,31,6,1841327
"72930 Tossavanlahti   (Keitele )",58,35262,27277,17,34,7,2045170
"72950 Porttila   (Keitele )",39,40130,29451,14,19,6,1565086
"72980 Petäjäkylä   (Keitele )",39,31588,24952,15,18,6,1231925
"73100 Lapinlahti Keskus   (Lapinlahti )",2472,34302,28989,809,1321,342,84795041
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",128,36535,31000,53,56,19,4676494
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",209,42289,40411,43,136,30,8838357
"73200 Varpaisjärvi Keskus   (Lapinlahti )",959,29618,24212,407,475,77,28403385
"73230 Syvärinpää   (Lapinlahti )",147,40529,34144,30,95,22,5957813
"73250 Korpijärvi   (Lapinlahti )",95,37145,32566,27,55,13,3528759
"73300 Nilsiä Keskus   (Kuopio )",1675,30164,24943,627,917,131,50524809
"73310 Tahkovuori   (Kuopio )",60,77342,44180,10,25,25,4640526
"73320 Reittiö   (Kuopio )",562,40087,36307,137,326,99,22529126
"73350 Haluna   (Kuopio )",185,41647,34186,38,114,33,7704683
