"Postal code area","Inhabitants, total, 2013 (HE)","Females, 2013 (HE)","Males, 2013 (HE)","Average age of inhabitants, 2013 (HE)","0-2 years, 2013 (HE)","3-6 years, 2013 (HE)","7-12 years, 2013 (HE)","13-15 years, 2013 (HE)","16-17 years, 2013 (HE)","18-19 years, 2013 (HE)","20-24 years, 2013 (HE)","25-29 years, 2013 (HE)","30-34 years, 2013 (HE)","35-39 years, 2013 (HE)","40-44 years, 2013 (HE)","45-49 years, 2013 (HE)","50-54 years, 2013 (HE)","55-59 years, 2013 (HE)","60-64 years, 2013 (HE)","65-69 years, 2013 (HE)","70-74 years, 2013 (HE)","75-79 years, 2013 (HE)","80-84 years, 2013 (HE)","85 years or over, 2013 (HE)"
"51760 Nuutilanmäki  (Juva)",307,140,167,45,7,10,25,16,4,4,8,6,12,17,19,23,29,31,34,18,17,11,8,8
"51780 Kuosmala  (Juva)",148,65,83,52,2,3,10,2,4,4,3,3,1,2,9,12,9,11,20,17,16,14,3,3
"51810 Maivala  (Juva)",161,77,84,45,4,11,9,9,2,4,3,4,9,10,6,6,12,19,8,18,12,8,3,4
"51820 Hatsola  (Juva)",291,146,145,47,9,9,14,10,10,6,9,7,15,10,16,21,31,31,19,22,19,14,9,10
"51850 Vuorenmaa  (Juva)",222,97,125,50,5,5,10,5,3,6,4,10,12,10,8,13,13,20,35,27,15,7,5,9
"51860 Narila  (Juva)",83,39,44,46,5,1,5,1,0,2,3,2,5,4,5,6,9,9,9,4,6,2,4,1
"51880 Koikkala  (Juva)",247,115,132,50,1,6,19,10,2,2,5,8,6,9,10,15,27,26,27,32,12,16,8,6
"51890 Risulahti  (Juva)",90,47,43,48,1,1,7,3,4,3,6,2,1,0,4,11,6,12,5,2,7,6,3,6
"51900 Juva Keskus  (Juva)",4566,2351,2215,49,108,126,234,143,95,89,174,195,187,179,208,292,335,371,411,379,312,286,211,231
"51930 Paatela  (Juva)",179,77,102,42,3,9,18,7,4,6,6,3,4,11,12,15,16,19,16,8,10,7,2,3
"51940 Härkälä  (Juva)",125,56,69,51,1,3,4,4,5,2,3,4,5,1,4,9,19,12,18,9,6,6,5,5
"51980 Lauteala  (Juva)",257,119,138,50,2,4,12,12,8,7,11,2,3,9,9,21,39,22,20,24,20,14,12,6
"52100 Anttola  (Mikkeli)",1548,795,753,49,31,51,100,44,35,31,35,57,43,69,74,110,127,123,155,143,108,86,65,61
"52110 Majavesi  (Mikkeli)",399,186,213,47,13,14,20,15,2,5,10,19,25,15,17,36,33,39,33,37,28,12,12,14
"52150 Hauhala  (Mikkeli)",140,59,81,55,0,0,5,3,1,3,6,5,1,2,6,13,20,11,22,5,15,10,4,8
"52200 Puumala Keskus  (Puumala)",1904,937,967,53,23,37,86,37,32,25,73,55,64,59,69,106,141,204,222,236,128,128,94,85
"52230 Hurissalo  (Puumala)",241,119,122,52,1,1,11,5,7,5,12,7,7,6,15,15,25,26,23,24,14,14,10,13
"52270 Ryhälä  (Puumala)",40,19,21,62,0,0,0,0,0,0,2,1,1,0,3,0,5,4,6,7,2,2,5,2
"52300 Ristiina Keskus  (Mikkeli)",3000,1558,1442,45,74,131,197,114,83,73,101,106,116,174,170,212,214,219,230,243,176,157,126,84
"52320 Vitsiälä  (Mikkeli)",362,180,182,42,9,15,26,10,9,12,19,12,19,19,24,34,27,38,26,21,18,13,7,4
"52330 Heimari  (Mikkeli)",53,22,31,46,1,3,3,1,0,1,2,2,0,4,3,3,7,9,3,2,6,1,2,0
"52340 Hangastenmaa  (Mikkeli)",216,100,116,49,4,4,17,7,7,8,4,3,7,9,11,18,20,11,14,21,14,19,11,7
"52360 Someenjärvi  (Mikkeli)",107,44,63,55,1,3,4,1,0,2,1,4,3,2,4,8,10,9,17,12,8,6,8,4
"52420 Pellosniemi  (Mikkeli)",706,312,394,49,19,18,29,24,12,9,24,22,30,25,39,51,59,60,80,74,57,45,16,13
"52510 Hietanen  (Hirvensalmi)",507,227,280,46,16,15,32,23,8,7,10,25,28,26,23,37,40,42,53,48,25,24,17,8
"52520 Syväsmäki  (Hirvensalmi)",152,77,75,43,3,3,7,10,5,4,4,11,5,4,13,21,8,13,12,14,7,2,3,3
"52550 Hirvensalmi Keskus  (Hirvensalmi)",1686,863,823,52,25,38,64,61,36,32,45,58,45,53,76,91,153,165,160,170,123,106,99,86
"52610 Tuukkalanlahti  (Hirvensalmi)",123,59,64,49,4,1,8,6,6,2,1,2,2,5,3,12,15,9,14,9,5,10,4,5
"52620 Kuitula  (Hirvensalmi)",84,31,53,52,2,1,0,6,2,2,2,0,3,2,4,5,10,5,14,8,4,6,5,3
"52700 Mäntyharju Keskus  (Mäntyharju)",5122,2648,2474,48,122,174,283,144,115,104,176,193,201,224,236,308,395,408,507,475,339,286,229,203
"52720 Karankamäki-Koirakivi  (Mäntyharju)",112,55,57,52,1,5,1,0,3,1,2,5,5,6,3,12,9,14,10,10,13,5,5,2
"52730 Koirakivi  (Mäntyharju)",82,45,37,54,2,2,4,2,2,1,1,0,0,4,5,4,9,5,11,5,5,7,8,5
"52740 Tuustaipale  (Mäntyharju)",297,138,159,50,6,9,16,11,2,2,6,7,12,13,12,23,18,42,46,24,13,15,15,5
"52760 Mynttilä  (Mäntyharju)",103,49,54,47,3,1,5,4,3,2,5,4,3,3,11,8,8,4,8,10,10,4,4,3
"52780 Kuomiokoski  (Mikkeli)",121,58,63,53,0,0,1,3,4,2,6,4,2,3,7,10,14,9,16,21,5,8,4,2
"52830 Suomenniemi  (Mikkeli)",693,330,363,52,11,23,36,19,11,12,17,12,18,25,39,41,51,68,70,58,54,46,42,40
"52850 Halmeniemi  (Mäntyharju)",126,58,68,57,1,6,2,0,1,1,2,2,2,3,1,10,9,18,16,18,9,15,7,3
"52890 Käävänkylä  (Mäntyharju)",90,39,51,57,0,2,3,1,0,2,0,2,3,1,4,4,9,16,9,7,14,7,2,4
"52920 Voikoski  (Mäntyharju)",141,68,73,55,3,5,5,1,0,0,4,2,6,7,0,8,14,14,19,13,14,13,10,3
"52960 Nurmaa  (Mäntyharju)",132,61,71,48,2,2,9,8,2,1,3,3,3,2,15,10,14,11,19,10,5,6,1,6
"52970 Pankalahti-Ahvenainen  (Mäntyharju)",92,35,57,53,0,0,1,1,3,0,4,3,1,1,5,12,11,15,10,12,4,7,1,1
"52980 Ahvenainen  (Mäntyharju)",71,32,39,53,1,1,5,3,1,0,0,1,1,3,2,8,3,7,10,8,8,6,1,2
"53100 Lappeenranta keskus  (Lappeenranta)",10044,5720,4324,49,160,224,288,189,134,254,963,820,523,414,386,472,557,692,755,766,685,578,632,552
"53130 Keskussairaala-alue-Kimpinen  (Lappeenranta)",672,351,321,39,28,30,33,10,9,14,62,71,42,42,49,32,68,60,47,47,13,10,3,2
"53200 Kaukas-Tirilä  (Lappeenranta)",1528,777,751,43,44,56,80,60,37,47,86,96,85,70,85,106,114,125,143,127,55,50,40,22
"53300 Lauritsala-Mälkiä  (Lappeenranta)",8074,4099,3975,42,228,369,537,292,236,205,332,395,461,496,503,648,590,639,582,507,325,279,254,196
"53400 Laihia  (Lappeenranta)",1952,964,988,38,87,120,194,83,45,53,43,51,157,150,148,147,132,143,130,106,72,44,31,16
"53420 Mustola  (Lappeenranta)",586,298,288,40,24,33,43,23,14,16,24,28,34,46,35,42,37,40,44,38,31,21,9,4
"53500 Parkkarila-Harapainen-Reijola  (Lappeenranta)",5195,2580,2615,38,200,265,448,240,157,154,256,221,333,397,366,426,409,340,277,235,166,135,94,76
"53550 Kourulanmäki  (Lappeenranta)",1085,540,545,37,38,63,103,41,44,36,41,50,91,76,82,92,74,51,44,53,33,24,24,25
"53600 Kesämäki  (Lappeenranta)",2466,1355,1111,47,36,52,98,48,56,54,268,167,121,91,108,141,134,183,182,189,158,140,111,129
"53650 Mattila-Kuusela  (Lappeenranta)",2081,1024,1057,44,49,74,145,80,70,58,71,75,77,133,119,191,159,173,165,120,117,117,59,29
"53810 Kuusimäki-Lavola  (Lappeenranta)",3835,1922,1913,44,96,103,170,65,60,141,413,343,240,167,161,212,215,230,278,330,214,154,132,111
"53830 Rutola  (Lappeenranta)",685,329,356,35,36,52,74,29,22,13,13,16,60,61,59,46,40,54,40,27,17,14,7,5
"53850 Skinnarila  (Lappeenranta)",10862,5108,5754,37,429,536,675,300,199,248,1376,1035,819,757,591,579,590,651,655,583,352,202,140,145
"53900 Pallo-Tysterniemi-Leiri  (Lappeenranta)",2700,1429,1271,42,56,58,77,44,25,78,354,294,215,150,117,145,190,213,212,189,125,71,58,29
"53920 Voisalmi  (Lappeenranta)",3181,1646,1535,43,94,102,169,78,72,75,210,210,200,163,183,211,242,250,243,240,174,129,85,51
"53950 Kivisalmi  (Lappeenranta)",2146,1080,1066,42,57,87,127,69,48,47,115,145,128,107,134,153,181,198,181,141,104,79,30,15
"54100 Joutseno Keskus  (Lappeenranta)",5446,2782,2664,46,163,213,337,168,111,107,182,255,255,305,322,340,359,444,480,420,280,246,225,234
"54110 Lampikangas  (Lappeenranta)",1097,537,560,42,33,61,58,30,25,20,61,62,85,53,52,86,85,104,96,79,35,47,20,5
"54120 Pulp  (Lappeenranta)",1822,871,951,40,65,84,141,65,48,38,56,87,127,133,156,147,134,137,123,104,73,52,31,21
"54190 Konnunsuo  (Lappeenranta)",80,34,46,42,4,5,2,2,1,0,5,6,4,5,3,5,12,7,6,6,3,3,0,1
"54230 Nuijamaa  (Lappeenranta)",680,316,364,48,10,28,29,20,17,18,20,22,33,36,31,55,58,61,69,48,43,29,30,23
"54250 Rapattila  (Lappeenranta)",171,79,92,50,4,7,10,2,2,1,7,1,9,5,13,9,13,15,10,19,21,14,4,5
"54260 Hanhijärvi  (Lappeenranta)",806,382,424,38,35,65,76,35,22,17,14,20,53,77,45,53,52,59,52,38,38,27,17,11
"54270 Vainikkala  (Lappeenranta)",465,212,253,48,10,15,28,18,14,5,10,9,12,31,22,32,47,42,60,35,24,25,13,13
"54300 Vilkjärvi  (Lappeenranta)",632,305,327,41,20,27,59,29,17,9,19,25,30,44,45,47,56,38,46,43,34,17,14,13
"54310 Hytti  (Lappeenranta)",444,214,230,37,24,27,45,19,13,8,14,21,30,34,23,50,31,26,22,21,11,12,7,6
"54330 Simola  (Lappeenranta)",432,201,231,44,9,24,32,12,8,9,7,10,23,30,31,39,42,34,31,32,21,19,10,9
"54390 Pulsa  (Lappeenranta)",153,65,88,54,4,3,4,2,3,1,4,2,7,6,6,12,12,17,19,12,12,6,15,6
"54410 Ylämaa Keskus  (Lappeenranta)",979,496,483,49,27,38,57,26,17,15,19,36,36,44,51,66,83,69,114,86,58,55,34,48
"54430 Hujakkala  (Lappeenranta)",169,87,82,49,3,13,12,1,2,0,5,1,9,5,8,12,12,18,19,11,17,8,7,6
"54460 Ylijärvi  (Lappeenranta)",101,48,53,49,4,5,6,4,0,1,2,4,3,6,1,5,8,10,13,8,2,8,8,3
"54490 Ahomäki  (Miehikkälä)",177,80,97,56,0,1,3,2,3,5,5,3,6,6,6,11,13,24,34,10,11,13,14,7
"54500 Taavetti-Somerharju  (Luumäki)",2832,1450,1382,51,60,90,133,73,61,40,89,106,89,110,139,191,194,233,263,259,182,194,160,166
"54510 Uro  (Luumäki)",453,205,248,43,16,20,37,24,11,6,10,19,16,23,26,39,37,47,28,31,22,17,17,7
"54530 Luumäki  (Luumäki)",1248,610,638,44,29,62,78,43,30,23,42,45,58,71,75,92,121,108,126,86,65,45,29,20
"54550 Suo-Anttila  (Luumäki)",92,38,54,47,1,4,8,4,3,1,1,1,4,5,4,5,5,7,15,7,7,5,4,1
"54580 Somerharju  (Luumäki)",36,19,17,49,1,3,1,1,0,1,0,0,3,1,1,2,5,1,2,7,2,3,1,1
"54590 Kaitjärvi  (Luumäki)",138,68,70,45,6,7,9,6,1,1,2,6,8,5,12,5,6,11,14,18,10,9,1,1
"54710 Lemi Keskus  (Lemi)",1377,671,706,49,46,54,68,31,21,24,53,47,61,68,67,94,97,96,116,109,97,90,70,68
"54720 Laksiainen  (Lemi)",152,63,89,45,4,3,7,7,2,3,8,9,4,15,6,9,17,6,14,12,10,9,5,2
"54750 Välijoki  (Savitaipale)",294,133,161,48,4,16,11,12,6,5,9,13,8,14,16,25,31,21,27,18,15,22,13,8
"54770 Heituinlahti  (Savitaipale)",569,255,314,50,8,11,30,17,12,15,17,19,15,21,29,41,50,59,41,62,41,36,33,12
"54800 Savitaipale Keskus  (Savitaipale)",2685,1401,1284,51,58,78,138,70,50,61,108,94,88,117,108,154,198,184,237,236,193,188,174,151
"54820 Kotimäki  (Lemi)",268,116,152,44,13,9,17,11,7,6,6,11,18,12,17,17,8,28,29,23,13,11,8,4
"54850 Kuukanniemi  (Lemi)",1137,531,606,38,49,79,92,54,28,34,46,32,72,71,80,82,115,86,74,54,44,22,16,7
"54915 Saimaanharju-Kyläniemi  (Taipalsaari)",1849,943,906,40,57,88,163,78,52,52,68,62,109,125,117,163,167,138,141,126,64,47,17,15
"54920 Taipalsaari  (Taipalsaari)",1531,734,797,44,26,73,129,75,47,32,43,31,52,98,95,123,97,135,122,92,80,72,59,50
"54930 Levänen  (Taipalsaari)",314,149,165,47,12,14,15,12,3,8,9,7,19,12,10,26,18,37,32,18,17,18,18,9
"54940 Solkei  (Taipalsaari)",112,45,67,52,0,3,5,5,2,4,2,1,1,2,5,8,14,10,10,15,8,10,3,4
"54950 Pettilä  (Savitaipale)",107,48,59,54,0,2,5,2,2,1,4,1,3,2,5,11,8,7,18,12,8,7,6,3
"54960 Vehkataipale  (Taipalsaari)",585,287,298,43,22,33,43,17,10,9,13,25,25,51,36,40,41,55,44,48,39,18,9,7
"55100 Imatra Keskus  (Imatra)",10191,5269,4922,46,224,317,547,297,232,260,601,458,547,544,506,658,764,776,876,824,589,533,365,273
"55120 Mansikkala-Tuulikallio  (Imatra)",3296,1792,1504,47,65,90,165,87,74,93,225,158,145,160,169,217,238,232,272,243,181,197,140,145
"55300 Rauha-Tiuruniemi  (Lappeenranta)",989,503,486,45,28,41,57,34,23,24,31,34,60,59,64,65,73,63,78,81,73,56,25,20
"55320 Rauha  (Lappeenranta)",536,257,279,42,13,28,35,22,13,11,12,22,32,37,38,31,42,63,57,40,20,16,2,2
"55330 Tiuruniemi  (Lappeenranta)",69,28,41,43,1,2,3,2,5,1,2,2,3,8,4,11,5,4,5,3,2,6,0,0
"55400 Tainionkoski-Mustalampi  (Imatra)",1406,683,723,44,36,56,97,43,37,37,40,48,86,95,85,98,149,113,88,107,82,54,33,22
"55420 Karhumäki-Karhukallio  (Imatra)",2128,1048,1080,46,65,74,119,60,59,39,59,79,127,108,142,148,163,149,217,209,131,78,55,47
"55510 Sotkulampi-Linnasuo  (Imatra)",1374,742,632,47,46,39,56,21,18,38,89,87,81,63,63,84,82,87,112,113,94,86,73,42
"55610 Rajapatsas-Teppanala  (Imatra)",2986,1549,1437,45,74,116,178,80,70,77,148,147,159,159,168,207,223,211,257,238,176,130,88,80
"55700 Vintteri-Virasoja  (Imatra)",1465,701,764,42,47,59,104,52,33,27,51,73,94,120,95,102,126,114,103,98,59,54,33,21
"55800 Vuoksenniska-Saarlampi  (Imatra)",4302,2213,2089,50,82,143,192,83,64,87,147,170,159,209,225,268,354,328,380,362,294,292,222,241
"55910 Rautio-Kurkvuori  (Imatra)",1677,815,862,45,49,62,95,54,47,42,82,52,65,85,101,148,133,143,133,136,112,77,30,31
"56100 Ruokolahti Keskus  (Ruokolahti)",2195,1194,1001,52,44,69,119,60,41,38,52,65,79,105,108,123,138,162,192,187,147,167,154,145
"56120 Salosaari  (Ruokolahti)",868,426,442,41,29,43,59,35,26,26,21,35,41,56,62,86,73,64,69,55,38,26,16,8
"56140 Äitsaari  (Ruokolahti)",253,114,139,52,1,5,20,2,5,1,8,1,3,12,18,22,26,22,28,27,18,14,15,5
"56210 Virmutjoki  (Ruokolahti)",431,211,220,46,8,16,32,15,14,5,10,11,17,26,23,37,35,48,34,37,23,15,10,15
"56310 Syyspohja  (Ruokolahti)",221,102,119,54,2,7,11,1,2,4,5,4,4,8,4,16,22,23,26,29,18,19,8,8
"56330 Utula  (Ruokolahti)",34,16,18,54,0,0,1,1,2,0,0,1,1,0,3,2,5,3,5,4,1,1,2,2
"56350 Kyläniemi  (Taipalsaari)",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56410 Kaiturinpää  (Ruokolahti)",156,72,84,51,1,0,15,8,2,1,3,4,5,2,10,9,15,19,13,14,9,11,8,7
"56440 Pohja-Lankila  (Ruokolahti)",230,113,117,50,5,8,16,7,1,1,6,3,4,13,10,20,17,20,32,23,12,10,15,7
"56510 Puntala  (Ruokolahti)",440,211,229,43,8,27,27,14,12,9,25,16,30,20,28,32,31,29,32,37,16,22,19,6
"56550 Niska-Pietilä  (Rautjärvi)",148,67,81,43,5,8,13,3,1,3,8,5,5,12,7,9,10,12,15,13,5,6,7,1
"56610 Rautjärvi  (Rautjärvi)",627,293,334,51,4,11,28,23,16,12,16,12,24,32,29,46,54,79,72,46,28,30,30,35
"56640 Purnujärvi  (Rautjärvi)",106,50,56,52,5,1,1,6,1,2,0,3,5,3,5,9,6,10,12,11,8,1,12,5
"56710 Miettilä  (Rautjärvi)",134,64,70,57,2,3,2,0,2,1,2,2,7,5,6,3,14,13,18,14,9,12,8,11
"56730 Laikko  (Rautjärvi)",309,140,169,52,7,5,7,8,6,7,6,8,9,7,16,18,45,33,30,24,30,25,13,5
"56800 Simpele  (Rautjärvi)",2577,1310,1267,51,44,66,128,96,54,37,76,61,75,88,139,162,203,248,266,254,177,165,130,108
"57100 Heikinpohja-Piispanmäki  (Savonlinna)",3832,2283,1549,52,42,60,72,65,56,109,402,222,143,109,107,164,234,285,328,346,298,298,281,211
"57120 Savonlinna  (Savonlinna)",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"57130 Savonlinna Keskus  (Savonlinna)",2007,1205,802,53,15,22,33,21,28,68,224,116,67,66,48,72,133,143,154,220,146,145,145,141
"57170 Sortteerinlahti-Talvisalo  (Savonlinna)",2071,1209,862,50,35,30,74,40,32,63,209,97,65,59,87,102,120,145,184,218,153,168,94,96
"57200 Miekonniemi-Venäjänniemi  (Savonlinna)",2593,1348,1245,43,61,94,155,66,76,98,178,126,129,137,120,167,219,227,205,221,130,101,50,33
"57210 Nojanmaa  (Savonlinna)",2749,1391,1358,41,85,120,214,124,70,77,126,129,171,179,188,193,211,216,177,153,102,95,78,41
"57220 Haka-alue-Viuhonmäki  (Savonlinna)",1620,816,804,47,44,61,87,36,20,40,75,79,86,83,84,112,112,127,136,128,93,80,56,81
"57230 Inkerinkylä  (Savonlinna)",3448,1643,1805,44,74,125,193,115,83,74,169,188,167,183,207,267,277,323,292,242,192,156,77,44
"57310 Rinkilä  (Savonlinna)",752,372,380,45,25,33,64,27,11,14,19,24,31,41,36,48,56,78,69,60,51,29,25,11
"57510 Laitaatsilta  (Savonlinna)",523,272,251,42,14,28,40,21,16,14,13,34,26,23,26,37,36,40,47,39,18,20,17,14
"57600 Poukkusilta-Pihlajaniemi  (Savonlinna)",2032,1012,1020,39,77,103,183,80,52,50,91,107,123,125,124,152,162,186,157,128,57,35,21,19
"57710 Kellarpelto-Rantakoivikko  (Savonlinna)",2998,1484,1514,41,98,151,229,108,79,55,133,171,162,175,198,233,229,230,237,184,139,72,59,56
"57810 Aholahti  (Savonlinna)",327,155,172,47,7,12,19,11,4,5,5,14,12,20,12,32,33,39,21,31,16,13,15,6
"58130 Oravi  (Savonlinna)",142,67,75,45,7,12,10,5,4,1,3,5,6,5,12,5,6,6,9,8,9,12,13,4
"58140 Ahvensalmi  (Savonlinna)",81,40,41,54,1,1,3,2,2,1,0,2,3,1,2,6,8,14,9,11,3,5,4,3
"58150 Makkola  (Savonlinna)",221,100,121,45,8,10,13,11,2,4,3,10,8,17,13,9,21,23,24,14,12,6,3,10
"58160 Karvila  (Enonkoski)",183,82,101,51,3,2,7,5,3,1,6,12,8,5,7,19,10,19,27,15,7,7,13,7
"58170 Simanala  (Enonkoski)",279,126,153,41,12,18,19,13,5,7,8,16,19,14,21,15,16,19,18,26,9,16,5,3
"58175 Enonkoski Keskus  (Enonkoski)",934,487,447,51,26,25,48,25,19,9,22,28,27,43,31,53,71,79,109,99,58,65,49,48
"58180 Ihamaniemi  (Enonkoski)",156,70,86,50,4,5,7,4,3,3,4,8,2,8,5,7,18,12,14,14,14,11,7,6
"58200 Kerimäki Keskus  (Savonlinna)",3377,1715,1662,49,67,134,186,85,77,61,96,108,145,142,158,230,229,276,318,328,228,218,146,145
"58220 Louhi  (Savonlinna)",425,191,234,45,13,16,22,16,14,6,12,20,18,24,19,45,32,47,35,32,18,18,10,8
"58260 Kumpuranta  (Savonlinna)",182,79,103,48,2,7,7,4,6,3,8,7,5,8,6,18,17,15,26,18,4,11,5,5
"58300 Savonranta Keskus  (Savonlinna)",721,352,369,53,15,14,28,20,10,11,20,27,20,12,24,45,62,76,78,83,56,49,38,33
"58320 Raikuu  (Savonlinna)",180,79,101,51,1,2,5,6,5,3,3,3,4,8,8,21,28,22,18,18,12,9,2,2
"58350 Villala  (Kitee)",220,92,128,54,1,3,12,5,1,3,3,3,11,5,4,15,29,33,17,20,17,15,16,7
"58360 Säimen  (Savonlinna)",218,99,119,53,1,3,9,2,5,4,10,2,5,9,13,16,21,18,18,34,22,13,6,7
"58390 Rönkönvaara  (Savonlinna)",69,33,36,59,0,0,2,2,0,2,1,1,1,1,4,5,7,5,9,7,3,8,6,5
"58410 Haapakallio  (Savonlinna)",627,308,319,38,25,37,49,28,23,18,19,36,24,45,62,46,48,43,40,41,21,11,2,9
"58420 Silvola  (Savonlinna)",326,151,175,41,19,17,20,7,7,6,14,16,29,17,19,20,17,31,25,20,16,12,6,8
"58430 Kulennoinen  (Savonlinna)",503,243,260,41,18,31,36,14,11,7,20,29,31,23,27,36,48,48,31,39,23,17,8,6
"58450 Punkaharju  (Savonlinna)",425,211,214,47,9,13,25,16,14,11,13,15,11,19,30,33,37,29,40,37,26,14,11,22
"58500 Punkasalmi  (Savonlinna)",1655,887,768,51,30,56,97,45,27,27,38,55,62,64,78,91,111,143,150,180,122,109,97,73
"58520 Hiukkajoki  (Savonlinna)",311,134,177,52,8,6,10,6,7,3,11,7,10,12,6,18,25,43,45,37,21,16,14,6
"58550 Putikko  (Savonlinna)",444,198,246,49,7,14,26,11,9,4,9,17,17,19,21,35,52,35,53,45,21,13,17,19
"58570 Ruhvana  (Savonlinna)",83,38,45,50,1,1,7,4,3,0,1,0,4,1,7,4,6,8,10,6,8,5,5,2
"58580 Vuoriniemi  (Savonlinna)",122,55,67,51,1,2,7,3,2,1,6,5,2,3,6,9,13,16,16,8,3,9,8,2
"58610 Telakanava  (Sulkava)",153,77,76,48,1,2,11,5,6,2,8,1,7,4,7,17,16,13,11,13,11,7,5,6
"58620 Lohilahti  (Sulkava)",286,134,152,54,5,4,13,6,4,4,8,5,9,10,12,23,16,25,30,32,16,38,16,10
"58650 Kiviapaja  (Savonlinna)",115,48,67,52,1,3,5,3,1,3,9,1,4,2,2,7,14,10,10,9,10,7,9,5
"58680 Piojärvi  (Savonlinna)",44,17,27,52,1,0,2,0,0,0,2,3,0,4,2,1,4,5,7,5,2,3,2,1
"58690 Ala-Särkilahti-Piojärvi  (Savonlinna)",96,42,54,51,1,2,7,1,1,1,0,4,5,2,6,9,4,7,20,12,4,5,1,4
"58700 Sulkava Keskus  (Sulkava)",2206,1131,1075,51,40,36,117,61,48,34,93,59,58,76,101,133,184,201,230,212,163,132,117,111
"58720 Kaartilankoski  (Sulkava)",310,141,169,48,3,8,23,14,4,4,13,8,7,18,12,17,33,30,27,29,18,23,15,4
"58770 Pihlajalahti  (Savonlinna)",234,104,130,53,2,5,10,4,3,5,7,10,7,8,8,15,24,12,37,25,19,15,11,7
"58810 Kallislahti  (Savonlinna)",331,161,170,45,7,17,26,12,10,5,5,9,18,21,21,19,23,24,34,29,16,19,10,6
"58830 Parkumäki  (Rantasalmi)",314,153,161,47,9,10,21,13,6,5,9,11,13,13,13,26,25,27,26,35,18,14,11,9
"58850 Hiltula  (Rantasalmi)",108,49,59,48,5,5,3,2,2,3,1,5,5,3,3,7,10,18,12,5,6,7,5,1
"58900 Rantasalmi Keskus  (Rantasalmi)",2571,1341,1230,50,54,74,136,68,55,45,108,69,83,87,119,158,213,226,241,231,142,157,142,163
"58910 Rantasalmi Asemanseutu  (Rantasalmi)",194,92,102,46,2,10,15,6,1,3,9,6,5,9,6,17,22,22,20,13,14,7,3,4
"58920 Kolkontaipale  (Rantasalmi)",332,145,187,47,8,8,23,13,6,6,7,4,16,16,16,28,38,24,42,30,22,12,9,4
"58940 Tuusmäki  (Rantasalmi)",249,111,138,44,7,7,13,7,6,4,17,11,8,17,17,14,26,22,25,18,17,6,5,2
"59100 Parikkala Keskus  (Parikkala)",2347,1236,1111,52,54,58,88,56,49,41,68,85,72,94,106,155,165,203,238,237,178,158,106,136
"59130 Koitsanlahti  (Parikkala)",182,93,89,50,8,1,9,4,3,3,4,6,8,4,8,15,20,11,21,15,16,13,7,6
"59210 Melkoniemi  (Parikkala)",153,66,87,50,1,2,7,6,4,3,8,5,0,2,7,18,14,14,20,14,9,8,8,3
"59310 Särkisalmi  (Parikkala)",981,479,502,47,26,34,51,33,25,20,40,37,33,39,52,71,88,78,94,102,60,35,37,26
"59320 Haapaoja  (Parikkala)",96,47,49,54,1,1,3,1,2,1,4,1,3,6,5,4,7,10,9,15,10,7,4,2
"59410 Kirjavala  (Parikkala)",437,203,234,52,8,15,15,6,6,5,12,19,13,20,13,25,37,41,41,51,33,36,29,12
"59510 Maironiemi  (Parikkala)",431,207,224,54,9,8,6,6,8,11,23,15,14,17,15,22,44,41,44,24,20,32,34,38
"59520 Saari  (Parikkala)",125,54,71,55,2,1,4,1,2,1,6,4,2,1,2,11,13,12,18,19,11,7,3,5
"59530 Mikkolanniemi  (Parikkala)",90,41,49,57,0,1,3,0,1,2,5,1,0,1,4,6,9,10,11,9,11,11,4,1
"59610 Tarnala  (Parikkala)",198,106,92,49,4,1,6,11,7,4,6,4,5,4,12,20,26,19,16,20,13,9,6,5
"59710 Kummunkylä  (Parikkala)",118,56,62,44,4,7,6,6,4,2,2,3,8,3,8,7,10,15,8,7,6,6,5,1
"59720 Niukkala  (Parikkala)",158,72,86,51,2,5,8,7,5,3,4,2,5,8,8,7,14,10,16,15,9,12,8,10
"59730 Uukuniemi  (Parikkala)",120,50,70,54,3,4,9,0,1,0,4,1,5,1,6,2,7,8,19,15,15,6,11,3
"59800 Kesälahti Keskus  (Kitee)",1653,847,806,51,30,46,81,60,39,16,57,38,50,58,74,111,123,171,135,143,137,111,90,83
"59810 Suurikylä  (Kitee)",88,47,41,53,1,2,3,1,3,3,2,0,1,0,6,4,10,12,9,14,6,7,3,1
"59820 Purujärvi-Rajavaara  (Kitee)",163,76,87,48,1,4,13,3,3,3,6,7,3,5,7,12,16,23,27,4,9,4,8,5
"60100 Seinäjoki Keskus  (Seinäjoki)",9452,5246,4206,47,154,168,239,134,140,310,1349,775,459,336,321,415,539,598,658,732,654,564,455,452
"60120 Pohja  (Seinäjoki)",2536,1314,1222,41,91,101,115,72,36,58,217,216,176,137,137,136,198,229,187,181,106,71,37,35
"60150 Kasperi  (Seinäjoki)",4583,2348,2235,39,195,244,331,149,79,121,325,350,348,295,213,261,272,297,305,383,208,103,67,37
"60200 Törnävä  (Seinäjoki)",10516,5317,5199,34,523,643,886,372,280,297,822,909,866,756,636,762,674,625,500,373,187,164,121,120
"60220 Huhtala  (Seinäjoki)",1945,1115,830,46,43,41,71,44,31,54,201,147,110,83,86,93,116,165,149,170,96,100,74,71
