"Postal code area","Aged 18 or over, total, 2014 (KO)","Basic level studies, 2014 (KO)","With education, total, 2014 (KO)","Matriculation examination, 2014 (KO)","Vocational diploma, 2014 (KO)","Academic degree - Lower level university degree, 2014 (KO)","Academic degree - Higher level university degree, 2014 (KO)"
"79620 Huutokoski   (Joroinen )",186,59,127,5,111,10,1
"79630 Kolma   (Joroinen )",191,53,138,3,112,18,5
"79660 Kerisalo   (Joroinen )",149,47,102,3,81,9,9
"79680 Lahnalahti   (Joroinen )",109,37,72,3,63,5,1
"79690 Kaitainen   (Joroinen )",157,55,102,6,78,13,5
"79700 Heinävesi Keskus   (Heinävesi )",2050,839,1211,38,977,124,72
"79810 Karvion kanava   (Heinävesi )",192,68,124,2,110,7,5
"79820 Varistaipale   (Heinävesi )",94,37,57,5,44,6,2
"79830 Palokki   (Heinävesi )",69,29,40,8,24,4,4
"79850 Uusi-Valamo   (Heinävesi )",.,.,.,.,.,.,.
"79860 Suuraho - Uusi-Valamo   (Heinävesi )",158,62,96,10,68,10,8
"79885 Etelä-Petruma   (Heinävesi )",64,26,38,0,35,3,0
"79895 Sarvikumpu   (Heinävesi )",97,41,56,1,51,2,2
"79910 Kerma   (Heinävesi )",220,75,145,9,108,16,12
"79940 Vihtari-Poikiinaho   (Heinävesi )",151,68,83,3,74,5,1
"80100 Joensuu Keskus, Pohjoinen   (Joensuu )",8180,1590,6590,1453,3231,987,919
"80110 Joensuu Keskus Eteläinen   (Joensuu )",4264,684,3580,819,1555,592,614
"80130 Kanervala   (Kontiolahti )",1940,303,1637,241,691,303,402
"80140 Noljakka   (Joensuu )",6427,1137,5290,640,2868,842,940
"80160 Rantakylä-Latola   (Joensuu )",8518,2086,6432,634,4364,849,585
"80170 Utra   (Joensuu )",2952,574,2378,145,1599,395,239
"80200 Niinivaara   (Joensuu )",3808,755,3053,504,1611,508,430
"80210 Sairaala-alue   (Joensuu )",.,.,.,.,.,.,.
"80220 Penttilä   (Joensuu )",2701,413,2288,472,1117,356,343
"80230 Hukanhauta   (Joensuu )",4104,723,3381,254,2021,616,490
"80260 Kettuvaara   (Joensuu )",3716,704,3012,234,2026,416,336
"80330 Reijola   (Joensuu )",1755,303,1452,42,1007,251,152
"80400 Ylämylly   (Liperi )",3903,652,3251,134,2286,527,304
"80510 Onttola-Kunnasniemi   (Kontiolahti )",894,135,759,26,520,116,97
"80710 Lehmo   (Kontiolahti )",3868,635,3233,172,2078,610,373
"80770 Kontiolahti as   (Kontiolahti )",481,86,395,15,287,54,39
"80780 Kontioniemi   (Kontiolahti )",255,37,218,12,133,48,25
"80790 Kontioranta-Kontioniemi   (Kontiolahti )",51,14,37,1,28,4,4
"80850 Paihola   (Kontiolahti )",409,72,337,13,268,35,21
"80910 Kulho   (Kontiolahti )",1123,204,919,33,628,159,99
"81100 Kontiolahti   (Kontiolahti )",2279,589,1690,72,1229,216,173
"81120 Katajaranta   (Kontiolahti )",324,80,244,7,187,25,25
"81160 Romppala-Riihikangas   (Kontiolahti )",199,68,131,7,108,10,6
"81200 Eno Keskus   (Joensuu )",2388,825,1563,50,1301,136,76
"81210 Louhioja   (Joensuu )",198,54,144,6,119,15,4
"81220 Jakokoski   (Kontiolahti )",507,80,427,17,316,72,22
"81230 Mönni   (Kontiolahti )",134,35,99,5,72,13,9
"81235 Lehtoi   (Kontiolahti )",201,42,159,6,117,21,15
"81260 Ahveninen   (Joensuu )",137,40,97,1,77,9,10
"81270 Paukkaja   (Joensuu )",101,42,59,2,49,4,4
"81280 Uimaharju   (Joensuu )",1511,601,910,32,782,70,26
"81290 Ukkola   (Joensuu )",217,92,125,2,111,9,3
"81295 Haapalahti   (Joensuu )",126,45,81,1,72,6,2
"81320 Kuismavaara   (Joensuu )",29,..,..,..,..,..,..
"81330 Luhtapohja   (Joensuu )",85,36,49,4,37,6,2
"81350 Tokrajärvi   (Ilomantsi )",132,54,78,6,68,4,0
"81360 Sarvinki   (Joensuu )",98,37,61,1,52,7,1
"81390 Revonkylä   (Joensuu )",83,33,50,4,40,4,2
"81420 Tyrjänsaari   (Ilomantsi )",70,28,42,0,37,3,2
"81430 Kivilahti   (Ilomantsi )",76,38,38,1,35,2,0
"81450 Huhus-Käenkoski   (Ilomantsi )",96,50,46,0,41,5,0
"81460 Käenkoski   (Ilomantsi )",26,..,..,..,..,..,..
"81470 Naarva   (Ilomantsi )",49,23,26,1,23,0,2
"81560 Vuonisjärvi   (Lieksa )",163,58,105,5,91,9,0
"81570 Kelvä   (Lieksa )",92,35,57,1,47,7,2
"81590 Vuonislahti   (Lieksa )",142,49,93,2,82,6,3
"81650 Hattuvaara   (Lieksa )",149,61,88,4,73,8,3
"81660 Lehmikylä   (Lieksa )",9,..,..,..,..,..,..
"81700 Lieksa Keskus   (Lieksa )",4953,1842,3111,92,2559,292,168
"81720 Mähkö-Timitra   (Lieksa )",2511,893,1618,64,1307,151,96
"81750 Pankakoski   (Lieksa )",813,310,503,16,437,34,16
"81810 Jamali   (Lieksa )",276,77,199,1,183,13,2
"81820 Kylänlahti   (Lieksa )",296,107,189,7,154,16,12
"81850 Mätäsvaara   (Lieksa )",141,62,79,3,69,5,2
"81860 Viekijärvi   (Lieksa )",332,146,186,4,169,7,6
"81950 Pankajärvi   (Lieksa )",75,25,50,0,43,4,3
"81970 Jongunjoki-Pankajärvi   (Lieksa )",156,68,88,0,77,5,6
"82110 Heinävaara   (Joensuu )",779,176,603,22,458,88,35
"82120 Keskijärvi   (Joensuu )",182,43,139,3,105,22,9
"82140 Kiihtelysvaara Keskus   (Joensuu )",803,271,532,18,439,51,24
"82160 Oskola   (Joensuu )",54,23,31,0,21,5,5
"82170 Uskali   (Joensuu )",52,20,32,1,30,1,0
"82180 Huhtilampi   (Joensuu )",72,21,51,3,40,4,4
"82200 Hammaslahti   (Joensuu )",2427,607,1820,64,1461,191,104
"82210 Suhmura   (Joensuu )",400,112,288,9,229,30,20
"82220 Niittylahti   (Joensuu )",1397,208,1189,51,792,225,121
"82290 Nieminen   (Rääkkylä )",368,112,256,6,213,22,15
"82300 Rääkkylä Keskus   (Rääkkylä )",894,350,544,19,457,44,24
"82310 Oravisalo-Varpasalo   (Rääkkylä )",255,86,169,10,134,14,11
"82335 Rasivaara   (Rääkkylä )",570,191,379,16,325,19,19
"82350 Tikkala   (Tohmajärvi )",278,64,214,11,152,30,21
"82360 Onkamo   (Tohmajärvi )",344,102,242,3,195,26,18
"82380 Tolosenmäki   (Kitee )",391,124,267,10,222,28,7
"82395 Haarajärvi   (Kitee )",130,39,91,2,73,12,4
"82430 Puhos-Leinovaara   (Kitee )",745,229,516,18,417,57,24
"82460 Hummovaara   (Kitee )",94,33,61,2,51,5,3
"82490 Heinoniemi   (Kitee )",118,39,79,0,71,6,2
"82500 Kitee Keskus   (Kitee )",5237,1671,3566,121,2870,342,233
"82510 Kiteenlahti   (Kitee )",211,52,159,8,129,13,9
"82580 Juurikka   (Kitee )",328,111,217,5,184,16,12
"82590 Närsäkkälä   (Kitee )",125,56,69,1,61,4,3
"82600 Tohmajärvi Keskus   (Tohmajärvi )",2456,890,1566,71,1285,128,82
"82655 Värtsilä Keskus   (Tohmajärvi )",286,113,173,6,140,18,9
"82660 Uusi-Värtsilä   (Tohmajärvi )",192,71,121,8,98,12,3
"82670 Kaurila   (Tohmajärvi )",93,36,57,3,51,2,1
"82675 Niirala-Jänisjoki   (Tohmajärvi )",93,36,57,5,48,3,1
"82685 Littilä   (Tohmajärvi )",170,43,127,7,102,13,5
"82710 Kovero   (Joensuu )",398,143,255,9,208,23,15
"82730 Tuupovaara Keskus-Pirttiaho   (Joensuu )",679,293,386,18,332,24,12
"82750 Öllölä   (Joensuu )",108,56,52,1,46,3,2
"82760 Hoilola   (Joensuu )",94,28,66,4,56,1,5
"82770 Kaustajärvi   (Tohmajärvi )",29,..,..,..,..,..,..
"82815 Marjovaara   (Joensuu )",136,52,84,3,73,5,3
"82820 Maukkula   (Ilomantsi )",241,94,147,4,123,14,6
"82830 Haukivaara   (Ilomantsi )",87,37,50,1,47,1,1
"82840 Pirttiaho   (Joensuu )",32,12,20,3,14,3,0
"82850 Kinnasniemi   (Joensuu )",65,20,45,2,39,3,1
"82865 Kokinvaara-Mannervaara   (Joensuu )",40,19,21,2,17,1,1
"82870 Luutalahti   (Joensuu )",32,12,20,0,19,0,1
"82880 Mannervaara   (Joensuu )",22,..,..,..,..,..,..
"82900 Ilomantsi Keskus   (Ilomantsi )",3424,1305,2119,60,1761,188,110
"82915 Sonkaja   (Ilomantsi )",175,58,117,1,93,19,4
"82960 Lehtovaara-Kuikkalampi   (Ilomantsi )",116,48,68,2,63,3,0
"82967 Hattu   (Ilomantsi )",81,44,37,1,35,0,1
"82980 Möhkö   (Ilomantsi )",71,24,47,0,44,0,3
"83100 Liperi Keskus   (Liperi )",2150,698,1452,59,1133,143,117
"83130 Salokylä   (Liperi )",286,63,223,10,168,28,17
"83140 Puromäki   (Liperi )",91,19,72,6,59,7,0
"83150 Roukalahti   (Liperi )",185,49,136,6,106,15,9
"83160 Tutjunniemi   (Liperi )",137,51,86,2,74,7,3
"83320 Risti-Juojärvi   (Liperi )",69,26,43,0,39,4,0
"83330 Kaatamo   (Liperi )",189,65,124,3,104,14,3
"83340 Kaarnalampi   (Liperi )",75,22,53,1,50,2,0
"83400 Viinijärvi   (Liperi )",1235,389,846,32,686,71,57
"83430 Käsämä   (Liperi )",447,70,377,10,280,55,32
"83450 Vaivio   (Liperi )",270,51,219,11,170,28,10
"83460 Harinjärvi   (Liperi )",237,44,193,8,138,29,18
"83480 Ahonkylä   (Liperi )",170,43,127,3,98,15,11
"83500 Outokumpu Keskus   (Outokumpu )",5135,1584,3551,156,2907,319,169
"83550 Kokonvaara   (Outokumpu )",139,37,102,0,93,8,1
"83630 Kuusjärvi   (Outokumpu )",343,101,242,4,203,20,15
"83660 Varislahti   (Outokumpu )",228,75,153,3,124,19,7
"83700 Polvijärvi Keskus   (Polvijärvi )",2147,781,1366,64,1142,101,59
"83720 Kuorevaara   (Polvijärvi )",234,63,171,8,140,15,8
"83750 Sotkuma   (Polvijärvi )",378,71,307,11,238,38,20
"83760 Sola   (Polvijärvi )",67,17,50,0,42,6,2
"83780 Horsmanaho   (Polvijärvi )",189,59,130,7,104,13,6
"83825 Kinahmo   (Polvijärvi )",253,87,166,7,136,16,7
"83830 Hukkala   (Polvijärvi )",110,51,59,1,53,4,1
"83835 Ruvaslahti   (Polvijärvi )",201,66,135,8,107,8,12
"83840 Saarivaara   (Polvijärvi )",53,14,39,7,30,1,1
"83855 Martonvaara-Sammakkovaara   (Polvijärvi )",132,60,72,1,61,2,8
"83870 Polvela-Timovaara   (Juuka )",187,72,115,4,104,6,1
"83880 Kajoo   (Juuka )",162,64,98,1,89,5,3
"83900 Juuka Keskus   (Juuka )",3173,1245,1928,71,1608,163,86
"83910 Paalasmaa   (Juuka )",74,29,45,2,39,4,0
"83915 Vihtasuo   (Juuka )",7,..,..,..,..,..,..
"83940 Nunnanlahti   (Juuka )",309,120,189,7,157,15,10
"83950 Ahmovaara   (Juuka )",418,142,276,8,229,23,16
"83960 Koli   (Lieksa )",228,85,143,5,114,17,7
"83985 Tuopanjoki   (Juuka )",1,..,..,..,..,..,..
"84100 Ylivieska Keskus   (Ylivieska )",9928,2358,7570,517,5260,1240,553
"84460 Tuomiperä   (Ylivieska )",155,34,121,6,99,13,3
"84540 Vähäkangas   (Ylivieska )",400,88,312,14,252,30,16
"84650 Kantokylä   (Ylivieska )",168,61,107,0,94,8,5
"84770 Isokoski   (Ylivieska )",76,25,51,1,44,5,1
"84880 Raudaskylä   (Ylivieska )",491,121,370,17,289,48,16
"85100 Kalajoki Keskus   (Kalajoki )",5484,1451,4033,196,3055,518,264
"85120 Metsä   (Kalajoki )",187,69,118,6,105,4,3
"85140 Tynkä   (Kalajoki )",616,180,436,32,353,43,8
"85150 Typpö   (Kalajoki )",238,106,132,5,115,9,3
"85160 Rautio   (Kalajoki )",440,146,294,12,258,18,6
"85180 Rahja   (Kalajoki )",357,123,234,11,196,20,7
"85200 Alavieska Keskus   (Alavieska )",1621,520,1101,54,888,97,62
"85210 Kähtävä   (Alavieska )",194,52,142,10,103,21,8
"85230 Talus   (Alavieska )",207,72,135,6,121,5,3
"85310 Sievi Asemanseutu   (Sievi )",374,104,270,11,216,33,10
"85320 Markkula   (Sievi )",212,71,141,6,118,14,3
"85340 Jyrinki   (Sievi )",423,111,312,16,251,31,14
"85410 Sievi Keskus   (Sievi )",1440,484,956,58,736,103,59
"85430 Koivisto   (Sievi )",437,131,306,16,239,36,15
"85450 Joenkylä   (Sievi )",168,53,115,9,93,7,6
"85470 Kiiskilampi   (Sievi )",369,128,241,15,202,11,13
"85500 Nivala Keskus   (Nivala )",5414,1494,3920,142,3117,421,240
"85540 Mönkö   (Nivala )",383,93,290,16,241,30,3
"85560 Ainastalo   (Nivala )",346,87,259,7,229,15,8
"85580 Karvoskylä   (Nivala )",561,183,378,13,327,28,10
"85620 Sarja   (Nivala )",207,64,143,2,126,7,8
"85630 Sarjanahde   (Nivala )",346,96,250,8,212,18,12
"85640 Maliskylä   (Nivala )",429,134,295,18,240,26,11
"85660 Ruuskankylä   (Nivala )",136,49,87,2,75,7,3
"85710 Parkkila   (Haapajärvi )",275,116,159,6,140,8,5
"85730 Tulppo   (Haapajärvi )",112,49,63,0,46,13,4
"85800 Haapajärvi Keskus   (Haapajärvi )",4391,1455,2936,142,2235,367,192
"85820 Oksava   (Haapajärvi )",665,204,461,6,399,41,15
"85840 Kuona   (Haapajärvi )",206,82,124,3,113,6,2
"85900 Reisjärvi Keskus   (Reisjärvi )",1571,560,1011,57,781,113,60
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",141,47,94,4,76,7,7
"85940 Räisälänmäki   (Reisjärvi )",184,71,113,4,94,10,5
"85980 Köyhänperä   (Reisjärvi )",278,111,167,8,137,15,7
"86100 Pyhäjoki Keskus   (Pyhäjoki )",1542,440,1102,56,844,143,59
"86110 Parhalahti   (Pyhäjoki )",300,74,226,12,182,29,3
"86160 Pirttikoski   (Pyhäjoki )",268,98,170,7,144,14,5
"86170 Yppäri   (Pyhäjoki )",400,110,290,13,242,22,13
"86210 Petäjäskoski   (Oulainen )",118,34,84,3,73,5,3
"86220 Merijärvi Keskus   (Merijärvi )",579,213,366,15,307,31,13
"86230 Ylipää   (Merijärvi )",128,60,68,0,66,2,0
"86240 Pyhänkoski   (Merijärvi )",153,43,110,5,88,16,1
"86300 Oulainen Keskus   (Oulainen )",5276,1512,3764,153,2968,422,221
"86350 Kilpua   (Oulainen )",106,34,72,2,56,8,6
"86360 Ilveskorpi   (Raahe )",187,53,134,8,114,9,3
"86400 Vihanti Keskus   (Raahe )",1386,488,898,38,759,74,27
"86440 Lampinsaari   (Raahe )",213,66,147,5,127,13,2
"86460 Alpua   (Raahe )",296,112,184,7,156,16,5
"86470 Lumimetsä   (Raahe )",152,56,96,1,86,7,2
"86480 Karhukangas   (Haapavesi )",44,12,32,2,29,1,0
"86510 Matkaniva   (Oulainen )",239,64,175,10,146,11,8
"86530 Annonen   (Oulainen )",149,42,107,5,89,7,6
"86550 Mieluskylä   (Haapavesi )",256,65,191,6,160,22,3
"86600 Haapavesi Keskus   (Haapavesi )",4094,1186,2908,107,2344,287,170
"86650 Kytökylä-Joutenniva   (Haapavesi )",373,119,254,5,225,21,3
"86680 Vatjusjärvi   (Haapavesi )",362,108,254,6,218,21,9
"86690 Karsikas   (Haapavesi )",160,72,88,0,85,2,1
"86710 Kärsämäki Keskus   (Kärsämäki )",2056,729,1327,41,1110,112,64
"86790 Venetpalo   (Kärsämäki )",13,..,..,..,..,..,..
"86800 Pyhäsalmi   (Pyhäjärvi )",3557,1285,2272,124,1809,217,122
"86810 Pellikkaperä   (Pyhäjärvi )",125,37,88,8,60,12,8
"86850 Hiidenniemi   (Pyhäjärvi )",196,84,112,12,89,8,3
"86870 Vesikoski   (Pyhäjärvi )",232,84,148,9,125,13,1
"86900 Pyhäkumpu   (Pyhäjärvi )",411,136,275,15,232,16,12
"86980 Väliaho   (Pyhäjärvi )",59,25,34,2,27,4,1
"87100 Kajaani Keskus   (Kajaani )",5468,1584,3884,439,2539,530,376
"87150 Purola   (Kajaani )",1797,403,1394,107,946,210,131
"87200 Teppana   (Kajaani )",3401,744,2657,135,1728,430,364
"87250 Kättö-Kätönlahti   (Kajaani )",3321,715,2606,113,1801,454,238
"87300 Palokangas   (Kajaani )",916,233,683,51,463,106,63
"87400 Petäisenniska   (Kajaani )",1505,354,1151,67,836,188,60
"87500 Lehtikangas   (Kajaani )",4678,959,3719,171,2696,523,329
"87700 Lohtaja-Kettu   (Kajaani )",3261,707,2554,198,1780,376,200
"87800 Vuoreslahti   (Kajaani )",731,150,581,13,456,78,34
"87830 Nakertaja   (Kajaani )",1111,236,875,27,637,144,67
"87850 Paltaniemi   (Kajaani )",350,80,270,16,172,44,38
"87900 Karankalahti   (Kajaani )",379,99,280,7,220,31,22
"87910 Linnantaus   (Kajaani )",371,64,307,16,212,52,27
"87930 Salmijärvi   (Kajaani )",302,131,171,3,124,29,15
"87950 Kuluntalahti   (Kajaani )",616,117,499,17,354,71,57
"87970 Jormua   (Kajaani )",348,83,265,12,212,25,16
"88120 Tuhkakylä   (Sotkamo )",79,32,47,1,40,4,2
"88200 Otanmäki-Kytökoski   (Kajaani )",867,281,586,16,492,50,28
"88270 Vuolijoki Keskus   (Kajaani )",789,261,528,10,461,37,20
"88300 Paltamo Keskus   (Paltamo )",1959,697,1262,64,1001,132,65
"88310 Melalahti   (Paltamo )",181,61,120,3,96,10,11
"88340 Manamansalo   (Vaala )",100,38,62,5,52,3,2
"88350 Kivesjärvi   (Paltamo )",89,30,59,4,49,2,4
"88380 Mieslahti   (Paltamo )",193,63,130,9,100,12,9
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",1127,400,727,25,574,96,32
"88440 Jokikylä   (Ristijärvi )",68,20,48,0,40,4,4
"88460 Hiisijärvi   (Ristijärvi )",48,20,28,2,23,3,0
"88470 Kontiomäki   (Paltamo )",453,152,301,8,258,31,4
"88490 Pohjavaara   (Sotkamo )",211,52,159,7,114,24,14
"88530 Paakki   (Sotkamo )",88,30,58,2,45,6,5
"88600 Sotkamo Keskus   (Sotkamo )",5412,1638,3774,193,2897,397,287
"88610 Vuokatti   (Sotkamo )",1955,398,1557,89,1063,223,182
"88615 Vuokatin Urheiluopisto   (Sotkamo )",.,.,.,.,.,.,.
"88620 Korholanmäki   (Sotkamo )",381,102,279,11,201,36,31
"88640 Ontojoki   (Sotkamo )",67,24,43,1,39,2,1
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",151,42,109,2,89,11,7
"88690 Maanselkä   (Sotkamo )",52,19,33,0,30,3,0
"88730 Ylä-Vieksi   (Kuhmo )",126,46,80,2,71,6,1
"88740 Härmänkylä-Iivantiira   (Kuhmo )",83,43,40,2,36,2,0
"88760 Iivantiira   (Kuhmo )",145,50,95,8,79,5,3
"88820 Katerma   (Kuhmo )",5,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",6913,2233,4680,136,3895,397,252
"88930 Lentiira-Kuumu   (Kuhmo )",293,122,171,4,148,13,6
"88940 Kuumu   (Kuhmo )",21,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",54,19,35,2,29,3,1
"89140 Kotila-Törmänmäki   (Puolanka )",67,28,39,3,33,3,0
"89200 Puolanka Keskus   (Puolanka )",2070,825,1245,62,1012,107,64
"89210 Puokiovaara   (Puolanka )",45,18,27,1,26,0,0
"89320 Joukokylä   (Puolanka )",110,49,61,1,58,2,0
"89330 Suolijärvi   (Puolanka )",62,26,36,2,23,7,4
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1917,723,1194,38,1016,94,46
"89430 Hoikka   (Hyrynsalmi )",40,10,30,0,26,4,0
"89440 Sakara   (Suomussalmi )",74,14,60,1,51,6,2
"89540 Moisiovaara   (Hyrynsalmi )",186,88,98,2,87,7,2
"89560 Karhuvaara   (Hyrynsalmi )",68,38,30,1,28,1,0
"89600 Ämmänsaari   (Suomussalmi )",4677,1477,3200,113,2693,251,143
"89610 Jumaliskylä   (Suomussalmi )",58,31,27,0,26,1,0
"89640 Pesiökylä   (Suomussalmi )",100,32,68,2,55,10,1
"89660 Takalo   (Suomussalmi )",94,39,55,1,52,2,0
"89670 Näljänkä   (Suomussalmi )",217,108,109,1,106,2,0
"89680 Vaaranniva   (Suomussalmi )",91,47,44,1,42,1,0
"89730 Ahjola   (Suomussalmi )",28,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",49,15,34,1,31,1,1
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",91,35,56,5,44,6,1
"89770 Peranka   (Suomussalmi )",36,14,22,0,22,0,0
"89780 Kaikkonen   (Suomussalmi )",61,18,43,3,36,4,0
"89800 Suomussalmi Keskus   (Suomussalmi )",1197,346,851,29,709,67,46
"89830 Ala-Vuokki   (Suomussalmi )",53,30,23,0,20,3,0
"89840 Ylä-Vuokki   (Suomussalmi )",75,41,34,2,28,4,0
"89920 Ruhtinansalmi   (Suomussalmi )",338,144,194,5,180,9,0
"90100 Oulu Keskus   (Oulu )",7494,1376,6118,1504,2604,980,1030
"90120 Heinäpää   (Oulu )",6268,1243,5025,1020,2495,842,668
"90130 Raksila   (Oulu )",5604,1032,4572,884,1979,870,839
"90140 Karjasilta   (Oulu )",2691,562,2129,308,951,371,499
"90150 Höyhtyä   (Oulu )",4882,952,3930,544,2145,618,623
"90220 Kontinkangas   (Oulu )",583,60,523,183,221,76,43
"90230 Värttö-Maikkula   (Oulu )",6109,944,5165,724,2303,840,1298
"90240 Iinatti   (Oulu )",5015,823,4192,326,2444,689,733
"90250 Kaukovainio   (Oulu )",5633,1347,4286,569,2685,611,421
"90310 Madekoski   (Oulu )",1947,318,1629,102,970,273,284
"90400 Äimärautio   (Oulu )",708,90,618,135,307,98,78
"90410 Kaakkuri   (Oulu )",3203,495,2708,189,1561,484,474
"90420 Metsokangas   (Oulu )",6439,803,5636,415,2746,1328,1147
"90440 Kempele Keskus   (Kempele )",6825,1515,5310,291,3618,826,575
"90450 Honkanen   (Kempele )",4928,749,4179,217,2406,833,723
"90460 Oulunsalo Keskus   (Oulu )",5822,1011,4811,320,2945,899,647
"90470 Varjakka   (Oulu )",806,234,572,32,424,69,47
"90480 Hailuoto   (Hailuoto )",850,226,624,32,459,86,47
"90500 Tuira   (Oulu )",7476,1916,5560,1092,2869,829,770
"90510 Hietasaari   (Oulu )",1481,269,1212,129,538,232,313
"90520 Taskila-Toppila   (Oulu )",4101,1021,3080,506,1697,458,419
"90530 Välivainio   (Oulu )",4997,943,4054,918,1974,613,549
"90540 Kuivasjärvi   (Oulu )",6940,712,6228,495,2533,1334,1866
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",3677,928,2749,343,1497,380,529
"90560 Koskela-Oulu   (Oulu )",2508,552,1956,263,1103,290,300
"90570 Kaijonharju-Linnanmaa   (Oulu )",6111,968,5143,1683,1447,891,1122
"90580 Rajakylä   (Oulu )",3651,935,2716,267,1646,352,451
"90590 Teknologiakylä   (Oulu )",2,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",443,133,310,19,212,54,25
"90630 Korvensuora   (Oulu )",4504,652,3852,240,2130,826,656
"90650 Haapalehto   (Oulu )",8085,1562,6523,516,3536,1065,1406
"90660 Sanginsuu   (Oulu )",504,110,394,17,262,57,58
"90670 Hiukkavaara   (Oulu )",457,40,417,25,202,99,91
"90800 Pateniemi   (Oulu )",6155,1260,4895,330,2956,771,838
"90810 Kiviniemi   (Oulu )",2136,329,1807,122,1089,322,274
"90820 Kello   (Oulu )",2252,484,1768,104,1200,261,203
"90830 Haukipudas Keskus   (Oulu )",5811,1242,4569,202,3170,696,501
"90840 Haukipudas Asemanseutu   (Oulu )",1259,250,1009,41,728,142,98
"90850 Martinniemi   (Oulu )",1593,350,1243,43,940,191,69
"90860 Halosenniemi   (Oulu )",388,96,292,10,219,39,24
"90900 Kiiminki Keskus   (Oulu )",4456,948,3508,157,2407,574,370
"90910 Kontio   (Oulu )",987,137,850,38,572,118,122
"90940 Jääli   (Oulu )",3678,678,3000,166,1935,548,351
"91100 Ii Keskus   (Ii )",4448,1059,3389,139,2506,490,254
"91110 Ii Asemanseutu   (Ii )",604,126,478,15,367,65,31
"91140 Olhava   (Ii )",329,119,210,7,184,17,2
"91150 Yli-Olhava   (Ii )",127,54,73,3,64,2,4
"91200 Yli-Ii Keskus   (Oulu )",927,313,614,17,536,39,22
"91210 Jakkukylä   (Oulu )",321,93,228,7,189,21,11
"91240 Tannila   (Oulu )",171,69,102,4,85,8,5
"91260 Pahkakoski-Räinä   (Oulu )",114,34,80,0,76,4,0
"91300 Ylikiiminki Keskus   (Oulu )",2334,754,1580,51,1269,171,89
"91310 Arkala   (Oulu )",160,40,120,6,87,14,13
"91410 Jokirinne   (Muhos )",617,111,506,29,346,71,60
"91430 Leppiniemi   (Muhos )",109,27,82,4,55,16,7
"91500 Muhos Keskus   (Muhos )",5152,1257,3895,185,2926,509,275
"91510 Rova   (Muhos )",342,61,281,14,186,46,35
"91560 Kylmälänkylä   (Muhos )",94,28,66,0,62,2,2
"91600 Utajärvi Keskus   (Utajärvi )",1668,569,1099,58,892,91,58
"91620 Sanginkylä   (Utajärvi )",142,47,95,4,80,5,6
"91630 Juorkuna   (Utajärvi )",102,52,50,0,48,1,1
"91640 Särkijärvi   (Utajärvi )",100,44,56,1,47,3,5
"91660 Ahmas   (Utajärvi )",234,66,168,6,149,9,4
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1306,474,832,36,666,81,49
"91710 Jylhämä   (Vaala )",46,19,27,0,26,1,0
"91720 Oterma   (Vaala )",64,20,44,1,40,1,2
"91730 Kankari   (Vaala )",99,33,66,2,51,7,6
"91740 Jaalanka-Liminpuro   (Vaala )",115,50,65,1,56,7,1
"91750 Liminpuro   (Vaala )",48,18,30,0,28,0,2
"91760 Säräisniemi   (Vaala )",273,93,180,4,154,11,11
"91780 Neittävä   (Vaala )",96,36,60,4,46,8,2
"91790 Nuojua   (Vaala )",113,32,81,4,70,3,4
"91800 Tyrnävä   (Tyrnävä )",3539,825,2714,128,1994,370,222
"91900 Liminka Keskus   (Liminka )",3822,757,3065,167,1938,579,381
"91910 Tupos   (Liminka )",1647,203,1444,81,840,297,226
"91930 Ala-Temmes   (Liminka )",343,94,249,10,175,32,32
"91950 Temmes   (Liminka )",526,173,353,15,291,31,16
"91980 Lumijoki   (Lumijoki )",1334,400,934,34,731,114,55
"92100 Raahe Keskus   (Raahe )",3465,1031,2434,112,1823,321,178
"92120 Ollinsaari-Mestauskallio   (Raahe )",2445,673,1772,61,1417,202,92
"92130 Isoholmi-Antinkangas   (Raahe )",2559,557,2002,85,1469,260,188
"92140 Pattijoki Keskus   (Raahe )",4316,917,3399,107,2660,427,205
"92150 Kummatti-Junnilanmäki   (Raahe )",1166,426,740,36,612,58,34
"92160 Saloinen   (Raahe )",1343,364,979,19,829,95,36
"92180 Lapaluoto   (Raahe )",134,57,77,2,65,7,3
"92210 Arkkukari   (Raahe )",569,159,410,11,328,55,16
"92220 Piehinki   (Raahe )",526,143,383,11,328,36,8
"92230 Mattilanperä   (Raahe )",171,38,133,4,112,13,4
"92240 Lasikangas   (Raahe )",234,62,172,3,146,18,5
"92260 Kopsa   (Raahe )",249,83,166,4,138,16,8
"92320 Siikajoki Keskus   (Siikajoki )",733,218,515,18,426,47,24
"92330 Karinkanta   (Siikajoki )",176,64,112,2,96,10,4
