"Postal code area","Inhabitants, 2012 (PT)","Labour force, 2012 (PT)","Employed, 2012 (PT)","Unemployed, 2012 (PT)","Persons outside the labour force, 2012 (PT)","Children aged 0 to 14, 2012 (PT)","Students, 2012 (PT)","Pensioners, 2012 (PT)","Others, 2012 (PT)"
"91100 Ii Keskus  (Ii)",6303,2728,2356,372,3575,1712,428,1228,207
"91110 Ii Asemanseutu  (Ii)",894,376,325,51,518,241,63,173,41
"91140 Olhava  (Ii)",411,164,128,36,247,65,25,149,8
"91150 Yli-Olhava  (Ii)",166,65,49,16,101,24,12,61,4
"91200 Yli-Ii Keskus  (Oulu)",1313,482,408,74,831,314,90,371,56
"91210 Jakkukylä  (Oulu)",492,181,152,29,311,138,58,95,20
"91240 Tannila  (Oulu)",221,90,75,15,131,38,11,73,9
"91260 Pahkakoski-Räinä  (Oulu)",130,68,50,18,62,10,4,43,5
"91300 Ylikiiminki Keskus  (Oulu)",3391,1410,1152,258,1981,890,195,788,108
"91310 Arkala  (Oulu)",216,99,80,19,117,54,13,40,10
"91410 Jokirinne  (Muhos)",967,428,382,46,539,316,86,114,23
"91430 Leppiniemi  (Muhos)",163,85,70,15,78,47,12,13,6
"91500 Muhos Keskus  (Muhos)",7213,3075,2705,370,4138,1801,527,1596,214
"91510 Rova  (Muhos)",476,213,198,15,263,111,40,101,11
"91560 Kylmälänkylä  (Muhos)",131,56,49,7,75,29,11,30,5
"91600 Utajärvi Keskus  (Utajärvi)",2193,883,777,106,1310,407,153,683,67
"91620 Sanginkylä  (Utajärvi)",180,75,61,14,105,34,9,57,5
"91630 Juorkuna  (Utajärvi)",108,42,36,6,66,2,4,58,2
"91640 Särkijärvi  (Utajärvi)",108,34,28,6,74,5,5,59,5
"91660 Ahmas  (Utajärvi)",293,120,109,11,173,39,31,89,14
"91670 Rokua  (Utajärvi)",.,.,.,.,.,.,.,.,.
"91700 Vaala Keskus-Oterma  (Vaala)",1628,610,487,123,1018,226,99,657,36
"91710 Jylhämä  (Vaala)",66,25,..,..,41,8,4,26,3
"91720 Oterma  (Vaala)",82,30,26,4,52,8,8,32,4
"91730 Kankari  (Vaala)",108,41,36,5,67,13,6,45,3
"91740 Jaalanka-Liminpuro  (Vaala)",126,48,31,17,78,7,8,61,2
"91750 Liminpuro  (Vaala)",59,19,..,..,40,10,3,23,4
"91760 Säräisniemi  (Vaala)",302,122,93,29,180,33,10,129,8
"91780 Neittävä  (Vaala)",136,53,46,7,83,19,15,45,4
"91790 Nuojua  (Vaala)",164,63,50,13,101,38,14,45,4
"91800 Tyrnävä  (Tyrnävä)",5666,2353,2107,246,3313,1906,445,780,182
"91900 Liminka Keskus  (Liminka)",5769,2517,2272,245,3252,1797,467,816,172
"91910 Tupos  (Liminka)",3121,1299,1203,96,1822,1350,254,143,75
"91930 Ala-Temmes  (Liminka)",471,208,183,25,263,109,27,119,8
"91950 Temmes  (Tyrnävä)",703,306,255,51,397,149,40,177,31
"91980 Lumijoki  (Lumijoki)",2005,815,714,101,1190,589,129,389,83
"92100 Raahe Keskus  (Raahe)",3888,1623,1398,225,2265,430,346,1339,150
"92120 Ollinsaari-Mestauskallio  (Raahe)",3227,1509,1274,235,1718,596,283,666,173
"92130 Isoholmi-Antinkangas  (Raahe)",3286,1517,1391,126,1769,549,235,910,75
"92140 Pattijoki Keskus  (Raahe)",6295,2779,2531,248,3516,1653,473,1156,234
"92150 Kummatti-Junnilanmäki  (Raahe)",1461,571,438,133,890,212,154,420,104
"92160 Saloinen  (Raahe)",1782,792,705,87,990,362,101,468,59
"92180 Lapaluoto  (Raahe)",148,58,42,16,90,12,7,68,3
"92210 Arkkukari  (Raahe)",898,333,309,24,565,303,66,160,36
"92220 Piehinki  (Raahe)",723,343,318,25,380,141,58,159,22
"92230 Mattilanperä  (Raahe)",238,104,94,10,134,56,27,45,6
"92240 Lasikangas  (Raahe)",302,153,141,12,149,55,19,63,12
"92260 Kopsa  (Raahe)",320,158,142,16,162,56,13,79,14
"92320 Siikajoki Keskus  (Siikajoki)",1076,452,388,64,624,268,93,243,20
"92330 Karinkanta  (Siikajoki)",220,98,89,9,122,37,8,71,6
"92350 Revonlahti  (Siikajoki)",812,348,310,38,464,248,45,133,38
"92400 Ruukki Keskus  (Siikajoki)",1814,742,657,85,1072,346,130,512,84
"92430 Paavola-Huumola  (Siikajoki)",1020,396,355,41,624,227,74,283,40
"92440 Saarikoski  (Siikajoki)",34,22,..,..,12,..,..,..,..
"92450 Luohua  (Siikajoki)",332,132,117,15,200,90,20,78,12
"92470 Tuomioja  (Siikajoki)",252,117,108,9,135,41,10,78,6
"92500 Rantsila Keskus  (Siikalatva)",1591,634,555,79,957,308,87,520,42
"92520 Sipola  (Siikalatva)",81,29,..,..,52,15,4,32,1
"92530 Mankila  (Siikalatva)",196,80,75,5,116,44,13,51,8
"92600 Pulkkila Keskus  (Siikalatva)",1240,519,445,74,721,186,67,436,32
"92610 Vorna  (Siikalatva)",93,37,31,6,56,22,4,27,3
"92620 Piippola Keskus  (Siikalatva)",951,411,358,53,540,146,82,289,23
"92640 Leskelä  (Siikalatva)",203,107,86,21,96,17,14,62,3
"92650 Laakkola  (Siikalatva)",183,90,79,11,93,30,15,46,2
"92700 Kestilä  (Siikalatva)",1429,607,524,83,822,208,88,498,28
"92810 Pelsonsuo  (Vaala)",191,78,67,11,113,39,19,48,7
"92830 Veneheitto  (Vaala)",279,126,109,17,153,38,20,89,6
"92910 Tavastkenkä  (Pyhäntä)",289,137,109,28,152,52,30,68,2
"92920 Ahokylä  (Pyhäntä)",79,41,32,9,38,13,4,16,5
"92930 Pyhäntä  (Pyhäntä)",1191,486,427,59,705,251,103,325,26
"93100 Pudasjärvi Keskus  (Pudasjärvi)",5117,1944,1652,292,3173,855,411,1747,160
"93140 Kipinä  (Pudasjärvi)",486,188,151,37,298,104,30,145,19
"93160 Hetejärvi  (Pudasjärvi)",277,96,75,21,181,63,15,88,15
"93170 Yli-Kollaja  (Pudasjärvi)",117,39,38,1,78,21,15,37,5
"93180 Ikosenniemi  (Pudasjärvi)",31,9,..,..,22,..,..,..,..
"93187 Ala-Siurua  (Pudasjärvi)",154,61,49,12,93,21,12,52,8
"93190 Yli-Siurua-Ikosenniemi  (Pudasjärvi)",136,47,36,11,89,15,8,58,8
"93195 Kokkokylä  (Pudasjärvi)",70,29,..,..,41,6,1,27,7
"93220 Livo  (Pudasjärvi)",117,44,36,8,73,23,7,41,2
"93225 Pärjänsuo  (Pudasjärvi)",259,89,69,20,170,60,25,78,7
"93240 Rytinki  (Pudasjärvi)",132,38,28,10,94,11,7,70,6
"93250 Sarajärvi  (Pudasjärvi)",283,84,60,24,199,39,23,125,12
"93270 Sotkajärvi  (Pudasjärvi)",497,229,195,34,268,71,45,140,12
"93277 Iinattijärvi  (Pudasjärvi)",156,73,53,20,83,15,11,52,5
"93280 Syöte  (Pudasjärvi)",278,112,96,16,166,50,17,87,12
"93290 Pintamo  (Pudasjärvi)",91,40,32,8,51,12,7,28,4
"93350 Jaurakkajärvi  (Pudasjärvi)",154,47,37,10,107,27,6,67,7
"93390 Puhoskylä  (Pudasjärvi)",230,89,67,22,141,19,19,97,6
"93400 Taivalkoski Keskus  (Taivalkoski)",3294,1306,1101,205,1988,544,276,1072,96
"93420 Jurmu  (Taivalkoski)",246,108,87,21,138,28,21,83,6
"93440 Loukusa  (Taivalkoski)",62,24,..,..,38,7,4,25,2
"93470 Inget  (Taivalkoski)",136,54,49,5,82,18,11,47,6
"93540 Tyrövaara  (Taivalkoski)",346,134,106,28,212,85,29,89,9
"93590 Vanhala  (Taivalkoski)",221,103,75,28,118,24,17,68,9
"93600 Kuusamo Keskus  (Kuusamo)",10921,4732,4166,566,6189,1735,906,3202,346
"93630 Kuoliovaara  (Kuusamo)",183,73,61,12,110,33,13,58,6
"93680 Vasaraperä  (Kuusamo)",150,54,48,6,96,23,16,53,4
"93730 Poussu  (Kuusamo)",48,16,..,..,32,6,5,19,2
"93760 Kemilä-Murtovaara-Teeriranta  (Kuusamo)",35,9,..,..,26,..,..,..,..
"93780 Teeriranta  (Kuusamo)",26,16,..,..,10,..,..,..,..
"93820 Aikkila-Rukatunturi  (Kuusamo)",142,78,64,14,64,16,13,32,3
"93825 Rukatunturi  (Kuusamo)",243,151,140,11,92,47,17,22,6
"93840 Patoniemi  (Kuusamo)",21,6,..,..,15,..,..,..,..
"93850 Käylä-Patoniemi  (Kuusamo)",251,97,73,24,154,48,7,85,14
"93920 Määttälänvaara  (Kuusamo)",153,58,49,9,95,47,15,29,4
"93940 Vuotunki  (Kuusamo)",98,37,30,7,61,19,9,29,4
"93990 Kärpänkylä  (Kuusamo)",16,5,..,..,11,..,..,..,..
"93999 Kuusamo  (Kuusamo)",3850,1718,1491,227,2132,621,238,1134,139
"94100 Kemi Keskus  (Kemi)",6546,2494,1998,496,4052,601,652,2545,254
"94200 Torvinen-Vainio  (Kemi)",2669,1088,895,193,1581,431,206,846,98
"94300 Pajusaari  (Kemi)",324,156,131,25,168,60,18,78,12
"94400 Keminmaa Keskus  (Keminmaa)",2872,1220,1066,154,1652,448,217,909,78
"94430 Kaakamo  (Tornio)",1022,468,421,47,554,227,65,233,29
"94450 Lassila-Jokisuu  (Keminmaa)",2407,1238,1117,121,1169,595,200,323,51
"94460 Ruottala  (Tornio)",195,83,73,10,112,24,13,73,2
"94500 Lautiosaari  (Keminmaa)",2177,978,832,146,1199,351,161,618,69
"94600 Ristikangas-Kivikko  (Kemi)",2809,1291,1147,144,1518,572,222,640,84
"94700 Takajärvi-Haukkari  (Kemi)",6311,2812,2347,465,3499,1099,562,1623,215
"94720 Peurasaari  (Kemi)",1071,589,518,71,482,147,74,236,25
"94800 Veitsiluoto  (Kemi)",.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola  (Kemi)",1922,735,589,146,1187,239,121,745,82
"94900 Ajos  (Kemi)",369,168,144,24,201,72,21,101,7
"95100 Kuivaniemi Keskus  (Ii)",1046,420,338,82,626,146,78,371,31
"95110 Kuivaniemi kk  (Ii)",320,131,101,30,189,47,30,106,6
"95130 Hyryoja  (Ii)",171,63,45,18,108,39,13,53,3
"95160 Oijärvi-Lamminperä  (Ii)",230,94,64,30,136,17,8,102,9
"95200 Simo Keskus  (Simo)",1414,556,473,83,858,224,81,511,42
"95210 Filpus  (Simo)",262,109,97,12,153,41,23,80,9
"95220 Simoniemi  (Simo)",315,134,117,17,181,62,16,91,12
"95225 Viantie  (Simo)",239,90,72,18,149,37,22,87,3
"95230 Maksniemi  (Simo)",863,346,304,42,517,169,78,244,26
"95255 Alaniemi  (Simo)",91,34,29,5,57,12,2,41,2
"95260 Tainionjoki  (Simo)",57,20,..,..,37,5,4,24,4
"95270 Yli-Kärppä-Tainionjoki  (Simo)",152,64,53,11,88,23,5,55,5
"95300 Tervola Keskus  (Tervola)",1934,769,662,107,1165,299,138,671,57
"95310 Liedakkala  (Keminmaa)",459,217,196,21,242,82,45,107,8
"95315 Törmä  (Keminmaa)",217,99,83,16,118,31,17,66,4
"95325 Paakkola  (Tervola)",179,70,59,11,109,29,20,54,6
"95330 Tervola  (Tervola)",534,221,186,35,313,81,38,176,18
"95340 Loue  (Tervola)",287,121,112,9,166,42,23,96,5
"95350 Peura  (Tervola)",22,8,..,..,14,..,..,..,..
"95355 Koivu-Peura  (Tervola)",295,103,82,21,192,39,17,122,14
"95365 Maula  (Keminmaa)",279,121,112,9,158,42,18,88,10
"95370 Itäkoski  (Keminmaa)",206,89,80,9,117,27,10,76,4
"95375 Yli-Paakkola  (Tervola)",108,40,37,3,68,21,10,35,2
"95400 Tornio Keskus  (Tornio)",2699,977,807,170,1722,169,345,1112,96
"95410 Kiviranta  (Tornio)",3173,1461,1243,218,1712,577,271,744,120
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",3954,1850,1510,340,2104,661,374,877,192
"95430 Suensaari  (Tornio)",1269,575,458,117,694,189,126,324,55
"95440 Kyläjoki  (Tornio)",956,421,376,45,535,216,73,219,27
"95450 Kirkonmäki  (Tornio)",3560,1815,1656,159,1745,881,337,416,111
"95460 Kantojärvi  (Tornio)",1086,489,429,60,597,270,93,210,24
"95470 Pirkkiö-Röyttä  (Tornio)",977,495,441,54,482,184,80,189,29
"95490 Terästehtaanalue  (Tornio)",.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka  (Tornio)",1106,530,475,55,576,212,80,250,34
"95520 Kukkola  (Tornio)",343,160,138,22,183,40,21,115,7
"95530 Karunki  (Tornio)",812,321,275,46,491,183,69,215,24
"95540 Korpikylä  (Tornio)",77,29,..,..,48,4,5,38,1
"95560 Aapajoki  (Tornio)",222,88,79,9,134,49,19,58,8
"95590 Arpela  (Tornio)",889,414,369,45,475,165,56,231,23
"95600 Ylitornio Keskus  (Ylitornio)",2243,936,811,125,1307,266,187,774,80
"95610 Kainuunkylä  (Ylitornio)",249,112,100,12,137,18,20,93,6
"95615 Pekanpää  (Ylitornio)",116,47,43,4,69,14,8,42,5
"95620 Aavasaksa  (Ylitornio)",474,201,173,28,273,63,41,157,12
"95630 Kuivakangas  (Ylitornio)",147,70,64,6,77,23,13,38,3
"95635 Kaulinranta  (Ylitornio)",242,84,71,13,158,31,14,106,7
"95640 Juoksenki  (Pello)",232,78,62,16,154,14,13,115,12
"95645 Turtola  (Pello)",269,112,91,21,157,35,15,96,11
"95655 Etelä-Portimojärvi  (Ylitornio)",133,49,40,9,84,23,11,41,9
"95660 Kantomaanpää  (Ylitornio)",195,66,52,14,129,17,12,94,6
"95670 Pessalompolo  (Ylitornio)",130,33,29,4,97,9,5,78,5
"95675 Meltosjärvi  (Ylitornio)",138,27,..,..,111,11,5,89,6
"95680 Lohijärvi  (Ylitornio)",60,16,..,..,44,2,2,39,1
"95690 Mellakoski  (Ylitornio)",199,78,66,12,121,25,12,79,5
"95700 Pello Keskus  (Pello)",2404,997,847,150,1407,237,159,944,67
"95710 Naamijoki  (Pello)",51,26,..,..,25,..,..,..,..
"95720 Jarhoinen  (Pello)",35,14,..,..,21,..,..,..,..
"95750 Orajärvi  (Pello)",126,43,40,3,83,16,3,61,3
"95760 Konttajärvi  (Pello)",113,36,33,3,77,12,6,55,4
"95770 Lankojärvi  (Pello)",199,69,62,7,130,23,4,95,8
"95780 Sirkkakoski  (Pello)",127,61,42,19,66,5,12,48,1
"95790 Lampsijärvi  (Pello)",98,37,31,6,61,11,6,41,3
"95800 Sieppijärvi-Taapajärvi  (Kolari)",507,211,167,44,296,52,31,198,15
"95830 Vaattojärvi  (Kolari)",178,79,69,10,99,24,12,58,5
"95840 Venejärvenkylä  (Kolari)",72,29,..,..,43,7,1,34,1
"95850 Ruokojärvi  (Kolari)",33,18,..,..,15,..,..,..,..
"95860 Pasmajärvi  (Kolari)",44,24,..,..,20,..,..,..,..
"95900 Kolari Keskus  (Kolari)",1869,839,710,129,1030,223,156,597,54
"95920 Saaripudas  (Kolari)",171,75,63,12,96,18,12,61,5
"95930 Äkäsjoensuu  (Kolari)",131,62,54,8,69,9,15,42,3
"95940 Tapojärvi  (Muonio)",55,23,..,..,32,6,2,22,2
"95950 Kihlanki-Tapojärvi  (Muonio)",46,22,..,..,24,..,..,..,..
"95970 Äkäslompolo  (Kolari)",561,324,291,33,237,98,39,81,19
"95980 Ylläsjärvi  (Kolari)",244,156,142,14,88,51,8,21,8
"95990 Kurtakko  (Kolari)",80,38,33,5,42,9,8,25,0
"96100 Rovaniemi Keskus  (Rovaniemi)",9292,4425,3782,643,4867,936,1004,2655,272
"96190 Lapinrinne-Ahokangas  (Rovaniemi)",3822,1989,1782,207,1833,998,316,430,89
"96200 Sahanperä-Ratantaus  (Rovaniemi)",4852,2348,2017,331,2504,444,513,1388,159
"96300 Niemelänkangas-Korvanniemi  (Rovaniemi)",5450,2717,2393,324,2733,697,991,853,192
"96320 Teollisuuskylä  (Rovaniemi)",35,21,..,..,14,..,..,..,..
"96400 Pullinranta-Kiiruna  (Rovaniemi)",3586,1731,1548,183,1855,525,469,731,130
"96440 Ounasrinne  (Rovaniemi)",3255,1583,1266,317,1672,678,329,527,138
"96460 Pöykkölä  (Rovaniemi)",2552,1389,1279,110,1163,619,225,263,56
"96500 Korkalovaara  (Rovaniemi)",5754,2780,2325,455,2974,964,490,1323,197
"96600 Koskenkylä  (Rovaniemi)",1280,614,568,46,666,304,123,207,32
"96700 Niskanperä  (Rovaniemi)",813,404,367,37,409,221,74,93,21
"96800 Ylikylä-Patosaari  (Rovaniemi)",1590,782,691,91,808,401,132,219,56
"96900 Saarenkylä  (Rovaniemi)",7246,3459,3155,304,3787,1639,527,1456,165
"96910 Syväsenvaara  (Rovaniemi)",2922,1470,1311,159,1452,524,211,645,72
"96930 Napapiiri Rovaniemi  (Rovaniemi)",65,32,27,5,33,19,5,5,4
"96960 Someroharju  (Rovaniemi)",121,78,67,11,43,23,10,6,4
"97110 Rautionsaari  (Rovaniemi)",549,210,188,22,339,127,52,148,12
"97130 Hirvas  (Rovaniemi)",783,412,348,64,371,178,47,125,21
"97140 Muurola  (Rovaniemi)",1267,507,388,119,760,225,91,402,42
"97145 Totonvaara  (Rovaniemi)",12,0,0,0,12,..,..,..,..
"97160 Petäjäinen  (Rovaniemi)",103,52,44,8,51,10,0,37,4
"97170 Jaatila  (Rovaniemi)",163,70,60,10,93,23,15,50,5
"97220 Sinettä  (Rovaniemi)",846,376,326,50,470,200,82,160,28
"97240 Sonka  (Rovaniemi)",311,120,92,28,191,32,9,147,3
"97250 Raanujärvi  (Ylitornio)",218,78,65,13,140,23,19,90,8
"97280 Tapio  (Rovaniemi)",331,139,124,15,192,35,17,135,5
"97290 Marraskoski  (Rovaniemi)",103,46,37,9,57,15,5,35,2
"97310 Patokoski  (Rovaniemi)",152,63,50,13,89,13,6,61,9
"97320 Marrasjärvi  (Rovaniemi)",73,25,..,..,48,1,3,40,4
"97330 Rattosjärvi  (Pello)",57,23,..,..,34,2,0,31,1
"97335 Ruuhivaara  (Pello)",84,31,28,3,53,2,10,36,5
"97340 Meltaus-Jääskö-Perttaus  (Rovaniemi)",330,112,87,25,218,30,12,170,6
"97370 Unarin-Luusua  (Sodankylä)",54,21,..,..,33,3,4,23,3
"97380 Kukasranta  (Sodankylä)",32,8,..,..,24,..,..,..,..
"97390 Kierinki  (Sodankylä)",143,45,37,8,98,13,9,64,12
"97420 Lohiniva  (Kittilä)",451,191,152,39,260,46,21,180,13
"97430 Taapajärvi  (Kolari)",4,1,..,..,3,..,..,..,..
"97470 Alakylä-Sailehto  (Kittilä)",150,57,47,10,93,18,10,60,5
"97510 Vikajärvi  (Rovaniemi)",196,98,74,24,98,24,9,59,6
"97520 Nampa  (Rovaniemi)",51,21,..,..,30,5,2,23,0
"97530 Nampa-Yli-Nampa  (Rovaniemi)",92,40,29,11,52,7,1,44,0
"97540 Tiainen  (Rovaniemi)",88,36,26,10,52,10,0,39,3
"97580 Misi  (Rovaniemi)",82,37,24,13,45,5,2,34,4
"97590 Raajärvi  (Kemijärvi)",8,5,..,..,3,..,..,..,..
"97610 Oikarainen  (Rovaniemi)",487,231,206,25,256,89,37,117,13
"97615 Tennirova  (Rovaniemi)",30,15,..,..,15,..,..,..,..
"97620 Viiri-Tennirova  (Rovaniemi)",84,39,30,9,45,8,2,34,1
"97625 Vanttauskoski  (Rovaniemi)",341,125,92,33,216,47,19,141,9
"97630 Pekkala  (Rovaniemi)",106,41,34,7,65,10,3,43,9
"97635 Juuniemi  (Rovaniemi)",85,42,33,9,43,4,2,35,2
"97645 Juujärvi  (Kemijärvi)",116,35,31,4,81,3,2,74,2
"97650 Juotas  (Rovaniemi)",150,64,51,13,86,17,9,58,2
"97655 Autti  (Rovaniemi)",169,59,50,9,110,12,11,77,10
"97665 Pohjasperä  (Ranua)",189,76,62,14,113,17,6,82,8
"97670 Kivitaipale  (Rovaniemi)",267,126,102,24,141,46,20,70,5
"97675 Narkaus-Kämät  (Rovaniemi)",147,76,64,12,71,12,12,44,3
"97680 Saari-Kämä  (Rovaniemi)",87,40,28,12,47,23,8,12,4
"97685 Siika-Kämä  (Rovaniemi)",45,17,..,..,28,..,..,..,..
"97690 Sulaoja  (Rovaniemi)",133,62,51,11,71,30,8,28,5
"97700 Ranua Keskus  (Ranua)",3223,1226,1051,175,1997,691,278,922,106
"97715 Raiskio  (Ranua)",197,83,61,22,114,10,9,84,11
"97720 Yli-Simo-Raiskio  (Ranua)",92,39,27,12,53,9,2,38,4
"97760 Saariharju  (Ranua)",161,67,56,11,94,30,15,40,9
"97765 Kuha-Impiö-Itäranua  (Ranua)",119,35,32,3,84,35,9,31,9
"97770 Petäjäjärvi  (Ranua)",21,9,..,..,12,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi  (Ranua)",97,27,..,..,70,24,10,32,4
"97785 Kelankylä  (Ranua)",78,35,29,6,43,9,9,24,1
"97810 Suorsa  (Posio)",22,6,..,..,16,..,..,..,..
"97815 Pernu-Suorsa  (Posio)",70,23,..,..,47,16,6,22,3
"97820 Perä-Posio  (Posio)",116,33,24,9,83,9,7,67,0
"97840 Lehtiniemi  (Posio)",113,51,44,7,62,16,9,32,5
"97850 Ristilä  (Posio)",93,39,21,18,54,4,1,47,2
"97870 Jumisko  (Posio)",49,13,..,..,36,3,0,32,1
"97880 Nolimo-Jumisko  (Posio)",53,24,..,..,29,..,..,..,..
"97890 Karjalaisenniemi  (Posio)",255,132,118,14,123,32,16,72,3
"97895 Mourujärvi  (Posio)",102,45,36,9,57,7,8,39,3
"97900 Posio Keskus  (Posio)",2020,829,674,155,1191,222,109,816,44
"97920 Suonnankylä  (Posio)",99,41,32,9,58,12,9,32,5
"97925 Tolva  (Posio)",80,29,..,..,51,4,8,37,2
"97940 Lohiranta  (Posio)",94,43,36,7,51,10,9,32,0
"97950 Säikkä  (Posio)",23,6,..,..,17,..,..,..,..
"97960 Kuloharju-Säikkä  (Posio)",102,39,29,10,63,7,6,47,3
"97965 Kynsilä  (Posio)",104,44,37,7,60,8,5,46,1
"97970 Sirniö  (Posio)",82,29,..,..,53,7,4,40,2
"97980 Anetjärvi  (Posio)",149,67,53,14,82,14,14,48,6
"97999 Köngäs  (Kittilä)",.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus  (Kemijärvi)",2765,1046,863,183,1719,263,145,1246,65
"98120 Särkikangas  (Kemijärvi)",1881,759,569,190,1122,174,157,724,67
"98230 Luusua-Karsimus  (Kemijärvi)",218,82,61,21,136,9,11,108,8
"98310 Karvakko  (Kemijärvi)",578,248,200,48,330,71,35,208,16
"98350 Tapionniemi  (Kemijärvi)",148,58,47,11,90,9,7,69,5
"98360 Vuostimo  (Kemijärvi)",153,57,36,21,96,17,7,71,1
"98400 Isokylä-Ryti-Lehtola  (Kemijärvi)",653,310,254,56,343,83,48,192,20
"98420 Ryti-Lehtola  (Kemijärvi)",137,67,42,25,70,12,8,48,2
"98440 Kallaanvaara  (Kemijärvi)",801,347,280,67,454,127,53,256,18
"98450 Kostamo  (Kemijärvi)",293,128,93,35,165,31,24,100,10
"98500 Pelkosenniemi Keskus  (Pelkosenniemi)",522,211,164,47,311,46,23,228,14
"98510 Saunavaara  (Pelkosenniemi)",52,18,..,..,34,2,2,28,2
"98530 Pyhätunturi  (Pelkosenniemi)",211,130,115,15,81,15,9,49,8
"98550 Suvanto  (Pelkosenniemi)",31,11,..,..,20,..,..,..,..
"98560 Kairala-Luiro  (Pelkosenniemi)",87,37,30,7,50,4,2,39,5
"98570 Aapajärvi  (Pelkosenniemi)",41,15,..,..,26,..,..,..,..
"98580 Luiro  (Pelkosenniemi)",39,15,..,..,24,..,..,..,..
"98600 Kursu  (Salla)",282,113,85,28,169,18,9,130,12
"98620 Pahkakumpu  (Salla)",74,30,21,9,44,8,5,30,1
"98630 Ahvenselkä  (Salla)",82,38,25,13,44,12,7,22,3
"98660 Salmivaara  (Salla)",148,71,52,19,77,14,7,53,3
"98710 Joutsijärvi  (Kemijärvi)",122,53,45,8,69,9,7,47,6
"98720 Suomutunturi  (Kemijärvi)",111,45,31,14,66,6,3,44,13
"98760 Hirvasvaara-Paloperä  (Salla)",77,32,16,16,45,1,5,38,1
"98770 Aholanvaara  (Salla)",47,7,..,..,40,1,0,38,1
"98780 Maaninkavaara  (Posio)",90,45,35,10,45,13,8,23,1
"98790 Paloperä  (Salla)",44,19,..,..,25,..,..,..,..
"98800 Savukoski Keskus-Värriö  (Savukoski)",573,251,204,47,322,70,23,217,12
"98810 Lunkkaus  (Savukoski)",41,19,..,..,22,..,..,..,..
"98820 Värriö  (Savukoski)",54,29,..,..,25,..,..,..,..
"98830 Martti-Ruuvaoja  (Savukoski)",173,98,70,28,75,17,9,46,3
"98840 Ruuvaoja  (Savukoski)",12,5,..,..,7,..,..,..,..
"98850 Kuosku  (Savukoski)",136,66,56,10,70,25,9,34,2
"98900 Salla Keskus  (Salla)",2331,964,767,197,1367,229,149,930,59
"98920 Kelloselkä  (Salla)",165,57,45,12,108,20,10,74,4
"98930 Kotalankylä  (Salla)",115,37,31,6,78,12,2,58,6
"98950 Saija  (Salla)",162,68,59,9,94,17,12,64,1
"98960 Naruska  (Salla)",57,19,..,..,38,10,8,18,2
"98970 Onkamojärvi  (Salla)",79,33,26,7,46,3,7,31,5
"98980 Kallunki-Niemelä  (Salla)",40,17,..,..,23,..,..,..,..
"98995 Hautajärvi  (Salla)",280,117,81,36,163,24,28,107,4
"99100 Kittilä Keskus  (Kittilä)",2858,1336,1221,115,1522,510,210,732,70
"99110 Kaukonen  (Kittilä)",322,150,133,17,172,47,21,98,6
"99120 Kallo  (Kittilä)",138,57,49,8,81,13,6,59,3
"99130 Sirkka-Rauhala  (Kittilä)",1336,868,819,49,468,219,86,122,41
"99135 Rauhala  (Kittilä)",22,8,..,..,14,..,..,..,..
"99140 Köngäs-Hanhivaara  (Kittilä)",223,125,114,11,98,32,8,46,12
"99150 Tepasto  (Kittilä)",105,52,46,6,53,13,4,33,3
"99160 Lompolo-Pulju  (Kittilä)",67,26,..,..,41,6,1,33,1
"99170 Pulju  (Kittilä)",26,10,..,..,16,..,..,..,..
"99180 Rautusjärvi  (Kittilä)",63,22,..,..,41,5,2,31,3
"99190 Hanhimaa  (Kittilä)",45,18,..,..,27,..,..,..,..
"99195 Pokka  (Kittilä)",9,4,..,..,5,..,..,..,..
"99230 Jeesiöjärvi  (Kittilä)",42,22,..,..,20,..,..,..,..
"99240 Kuivasalmi  (Kittilä)",30,10,..,..,20,..,..,..,..
"99250 Kiistala-Jeesiöjärvi  (Kittilä)",83,28,..,..,55,8,9,36,2
"99270 Hormakumpu  (Kittilä)",36,13,..,..,23,..,..,..,..
"99280 Tepsa  (Kittilä)",83,36,35,1,47,12,4,29,2
"99290 Kelontekemä  (Kittilä)",95,43,36,7,52,9,10,31,2
"99300 Muonio Keskus  (Muonio)",1902,843,794,49,1059,337,136,520,66
"99310 Yli-Muonio  (Muonio)",163,75,68,7,88,17,14,53,4
"99320 Kätkäsuvanto  (Muonio)",118,59,56,3,59,12,6,37,4
"99330 Pallastunturi  (Muonio)",.,.,.,.,.,.,.,.,.
"99340 Raattama-Pallastunturi  (Kittilä)",146,76,62,14,70,18,6,40,6
"99360 Kangosjärvi  (Muonio)",126,59,51,8,67,19,10,29,9
"99400 Enontekiö Keskus  (Enontekiö)",702,338,299,39,364,93,45,203,23
"99410 Vuontisjärvi  (Enontekiö)",110,56,45,11,54,13,5,33,3
"99420 Peltovuoma  (Enontekiö)",179,85,60,25,94,27,14,50,3
"99430 Nunnanen  (Enontekiö)",82,34,23,11,48,3,5,35,5
"99440 Leppäjärvi  (Enontekiö)",147,70,53,17,77,17,8,46,6
