"Postal code area","Aged 18 or over, total, 2012 (KO)","Basic level studies, 2012 (KO)","With education, total, 2012 (KO)","Matriculation examination, 2012 (KO)","Vocational diploma, 2012 (KO)","Academic degree - Lower level university degree, 2012 (KO)","Academic degree - Higher level university degree, 2012 (KO)"
"80140 Noljakka  (Joensuu)",6230,1154,5076,635,2846,734,861
"80160 Rantakylä-Latola  (Joensuu)",8355,2134,6221,650,4269,764,538
"80170 Utra  (Joensuu)",2983,621,2362,146,1617,363,236
"80200 Niinivaara  (Joensuu)",3652,757,2895,514,1530,438,413
"80210 Sairaala-alue  (Joensuu)",.,.,.,.,.,.,.
"80220 Penttilä  (Joensuu)",2332,429,1903,397,932,289,285
"80230 Hukanhauta  (Joensuu)",3878,779,3099,246,1909,516,428
"80260 Kettuvaara  (Joensuu)",3769,780,2989,245,2025,385,334
"80330 Reijola  (Joensuu)",1750,316,1434,58,1004,237,135
"80400 Ylämylly  (Liperi)",3814,674,3140,124,2256,486,274
"80510 Onttola-Kunnasniemi  (Kontiolahti)",859,145,714,30,495,102,87
"80710 Lehmo  (Kontiolahti)",3686,633,3053,164,1987,568,334
"80770 Kontiolahti as  (Kontiolahti)",466,93,373,16,268,51,38
"80780 Kontioniemi  (Kontiolahti)",248,36,212,5,128,52,27
"80790 Kontioranta-Kontioniemi  (Kontiolahti)",64,15,49,3,38,4,4
"80850 Paihola  (Kontiolahti)",375,75,300,13,246,25,16
"80910 Kulho  (Kontiolahti)",1097,216,881,29,616,145,91
"81100 Kontiolahti  (Kontiolahti)",2227,592,1635,67,1192,215,161
"81120 Katajaranta  (Kontiolahti)",325,98,227,7,176,24,20
"81160 Romppala-Riihikangas  (Kontiolahti)",210,71,139,6,120,7,6
"81200 Eno Keskus  (Joensuu)",2470,915,1555,61,1287,135,72
"81210 Louhioja  (Joensuu)",199,60,139,6,115,14,4
"81220 Jakokoski  (Kontiolahti)",509,92,417,16,310,70,21
"81230 Mönni  (Kontiolahti)",135,36,99,6,73,10,10
"81235 Lehtoi  (Kontiolahti)",192,43,149,6,107,19,17
"81260 Ahveninen  (Joensuu)",140,39,101,4,81,9,7
"81270 Paukkaja  (Joensuu)",100,43,57,3,46,4,4
"81280 Uimaharju  (Joensuu)",1575,659,916,34,783,73,26
"81290 Ukkola  (Joensuu)",234,104,130,2,119,5,4
"81295 Haapalahti  (Joensuu)",130,48,82,0,71,8,3
"81320 Kuismavaara  (Joensuu)",38,13,25,0,22,2,1
"81330 Luhtapohja  (Joensuu)",88,40,48,3,37,6,2
"81350 Tokrajärvi  (Ilomantsi)",133,66,67,4,60,3,0
"81360 Sarvinki  (Joensuu)",108,52,56,2,46,7,1
"81390 Revonkylä  (Joensuu)",76,30,46,2,38,5,1
"81420 Tyrjänsaari  (Ilomantsi)",79,36,43,1,37,3,2
"81430 Kivilahti  (Ilomantsi)",88,44,44,0,41,3,0
"81450 Huhus-Käenkoski  (Ilomantsi)",98,53,45,0,40,3,2
"81460 Käenkoski  (Ilomantsi)",29,..,..,..,..,..,..
"81470 Naarva  (Ilomantsi)",58,29,29,0,27,0,2
"81560 Vuonisjärvi  (Lieksa)",169,70,99,4,88,7,0
"81570 Kelvä  (Lieksa)",91,33,58,1,50,5,2
"81590 Vuonislahti  (Lieksa)",143,47,96,3,85,4,4
"81650 Hattuvaara  (Lieksa)",148,69,79,5,67,5,2
"81660 Lehmikylä  (Lieksa)",10,..,..,..,..,..,..
"81700 Lieksa Keskus  (Lieksa)",5083,1976,3107,105,2559,287,156
"81720 Mähkö-Timitra  (Lieksa)",2564,931,1633,71,1311,158,93
"81750 Pankakoski  (Lieksa)",822,346,476,9,426,29,12
"81810 Jamali  (Lieksa)",282,92,190,5,173,10,2
"81820 Kylänlahti  (Lieksa)",303,117,186,12,150,12,12
"81850 Mätäsvaara  (Lieksa)",152,72,80,4,70,3,3
"81860 Viekijärvi  (Lieksa)",347,149,198,4,186,5,3
"81950 Pankajärvi  (Lieksa)",78,24,54,0,49,3,2
"81970 Jongunjoki-Pankajärvi  (Lieksa)",177,85,92,0,81,6,5
"82110 Heinävaara  (Joensuu)",770,173,597,25,462,73,37
"82120 Keskijärvi  (Joensuu)",187,53,134,4,103,19,8
"82140 Kiihtelysvaara Keskus  (Joensuu)",826,311,515,18,429,48,20
"82160 Oskola  (Joensuu)",54,28,26,0,18,5,3
"82170 Uskali  (Joensuu)",52,18,34,2,31,1,0
"82180 Huhtilampi  (Joensuu)",76,25,51,1,40,5,5
"82200 Hammaslahti  (Joensuu)",2463,671,1792,73,1435,184,100
"82210 Suhmura  (Joensuu)",418,133,285,10,230,27,18
"82220 Niittylahti  (Joensuu)",1295,216,1079,47,749,179,104
"82290 Nieminen  (Rääkkylä)",362,117,245,9,201,21,14
"82300 Rääkkylä Keskus  (Rääkkylä)",911,382,529,15,456,39,19
"82310 Oravisalo-Varpasalo  (Rääkkylä)",254,87,167,11,132,14,10
"82335 Rasivaara  (Rääkkylä)",577,208,369,15,316,19,19
"82350 Tikkala  (Tohmajärvi)",278,66,212,10,155,25,22
"82360 Onkamo  (Tohmajärvi)",340,106,234,4,194,22,14
"82380 Tolosenmäki  (Kitee)",400,136,264,9,223,28,4
"82395 Haarajärvi  (Kitee)",137,47,90,2,73,12,3
"82430 Puhos-Leinovaara  (Kitee)",774,242,532,24,429,57,22
"82460 Hummovaara  (Kitee)",101,43,58,1,49,6,2
"82490 Heinoniemi  (Kitee)",121,41,80,1,73,5,1
"82500 Kitee Keskus  (Kitee)",5327,1766,3561,141,2871,321,228
"82510 Kiteenlahti  (Kitee)",223,58,165,10,131,17,7
"82580 Juurikka  (Kitee)",344,116,228,9,192,15,12
"82590 Närsäkkälä  (Kitee)",115,54,61,0,56,2,3
"82600 Tohmajärvi Keskus  (Tohmajärvi)",2522,967,1555,70,1278,128,79
"82655 Värtsilä Keskus  (Tohmajärvi)",300,116,184,10,148,19,7
"82660 Uusi-Värtsilä  (Tohmajärvi)",184,70,114,5,98,8,3
"82670 Kaurila  (Tohmajärvi)",95,37,58,2,54,1,1
"82675 Niirala-Jänisjoki  (Tohmajärvi)",101,39,62,2,50,7,3
"82685 Littilä  (Tohmajärvi)",168,46,122,8,99,10,5
"82710 Kovero  (Joensuu)",400,149,251,8,206,23,14
"82730 Tuupovaara Keskus-Pirttiaho  (Joensuu)",723,326,397,18,338,27,14
"82750 Öllölä  (Joensuu)",109,62,47,0,45,1,1
"82760 Hoilola  (Joensuu)",98,29,69,3,59,2,5
"82770 Kaustajärvi  (Tohmajärvi)",32,12,20,1,16,2,1
"82815 Marjovaara  (Joensuu)",139,56,83,5,70,5,3
"82820 Maukkula  (Ilomantsi)",231,92,139,2,121,11,5
"82830 Haukivaara  (Ilomantsi)",86,39,47,0,45,1,1
"82840 Pirttiaho  (Joensuu)",34,15,19,2,13,4,0
"82850 Kinnasniemi  (Joensuu)",64,22,42,1,37,3,1
"82865 Kokinvaara-Mannervaara  (Joensuu)",38,18,20,0,19,1,0
"82870 Luutalahti  (Joensuu)",36,15,21,0,20,0,1
"82880 Mannervaara  (Joensuu)",24,..,..,..,..,..,..
"82900 Ilomantsi Keskus  (Ilomantsi)",3488,1385,2103,63,1760,170,110
"82915 Sonkaja  (Ilomantsi)",185,68,117,4,91,16,6
"82960 Lehtovaara-Kuikkalampi  (Ilomantsi)",127,53,74,4,68,2,0
"82967 Hattu  (Ilomantsi)",88,52,36,3,33,0,0
"82980 Möhkö  (Ilomantsi)",76,31,45,0,42,0,3
"83100 Liperi Keskus  (Liperi)",2184,750,1434,60,1125,139,110
"83130 Salokylä  (Liperi)",281,70,211,13,158,26,14
"83140 Puromäki  (Liperi)",98,21,77,6,62,9,0
"83150 Roukalahti  (Liperi)",191,61,130,3,102,15,10
"83160 Tutjunniemi  (Liperi)",133,49,84,4,73,5,2
"83320 Risti-Juojärvi  (Liperi)",67,24,43,0,38,4,1
"83330 Kaatamo  (Liperi)",198,72,126,4,104,15,3
"83340 Kaarnalampi  (Liperi)",72,22,50,1,47,2,0
"83400 Viinijärvi  (Liperi)",1274,435,839,35,679,68,57
"83430 Käsämä  (Liperi)",452,80,372,8,284,52,28
"83450 Vaivio  (Liperi)",263,59,204,8,163,23,10
"83460 Harinjärvi  (Liperi)",227,43,184,11,137,24,12
"83480 Ahonkylä  (Liperi)",176,50,126,5,95,15,11
"83500 Outokumpu Keskus  (Outokumpu)",5269,1719,3550,160,2909,318,163
"83550 Kokonvaara  (Outokumpu)",135,36,99,1,87,9,2
"83630 Kuusjärvi  (Outokumpu)",369,114,255,5,217,19,14
"83660 Varislahti  (Outokumpu)",229,79,150,6,121,17,6
"83700 Polvijärvi Keskus  (Polvijärvi)",2212,852,1360,70,1138,99,53
"83720 Kuorevaara  (Polvijärvi)",224,63,161,5,136,12,8
"83750 Sotkuma  (Polvijärvi)",378,77,301,9,242,32,18
"83760 Sola  (Polvijärvi)",70,23,47,0,41,5,1
"83780 Horsmanaho  (Polvijärvi)",198,62,136,7,117,10,2
"83825 Kinahmo  (Polvijärvi)",255,96,159,6,135,14,4
"83830 Hukkala  (Polvijärvi)",113,50,63,3,56,3,1
"83835 Ruvaslahti  (Polvijärvi)",192,68,124,6,103,6,9
"83840 Saarivaara  (Polvijärvi)",54,19,35,4,30,1,0
"83855 Martonvaara-Sammakkovaara  (Polvijärvi)",143,63,80,2,67,2,9
"83870 Polvela-Timovaara  (Juuka)",195,75,120,6,109,4,1
"83880 Kajoo  (Juuka)",168,71,97,4,83,7,3
"83900 Juuka Keskus  (Juuka)",3245,1334,1911,77,1595,154,85
"83910 Paalasmaa  (Juuka)",82,38,44,2,39,3,0
"83915 Vihtasuo  (Juuka)",7,..,..,..,..,..,..
"83940 Nunnanlahti  (Juuka)",303,125,178,7,149,12,10
"83950 Ahmovaara  (Juuka)",409,153,256,11,211,20,14
"83960 Koli  (Lieksa)",228,87,141,5,112,19,5
"83985 Tuopanjoki  (Juuka)",3,..,..,..,..,..,..
"84100 Ylivieska Keskus  (Ylivieska)",9674,2441,7233,544,5042,1151,496
"84460 Tuomiperä  (Ylivieska)",165,45,120,7,101,10,2
"84540 Vähäkangas  (Ylivieska)",383,86,297,15,243,25,14
"84650 Kantokylä  (Ylivieska)",171,65,106,0,98,7,1
"84770 Isokoski  (Ylivieska)",80,31,49,1,43,4,1
"84880 Raudaskylä  (Ylivieska)",487,123,364,19,287,41,17
"85100 Kalajoki Keskus  (Kalajoki)",5364,1533,3831,201,2932,461,237
"85120 Metsä  (Kalajoki)",191,70,121,5,109,4,3
"85140 Tynkä  (Kalajoki)",620,192,428,28,355,35,10
"85150 Typpö  (Kalajoki)",241,113,128,1,116,10,1
"85160 Rautio  (Kalajoki)",443,162,281,14,245,15,7
"85180 Rahja  (Kalajoki)",365,128,237,9,202,19,7
"85200 Alavieska Keskus  (Alavieska)",1635,545,1090,60,882,91,57
"85210 Kähtävä  (Alavieska)",205,59,146,11,110,18,7
"85230 Talus  (Alavieska)",212,84,128,3,117,7,1
"85310 Sievi Asemanseutu  (Sievi)",385,115,270,13,222,26,9
"85320 Markkula  (Sievi)",225,83,142,5,118,14,5
"85340 Jyrinki  (Sievi)",405,113,292,14,240,26,12
"85410 Sievi Keskus  (Sievi)",1464,523,941,56,742,89,54
"85430 Koivisto  (Sievi)",443,141,302,10,245,33,14
"85450 Joenkylä  (Sievi)",181,65,116,11,91,7,7
"85470 Kiiskilampi  (Sievi)",373,136,237,16,195,13,13
"85500 Nivala Keskus  (Nivala)",5421,1610,3811,150,3042,404,215
"85540 Mönkö  (Nivala)",376,102,274,13,235,22,4
"85560 Ainastalo  (Nivala)",352,94,258,6,233,14,5
"85580 Karvoskylä  (Nivala)",565,191,374,15,324,25,10
"85620 Sarja  (Nivala)",218,69,149,4,131,9,5
"85630 Sarjanahde  (Nivala)",341,99,242,5,208,18,11
"85640 Maliskylä  (Nivala)",429,141,288,15,239,26,8
"85660 Ruuskankylä  (Nivala)",133,48,85,2,74,6,3
"85710 Parkkila  (Haapajärvi)",293,139,154,6,137,7,4
"85730 Tulppo  (Haapajärvi)",113,51,62,1,43,14,4
"85800 Haapajärvi Keskus  (Haapajärvi)",4419,1568,2851,157,2170,337,187
"85820 Oksava  (Haapajärvi)",701,234,467,10,404,40,13
"85840 Kuona  (Haapajärvi)",211,83,128,9,111,6,2
"85900 Reisjärvi Keskus  (Reisjärvi)",1585,598,987,55,767,106,59
"85930 Kangaskylä-Tolpankangas  (Reisjärvi)",149,63,86,3,73,5,5
"85940 Räisälänmäki  (Reisjärvi)",193,70,123,5,102,10,6
"85980 Köyhänperä  (Reisjärvi)",281,123,158,15,124,14,5
"86100 Pyhäjoki Keskus  (Pyhäjoki)",1545,478,1067,51,822,137,57
"86110 Parhalahti  (Pyhäjoki)",295,81,214,12,172,28,2
"86160 Pirttikoski  (Pyhäjoki)",269,104,165,12,132,16,5
"86170 Yppäri  (Pyhäjoki)",421,123,298,15,254,19,10
"86210 Petäjäskoski  (Oulainen)",123,36,87,1,77,5,4
"86220 Merijärvi Keskus  (Merijärvi)",593,236,357,17,299,27,14
"86230 Ylipää  (Merijärvi)",128,59,69,0,64,4,1
"86240 Pyhänkoski  (Merijärvi)",164,51,113,6,91,14,2
"86300 Oulainen Keskus  (Oulainen)",5338,1648,3690,142,2946,394,208
"86350 Kilpua  (Oulainen)",113,42,71,3,55,7,6
"86360 Ilveskorpi  (Raahe)",188,59,129,5,115,6,3
"86400 Vihanti Keskus  (Raahe)",1419,523,896,29,768,72,27
"86440 Lampinsaari  (Raahe)",239,82,157,4,137,14,2
"86460 Alpua  (Raahe)",316,124,192,8,161,17,6
"86470 Lumimetsä  (Raahe)",166,64,102,2,93,6,1
"86480 Karhukangas  (Haapavesi)",39,12,27,0,26,1,0
"86510 Matkaniva  (Oulainen)",241,75,166,9,142,8,7
"86530 Annonen  (Oulainen)",157,46,111,4,91,11,5
"86550 Mieluskylä  (Haapavesi)",261,73,188,4,162,20,2
"86600 Haapavesi Keskus  (Haapavesi)",4139,1274,2865,124,2293,270,178
"86650 Kytökylä-Joutenniva  (Haapavesi)",377,124,253,7,228,16,2
"86680 Vatjusjärvi  (Haapavesi)",375,122,253,9,217,16,11
"86690 Karsikas  (Haapavesi)",173,81,92,0,90,1,1
"86710 Kärsämäki Keskus  (Kärsämäki)",2098,791,1307,44,1094,111,58
"86790 Venetpalo  (Kärsämäki)",15,..,..,..,..,..,..
"86800 Pyhäsalmi  (Pyhäjärvi)",3706,1445,2261,150,1783,210,118
"86810 Pellikkaperä  (Pyhäjärvi)",131,33,98,7,68,14,9
"86850 Hiidenniemi  (Pyhäjärvi)",207,98,109,10,90,7,2
"86870 Vesikoski  (Pyhäjärvi)",257,100,157,9,131,15,2
"86900 Pyhäkumpu  (Pyhäjärvi)",425,151,274,13,233,16,12
"86980 Väliaho  (Pyhäjärvi)",57,26,31,2,25,4,0
"87100 Kajaani Keskus  (Kajaani)",5426,1693,3733,435,2411,522,365
"87150 Purola  (Kajaani)",1808,454,1354,127,915,187,125
"87200 Teppana  (Kajaani)",3366,763,2603,148,1712,407,336
"87250 Kättö-Kätönlahti  (Kajaani)",3314,784,2530,108,1785,395,242
"87300 Palokangas  (Kajaani)",947,243,704,61,484,106,53
"87400 Petäisenniska  (Kajaani)",1498,377,1121,62,826,165,68
"87500 Lehtikangas  (Kajaani)",4674,1058,3616,151,2640,506,319
"87700 Lohtaja-Kettu  (Kajaani)",3280,757,2523,220,1760,355,188
"87800 Vuoreslahti  (Kajaani)",741,164,577,14,456,80,27
"87830 Nakertaja  (Kajaani)",1105,264,841,28,615,132,66
"87850 Paltaniemi  (Kajaani)",356,87,269,13,179,41,36
"87900 Karankalahti  (Kajaani)",395,115,280,10,223,28,19
"87910 Linnantaus  (Kajaani)",377,77,300,14,220,43,23
"87930 Salmijärvi  (Kajaani)",323,140,183,5,132,34,12
"87950 Kuluntalahti  (Kajaani)",601,114,487,11,347,66,63
"87970 Jormua  (Kajaani)",344,95,249,6,207,21,15
"88120 Tuhkakylä  (Sotkamo)",81,31,50,1,43,4,2
"88200 Otanmäki-Kytökoski  (Kajaani)",861,294,567,16,487,42,22
"88270 Vuolijoki Keskus  (Kajaani)",790,287,503,12,438,38,15
"88300 Paltamo Keskus  (Paltamo)",2036,781,1255,71,994,124,66
"88310 Melalahti  (Paltamo)",195,72,123,5,97,10,11
"88340 Manamansalo  (Vaala)",104,40,64,4,54,5,1
"88350 Kivesjärvi  (Paltamo)",89,32,57,2,51,2,2
"88380 Mieslahti  (Paltamo)",191,58,133,9,103,11,10
"88400 Ristijärvi Keskus-Hiisijärvi  (Ristijärvi)",1145,438,707,27,563,87,30
"88440 Jokikylä  (Ristijärvi)",72,19,53,4,41,5,3
"88460 Hiisijärvi  (Ristijärvi)",42,18,24,2,20,2,0
"88470 Kontiomäki  (Paltamo)",462,161,301,12,257,29,3
"88490 Pohjavaara  (Sotkamo)",219,55,164,11,118,19,16
"88530 Paakki  (Sotkamo)",90,31,59,4,44,5,6
"88600 Sotkamo Keskus  (Sotkamo)",5445,1746,3699,198,2853,380,268
"88610 Vuokatti  (Sotkamo)",1961,435,1526,96,1062,207,161
"88615 Vuokatin Urheiluopisto  (Sotkamo)",.,.,.,.,.,.,.
"88620 Korholanmäki  (Sotkamo)",387,107,280,9,212,32,27
"88640 Ontojoki  (Sotkamo)",68,28,40,3,36,1,0
"88670 Juurikkalahti-Maanselkä  (Sotkamo)",166,50,116,3,94,12,7
"88690 Maanselkä  (Sotkamo)",57,22,35,0,31,3,1
"88730 Ylä-Vieksi  (Kuhmo)",129,46,83,1,77,2,3
"88740 Härmänkylä-Iivantiira  (Kuhmo)",79,40,39,2,35,2,0
"88760 Iivantiira  (Kuhmo)",146,55,91,6,79,3,3
"88820 Katerma  (Kuhmo)",6,..,..,..,..,..,..
"88900 Kuhmo Keskus  (Kuhmo)",7096,2410,4686,162,3885,404,235
"88930 Lentiira-Kuumu  (Kuhmo)",291,123,168,3,146,14,5
"88940 Kuumu  (Kuhmo)",16,..,..,..,..,..,..
"89110 Törmänmäki  (Puolanka)",51,18,33,1,28,3,1
"89140 Kotila-Törmänmäki  (Puolanka)",68,28,40,3,35,2,0
"89200 Puolanka Keskus  (Puolanka)",2115,896,1219,60,1001,100,58
"89210 Puokiovaara  (Puolanka)",52,20,32,2,30,0,0
"89320 Joukokylä  (Puolanka)",117,53,64,1,60,3,0
"89330 Suolijärvi  (Puolanka)",64,28,36,1,25,6,4
"89400 Hyrynsalmi Keskus  (Hyrynsalmi)",1965,792,1173,46,1007,75,45
"89430 Hoikka  (Hyrynsalmi)",39,10,29,0,25,4,0
"89440 Sakara  (Suomussalmi)",86,19,67,2,57,7,1
"89540 Moisiovaara  (Hyrynsalmi)",202,93,109,1,98,8,2
"89560 Karhuvaara  (Hyrynsalmi)",71,41,30,3,27,0,0
"89600 Ämmänsaari  (Suomussalmi)",4744,1563,3181,111,2683,248,139
"89610 Jumaliskylä  (Suomussalmi)",56,29,27,0,26,1,0
"89640 Pesiökylä  (Suomussalmi)",107,37,70,3,58,9,0
"89660 Takalo  (Suomussalmi)",97,45,52,1,49,2,0
"89670 Näljänkä  (Suomussalmi)",227,119,108,2,103,3,0
"89680 Vaaranniva  (Suomussalmi)",97,55,42,0,42,0,0
"89730 Ahjola  (Suomussalmi)",30,15,15,0,14,0,1
"89740 Kianta  (Suomussalmi)",65,25,40,1,36,2,1
"89760 Piispajärvi-Peranka-Kaikkoinen  (Suomussalmi)",88,37,51,3,41,7,0
"89770 Peranka  (Suomussalmi)",36,16,20,0,20,0,0
"89780 Kaikkonen  (Suomussalmi)",58,20,38,1,34,3,0
"89800 Suomussalmi Keskus  (Suomussalmi)",1269,386,883,37,729,69,48
"89830 Ala-Vuokki  (Suomussalmi)",53,30,23,0,21,2,0
"89840 Ylä-Vuokki  (Suomussalmi)",78,45,33,4,26,3,0
"89920 Ruhtinansalmi  (Suomussalmi)",372,169,203,7,191,5,0
"90100 Oulu Keskus  (Oulu)",7495,1472,6023,1572,2588,896,967
"90120 Heinäpää  (Oulu)",5997,1303,4694,1050,2312,755,577
"90130 Raksila  (Oulu)",5330,983,4347,877,1920,780,770
"90140 Karjasilta  (Oulu)",2642,587,2055,307,947,340,461
"90150 Höyhtyä  (Oulu)",4849,1040,3809,568,2078,572,591
"90220 Kontinkangas  (Oulu)",548,71,477,175,179,72,51
"90230 Värttö-Maikkula  (Oulu)",6140,1017,5123,798,2265,808,1252
"90240 Iinatti  (Oulu)",4963,846,4117,286,2427,686,718
"90250 Kaukovainio  (Oulu)",5573,1467,4106,602,2553,571,380
"90310 Madekoski  (Oulu)",1944,340,1604,113,948,259,284
"90400 Äimärautio  (Oulu)",496,71,425,97,210,67,51
"90410 Kaakkuri  (Oulu)",3246,509,2737,227,1579,471,460
"90420 Metsokangas  (Oulu)",5786,764,5022,409,2468,1164,981
"90440 Kempele Keskus  (Kempele)",6581,1529,5052,322,3417,767,546
"90450 Honkanen  (Kempele)",4688,735,3953,230,2330,750,643
"90460 Oulunsalo Keskus  (Oulu)",5733,1108,4625,317,2851,838,619
"90470 Varjakka  (Oulu)",819,247,572,34,426,69,43
"90480 Hailuoto  (Hailuoto)",840,233,607,35,447,83,42
"90500 Tuira  (Oulu)",7065,1895,5170,1106,2663,683,718
"90510 Hietasaari  (Oulu)",1481,276,1205,159,505,253,288
"90520 Taskila-Toppila  (Oulu)",3694,1019,2675,501,1491,365,318
"90530 Välivainio  (Oulu)",4593,879,3714,874,1809,525,506
"90540 Kuivasjärvi  (Oulu)",6317,687,5630,436,2349,1184,1661
"90550 Pyykkösjärvi-Puolivälikangas  (Oulu)",3657,951,2706,366,1485,350,505
"90560 Koskela-Oulu  (Oulu)",2505,585,1920,274,1082,273,291
"90570 Kaijonharju-Linnanmaa  (Oulu)",5922,949,4973,1761,1431,806,975
"90580 Rajakylä  (Oulu)",3742,992,2750,275,1649,362,464
"90590 Teknologiakylä  (Oulu)",.,.,.,.,.,.,.
"90620 Rusko-Heikinharju  (Oulu)",444,142,302,23,205,52,22
"90630 Korvensuora  (Oulu)",4430,691,3739,219,2105,777,638
"90650 Haapalehto  (Oulu)",8107,1663,6444,546,3502,1043,1353
"90660 Sanginsuu  (Oulu)",501,115,386,25,263,48,50
"90670 Hiukkavaara  (Oulu)",162,26,136,15,87,19,15
"90800 Pateniemi  (Oulu)",6193,1345,4848,332,2944,750,822
"90810 Kiviniemi  (Oulu)",2045,333,1712,131,1023,298,260
"90820 Kello  (Oulu)",2250,523,1727,106,1194,241,186
"90830 Haukipudas Keskus  (Oulu)",5661,1318,4343,190,3046,658,449
"90840 Haukipudas Asemanseutu  (Oulu)",1252,254,998,48,716,145,89
"90850 Martinniemi  (Oulu)",1575,383,1192,48,918,163,63
"90860 Halosenniemi  (Oulu)",401,103,298,10,229,38,21
"90900 Kiiminki Keskus  (Oulu)",4311,970,3341,155,2325,508,353
"90910 Kontio  (Oulu)",971,156,815,49,540,111,115
"90940 Jääli  (Oulu)",3536,652,2884,167,1858,525,334
"91100 Ii Keskus  (Ii)",4354,1120,3234,130,2430,439,235
"91110 Ii Asemanseutu  (Ii)",613,150,463,15,365,55,28
"91140 Olhava  (Ii)",327,119,208,9,179,17,3
"91150 Yli-Olhava  (Ii)",134,55,79,3,71,2,3
"91200 Yli-Ii Keskus  (Oulu)",942,330,612,23,534,37,18
"91210 Jakkukylä  (Oulu)",312,96,216,6,183,18,9
"91240 Tannila  (Oulu)",176,74,102,4,87,6,5
"91260 Pahkakoski-Räinä  (Oulu)",118,30,88,1,83,4,0
"91300 Ylikiiminki Keskus  (Oulu)",2382,824,1558,66,1246,163,83
"91310 Arkala  (Oulu)",154,45,109,4,86,9,10
"91410 Jokirinne  (Muhos)",602,117,485,23,342,65,55
"91430 Leppiniemi  (Muhos)",108,18,90,3,64,15,8
"91500 Muhos Keskus  (Muhos)",5111,1358,3753,209,2816,469,259
"91510 Rova  (Muhos)",340,66,274,13,184,39,38
"91560 Kylmälänkylä  (Muhos)",96,26,70,3,64,1,2
"91600 Utajärvi Keskus  (Utajärvi)",1698,586,1112,62,907,90,53
"91620 Sanginkylä  (Utajärvi)",143,53,90,2,80,4,4
"91630 Juorkuna  (Utajärvi)",104,52,52,0,50,1,1
"91640 Särkijärvi  (Utajärvi)",100,47,53,3,45,1,4
"91660 Ahmas  (Utajärvi)",235,76,159,11,136,10,2
"91670 Rokua  (Utajärvi)",.,.,.,.,.,.,.
"91700 Vaala Keskus-Oterma  (Vaala)",1341,503,838,43,663,77,55
"91710 Jylhämä  (Vaala)",56,22,34,0,32,1,1
"91720 Oterma  (Vaala)",68,25,43,2,38,1,2
"91730 Kankari  (Vaala)",91,33,58,1,47,5,5
"91740 Jaalanka-Liminpuro  (Vaala)",116,53,63,2,54,6,1
"91750 Liminpuro  (Vaala)",47,18,29,0,27,0,2
"91760 Säräisniemi  (Vaala)",265,97,168,7,143,10,8
"91780 Neittävä  (Vaala)",109,40,69,6,52,8,3
"91790 Nuojua  (Vaala)",115,42,73,4,64,4,1
"91800 Tyrnävä  (Tyrnävä)",3490,898,2592,146,1900,337,209
"91900 Liminka Keskus  (Liminka)",3692,787,2905,160,1877,525,343
"91910 Tupos  (Liminka)",1600,223,1377,76,801,285,215
"91930 Ala-Temmes  (Liminka)",347,99,248,13,174,29,32
"91950 Temmes  (Tyrnävä)",532,182,350,17,288,33,12
"91980 Lumijoki  (Lumijoki)",1322,427,895,40,688,106,61
"92100 Raahe Keskus  (Raahe)",3344,1063,2281,145,1688,282,166
"92120 Ollinsaari-Mestauskallio  (Raahe)",2515,724,1791,74,1415,209,93
"92130 Isoholmi-Antinkangas  (Raahe)",2615,610,2005,94,1473,247,191
"92140 Pattijoki Keskus  (Raahe)",4353,1021,3332,106,2633,409,184
"92150 Kummatti-Junnilanmäki  (Raahe)",1210,456,754,55,614,54,31
"92160 Saloinen  (Raahe)",1357,388,969,24,821,92,32
"92180 Lapaluoto  (Raahe)",131,59,72,1,61,7,3
"92210 Arkkukari  (Raahe)",555,160,395,14,323,44,14
"92220 Piehinki  (Raahe)",548,149,399,15,337,39,8
"92230 Mattilanperä  (Raahe)",166,45,121,4,107,8,2
"92240 Lasikangas  (Raahe)",238,66,172,5,149,15,3
"92260 Kopsa  (Raahe)",256,90,166,7,136,17,6
"92320 Siikajoki Keskus  (Siikajoki)",754,245,509,19,425,43,22
"92330 Karinkanta  (Siikajoki)",178,70,108,3,94,8,3
"92350 Revonlahti  (Siikajoki)",537,134,403,14,324,40,25
"92400 Ruukki Keskus  (Siikajoki)",1394,478,916,33,743,92,48
"92430 Paavola-Huumola  (Siikajoki)",749,247,502,23,391,58,30
"92440 Saarikoski  (Siikajoki)",30,7,23,0,23,0,0
"92450 Luohua  (Siikajoki)",226,78,148,3,131,9,5
"92470 Tuomioja  (Siikajoki)",208,61,147,9,122,14,2
"92500 Rantsila Keskus  (Siikalatva)",1222,475,747,35,626,65,21
"92520 Sipola  (Siikalatva)",63,27,36,2,27,6,1
"92530 Mankila  (Siikalatva)",140,49,91,5,72,12,2
"92600 Pulkkila Keskus  (Siikalatva)",1025,370,655,39,525,59,32
"92610 Vorna  (Siikalatva)",68,26,42,1,36,5,0
"92620 Piippola Keskus  (Siikalatva)",766,254,512,18,448,32,14
"92640 Leskelä  (Siikalatva)",177,74,103,6,87,7,3
"92650 Laakkola  (Siikalatva)",148,52,96,5,79,9,3
"92700 Kestilä  (Siikalatva)",1161,446,715,21,633,41,20
"92810 Pelsonsuo  (Vaala)",142,53,89,3,75,10,1
"92830 Veneheitto  (Vaala)",231,68,163,16,134,11,2
"92910 Tavastkenkä  (Pyhäntä)",217,75,142,6,121,11,4
"92920 Ahokylä  (Pyhäntä)",63,21,42,1,39,1,1
