"Postal code area","Aged 18 or over, total, 2017 (KO)","Basic level studies, 2017 (KO)","With education, total, 2017 (KO)","Matriculation examination, 2017 (KO)","Vocational diploma, 2017 (KO)","Academic degree - Lower level university degree, 2017 (KO)","Academic degree - Higher level university degree, 2017 (KO)"
"52920 Voikoski   (Kouvola )",116,53,63,1,50,4,8
"52960 Nurmaa   (Mäntyharju )",110,37,73,3,55,11,4
"52970 Pankalahti-Ahvenainen   (Mäntyharju )",84,35,49,0,44,5,0
"52980 Ahvenainen   (Heinola )",66,32,34,2,27,1,4
"53100 Lappeenranta keskus   (Lappeenranta )",9302,2301,7001,719,4097,1181,1004
"53130 Keskussairaala-alue-Kimpinen   (Lappeenr",569,93,476,23,271,97,85
"53200 Kaukas-Tirilä   (Lappeenranta )",1288,351,937,63,645,134,95
"53300 Lauritsala-Mälkiä   (Lappeenranta )",6323,1647,4676,251,3325,678,422
"53400 Laihia   (Lappeenranta )",1436,301,1135,49,786,179,121
"53420 Mustola   (Lappeenranta )",428,83,345,8,244,64,29
"53500 Parkkarila-Harapainen-Reijola   (Lappee",3843,828,3015,209,1973,488,345
"53550 Kourulanmäki   (Lappeenranta )",917,200,717,43,421,144,109
"53600 Kesämäki   (Lappeenranta )",2190,522,1668,221,986,249,212
"53650 Mattila-Kuusela   (Lappeenranta )",1633,421,1212,62,859,161,130
"53810 Kuusimäki-Lavola   (Lappeenranta )",3384,866,2518,298,1505,400,315
"53830 Rutola   (Lappeenranta )",520,89,431,18,273,81,59
"53850 Skinnarila   (Lappeenranta )",9078,1930,7148,1483,3192,1239,1234
"53900 Pallo-Tysterniemi-Leiri   (Lappeenranta )",2686,455,2231,279,1220,400,332
"53920 Voisalmi   (Lappeenranta )",2658,679,1979,113,1352,248,266
"53950 Kivisalmi   (Lappeenranta )",1712,496,1216,51,827,174,164
"54100 Joutseno Keskus   (Lappeenranta )",4357,1285,3072,117,2402,341,212
"54110 Lampikangas   (Lappeenranta )",870,188,682,21,517,98,46
"54120 Pulp   (Lappeenranta )",1396,404,992,29,773,123,67
"54190 Konnunsuo   (Lappeenranta )",69,26,43,1,37,4,1
"54230 Nuijamaa   (Lappeenranta )",556,172,384,22,297,43,22
"54250 Rapattila   (Lappeenranta )",139,45,94,1,79,13,1
"54260 Hanhijärvi   (Lappeenranta )",561,99,462,23,334,62,43
"54270 Vainikkala   (Lappeenranta )",383,127,256,14,226,15,1
"54300 Vilkjärvi   (Lappeenranta )",470,126,344,16,270,39,19
"54310 Hytti   (Lappeenranta )",317,57,260,8,182,39,31
"54330 Simola   (Lappeenranta )",329,80,249,5,200,35,9
"54390 Pulsa   (Lappeenranta )",127,54,73,2,60,5,6
"54410 Ylämaa Keskus   (Lappeenranta )",786,325,461,17,385,38,21
"54430 Hujakkala   (Lappeenranta )",132,51,81,4,68,7,2
"54460 Ylijärvi   (Lappeenranta )",69,28,41,0,37,1,3
"54490 Ahomäki   (Miehikkälä )",152,72,80,2,69,5,4
"54500 Taavetti-Somerharju   (Luumäki )",2338,848,1490,77,1177,155,81
"54510 Uro   (Luumäki )",309,97,212,10,169,16,17
"54530 Luumäki   (Luumäki )",974,226,748,37,527,104,80
"54550 Suo-Anttila   (Luumäki )",69,33,36,2,27,5,2
"54580 Somerharju   (Luumäki )",32,13,19,0,17,1,1
"54590 Kaitjärvi   (Luumäki )",102,40,62,3,52,4,3
"54710 Lemi Keskus   (Lemi )",1095,402,693,20,542,73,58
"54720 Laksiainen   (Lemi )",129,41,88,4,76,6,2
"54750 Välijoki   (Savitaipale )",229,78,151,6,124,17,4
"54770 Heituinlahti   (Savitaipale )",446,163,283,10,239,22,12
"54800 Savitaipale Keskus   (Savitaipale )",2164,751,1413,85,1041,168,119
"54820 Kotimäki   (Lemi )",203,51,152,1,121,20,10
"54850 Kuukanniemi   (Lemi )",837,185,652,27,468,102,55
"54915 Saimaanharju-Kyläniemi   (Taipalsaari )",1369,259,1110,61,726,201,122
"54920 Taipalsaari   (Taipalsaari )",1223,289,934,43,614,164,113
"54930 Levänen   (Taipalsaari )",245,84,161,7,129,15,10
"54940 Solkei   (Taipalsaari )",103,32,71,2,55,9,5
"54950 Pettilä   (Savitaipale )",87,37,50,4,41,2,3
"54960 Vehkataipale   (Taipalsaari )",468,105,363,10,247,53,53
"55100 Imatra Keskus   (Imatra )",8419,2191,6228,301,4590,822,515
"55120 Mansikkala-Tuulikallio   (Imatra )",2724,873,1851,98,1368,217,168
"55300 Rauha-Tiuruniemi   (Lappeenranta )",796,188,608,24,450,75,59
"55320 Rauha   (Lappeenranta )",468,92,376,14,270,62,30
"55330 Tiuruniemi   (Lappeenranta )",51,12,39,4,21,2,12
"55400 Tainionkoski-Mustalampi   (Imatra )",1079,243,836,35,601,106,94
"55420 Karhumäki-Karhukallio   (Imatra )",1706,425,1281,50,943,178,110
"55510 Sotkulampi-Linnasuo   (Imatra )",1157,431,726,46,564,74,42
"55610 Rajapatsas-Teppanala   (Imatra )",2343,749,1594,66,1302,143,83
"55700 Vintteri-Virasoja   (Imatra )",1145,291,854,40,673,96,45
"55800 Vuoksenniska-Saarlampi   (Imatra )",3556,1268,2288,88,1866,209,125
"55910 Rautio-Kurkvuori   (Imatra )",1338,389,949,32,779,84,54
"56100 Ruokolahti Keskus   (Ruokolahti )",1771,613,1158,38,884,160,76
"56120 Salosaari   (Ruokolahti )",653,153,500,25,373,54,48
"56140 Äitsaari   (Ruokolahti )",200,82,118,4,102,8,4
"56210 Virmutjoki   (Ruokolahti )",336,111,225,7,187,20,11
"56310 Syyspohja   (Ruokolahti )",172,65,107,2,87,12,6
"56330 Utula   (Ruokolahti )",32,14,18,1,14,3,0
"56350 Kyläniemi   (Taipalsaari )",19,..,..,..,..,..,..
"56410 Kaiturinpää   (Ruokolahti )",117,40,77,6,57,7,7
"56440 Pohja-Lankila   (Ruokolahti )",187,68,119,5,89,12,13
"56510 Puntala   (Ruokolahti )",341,97,244,8,200,28,8
"56550 Niska-Pietilä   (Rautjärvi )",104,26,78,1,63,11,3
"56610 Rautjärvi   (Rautjärvi )",508,171,337,12,281,24,20
"56640 Purnujärvi   (Rautjärvi )",88,34,54,2,50,1,1
"56710 Miettilä   (Rautjärvi )",116,39,77,5,61,8,3
"56730 Laikko   (Rautjärvi )",271,86,185,4,159,12,10
"56800 Simpele   (Rautjärvi )",2078,800,1278,55,1063,105,55
"57100 Heikinpohja-Piispanmäki   (Savonlinna )",3630,973,2657,283,1745,362,267
"57120 Savonlinna   (Savonlinna )",26,..,..,..,..,..,..
"57130 Savonlinna Keskus   (Savonlinna )",1796,413,1383,162,811,234,176
"57170 Sortteerinlahti-Talvisalo   (Savonlinna )",1819,519,1300,151,883,172,94
"57200 Miekonniemi-Venäjänniemi   (Savonlinna )",2040,448,1592,91,1153,187,161
"57210 Nojanmaa   (Savonlinna )",2078,417,1661,72,1234,221,134
"57220 Haka-alue-Viuhonmäki   (Savonlinna )",1196,384,812,27,683,74,28
"57230 Inkerinkylä   (Savonlinna )",2680,794,1886,88,1510,181,107
"57310 Rinkilä   (Savonlinna )",561,150,411,14,320,49,28
"57510 Laitaatsilta   (Savonlinna )",379,75,304,9,189,48,58
"57600 Poukkusilta-Pihlajaniemi   (Savonlinna )",1432,271,1161,56,749,176,180
"57710 Kellarpelto-Rantakoivikko   (Savonlinna )",2244,470,1774,64,1236,241,233
"57810 Aholahti   (Savonlinna )",265,67,198,7,149,32,10
"58130 Oravi   (Savonlinna )",96,35,61,1,45,8,7
"58140 Ahvensalmi   (Savonlinna )",69,22,47,2,36,5,4
"58150 Makkola   (Savonlinna )",170,46,124,3,101,14,6
"58160 Karvila   (Enonkoski )",142,55,87,2,73,9,3
"58170 Simanala   (Enonkoski )",198,52,146,3,119,20,4
"58175 Enonkoski Keskus   (Enonkoski )",737,261,476,15,381,49,31
"58180 Ihamaniemi   (Enonkoski )",126,47,79,3,62,7,7
"58200 Kerimäki Keskus   (Savonlinna )",2731,871,1860,63,1482,196,119
"58220 Louhi   (Savonlinna )",342,101,241,10,196,25,10
"58260 Kumpuranta   (Savonlinna )",157,42,115,3,94,14,4
"58300 Savonranta Keskus   (Savonlinna )",587,244,343,10,309,16,8
"58320 Raikuu   (Savonlinna )",158,48,110,3,97,8,2
"58350 Villala   (Kitee )",190,82,108,0,97,7,4
"58360 Säimen   (Savonlinna )",169,74,95,0,85,8,2
"58390 Rönkönvaara   (Savonlinna )",50,20,30,0,28,1,1
"58410 Haapakallio   (Savonlinna )",462,88,374,17,284,50,23
"58420 Silvola   (Savonlinna )",249,54,195,8,147,27,13
"58430 Kulennoinen   (Savonlinna )",375,89,286,11,221,30,24
"58450 Punkaharju   (Savonlinna )",338,74,264,9,169,49,37
"58500 Punkasalmi   (Savonlinna )",1353,504,849,34,671,92,52
"58520 Hiukkajoki   (Savonlinna )",257,69,188,6,152,16,14
"58550 Putikko   (Savonlinna )",353,131,222,9,181,24,8
"58570 Ruhvana   (Savonlinna )",62,20,42,0,39,2,1
"58580 Vuoriniemi   (Savonlinna )",84,28,56,2,47,5,2
"58610 Telakanava   (Sulkava )",117,41,76,4,63,8,1
"58620 Lohilahti   (Sulkava )",216,84,132,9,110,5,8
"58650 Kiviapaja   (Savonlinna )",96,45,51,1,45,5,0
"58680 Piojärvi   (Savonlinna )",39,15,24,1,16,4,3
"58690 Ala-Särkilahti-Piojärvi   (Savonlinna )",81,28,53,0,48,3,2
"58700 Sulkava Keskus   (Sulkava )",1792,652,1140,54,886,126,74
"58720 Kaartilankoski   (Sulkava )",243,85,158,4,128,15,11
"58770 Pihlajalahti   (Savonlinna )",188,71,117,3,96,16,2
"58810 Kallislahti   (Savonlinna )",247,70,177,8,135,22,12
"58830 Parkumäki   (Rantasalmi )",236,55,181,6,141,26,8
"58850 Hiltula   (Rantasalmi )",88,30,58,2,45,6,5
"58900 Rantasalmi Keskus   (Rantasalmi )",1986,624,1362,52,1070,144,96
"58910 Rantasalmi Asemanseutu   (Rantasalmi )",154,50,104,9,82,9,4
"58920 Kolkontaipale   (Rantasalmi )",273,68,205,8,162,18,17
"58940 Tuusmäki   (Rantasalmi )",195,49,146,9,120,12,5
"59100 Parikkala Keskus   (Parikkala )",1870,668,1202,44,936,134,88
"59130 Koitsanlahti   (Parikkala )",148,54,94,4,82,6,2
"59210 Melkoniemi   (Parikkala )",122,45,77,4,62,10,1
"59310 Särkisalmi   (Parikkala )",738,214,524,15,430,52,27
"59320 Haapaoja   (Parikkala )",78,25,53,2,47,3,1
"59410 Kirjavala   (Parikkala )",352,128,224,5,195,18,6
"59510 Maironiemi   (Parikkala )",348,146,202,3,176,13,10
"59520 Saari   (Parikkala )",104,28,76,2,59,9,6
"59530 Mikkolanniemi   (Parikkala )",71,21,50,1,40,5,4
"59610 Tarnala   (Parikkala )",149,58,91,4,80,5,2
"59710 Kummunkylä   (Parikkala )",88,31,57,1,53,3,0
"59720 Niukkala   (Parikkala )",139,47,92,2,70,10,10
"59730 Uukuniemi   (Parikkala )",88,32,56,0,46,6,4
"59800 Kesälahti Keskus   (Kitee )",1316,475,841,31,665,84,61
"59810 Suurikylä   (Kitee )",72,21,51,2,45,1,3
"59820 Purujärvi-Rajavaara   (Kitee )",127,35,92,2,82,7,1
"60100 Seinäjoki Keskus   (Seinäjoki )",9072,2007,7065,817,4398,1096,754
"60120 Pohja   (Seinäjoki )",2210,479,1731,141,1240,249,101
"60150 Kasperi   (Seinäjoki )",3681,794,2887,189,2062,456,180
"60200 Törnävä   (Seinäjoki )",8519,1160,7359,480,4376,1529,974
"60220 Huhtala   (Seinäjoki )",1619,329,1290,83,831,230,146
"60280 Eskoon Keskuslaitosalue   (Seinäjoki )",48,39,9,0,9,0,0
"60320 Alakylä-Jouppi   (Seinäjoki )",5561,960,4601,407,2832,820,542
"60420 Impivaara   (Seinäjoki )",832,132,700,30,431,133,106
"60450 Munakka   (Ilmajoki )",319,58,261,12,193,37,19
"60510 Hyllykallio   (Seinäjoki )",6521,921,5600,359,3439,1173,629
"60550 Nurmo Keskus   (Seinäjoki )",3212,713,2499,136,1744,400,219
"60560 Halkosaari   (Seinäjoki )",480,83,397,13,264,89,31
"60640 Kurjenneva   (Seinäjoki )",473,76,397,14,288,66,29
"60720 Tuomikylä   (Ilmajoki )",1455,212,1243,46,795,276,126
"60760 Pohjanluoma   (Ilmajoki )",738,162,576,17,454,77,28
"60800 Ilmajoki Keskus   (Ilmajoki )",4580,1147,3433,158,2487,538,250
"61100 Peräseinäjoki Keskus   (Seinäjoki )",1641,516,1125,40,907,140,38
"61110 Vuolle   (Seinäjoki )",142,43,99,1,72,18,8
"61120 Louko   (Seinäjoki )",491,97,394,20,280,69,25
"61140 Pasto   (Seinäjoki )",97,24,73,3,63,4,3
"61150 Sydänmaa   (Alavus )",51,19,32,1,30,1,0
"61160 Koura   (Seinäjoki )",440,139,301,14,235,31,21
"61170 Sääskiniemi   (Alavus )",230,65,165,9,132,13,11
"61180 Haapaluoma   (Seinäjoki )",169,53,116,4,103,5,4
"61220 Myllysalo   (Kurikka )",174,58,116,1,95,5,15
"61230 Luopa   (Kurikka )",551,143,408,16,321,53,18
"61250 Jalasto   (Kurikka )",228,63,165,7,136,17,5
"61270 Luopajärvi   (Kurikka )",460,104,356,18,265,47,26
"61280 Jokipii   (Kurikka )",423,128,295,18,240,25,12
"61290 Taivalmaa   (Kurikka )",93,27,66,3,56,5,2
"61300 Kurikka Keskus   (Kurikka )",5364,1457,3907,154,3071,453,229
"61310 Panttila   (Kurikka )",562,141,421,12,347,38,24
"61330 Koskenkorva   (Ilmajoki )",1641,473,1168,47,940,131,50
"61340 Nopankylä   (Ilmajoki )",204,58,146,9,111,17,9
"61350 Huissi   (Ilmajoki )",301,77,224,7,186,20,11
"61360 Mieto   (Kurikka )",808,207,601,30,494,62,15
"61370 Lohiluoma   (Kurikka )",274,89,185,6,148,21,10
"61380 Polvenkylä   (Kurikka )",127,33,94,4,79,9,2
"61400 Ylistaro Keskus   (Seinäjoki )",1668,555,1113,39,847,146,81
"61410 Ylistaro Asemanseutu   (Seinäjoki )",624,179,445,18,338,66,23
"61430 Isorehto   (Seinäjoki )",305,75,230,11,187,21,11
"61440 Untamala   (Seinäjoki )",147,52,95,0,71,18,6
"61450 Kylänpää   (Seinäjoki )",477,150,327,8,277,28,14
"61460 Hanhikoski   (Seinäjoki )",177,51,126,4,92,24,6
"61470 Kitinoja   (Seinäjoki )",310,63,247,6,183,37,21
"61500 Isokyrö Keskus   (Isokyrö )",2154,594,1560,80,1134,211,135
"61520 Lehmäjoki   (Isokyrö )",186,60,126,3,103,13,7
"61550 Orismala   (Isokyrö )",521,156,365,16,290,38,21
"61560 Orisberg   (Isokyrö )",48,9,39,4,31,4,0
"61600 Jalasjärvi Keskus   (Kurikka )",3248,1012,2236,106,1761,242,127
"61630 Hirvijärvi   (Kurikka )",236,56,180,6,139,29,6
"61640 Ala-Valli   (Kurikka )",160,42,118,6,100,11,1
"61650 Kalakoski   (Seinäjoki )",291,95,196,10,163,16,7
"61680 Mantila   (Kurikka )",186,53,133,3,104,16,10
"61710 Pentinmäki   (Kurikka )",216,50,166,5,130,19,12
"61720 Koskue   (Kurikka )",454,164,290,12,248,20,10
"61730 Yli-Valli   (Kurikka )",202,82,120,7,104,6,3
"61760 Ilvesjoki   (Kurikka )",277,102,175,12,146,15,2
"61800 Kauhajoki Keskus   (Kauhajoki )",6663,1877,4786,198,3739,550,299
"61810 Luomankylä   (Kauhajoki )",227,76,151,1,134,12,4
"61820 Kainasto   (Kauhajoki )",469,146,323,13,278,23,9
"61840 Norinkylä   (Teuva )",245,81,164,7,142,10,5
"61850 Kauhajoki Asemanseutu   (Kauhajoki )",1698,551,1147,36,975,101,35
"61860 Harja   (Kauhajoki )",168,44,124,3,94,23,4
"61880 Ikkeläjärvi   (Kauhajoki )",145,56,89,1,77,5,6
"61910 Nummijärvi   (Kauhajoki )",230,64,166,6,143,13,4
"61920 Nummikoski   (Kauhajoki )",55,20,35,1,29,2,3
"61940 Hyyppä   (Kauhajoki )",244,86,158,2,136,13,7
"61950 Juonikylä   (Kauhajoki )",142,53,89,4,79,5,1
"61960 Kyrönlatva   (Kauhajoki )",115,52,63,2,55,4,2
"61980 Päntäne   (Kauhajoki )",737,242,495,17,426,37,15
"62100 Lapua Keskus   (Lapua )",8351,2097,6254,262,4432,947,613
"62130 Hellanmaa   (Lapua )",420,119,301,13,246,32,10
"62150 Rintakangas   (Kauhava )",99,23,76,4,59,10,3
"62160 Karhunkylä   (Lapua )",453,112,341,5,268,46,22
"62165 Tiisteenjoki   (Lapua )",270,66,204,10,168,11,15
"62170 Lakaluoma   (Lapua )",236,80,156,2,139,12,3
"62175 Ylikylä-Mäenpää   (Lapua )",114,37,77,2,68,5,2
"62185 Mäki-Paavola   (Lapua )",108,30,78,3,60,12,3
"62190 Ruha   (Lapua )",442,112,330,9,261,34,26
"62200 Kauhava Keskus   (Kauhava )",4545,1298,3247,142,2429,445,231
"62220 Pernaa   (Kauhava )",349,85,264,15,198,32,19
"62230 Jylhä   (Kauhava )",314,74,240,15,186,22,17
"62240 Huhmarkoski   (Kauhava )",446,172,274,17,235,15,7
"62260 Hirvijoki   (Kauhava )",153,48,105,8,68,20,9
"62280 Mustamaa   (Lapua )",101,28,73,3,60,6,4
"62290 Hirvikylä   (Lapua )",219,68,151,8,117,20,6
"62295 Kauhajärvi   (Lapua )",352,119,233,5,210,13,5
"62300 Härmä   (Kauhava )",1877,562,1315,60,1018,160,77
"62310 Voltti   (Kauhava )",893,303,590,22,481,66,21
"62340 Kuoppa-Vakkuri   (Kauhava )",86,22,64,1,59,4,0
"62350 Ekola   (Kauhava )",93,30,63,6,48,5,4
"62370 Kangasto   (Kauhava )",158,60,98,2,78,7,11
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",2012,635,1377,61,1063,162,91
"62380 Kosolankylä   (Kauhava )",170,59,111,4,87,16,4
"62395 Petterinmäki   (Vöyri )",111,44,67,2,56,5,4
"62410 Rintala   (Kauhava )",256,87,169,7,137,19,6
"62420 Kortesjärvi Keskus   (Kauhava )",842,298,544,24,432,60,28
"62430 Peltotupa   (Kauhava )",109,33,76,6,60,8,2
"62435 Pirttinen   (Kauhava )",102,38,64,2,51,9,2
"62440 Perkiömäki   (Kauhava )",99,31,68,3,60,5,0
"62470 Purmojärvi   (Kauhava )",339,107,232,16,183,23,10
"62500 Evijärvi Keskus   (Evijärvi )",1197,419,778,36,607,96,39
"62510 Kuoppa-aho   (Evijärvi )",268,70,198,15,146,26,11
"62520 Kautiainen   (Evijärvi )",119,50,69,3,59,7,0
"62540 Vasikka-aho   (Evijärvi )",234,77,157,6,127,15,9
"62570 Särkilä   (Evijärvi )",159,51,108,4,90,9,5
"62600 Lappajärvi Keskus   (Lappajärvi )",1509,441,1068,61,797,138,72
"62610 Tarvola   (Lappajärvi )",116,32,84,2,66,10,6
"62620 Ala-Seppä   (Lappajärvi )",157,41,116,13,87,8,8
"62630 Karvala   (Lappajärvi )",264,98,166,9,135,15,7
"62640 Savonkylä   (Lappajärvi )",100,28,72,5,58,8,1
"62660 Itäkylä   (Lappajärvi )",461,139,322,20,263,18,21
"62710 Kurejoki   (Alajärvi )",566,182,384,23,305,34,22
"62720 Sissala   (Alajärvi )",228,63,165,11,126,23,5
"62730 Haukkala   (Alajärvi )",164,38,126,3,106,15,2
"62740 Koskenvarsi   (Alajärvi )",159,45,114,3,75,20,16
"62750 Saukonkylä   (Alajärvi )",164,59,105,4,84,7,10
"62760 Menkijärvi   (Alajärvi )",167,79,88,1,74,10,3
"62800 Vimpeli Keskus   (Vimpeli )",1877,576,1301,86,976,151,88
"62810 Savonjoki   (Vimpeli )",94,34,60,1,54,3,2
"62830 Luoma-Aho   (Alajärvi )",248,56,192,10,137,29,16
"62840 Lakaniemi-Pokela   (Vimpeli )",44,13,31,1,22,6,2
"62860 Sahi   (Vimpeli )",150,36,114,6,82,15,11
"62870 Vinni   (Vimpeli )",42,11,31,1,24,5,1
"62880 Sääksvesi-Vinni   (Vimpeli )",221,61,160,11,128,12,9
"62900 Alajärvi Keskus   (Alajärvi )",3660,1138,2522,108,1966,267,181
"62920 Levijoki   (Alajärvi )",68,18,50,2,40,4,4
"62940 Hoisko   (Alajärvi )",439,132,307,10,232,43,22
"62950 Paalijärvi   (Alajärvi )",333,100,233,10,187,26,10
"62990 Möksy   (Alajärvi )",123,60,63,1,60,2,0
"63100 Kuortane Keskus   (Kuortane )",1201,389,812,36,583,115,78
"63120 Leppälänkylä   (Kuortane )",268,107,161,8,129,20,4
"63130 Mäyry   (Kuortane )",567,158,409,21,297,68,23
"63150 Ruona   (Kuortane )",324,95,229,14,167,22,26
"63160 Salmi   (Kuortane )",114,44,70,4,52,10,4
"63210 Niinimaa   (Alavus )",90,43,47,1,42,1,3
"63230 Lentilä   (Kuortane )",261,90,171,3,150,14,4
"63250 Rantala   (Kuortane )",90,32,58,2,51,5,0
"63300 Alavus Keskus   (Alavus )",3888,1170,2718,146,2038,341,193
"63320 Kattelus   (Alavus )",50,25,25,0,22,2,1
"63330 Pahajoki   (Alavus )",133,38,95,3,76,9,7
"63340 Sapsalampi   (Alavus )",172,54,118,3,93,16,6
"63350 Sulkavankylä   (Alavus )",156,43,113,6,93,10,4
"63355 Seinäjärvi   (Alavus )",96,26,70,4,57,7,2
"63360 Kuivaskylä   (Alavus )",210,73,137,11,115,8,3
"63370 Taipalus   (Alavus )",404,125,279,9,241,21,8
"63400 Alavus Asemanseutu   (Alavus )",1000,342,658,36,536,65,21
"63410 Rantatöysä   (Alavus )",351,122,229,14,184,20,11
"63430 Kätkänjoki   (Alavus )",117,37,80,3,67,7,3
"63450 Löyä   (Kuortane )",50,24,26,0,24,2,0
"63500 Lehtimäki Keskus   (Alajärvi )",762,256,506,20,407,53,26
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",249,86,163,9,134,14,6
"63530 Länsikylä   (Alajärvi )",128,49,79,2,64,12,1
"63540 Hernesmaa   (Alajärvi )",167,49,118,2,102,10,4
"63600 Töysä Keskus   (Alavus )",1019,384,635,27,526,57,25
"63610 Tuuri   (Alavus )",793,222,571,32,449,67,23
"63640 Ritola   (Alavus )",254,78,176,9,142,19,6
"63660 Ähtärinranta   (Ähtäri )",144,46,98,2,84,4,8
"63680 Hakojärvi   (Alavus )",244,80,164,4,139,10,11
"63700 Ähtäri Keskus   (Ähtäri )",3540,1027,2513,97,1964,286,166
"63770 Peränne   (Ähtäri )",154,40,114,6,87,13,8
"63780 Alastaipale   (Ähtäri )",136,48,88,5,69,10,4
"63800 Soini Keskus   (Soini )",1341,501,840,30,678,89,43
"63830 Keisala   (Soini )",63,37,26,0,24,2,0
"63880 Kukonkylä   (Soini )",143,50,93,3,76,9,5
"63890 Hautakylä   (Soini )",89,34,55,2,51,2,0
"63900 Myllymäki-Vehunkylä   (Ähtäri )",421,122,299,10,248,27,14
"63910 Inhan Tehtaat   (Ähtäri )",166,46,120,3,105,10,2
"63920 Inha   (Ähtäri )",278,69,209,9,157,31,12
"63950 Vehunkylä   (Ähtäri )",44,21,23,2,20,1,0
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2511,798,1713,113,1215,205,180
"64140 Tiukka   (Kristiinankaupunki )",428,135,293,18,224,32,19
"64200 Närpiö Keskus   (Närpiö )",2480,1099,1381,65,987,200,129
"64210 Kalax   (Närpiö )",328,82,246,13,177,39,17
"64220 Yttermark   (Närpiö )",771,246,525,20,413,71,21
"64230 Närpiön Asemanseutu   (Närpiö )",775,270,505,27,314,93,71
"64240 Böle   (Närpiö )",205,53,152,6,114,20,12
"64250 Pjelax   (Närpiö )",303,121,182,16,130,20,16
"64260 Kaskinen   (Närpiö )",1148,353,795,49,587,94,65
"64300 Lapväärtti   (Kristiinankaupunki )",1437,517,920,47,714,95,64
"64320 Dagsmark   (Kristiinankaupunki )",389,155,234,13,182,25,14
"64350 Karijoki Keskus   (Karijoki )",933,335,598,25,514,46,13
"64370 Myrkky   (Karijoki )",245,101,144,5,131,3,5
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",178,96,82,5,70,3,4
"64450 Kallträsk   (Kristiinankaupunki )",51,28,23,0,18,4,1
"64460 Härkmeri   (Kristiinankaupunki )",297,119,178,9,147,16,6
"64480 Skaftung   (Kristiinankaupunki )",211,85,126,9,91,17,9
"64490 Siipyy   (Kristiinankaupunki )",148,63,85,6,63,10,6
"64510 Nämpnäs   (Närpiö )",342,107,235,13,177,28,17
"64530 Norrnäs   (Närpiö )",241,78,163,6,127,25,5
"64550 Rangsby   (Närpiö )",225,74,151,5,125,16,5
"64610 Övermark   (Närpiö )",938,338,600,14,490,65,31
"64700 Teuva Keskus   (Teuva )",2734,865,1869,82,1540,168,79
"64720 Perälä   (Teuva )",489,164,325,9,284,23,9
"64740 Horo   (Teuva )",210,88,122,11,97,9,5
"64760 Peltola   (Teuva )",283,90,193,6,172,10,5
"64770 Äystö   (Teuva )",361,112,249,9,210,22,8
"64810 Vanhakylä   (Isojoki )",200,86,114,5,99,3,7
"64820 Kärjenkoski   (Isojoki )",158,57,101,8,83,7,3
"64830 Villamo   (Isojoki )",150,72,78,4,68,4,2
"64840 Heikkilänjoki   (Isojoki )",38,17,21,1,15,5,0
"64850 Möykky   (Isojoki )",95,32,63,2,53,5,3
"64900 Isojoki Keskus   (Isojoki )",945,363,582,33,473,56,20
"64930 Kodesjärvi   (Isojoki )",134,60,74,4,57,7,6
"65100 Vaasa Keskus   (Vaasa )",16354,3451,12903,2764,5642,2496,2001
"65130 Hietalahti   (Vaasa )",0,0,0,0,0,0,0
"65170 Vaskiluoto   (Vaasa )",263,44,219,17,120,26,56
"65200 Palosaari   (Vaasa )",5233,1145,4088,944,1883,688,573
"65230 Vetokannas   (Vaasa )",4290,938,3352,279,1844,600,629
"65280 Gerby   (Vaasa )",5238,735,4503,317,2259,983,944
"65300 Asevelikylä   (Vaasa )",3557,508,3049,204,1446,722,677
"65320 Huutoniemi   (Vaasa )",4930,1152,3778,225,2343,682,528
"65350 Suvilahti   (Vaasa )",3055,718,2337,171,1530,358,278
"65370 Ristinummi   (Vaasa )",3530,1166,2364,116,1832,260,156
"65380 Vanha Vaasa   (Vaasa )",2481,598,1883,110,1254,292,227
"65410 Sundom   (Vaasa )",1812,308,1504,63,794,326,321
"65450 Sulva   (Mustasaari )",1474,244,1230,64,725,235,206
"65460 Tölby-Rimal   (Mustasaari )",241,38,203,3,120,44,36
"65470 Rimal   (Mustasaari )",46,9,37,0,27,4,6
"65480 Vikby   (Mustasaari )",201,36,165,9,103,24,29
"65520 Helsingby   (Mustasaari )",1108,223,885,34,628,130,93
"65610 Mustasaari Keskus   (Mustasaari )",4569,922,3647,228,2038,732,649
"65630 Karperö   (Mustasaari )",945,153,792,50,429,177,136
"65650 Koskö   (Mustasaari )",224,37,187,11,122,31,23
"65710 Singsby   (Mustasaari )",443,99,344,9,189,75,71
"65730 Jungsund   (Mustasaari )",331,64,267,20,174,45,28
"65760 Iskmo   (Mustasaari )",242,47,195,10,120,42,23
"65800 Raippaluoto   (Mustasaari )",654,139,515,25,339,103,48
"65870 Björköby   (Mustasaari )",303,96,207,8,148,32,19
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",250,50,200,10,153,26,11
"65930 Södra Vallgrund   (Mustasaari )",299,74,225,16,146,40,23
"65970 Söderudden   (Mustasaari )",165,75,90,1,76,11,2
"66100 Maalahti   (Maalahti )",1604,401,1203,68,767,224,144
"66140 Övermalax   (Maalahti )",1264,321,943,42,703,122,76
"66160 Långåminne   (Maalahti )",240,89,151,7,106,28,10
"66200 Korsnäs Keskus   (Korsnäs )",694,218,476,28,333,75,40
