"Postal code area","Aged 18 or over, total, 2015 (HR)","Average income of inhabitants, 2015 (HR)","Median income of inhabitants, 2015 (HR)","Inhabintants belonging to the lowest income category, 2015 (HR)","Inhabitants belonging to the middle income category, 2015 (HR)","Inhabintants belonging to the highest income category, 2015 (HR)","Accumulated purchasing power of inhabitants, 2015 (HR)"
"62340 Kuoppa-Vakkuri   (Kauhava )",87,18674,16776,25,58,4,1624597
"62350 Ekola   (Kauhava )",92,25680,19466,25,44,23,2362520
"62370 Kangasto   (Kauhava )",160,21056,19145,16,122,22,3368978
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",2095,21277,19358,439,1395,261,44574910
"62380 Kosolankylä   (Kauhava )",180,21526,17175,49,107,24,3874641
"62395 Petterinmäki   (Vöyri )",115,18397,15338,32,73,10,2115649
"62410 Rintala   (Kauhava )",268,20394,18073,79,152,37,5465639
"62420 Kortesjärvi Keskus   (Kauhava )",876,20432,17845,203,561,112,17898263
"62430 Peltotupa   (Kauhava )",114,19408,17736,28,75,11,2212466
"62435 Pirttinen   (Kauhava )",103,24051,17117,22,66,15,2477239
"62440 Perkiömäki   (Kauhava )",100,19747,18170,30,57,13,1974658
"62470 Purmojärvi   (Kauhava )",343,19621,17524,117,178,48,6730085
"62500 Evijärvi Keskus   (Evijärvi )",1228,21567,18870,278,761,189,26483821
"62510 Kuoppa-aho   (Evijärvi )",273,21994,21298,56,173,44,6004490
"62520 Kautiainen   (Evijärvi )",124,26655,18265,36,67,21,3305254
"62540 Vasikka-aho   (Evijärvi )",244,21741,18506,58,143,43,5304825
"62570 Särkilä   (Evijärvi )",172,20033,18389,46,103,23,3445725
"62600 Lappajärvi Keskus   (Lappajärvi )",1517,20783,18193,353,984,180,31528063
"62610 Tarvola   (Lappajärvi )",123,18448,17420,35,77,11,2269121
"62620 Ala-Seppä   (Lappajärvi )",156,18444,16080,49,94,13,2877269
"62630 Karvala   (Lappajärvi )",285,19928,16310,84,166,35,5679412
"62640 Savonkylä   (Lappajärvi )",109,18769,15150,39,53,17,2045791
"62660 Itäkylä   (Lappajärvi )",500,22407,18246,140,302,58,11203693
"62710 Kurejoki   (Alajärvi )",563,18689,16820,188,315,60,10521865
"62720 Sissala   (Alajärvi )",242,19665,18568,72,138,32,4758817
"62730 Haukkala   (Alajärvi )",170,19465,16465,60,93,17,3309056
"62740 Koskenvarsi   (Alajärvi )",153,22657,21276,35,85,33,3466574
"62750 Saukonkylä   (Alajärvi )",164,18570,16132,50,100,14,3045517
"62760 Menkijärvi   (Alajärvi )",185,18066,15370,65,98,22,3342246
"62800 Vimpeli Keskus   (Vimpeli )",1906,21096,19059,381,1278,247,40208130
"62810 Savonjoki   (Vimpeli )",96,17848,16005,28,62,6,1713410
"62830 Luoma-Aho   (Alajärvi )",233,25891,21912,40,149,44,6032681
"62840 Lakaniemi-Pokela   (Vimpeli )",43,20089,19772,12,26,5,863839
"62860 Sahi   (Vimpeli )",159,19878,16721,55,79,25,3160631
"62870 Vinni   (Vimpeli )",47,19670,18374,15,26,6,924508
"62880 Sääksvesi-Vinni   (Vimpeli )",241,19600,17494,77,132,32,4723642
"62900 Alajärvi Keskus   (Alajärvi )",3665,20314,18349,851,2375,439,74451142
"62920 Levijoki   (Alajärvi )",68,20030,16308,21,34,13,1362036
"62940 Hoisko   (Alajärvi )",453,20722,18236,109,287,57,9387192
"62950 Paalijärvi   (Alajärvi )",340,20941,18275,86,203,51,7119976
"62990 Möksy   (Alajärvi )",128,17455,13495,56,60,12,2234207
"63100 Kuortane Keskus   (Kuortane )",1251,21552,18921,230,849,172,26961096
"63120 Leppälänkylä   (Kuortane )",274,21075,17576,85,155,34,5774516
"63130 Mäyry   (Kuortane )",564,21262,19258,132,347,85,11992010
"63150 Ruona   (Kuortane )",341,20097,18114,105,189,47,6853007
"63160 Salmi   (Kuortane )",117,19301,16795,44,58,15,2258162
"63210 Niinimaa   (Alavus )",94,18898,17093,28,56,10,1776419
"63230 Lentilä   (Kuortane )",265,19328,17645,76,157,32,5121945
"63250 Rantala   (Kuortane )",84,19068,18784,21,55,8,1601710
"63300 Alavus Keskus   (Alavus )",3878,21429,18842,825,2551,502,83103434
"63320 Kattelus   (Alavus )",56,17272,15674,25,26,5,967213
"63330 Pahajoki   (Alavus )",138,19789,18414,37,83,18,2730895
"63340 Sapsalampi   (Alavus )",167,20180,18137,51,95,21,3369985
"63350 Sulkavankylä   (Alavus )",172,20697,17996,56,92,24,3559910
"63355 Seinäjärvi   (Alavus )",103,17164,14192,41,52,10,1767855
"63360 Kuivaskylä   (Alavus )",223,18334,16424,85,118,20,4088474
"63370 Taipalus   (Alavus )",416,19591,17592,122,247,47,8150061
"63400 Alavus Asemanseutu   (Alavus )",1038,19140,17663,246,714,78,19866843
"63410 Rantatöysä   (Alavus )",369,19620,17772,97,232,40,7239735
"63430 Kätkänjoki   (Alavus )",126,18616,16032,48,62,16,2345669
"63450 Löyä   (Kuortane )",56,20438,17329,22,29,5,1144545
"63500 Lehtimäki Keskus   (Alajärvi )",775,19145,16747,230,457,88,14837607
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",254,19968,16753,76,151,27,5071937
"63530 Länsikylä   (Alajärvi )",144,17881,15940,53,78,13,2574859
"63540 Hernesmaa   (Alajärvi )",175,18609,17941,56,103,16,3256558
"63600 Töysä Keskus   (Alavus )",1080,18646,16841,275,722,83,20137880
"63610 Tuuri   (Alavus )",801,20934,19626,177,539,85,16768146
"63640 Ritola   (Alavus )",267,20559,18092,89,147,31,5489335
"63660 Ähtärinranta   (Ähtäri )",149,18490,15198,46,87,16,2755054
"63680 Hakojärvi   (Alavus )",247,18108,17170,75,153,19,4472599
"63700 Ähtäri Keskus   (Ähtäri )",3657,20410,18688,803,2465,389,74640353
"63770 Peränne   (Ähtäri )",164,20340,19330,41,102,21,3335835
"63780 Alastaipale   (Ähtäri )",135,19673,17117,48,70,17,2655853
"63800 Soini Keskus   (Soini )",1399,19393,17151,366,877,156,27131024
"63830 Keisala   (Soini )",65,15321,13079,29,36,0,995880
"63880 Kukonkylä   (Soini )",150,16521,14462,58,86,6,2478123
"63890 Hautakylä   (Soini )",97,17871,14073,42,44,11,1733440
"63900 Myllymäki-Vehunkylä   (Ähtäri )",427,20720,18854,102,281,44,8847516
"63910 Inhan Tehtaat   (Ähtäri )",179,19564,17399,43,121,15,3501967
"63920 Inha   (Ähtäri )",282,22356,19598,64,173,45,6304311
"63950 Vehunkylä   (Ähtäri )",49,17272,14512,14,32,3,846332
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2547,21387,19487,489,1685,373,54472212
"64140 Tiukka   (Kristiinankaupunki )",434,20459,18625,121,264,49,8879069
"64200 Närpiö Keskus   (Närpiö )",2370,21673,18377,460,1635,275,51364873
"64210 Kalax   (Närpiö )",337,24206,22163,50,223,64,8157508
"64220 Yttermark   (Närpiö )",784,21394,20102,161,529,94,16773043
"64230 Närpiön Asemanseutu   (Närpiö )",773,23913,21218,134,487,152,18484765
"64240 Böle   (Närpiö )",204,21651,20717,37,137,30,4416864
"64250 Pjelax   (Närpiö )",296,22888,19977,73,178,45,6774766
"64260 Kaskinen   (Närpiö )",1170,21878,20086,196,787,187,25597765
"64300 Lapväärtti   (Kristiinankaupunki )",1493,20109,17768,373,947,173,30023254
"64320 Dagsmark   (Kristiinankaupunki )",407,18995,16184,129,234,44,7730835
"64350 Karijoki Keskus   (Karijoki )",964,19658,17463,264,603,97,18950297
"64370 Myrkky   (Karijoki )",246,19877,17941,66,155,25,4889674
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",190,19543,14944,73,93,24,3713198
"64450 Kallträsk   (Kristiinankaupunki )",51,19423,16691,21,20,10,990563
"64460 Härkmeri   (Kristiinankaupunki )",302,18590,16029,108,166,28,5614329
"64480 Skaftung   (Kristiinankaupunki )",221,19461,16960,65,133,23,4300991
"64490 Siipyy   (Kristiinankaupunki )",158,17839,15836,47,98,13,2818550
"64510 Nämpnäs   (Närpiö )",328,21972,20469,72,208,48,7206698
"64530 Norrnäs   (Närpiö )",243,19958,18545,61,154,28,4849862
"64550 Rangsby   (Närpiö )",225,19978,17915,63,139,23,4495048
"64610 Övermark   (Närpiö )",964,19907,17583,237,615,112,19190283
"64700 Teuva Keskus   (Teuva )",2796,19979,17933,640,1873,283,55860869
"64720 Perälä   (Teuva )",511,20469,18859,134,324,53,10459912
"64740 Horo   (Teuva )",229,19562,15033,80,123,26,4479722
"64760 Peltola   (Teuva )",295,18685,17743,81,190,24,5512000
"64770 Äystö   (Teuva )",386,20383,18396,107,235,44,7867966
"64810 Vanhakylä   (Isojoki )",206,21556,16987,62,115,29,4440473
"64820 Kärjenkoski   (Isojoki )",169,18657,16241,54,100,15,3153116
"64830 Villamo   (Isojoki )",157,18909,15417,54,91,12,2968716
"64840 Heikkilänjoki   (Isojoki )",43,17781,17764,15,24,4,764566
"64850 Möykky   (Isojoki )",102,21020,17567,30,53,19,2144058
"64900 Isojoki Keskus   (Isojoki )",964,19987,16866,233,622,109,19267470
"64930 Kodesjärvi   (Isojoki )",148,18857,17597,46,86,16,2790810
"65100 Vaasa Keskus   (Vaasa )",16138,21065,18111,4085,9716,2337,339947044
"65130 Hietalahti   (Vaasa )",.,.,.,.,.,.,.
"65170 Vaskiluoto   (Vaasa )",292,29016,22685,49,160,83,8472645
"65200 Palosaari   (Vaasa )",5336,19331,16413,1700,2967,669,103152843
"65230 Vetokannas   (Vaasa )",4325,24915,22567,787,2492,1046,107756035
"65280 Gerby   (Vaasa )",5142,27692,25324,735,2750,1657,142394680
"65300 Asevelikylä   (Vaasa )",3479,27956,26062,397,1887,1195,97259143
"65320 Huutoniemi   (Vaasa )",5069,23601,21691,869,3146,1054,119635556
"65350 Suvilahti   (Vaasa )",3172,22653,20791,550,2101,521,71854112
"65370 Ristinummi   (Vaasa )",3656,20520,19235,739,2448,469,75021959
"65380 Vanha Vaasa   (Vaasa )",2542,23139,21772,467,1563,512,58819131
"65410 Sundom   (Vaasa )",1776,26985,24490,282,972,522,47926231
"65450 Sulva   (Mustasaari )",1455,25383,23695,224,863,368,36932619
"65460 Tölby-Rimal   (Mustasaari )",237,25722,24536,31,137,69,6096219
"65470 Rimal   (Mustasaari )",43,22599,22984,9,25,9,971757
"65480 Vikby   (Mustasaari )",201,24823,24162,33,115,53,4989480
"65520 Helsingby   (Mustasaari )",1123,24181,23301,174,695,254,27154752
"65610 Mustasaari Keskus   (Mustasaari )",4541,25572,23114,611,2800,1130,116122401
"65630 Karperö   (Mustasaari )",936,25698,24337,131,567,238,24053429
"65650 Koskö   (Mustasaari )",218,24661,23413,27,138,53,5376132
"65710 Singsby   (Mustasaari )",457,24969,23093,78,256,123,11410678
"65730 Jungsund   (Mustasaari )",342,23349,21604,66,214,62,7985417
"65760 Iskmo   (Mustasaari )",235,25518,22680,39,142,54,5996653
"65800 Raippaluoto   (Mustasaari )",667,23054,22009,118,411,138,15376844
"65870 Björköby   (Mustasaari )",306,20860,18029,77,185,44,6383067
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",259,23988,21847,47,169,43,6212839
"65930 Södra Vallgrund   (Mustasaari )",300,22142,21654,59,193,48,6642629
"65970 Söderudden   (Mustasaari )",181,19371,16936,57,99,25,3506186
"66100 Maalahti   (Maalahti )",1582,22791,20710,284,1035,263,36055876
"66140 Övermalax   (Maalahti )",1293,21838,19763,270,844,179,28236571
"66160 Långåminne   (Maalahti )",249,20451,19200,58,157,34,5092357
"66200 Korsnäs Keskus   (Korsnäs )",696,21667,19324,125,471,100,15080128
"66210 Moikipää   (Korsnäs )",462,23636,19601,113,274,75,10919908
"66220 Bergö   (Maalahti )",394,20786,19407,108,230,56,8189541
"66230 Korsbäck   (Korsnäs )",79,18630,17333,25,48,6,1471760
"66240 Petolahti   (Maalahti )",869,22094,18766,185,546,138,19199328
"66260 Svarvar   (Maalahti )",89,19325,18043,19,61,9,1719920
"66270 Pirttikylä-Sorvari   (Närpiö )",765,20764,17820,182,473,110,15884118
"66280 Taklax   (Korsnäs )",299,20074,18638,78,182,39,6002249
"66290 Harrström   (Korsnäs )",286,20481,17650,80,166,40,5857611
"66295 Töjby   (Närpiö )",320,20019,17323,91,185,44,6406227
"66300 Jurva Keskus   (Kurikka )",1795,20474,18447,413,1137,245,36750073
"66320 Niemenkylä   (Kurikka )",278,19793,16709,79,161,38,5502440
"66330 Hakko   (Kurikka )",231,19242,17095,68,137,26,4444824
"66340 Sarvijoki   (Kurikka )",292,20458,17275,77,171,44,5973844
"66350 Tainus   (Kurikka )",118,18256,15158,38,70,10,2154230
"66360 Kesti   (Kurikka )",343,21044,17871,100,200,43,7218062
"66370 Närvijoki   (Kurikka )",252,18824,15687,74,146,32,4743636
"66400 Laihia Keskus   (Laihia )",4592,23960,22373,730,2842,1020,110022365
"66420 Ruto   (Laihia )",270,25136,22847,56,141,73,6786816
"66430 Vedenoja   (Vaasa )",131,23638,21774,25,74,32,3096544
"66440 Tervajoki   (Isokyrö )",1545,22586,20026,329,960,256,34895071
"66450 Jakkula   (Laihia )",672,22376,21130,128,427,117,15036856
"66460 Haapala   (Laihia )",284,22079,19225,73,154,57,6270366
"66470 Jukaja-Jokisalo   (Laihia )",262,23077,19518,55,169,38,6046300
"66500 Vähäkyrö Keskus   (Vaasa )",1821,22336,20991,365,1113,343,40673630
"66510 Merikaarto   (Vaasa )",940,24487,23143,143,588,209,23018162
"66520 Veikkaala   (Mustasaari )",454,22969,21671,93,269,92,10427986
"66530 Koivulahti   (Mustasaari )",1361,23509,22617,217,864,280,31995954
"66540 Petsmo   (Mustasaari )",455,22720,21849,89,286,80,10337647
"66550 Västerhankmo   (Mustasaari )",270,21925,21003,56,176,38,5919825
"66560 Österhankmo   (Mustasaari )",179,21857,20636,40,103,36,3912317
"66580 Kuni   (Mustasaari )",298,22239,21957,63,173,62,6627144
"66590 Vassor   (Mustasaari )",132,23488,20445,24,88,20,3100413
"66600 Vöyri Keskus   (Vöyri )",2201,22436,20622,414,1414,373,49381462
"66640 Maksamaa   (Vöyri )",856,22765,20830,191,524,141,19486766
"66660 Bertby   (Vöyri )",109,24027,22971,13,73,23,2618916
"66680 Kaurajärvi   (Vöyri )",79,22150,17711,25,39,15,1749859
"66710 Kaitsor   (Vöyri )",202,24617,21488,42,124,36,4972612
"66730 Oxkangar   (Vöyri )",54,19742,17327,17,31,6,1066069
"66800 Oravainen Keskus   (Vöyri )",797,23106,20126,162,523,112,18415416
"66810 Kimo   (Vöyri )",268,22532,18223,66,159,43,6038502
"66820 Komossa   (Vöyri )",177,21132,15564,57,90,30,3740407
"66830 Oravaisten Tehdas   (Vöyri )",383,21929,21743,75,251,57,8398660
"66840 Pensala   (Uusikaarlepyy )",295,24571,20403,67,165,63,7248453
"66850 Jepua   (Uusikaarlepyy )",770,24040,19873,169,454,147,18511069
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3172,22562,20329,622,2003,547,71567927
"66910 Soklot   (Uusikaarlepyy )",325,30432,24084,42,195,88,9890434
"66930 Kovjoki   (Uusikaarlepyy )",188,25503,22018,29,126,33,4794577
"66950 Munsala   (Uusikaarlepyy )",738,24460,20524,158,430,150,18051766
"66970 Hirvlax   (Uusikaarlepyy )",387,23696,20036,83,225,79,9170335
"66980 Monå   (Uusikaarlepyy )",108,24003,19150,23,65,20,2592288
"66999 Kaukaluoto   (Mustasaari )",54,19153,18330,14,34,6,1034266
"67100 Kokkola Keskus   (Kokkola )",8749,20852,18523,1976,5626,1147,182434757
"67200 Kiviniitty-Tullimäki   (Kokkola )",3611,21876,19834,722,2325,564,78993780
"67300 Halkokari   (Kokkola )",3075,24918,22238,491,1954,630,76623066
"67400 Rytimäki   (Kokkola )",3259,24563,23789,503,1987,769,80050827
"67410 Vitsari   (Kokkola )",615,22424,20882,114,393,108,13790800
"67500 Sokoja   (Kokkola )",837,23075,21443,169,495,173,19313760
"67600 Linnusperä-Kaustari   (Kokkola )",2066,23726,22304,410,1221,435,49017339
"67700 Kirkonmäki-Isokylä   (Kokkola )",3497,24081,22753,541,2197,759,84210424
"67800 Koivuhaka   (Kokkola )",2978,19378,17830,704,1980,294,57708776
"67900 Ykspihjala   (Kokkola )",1083,21283,20463,204,737,142,23049482
"68100 Himanka Keskus   (Kalajoki )",2044,20438,18477,500,1292,252,41774647
"68150 Hillilä   (Kalajoki )",253,20999,17426,74,141,38,5312751
"68210 Marinkainen   (Kokkola )",728,21175,18979,151,480,97,15415154
"68220 Karhi   (Kokkola )",103,22498,21364,22,67,14,2317295
"68230 Lohtaja Keskus   (Kokkola )",921,21126,19162,210,572,139,19457375
"68240 Ala-Viirre   (Kokkola )",281,20187,17739,77,165,39,5672503
"68300 Kälviä Keskus   (Kokkola )",2883,22127,20665,592,1765,526,63793101
"68320 Ruotsalo   (Kokkola )",566,23220,21702,107,350,109,13142644
"68370 Ullava Keskus   (Kokkola )",297,20495,18505,67,193,37,6087080
"68380 Yli-Ullava   (Kokkola )",273,21253,19721,69,159,45,5801975
"68390 Rahkonen   (Kokkola )",116,23279,17646,35,64,17,2700373
"68410 Alaveteli   (Kruunupyy )",1255,22603,20872,272,750,233,28367045
"68500 Kruunupyy Keskus   (Kruunupyy )",2267,21640,19818,480,1446,341,49057337
"68530 Lepplax   (Pedersören kunta )",362,25163,22071,56,236,70,9109146
"68550 Öja   (Kokkola )",614,22324,20977,125,382,107,13706666
"68555 Bosund   (Luoto )",647,22960,21812,101,439,107,14855392
"68560 Eugmo   (Luoto )",573,22582,21335,107,368,98,12939549
"68570 Luoto   (Luoto )",1513,23448,22034,237,977,299,35477090
"68580 Furuholmen   (Luoto )",615,24055,22239,112,373,130,14794127
"68600 Pietarsaari Keskus   (Pietarsaari )",9369,22476,20190,1734,6129,1506,210576532
"68620 Skutnäs-Västermalm   (Pietarsaari )",3842,22671,20708,764,2427,651,87100127
"68630 Kyrkostrand   (Pietarsaari )",1934,23785,22599,276,1294,364,46000483
"68660 Östermalm-Björnholmen   (Pietarsaari )",1836,20711,18779,335,1282,219,38026113
"68690 Sundby   (Pedersören kunta )",289,22626,20438,62,184,43,6539035
"68700 Teerijärvi   (Kruunupyy )",1477,24432,20043,295,942,240,36086093
"68750 Småbönders   (Kruunupyy )",221,20816,17058,67,124,30,4600317
"68800 Kolppi   (Pedersören kunta )",889,22861,21623,169,556,164,20323553
"68810 Ytteresse   (Pedersören kunta )",975,22304,21854,174,657,144,21746552
"68820 Ähtävä   (Pedersören kunta )",833,22068,20646,169,529,135,18382522
"68830 Bäckby   (Pedersören kunta )",122,21213,21041,29,76,17,2588004
"68840 Nederlappfors   (Pedersören kunta )",264,19814,17998,79,154,31,5230928
"68870 Edsevö   (Pedersören kunta )",390,21416,20497,72,261,57,8352270
"68910 Pännäinen   (Pedersören kunta )",971,23838,21303,181,636,154,23146325
"68920 Forsby   (Pedersören kunta )",342,23274,22459,62,223,57,7959748
"68930 Purmo   (Pedersören kunta )",528,21779,21261,125,324,79,11499438
"68940 Lillby   (Pedersören kunta )",383,21261,19071,94,227,62,8143001
"68970 Överpurmo   (Pedersören kunta )",193,19394,17038,60,110,23,3743007
"68999 Rita   (Kokkola )",61,22538,16007,24,26,11,1374837
"69100 Kannus Keskus   (Kannus )",3876,21721,20060,741,2565,570,84189129
"69150 Eskola   (Kannus )",363,20541,18147,86,236,41,7456477
"69170 Yli-Kannus   (Kannus )",207,20373,18327,62,115,30,4217126
"69300 Toholampi Keskus   (Toholampi )",1670,20683,19014,381,1059,230,34540507
"69310 Laitala   (Toholampi )",257,21952,20720,68,142,47,5641758
"69330 Määttälä   (Toholampi )",112,20526,19376,25,66,21,2298924
"69340 Purontaka   (Toholampi )",115,21448,20297,30,64,21,2466516
"69410 Sykäräinen   (Toholampi )",365,20065,16998,114,196,55,7323803
"69420 Syri   (Lestijärvi )",50,18420,15243,16,27,7,921013
"69440 Lestijärvi Keskus   (Lestijärvi )",401,20253,17951,105,250,46,8121580
"69450 Yli-Lesti   (Lestijärvi )",176,18035,15612,54,107,15,3174089
"69510 Halsua Keskus-Marjusaari   (Halsua )",687,20700,17753,185,415,87,14221229
"69550 Kanala   (Halsua )",80,18331,18471,29,41,10,1466449
"69570 Karvonen   (Halsua )",234,19674,17422,68,140,26,4603613
"69600 Kaustinen Keskus   (Kaustinen )",3139,21959,20148,673,1986,480,68929921
"69660 Köyhäjoki   (Kaustinen )",180,21311,18289,47,102,31,3835968
"69700 Veteli Keskus   (Veteli )",1121,20930,18913,231,754,136,23462210
"69730 Tunkkari   (Veteli )",395,21638,21455,75,253,67,8546997
"69750 Sillanpää   (Veteli )",149,18993,17591,52,81,16,2829920
"69820 Räyrinki   (Veteli )",564,21596,17858,159,336,69,12180239
"69830 Pulkkinen   (Veteli )",217,19769,18051,50,143,24,4289826
"69850 Patana   (Veteli )",179,22711,20171,43,99,37,4065342
"69910 Kivikangas   (Perho )",48,16071,13059,23,22,3,771392
"69920 Oksakoski-Kivikangas   (Perho )",374,20104,17769,86,240,48,7518953
"69950 Perho Keskus-Salamajärvi   (Perho )",959,19722,17677,233,623,103,18913801
"69970 Salamajärvi   (Perho )",29,..,..,..,..,..,..
"69980 Möttönen   (Perho )",625,20113,18618,155,386,84,12570587
"70100 Kuopio Keskus   (Kuopio )",10954,23038,19098,2365,6685,1904,252361190
"70110 Etu-Niirala   (Kuopio )",3506,19210,16650,1038,2067,401,67349395
"70150 Neulamäki   (Kuopio )",4573,18926,17388,1342,2745,486,86550776
"70200 Puijonlaakso   (Kuopio )",5802,20392,18704,1434,3607,761,118312589
"70210 Kuopion Keskussairaala-alue   (Kuopio )",70,19149,18934,7,60,3,1340447
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",106,22395,19333,25,69,12,2373872
"70260 Julkula   (Kuopio )",1932,25498,23986,226,1281,425,49262517
"70280 Länsi-Puijo   (Kuopio )",1767,21891,19624,353,1138,276,38682235
"70300 Linnanpelto   (Kuopio )",878,25717,23503,120,528,230,22579205
"70340 Inkilänmäki   (Kuopio )",2953,21535,19004,586,1928,439,63591449
"70400 Kettulanlahti   (Kuopio )",738,25048,23490,125,429,184,18485377
"70420 Päiväranta   (Kuopio )",1935,22893,21276,343,1233,359,44297105
"70460 Saarijärvi   (Kuopio )",3353,19502,18132,697,2375,281,65389518
"70500 Männistö   (Kuopio )",6016,19703,17704,1344,4043,629,118534007
"70600 Niirala-Huuhanmäki   (Kuopio )",2846,21173,17762,849,1549,448,60258901
"70620 Haapaniemi   (Kuopio )",1948,22476,18798,414,1200,334,43782731
"70700 Särkiniemi   (Kuopio )",3210,20601,19242,772,1949,489,66128530
"70780 Jynkkä   (Kuopio )",3958,22394,20686,758,2522,678,88636065
"70800 Pitkälahti   (Kuopio )",2543,25450,23494,408,1526,609,64719006
"70820 Litmanen   (Kuopio )",9449,23455,21907,1624,5987,1838,221630272
"70840 Jynkänmäki   (Kuopio )",4264,28927,25920,531,2296,1437,123343222
"70870 Hiltulanlahti   (Kuopio )",1835,24691,23652,296,1089,450,45308057
"70900 Toivala   (Siilinjärvi )",2093,26263,25221,271,1206,616,54968548
"70910 Vuorela   (Siilinjärvi )",2391,23991,22745,343,1566,482,57362759
"70940 Jännevirta   (Kuopio )",431,26249,24141,65,254,112,11313339
"71130 Kortejoki   (Kuopio )",457,23244,20351,95,269,93,10622685
"71150 Vartiala   (Kuopio )",488,22481,20166,112,286,90,10970884
