"Postal code area","Households, total, 2014 (TE)","Average size of households, 2014 (TE)","Occupancy rate, 2014 (TE)","Young single persons, 2014 (TE)","Young couples without children, 2014 (TE)","Households with children, 2014 (TE)","Households with small children, 2014 (TE)","Households with children under school age, 2014 (TE)","Households with school-age children, 2014 (TE)","Households with teenagers, 2014 (TE)","Adult households, 2014 (TE)","Pensioner households, 2014 (TE)","Households living in owner-occupied dwellings, 2014 (TE)","Households living in rented dwellings, 2014 (TE)","Households living in other dwellings, 2014 (TE)"
"83700 Polvijärvi Keskus   (Polvijärvi )",1327,1.9,42.2,71,26,210,52,93,89,95,552,567,936,353,38
"83720 Kuorevaara   (Polvijärvi )",129,2.3,43.9,2,2,34,4,7,14,23,61,36,109,16,4
"83750 Sotkuma   (Polvijärvi )",196,2.6,42.4,7,6,61,14,38,32,20,91,47,186,8,2
"83760 Sola   (Polvijärvi )",38,2.3,37.6,0,1,8,2,6,6,1,14,16,31,5,2
"83780 Horsmanaho   (Polvijärvi )",104,2.2,41.0,4,1,22,8,9,9,10,44,38,95,5,4
"83825 Kinahmo   (Polvijärvi )",148,2.0,42.8,3,3,23,4,12,8,12,72,53,136,8,4
"83830 Hukkala   (Polvijärvi )",64,2.0,44.3,5,1,8,4,4,2,4,33,24,56,4,4
"83835 Ruvaslahti   (Polvijärvi )",104,2.2,45.2,2,1,18,5,9,7,12,38,49,95,4,5
"83840 Saarivaara   (Polvijärvi )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"83855 Martonvaara-Sammakkovaara   (Polvijärvi )",79,2.0,45.1,1,1,14,4,5,6,5,25,41,68,10,1
"83870 Polvela-Timovaara   (Juuka )",110,1.9,42.2,1,0,14,3,6,8,5,53,44,98,11,1
"83880 Kajoo   (Juuka )",84,2.2,44.3,3,0,12,2,4,5,8,36,37,78,4,2
"83900 Juuka Keskus   (Juuka )",1950,1.9,43.4,91,28,309,49,111,153,151,812,836,1416,502,32
"83910 Paalasmaa   (Juuka )",43,1.8,49.5,0,1,2,1,2,2,1,20,21,39,3,1
"83915 Vihtasuo   (Juuka )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"83940 Nunnanlahti   (Juuka )",182,2.0,48.0,1,2,28,4,14,18,8,71,87,168,10,4
"83950 Ahmovaara   (Juuka )",250,1.9,48.0,1,3,30,5,11,14,18,99,122,219,23,8
"83960 Koli   (Lieksa )",137,1.9,45.5,1,2,20,4,7,7,12,69,51,113,19,5
"83985 Tuopanjoki   (Juuka )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"84100 Ylivieska Keskus   (Ylivieska )",5990,2.2,39.9,763,352,1515,521,875,676,565,2861,1625,4156,1744,90
"84460 Tuomiperä   (Ylivieska )",93,2.3,43.5,7,1,19,9,9,9,8,47,27,87,4,2
"84540 Vähäkangas   (Ylivieska )",207,2.8,41.7,6,9,68,30,44,32,23,83,56,196,5,6
"84650 Kantokylä   (Ylivieska )",94,2.3,41.5,3,1,18,10,15,7,5,45,32,91,1,2
"84770 Isokoski   (Ylivieska )",46,2.2,45.3,2,1,10,3,7,8,5,17,19,45,1,0
"84880 Raudaskylä   (Ylivieska )",268,2.5,41.7,15,8,83,25,42,44,34,115,71,238,21,9
"85100 Kalajoki Keskus   (Kalajoki )",3138,2.2,43.3,252,112,791,236,417,381,310,1337,1021,2471,565,102
"85120 Metsä   (Kalajoki )",93,3.3,34.6,0,1,25,9,16,19,20,31,37,85,4,4
"85140 Tynkä   (Kalajoki )",311,2.7,39.8,15,8,108,27,52,63,49,106,98,293,9,9
"85150 Typpö   (Kalajoki )",124,2.7,40.9,2,1,27,12,18,16,13,36,64,114,5,5
"85160 Rautio   (Kalajoki )",247,2.5,41.1,12,5,65,33,46,34,19,90,94,215,24,8
"85180 Rahja   (Kalajoki )",186,2.5,44.1,7,4,50,14,23,23,28,66,73,175,7,4
"85200 Alavieska Keskus   (Alavieska )",916,2.3,41.5,61,27,238,73,124,110,102,351,334,685,206,25
"85210 Kähtävä   (Alavieska )",98,2.4,48.1,0,1,23,7,11,6,12,49,26,97,0,1
"85230 Talus   (Alavieska )",110,2.4,43.7,10,1,24,6,10,12,13,48,38,101,5,4
"85310 Sievi Asemanseutu   (Sievi )",205,2.6,37.7,9,2,51,19,30,28,33,82,72,167,33,5
"85320 Markkula   (Sievi )",121,2.2,45.5,10,2,24,3,8,10,15,59,39,108,11,2
"85340 Jyrinki   (Sievi )",202,3.8,33.0,6,4,88,45,61,59,43,65,52,198,1,3
"85410 Sievi Keskus   (Sievi )",817,2.5,37.3,52,17,244,76,135,122,101,324,250,516,290,11
"85430 Koivisto   (Sievi )",228,2.7,42.5,6,8,65,23,40,32,30,82,81,222,3,3
"85450 Joenkylä   (Sievi )",83,3.4,35.2,2,0,31,12,19,22,16,25,28,76,5,2
"85470 Kiiskilampi   (Sievi )",185,3.0,37.0,5,0,57,20,29,29,32,61,69,176,5,4
"85500 Nivala Keskus   (Nivala )",3166,2.3,40.1,303,104,865,291,493,436,343,1304,1015,2296,782,88
"85540 Mönkö   (Nivala )",187,3.1,37.0,7,7,62,28,40,34,29,74,54,173,3,11
"85560 Ainastalo   (Nivala )",192,2.5,41.1,18,3,51,20,31,27,24,82,59,164,21,7
"85580 Karvoskylä   (Nivala )",304,2.3,44.8,9,9,59,22,32,30,20,125,121,280,10,14
"85620 Sarja   (Nivala )",113,2.5,45.1,1,1,30,11,18,14,14,43,41,105,3,5
"85630 Sarjanahde   (Nivala )",171,3.6,31.9,1,0,77,36,50,49,40,42,54,166,2,3
"85640 Maliskylä   (Nivala )",227,2.4,45.9,13,9,53,15,23,24,24,92,85,206,12,9
"85660 Ruuskankylä   (Nivala )",67,2.7,39.8,2,4,15,5,7,10,4,30,23,63,2,2
"85710 Parkkila   (Haapajärvi )",139,2.6,39.9,3,2,35,10,22,19,17,56,49,130,1,8
"85730 Tulppo   (Haapajärvi )",57,2.2,45.7,3,0,11,2,4,6,7,28,18,52,3,2
"85800 Haapajärvi Keskus   (Haapajärvi )",2592,2.2,39.8,223,70,616,172,296,298,286,1132,851,1765,734,93
"85820 Oksava   (Haapajärvi )",345,2.6,42.0,12,4,95,25,43,44,53,133,120,317,14,14
"85840 Kuona   (Haapajärvi )",102,3.2,34.5,4,2,33,10,17,19,24,45,26,93,2,7
"85900 Reisjärvi Keskus   (Reisjärvi )",891,2.3,41.9,61,15,201,60,93,107,92,319,378,624,241,26
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",73,2.4,45.4,1,2,18,0,2,12,12,32,24,69,1,3
"85940 Räisälänmäki   (Reisjärvi )",89,2.9,38.6,1,3,25,8,11,15,14,38,26,84,4,1
"85980 Köyhänperä   (Reisjärvi )",132,2.8,39.9,6,3,42,8,16,21,22,51,41,124,2,6
"86100 Pyhäjoki Keskus   (Pyhäjoki )",894,2.2,42.9,61,25,187,55,98,104,76,362,347,666,210,18
"86110 Parhalahti   (Pyhäjoki )",152,2.5,40.7,9,3,44,8,21,23,21,56,56,139,11,2
"86160 Pirttikoski   (Pyhäjoki )",142,2.2,51.6,4,3,25,3,11,8,13,56,65,133,4,5
"86170 Yppäri   (Pyhäjoki )",209,2.7,41.8,6,1,60,24,33,30,33,71,80,185,14,10
"86210 Petäjäskoski   (Oulainen )",62,3.3,35.7,0,1,28,8,12,17,20,16,18,61,1,0
"86220 Merijärvi Keskus   (Merijärvi )",307,2.7,34.7,12,6,99,40,57,44,42,101,109,221,77,9
"86230 Ylipää   (Merijärvi )",72,2.2,45.6,0,1,10,2,2,5,8,23,40,67,5,0
"86240 Pyhänkoski   (Merijärvi )",83,2.3,46.5,5,1,14,3,5,8,9,35,34,76,5,2
"86300 Oulainen Keskus   (Oulainen )",3145,2.2,41.7,258,90,722,211,358,355,332,1338,1098,2370,731,44
"86350 Kilpua   (Oulainen )",60,2.2,43.0,3,2,9,0,2,5,8,27,24,55,3,2
"86360 Ilveskorpi   (Raahe )",93,2.4,46.0,2,2,24,6,13,8,9,40,29,84,4,5
"86400 Vihanti Keskus   (Raahe )",819,2.1,42.7,42,10,146,46,84,66,68,350,328,639,170,10
"86440 Lampinsaari   (Raahe )",128,2.1,48.0,5,1,20,8,11,11,11,59,50,104,12,12
"86460 Alpua   (Raahe )",169,2.4,43.9,2,2,42,12,23,21,25,52,75,158,7,4
"86470 Lumimetsä   (Raahe )",80,2.6,42.0,2,0,21,7,12,14,6,32,27,76,2,2
"86480 Karhukangas   (Haapavesi )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86510 Matkaniva   (Oulainen )",125,2.4,45.3,1,3,30,9,14,17,10,49,47,119,2,4
"86530 Annonen   (Oulainen )",75,2.3,43.9,3,3,14,4,5,6,7,38,24,72,0,3
"86550 Mieluskylä   (Haapavesi )",130,3.0,37.1,0,4,46,16,25,23,24,43,44,124,3,3
"86600 Haapavesi Keskus   (Haapavesi )",2380,2.3,40.6,211,79,585,180,317,285,248,1061,745,1673,639,68
"86650 Kytökylä-Joutenniva   (Haapavesi )",192,2.6,38.9,8,3,59,22,32,24,21,73,65,171,12,9
"86680 Vatjusjärvi   (Haapavesi )",195,2.5,41.5,6,2,56,15,31,30,24,69,70,184,6,5
"86690 Karsikas   (Haapavesi )",89,2.0,49.8,5,0,13,3,4,8,4,36,42,83,1,5
"86710 Kärsämäki Keskus   (Kärsämäki )",1144,2.3,39.8,67,19,253,75,125,127,117,454,447,858,243,43
"86790 Venetpalo   (Kärsämäki )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86800 Pyhäsalmi   (Pyhäjärvi )",2148,2.0,42.4,112,46,384,98,193,165,156,816,963,1544,541,63
"86810 Pellikkaperä   (Pyhäjärvi )",68,2.6,40.8,2,1,18,7,11,9,9,23,28,63,2,3
"86850 Hiidenniemi   (Pyhäjärvi )",110,2.2,43.3,4,0,19,3,7,11,13,39,52,100,3,7
"86870 Vesikoski   (Pyhäjärvi )",125,2.1,46.5,4,3,16,5,10,6,7,58,52,108,8,9
"86900 Pyhäkumpu   (Pyhäjärvi )",235,2.2,42.6,11,4,49,11,22,29,19,98,89,186,33,16
"86980 Väliaho   (Pyhäjärvi )",33,2.0,45.3,0,1,4,0,1,3,2,14,16,31,1,1
"87100 Kajaani Keskus   (Kajaani )",3900,1.5,38.6,793,244,290,85,139,91,91,2107,1512,1920,1914,66
"87150 Purola   (Kajaani )",1046,2.2,39.6,136,39,266,71,128,114,106,522,269,792,240,14
"87200 Teppana   (Kajaani )",2120,1.9,40.3,194,112,444,119,221,187,158,1022,660,1469,628,23
"87250 Kättö-Kätönlahti   (Kajaani )",1899,2.3,40.1,130,58,566,173,319,274,192,832,509,1430,446,23
"87300 Palokangas   (Kajaani )",657,1.7,36.4,122,34,110,33,63,40,36,371,178,308,344,5
"87400 Petäisenniska   (Kajaani )",896,2.0,40.6,97,64,176,58,105,65,65,437,284,675,205,16
"87500 Lehtikangas   (Kajaani )",2781,2.2,39.0,252,110,729,165,349,338,308,1300,759,2121,631,29
"87700 Lohtaja-Kettu   (Kajaani )",2064,2.0,37.1,369,104,489,134,257,200,176,1289,292,1074,983,7
"87800 Vuoreslahti   (Kajaani )",389,2.4,46.6,15,9,101,33,55,36,44,179,113,369,5,15
"87830 Nakertaja   (Kajaani )",624,2.5,38.4,35,24,214,56,105,113,82,286,126,484,129,11
"87850 Paltaniemi   (Kajaani )",176,2.8,41.6,2,3,65,14,28,35,29,55,57,163,12,1
"87900 Karankalahti   (Kajaani )",208,2.3,46.4,3,5,60,16,31,19,28,90,61,199,3,6
"87910 Linnantaus   (Kajaani )",193,2.7,40.6,4,12,70,15,32,35,36,87,36,179,12,2
"87930 Salmijärvi   (Kajaani )",105,2.4,44.2,1,4,25,5,11,15,10,44,37,88,12,5
"87950 Kuluntalahti   (Kajaani )",318,2.9,40.6,3,11,141,36,71,74,59,113,65,305,4,9
"87970 Jormua   (Kajaani )",188,2.6,43.4,5,6,67,20,34,34,29,66,56,185,2,1
"88120 Tuhkakylä   (Sotkamo )",47,2.0,53.1,0,1,7,1,2,5,6,14,26,44,0,3
"88200 Otanmäki-Kytökoski   (Kajaani )",543,1.8,41.3,27,15,77,21,32,28,41,269,200,398,130,15
"88270 Vuolijoki Keskus   (Kajaani )",449,2.0,44.7,16,7,79,17,25,41,43,187,185,335,101,13
"88300 Paltamo Keskus   (Paltamo )",1205,1.9,43.7,49,14,202,41,80,88,96,491,518,813,348,44
"88310 Melalahti   (Paltamo )",103,2.1,44.5,5,2,19,5,11,9,5,41,44,94,3,6
"88340 Manamansalo   (Vaala )",55,1.9,44.1,1,1,2,0,0,1,2,29,24,49,3,3
"88350 Kivesjärvi   (Paltamo )",50,2.2,41.6,1,1,7,2,3,4,5,23,20,46,0,4
"88380 Mieslahti   (Paltamo )",106,2.2,43.9,3,0,19,5,11,10,11,48,41,96,5,5
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",649,1.9,46.4,15,7,92,17,43,42,39,261,307,478,151,20
"88440 Jokikylä   (Ristijärvi )",35,2.1,49.2,0,2,4,0,2,0,2,17,14,32,2,1
"88460 Hiisijärvi   (Ristijärvi )",23,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88470 Kontiomäki   (Paltamo )",267,2.1,40.6,14,7,48,16,29,24,16,135,84,186,77,4
"88490 Pohjavaara   (Sotkamo )",105,2.5,47.9,1,1,28,8,14,12,11,35,45,101,1,3
"88530 Paakki   (Sotkamo )",48,2.4,43.1,1,0,13,1,6,8,8,16,19,45,2,1
"88600 Sotkamo Keskus   (Sotkamo )",3193,2.0,43.3,189,72,624,161,297,273,241,1332,1252,2339,759,95
"88610 Vuokatti   (Sotkamo )",1140,2.3,40.9,104,38,332,94,162,161,140,542,270,818,297,25
"88615 Vuokatin Urheiluopisto   (Sotkamo )",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"88620 Korholanmäki   (Sotkamo )",194,2.6,46.8,2,1,52,19,32,19,20,88,55,181,4,9
"88640 Ontojoki   (Sotkamo )",41,2.0,51.2,2,1,8,1,2,1,6,20,13,37,1,3
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",77,2.6,41.6,2,1,17,6,10,8,10,34,28,72,1,4
"88690 Maanselkä   (Sotkamo )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88730 Ylä-Vieksi   (Kuhmo )",74,1.9,49.2,1,1,8,2,3,2,5,32,34,61,8,5
"88740 Härmänkylä-Iivantiira   (Kuhmo )",43,2.3,41.3,0,0,4,0,2,3,3,20,19,38,5,0
"88760 Iivantiira   (Kuhmo )",75,2.1,47.8,1,0,8,2,2,5,4,39,28,68,7,0
"88820 Katerma   (Kuhmo )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",4166,1.9,44.5,190,77,670,146,293,318,300,1767,1752,3032,998,136
"88930 Lentiira-Kuumu   (Kuhmo )",164,1.9,54.0,3,0,11,2,6,4,4,76,79,134,24,6
"88940 Kuumu   (Kuhmo )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",31,1.8,52.4,2,0,1,0,0,0,1,19,11,27,0,4
"89140 Kotila-Törmänmäki   (Puolanka )",33,2.6,38.3,1,0,8,2,3,5,6,18,8,27,2,4
"89200 Puolanka Keskus   (Puolanka )",1226,1.9,43.2,41,9,175,29,65,78,94,499,556,862,326,38
"89210 Puokiovaara   (Puolanka )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89320 Joukokylä   (Puolanka )",62,2.0,44.8,0,0,8,3,3,4,4,25,30,54,4,4
"89330 Suolijärvi   (Puolanka )",33,2.0,51.7,1,0,2,0,0,1,2,18,13,28,2,3
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1119,1.9,46.1,34,15,147,33,61,57,70,453,523,837,240,42
"89430 Hoikka   (Hyrynsalmi )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89440 Sakara   (Suomussalmi )",42,2.3,47.5,1,0,11,3,6,3,5,13,19,41,1,0
"89540 Moisiovaara   (Hyrynsalmi )",101,2.0,53.6,0,0,11,2,3,5,5,36,56,92,2,7
"89560 Karhuvaara   (Hyrynsalmi )",38,1.9,51.0,1,0,2,0,1,2,1,19,18,36,0,2
"89600 Ämmänsaari   (Suomussalmi )",2787,1.9,42.8,139,33,450,106,183,209,216,1201,1147,1879,816,92
"89610 Jumaliskylä   (Suomussalmi )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89640 Pesiökylä   (Suomussalmi )",57,2.2,39.9,3,0,16,5,6,5,7,27,14,48,7,2
"89660 Takalo   (Suomussalmi )",55,1.9,52.8,1,0,7,2,5,3,1,25,23,46,6,3
"89670 Näljänkä   (Suomussalmi )",119,2.0,43.9,1,0,13,3,4,4,9,40,67,110,7,2
"89680 Vaaranniva   (Suomussalmi )",52,1.8,52.8,0,0,1,0,1,1,0,21,30,46,4,2
"89730 Ahjola   (Suomussalmi )",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",49,2.2,42.9,0,0,8,1,3,5,5,18,23,42,5,2
"89770 Peranka   (Suomussalmi )",23,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89780 Kaikkonen   (Suomussalmi )",32,2.1,47.5,0,0,3,1,1,0,2,12,17,28,1,3
"89800 Suomussalmi Keskus   (Suomussalmi )",698,2.1,44.8,20,4,140,26,51,68,74,271,290,559,116,23
"89830 Ala-Vuokki   (Suomussalmi )",30,1.8,47.7,0,0,0,0,0,0,0,8,22,24,4,2
"89840 Ylä-Vuokki   (Suomussalmi )",43,1.8,50.9,1,0,2,0,1,0,1,12,29,41,1,1
"89920 Ruhtinansalmi   (Suomussalmi )",189,2.0,50.6,1,0,20,2,6,6,12,61,110,165,17,7
"90100 Oulu Keskus   (Oulu )",5388,1.5,38.7,1461,495,338,104,170,96,107,3616,1441,1796,3466,126
"90120 Heinäpää   (Oulu )",4527,1.5,36.2,1325,465,321,106,164,99,102,3218,989,1656,2787,84
"90130 Raksila   (Oulu )",3823,1.6,36.4,968,424,391,153,232,102,97,2542,895,1653,2087,83
"90140 Karjasilta   (Oulu )",1764,1.7,36.7,355,103,258,64,115,111,104,971,540,1022,690,52
"90150 Höyhtyä   (Oulu )",3103,1.9,37.2,482,204,606,155,299,237,201,1730,774,1856,1161,86
"90220 Kontinkangas   (Oulu )",447,1.5,35.2,208,32,44,2,11,20,21,382,21,0,447,0
"90230 Värttö-Maikkula   (Oulu )",3768,1.9,41.2,633,276,721,194,333,295,264,2140,927,2214,1457,97
"90240 Iinatti   (Oulu )",3017,2.1,41.0,332,156,766,215,376,295,299,1695,561,1988,990,39
"90250 Kaukovainio   (Oulu )",3944,1.7,36.7,904,283,608,211,348,199,196,2535,803,1446,2446,52
"90310 Madekoski   (Oulu )",1023,2.8,40.1,36,46,431,102,209,236,185,415,186,832,157,34
"90400 Äimärautio   (Oulu )",486,1.6,34.1,152,87,41,15,22,4,17,372,73,199,284,3
"90410 Kaakkuri   (Oulu )",1759,2.5,39.1,121,80,627,175,299,272,241,873,267,1259,461,39
"90420 Metsokangas   (Oulu )",3861,2.6,34.5,643,293,1709,635,1111,827,450,1862,298,2307,1518,36
"90440 Kempele Keskus   (Kempele )",3920,2.3,38.9,308,166,1151,330,590,533,456,1708,1068,2835,994,91
"90450 Honkanen   (Kempele )",2631,2.8,37.5,110,74,1209,328,656,635,438,993,440,2282,309,40
"90460 Oulunsalo Keskus   (Oulu )",3181,2.7,37.3,162,120,1281,401,690,633,494,1258,654,2452,653,76
"90470 Varjakka   (Oulu )",402,3.1,37.2,10,6,146,52,85,85,74,153,104,376,17,9
"90480 Hailuoto   (Hailuoto )",494,2.0,47.0,12,4,70,18,37,33,30,197,231,416,60,18
"90500 Tuira   (Oulu )",5443,1.5,37.5,1264,369,469,177,278,132,121,3462,1517,2003,3357,83
"90510 Hietasaari   (Oulu )",950,1.8,37.9,231,70,169,61,107,36,44,646,135,476,459,15
"90520 Taskila-Toppila   (Oulu )",2735,1.8,35.8,632,208,498,179,285,186,150,1893,346,875,1825,35
"90530 Välivainio   (Oulu )",3413,1.6,36.6,873,435,364,118,202,111,127,2440,614,1208,2142,63
"90540 Kuivasjärvi   (Oulu )",3715,3.0,36.4,215,238,1949,690,1226,947,551,1408,365,3160,509,46
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",2363,1.9,40.1,314,126,422,145,245,157,151,1254,690,1246,1067,50
"90560 Koskela-Oulu   (Oulu )",1609,1.8,40.8,236,87,277,67,128,105,123,886,452,967,608,34
"90570 Kaijonharju-Linnanmaa   (Oulu )",3961,1.8,34.6,1221,554,594,259,389,199,123,3067,303,1045,2877,39
"90580 Rajakylä   (Oulu )",2244,2.0,41.9,308,84,497,135,231,204,218,1277,476,1241,963,40
"90590 Teknologiakylä   (Oulu )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",227,2.3,40.1,12,4,54,13,29,25,16,109,64,173,38,16
"90630 Korvensuora   (Oulu )",2535,2.6,37.2,200,116,1035,316,573,485,353,1167,336,1958,541,36
"90650 Haapalehto   (Oulu )",4724,2.2,40.8,405,203,1280,321,613,571,506,2302,1164,3241,1372,111
"90660 Sanginsuu   (Oulu )",268,2.4,48.9,6,5,68,15,35,36,25,122,81,240,16,12
"90670 Hiukkavaara   (Oulu )",273,2.6,35.4,28,27,124,67,96,32,20,130,20,197,64,12
"90800 Pateniemi   (Oulu )",3363,2.4,40.4,107,103,1101,273,518,481,466,1448,827,2623,659,81
"90810 Kiviniemi   (Oulu )",1152,2.6,41.6,44,35,432,90,192,227,194,485,239,988,120,44
"90820 Kello   (Oulu )",1204,2.7,41.0,36,20,453,118,230,263,193,469,290,1046,125,33
"90830 Haukipudas Keskus   (Oulu )",3419,2.4,38.6,206,87,1164,338,602,562,457,1387,873,2451,907,61
"90840 Haukipudas Asemanseutu   (Oulu )",654,3.1,35.9,27,16,258,85,138,149,122,243,154,567,69,18
"90850 Martinniemi   (Oulu )",893,2.6,36.8,43,32,306,108,187,153,96,381,207,724,145,24
"90860 Halosenniemi   (Oulu )",206,2.7,38.3,4,2,62,27,37,31,26,81,65,200,1,5
"90900 Kiiminki Keskus   (Oulu )",2425,2.8,37.8,107,70,963,285,514,498,386,888,585,2032,324,69
"90910 Kontio   (Oulu )",492,3.4,37.5,7,10,253,88,152,135,113,150,92,475,4,13
"90940 Jääli   (Oulu )",1993,2.6,39.9,90,72,784,177,364,387,325,810,415,1689,258,46
"91100 Ii Keskus   (Ii )",2508,2.6,38.2,122,86,863,301,501,426,327,975,681,2007,433,68
"91110 Ii Asemanseutu   (Ii )",313,2.8,38.3,6,12,94,32,56,51,46,129,91,290,16,7
"91140 Olhava   (Ii )",186,2.1,40.9,2,4,33,6,11,15,14,79,75,162,11,13
"91150 Yli-Olhava   (Ii )",80,2.0,47.0,0,1,15,3,7,7,8,36,31,74,0,6
"91200 Yli-Ii Keskus   (Oulu )",510,2.5,38.0,14,10,130,56,68,67,69,178,206,377,114,19
"91210 Jakkukylä   (Oulu )",153,3.2,36.9,2,3,55,19,29,34,30,41,58,149,0,4
"91240 Tannila   (Oulu )",97,2.2,43.0,2,0,18,2,7,9,11,33,47,89,4,4
"91260 Pahkakoski-Räinä   (Oulu )",64,2.0,42.4,0,1,8,2,5,4,1,33,23,56,3,5
"91300 Ylikiiminki Keskus   (Oulu )",1276,2.6,38.9,45,21,370,150,227,201,143,517,398,1065,156,55
"91310 Arkala   (Oulu )",90,2.6,38.7,2,3,30,11,17,12,10,39,21,86,1,3
"91410 Jokirinne   (Muhos )",318,3.1,35.5,4,6,141,49,85,77,62,119,59,262,51,5
"91430 Leppiniemi   (Muhos )",66,2.5,28.9,10,3,19,8,13,9,9,42,6,17,45,4
"91500 Muhos Keskus   (Muhos )",2941,2.4,39.0,177,78,862,283,473,454,363,1253,838,2313,533,95
"91510 Rova   (Muhos )",175,2.7,45.0,4,7,56,18,28,28,22,64,57,168,4,3
"91560 Kylmälänkylä   (Muhos )",52,2.5,41.0,1,0,17,4,7,5,8,23,14,47,4,1
"91600 Utajärvi Keskus   (Utajärvi )",939,2.2,38.8,32,9,208,72,104,114,79,378,356,710,202,27
"91620 Sanginkylä   (Utajärvi )",74,2.5,37.8,1,1,18,7,9,11,10,29,33,64,5,5
"91630 Juorkuna   (Utajärvi )",59,1.8,51.3,1,0,2,0,0,1,1,24,33,54,2,3
"91640 Särkijärvi   (Utajärvi )",53,2.0,44.1,3,0,4,1,2,2,2,20,31,49,1,3
"91660 Ahmas   (Utajärvi )",135,2.1,42.6,4,0,22,2,6,11,15,64,50,112,12,11
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",843,1.9,43.3,30,8,135,28,57,67,67,306,405,522,294,27
"91710 Jylhämä   (Vaala )",32,1.6,53.7,0,0,3,1,1,0,2,16,13,28,3,1
"91720 Oterma   (Vaala )",36,1.9,46.2,0,0,2,0,0,2,1,13,21,36,0,0
"91730 Kankari   (Vaala )",55,2.1,48.7,0,1,6,0,3,4,4,18,31,49,1,5
"91740 Jaalanka-Liminpuro   (Vaala )",63,1.9,47.5,2,0,6,2,3,2,2,26,31,60,2,1
"91750 Liminpuro   (Vaala )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",174,1.8,53.2,3,2,16,2,3,9,9,77,84,147,19,8
"91780 Neittävä   (Vaala )",51,2.3,44.4,1,1,11,1,3,4,7,19,21,49,2,0
"91790 Nuojua   (Vaala )",57,2.8,34.5,2,1,20,9,10,10,10,22,16,48,4,5
"91800 Tyrnävä   (Tyrnävä )",1883,3.1,34.5,59,65,764,296,491,430,291,687,438,1633,201,49
"91900 Liminka Keskus   (Liminka )",2075,2.9,36.5,92,84,865,325,511,465,311,752,465,1712,321,42
"91910 Tupos   (Liminka )",810,4.0,32.0,8,19,547,179,345,344,228,195,69,760,37,13
"91930 Ala-Temmes   (Liminka )",170,2.5,43.8,2,8,46,8,18,33,19,79,47,153,7,10
"91950 Temmes   (Liminka )",305,2.3,42.1,7,8,77,24,42,41,29,117,111,247,48,10
"91980 Lumijoki   (Lumijoki )",748,2.7,39.0,41,17,230,85,142,133,94,303,220,591,133,24
"92100 Raahe Keskus   (Raahe )",2337,1.7,41.3,384,96,336,82,153,122,125,1215,793,1194,1097,46
"92120 Ollinsaari-Mestauskallio   (Raahe )",1525,2.0,40.1,213,52,338,96,171,148,128,860,331,875,643,7
"92130 Isoholmi-Antinkangas   (Raahe )",1474,2.2,44.4,81,36,360,114,196,156,143,605,514,1297,162,15
"92140 Pattijoki Keskus   (Raahe )",2372,2.6,39.5,118,75,823,242,430,416,359,916,638,2026,309,37
"92150 Kummatti-Junnilanmäki   (Raahe )",827,1.7,40.0,153,29,117,28,53,54,41,482,230,320,497,10
"92160 Saloinen   (Raahe )",727,2.4,44.7,11,14,194,63,104,99,87,283,254,694,25,8
"92180 Lapaluoto   (Raahe )",77,1.9,44.0,4,1,11,1,4,3,6,37,31,72,3,2
"92210 Arkkukari   (Raahe )",281,3.2,36.4,2,8,105,35,61,68,52,92,85,269,4,8
"92220 Piehinki   (Raahe )",277,2.4,43.2,3,8,67,16,29,33,31,127,85,267,3,7
"92230 Mattilanperä   (Raahe )",86,2.8,42.0,0,4,33,7,13,18,17,32,21,84,0,2
"92240 Lasikangas   (Raahe )",126,2.4,45.5,1,1,38,15,24,16,9,55,34,122,1,3
