"Postal code area","Households, total, 2016 (TE)","Average size of households, 2016 (TE)","Occupancy rate, 2016 (TE)","Young single persons, 2016 (TE)","Young couples without children, 2016 (TE)","Households with children, 2016 (TE)","Households with small children, 2016 (TE)","Households with children under school age, 2016 (TE)","Households with school-age children, 2016 (TE)","Households with teenagers, 2016 (TE)","Adult households, 2016 (TE)","Pensioner households, 2016 (TE)","Households living in owner-occupied dwellings, 2016 (TE)","Households living in rented dwellings, 2016 (TE)","Households living in other dwellings, 2016 (TE)"
"85840 Kuona   (Haapajärvi )",103,3.1,35.1,4,4,31,10,15,16,22,48,26,94,2,7
"85900 Reisjärvi Keskus   (Reisjärvi )",885,2.2,42.5,54,22,189,55,88,97,98,303,399,637,230,18
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",72,2.3,47.3,1,1,17,1,2,7,11,30,26,69,2,1
"85940 Räisälänmäki   (Reisjärvi )",88,2.9,38.7,3,2,23,8,11,17,13,40,25,83,3,2
"85980 Köyhänperä   (Reisjärvi )",131,2.8,41.1,5,4,38,12,19,19,19,50,45,124,1,6
"86100 Pyhäjoki Keskus   (Pyhäjoki )",863,2.1,44.1,53,31,171,35,84,96,82,338,358,656,193,14
"86110 Parhalahti   (Pyhäjoki )",150,2.5,41.7,7,0,45,7,18,20,23,51,57,139,9,2
"86160 Pirttikoski   (Pyhäjoki )",139,2.2,52.5,2,4,24,7,12,10,8,53,65,132,4,3
"86170 Yppäri   (Pyhäjoki )",212,2.8,42.1,3,1,65,23,35,35,32,64,85,190,12,10
"86210 Petäjäskoski   (Oulainen )",62,3.3,37.0,1,2,26,4,13,15,18,18,19,61,1,0
"86220 Merijärvi Keskus   (Merijärvi )",304,2.7,35.0,17,2,94,38,55,43,41,99,113,223,74,7
"86230 Ylipää   (Merijärvi )",66,2.2,46.0,0,2,9,2,2,6,6,18,39,64,2,0
"86240 Pyhänkoski   (Merijärvi )",82,2.4,46.1,3,0,15,8,9,6,9,30,37,76,5,1
"86300 Oulainen Keskus   (Oulainen )",3083,2.1,42.5,223,91,687,186,330,342,320,1280,1130,2351,684,48
"86350 Kilpua   (Oulainen )",56,2.3,41.8,2,0,9,2,4,5,6,23,24,50,3,3
"86360 Ilveskorpi   (Raahe )",94,2.2,50.0,6,2,17,7,10,8,3,45,32,83,5,6
"86400 Vihanti Keskus   (Raahe )",812,2.1,43.4,36,12,135,40,75,65,68,322,361,633,167,12
"86440 Lampinsaari   (Raahe )",128,2.0,51.1,3,0,18,7,10,10,7,57,54,112,8,8
"86460 Alpua   (Raahe )",168,2.3,44.4,5,4,39,14,21,19,22,57,72,155,7,6
"86470 Lumimetsä   (Raahe )",74,2.5,44.4,3,0,17,4,7,11,7,30,27,73,1,0
"86480 Karhukangas   (Haapavesi )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86510 Matkaniva   (Oulainen )",126,2.4,46.0,2,2,31,11,15,13,16,46,51,121,2,3
"86530 Annonen   (Oulainen )",79,2.1,49.1,3,3,16,9,9,5,9,39,25,74,1,4
"86550 Mieluskylä   (Haapavesi )",137,2.9,38.1,2,3,47,15,22,23,24,44,48,129,4,4
"86600 Haapavesi Keskus   (Haapavesi )",2357,2.3,41.2,212,72,573,179,312,276,258,1009,789,1675,607,75
"86650 Kytökylä-Joutenniva   (Haapavesi )",195,2.5,39.3,8,6,56,20,34,26,19,75,69,169,14,12
"86680 Vatjusjärvi   (Haapavesi )",191,2.4,42.8,5,0,48,11,28,30,23,69,74,178,6,7
"86690 Karsikas   (Haapavesi )",82,2.1,49.3,5,0,11,3,4,8,4,32,40,76,1,5
"86710 Kärsämäki Keskus   (Kärsämäki )",1141,2.3,40.2,69,18,248,72,124,123,122,434,467,851,247,43
"86790 Venetpalo   (Kärsämäki )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86800 Pyhäsalmi   (Pyhäjärvi )",2102,2.0,43.0,101,40,356,98,186,163,135,775,981,1504,521,77
"86810 Pellikkaperä   (Pyhäjärvi )",71,2.5,41.9,3,2,16,7,12,12,4,27,29,65,2,4
"86850 Hiidenniemi   (Pyhäjärvi )",105,2.3,40.7,2,1,20,6,7,9,14,33,52,96,2,7
"86870 Vesikoski   (Pyhäjärvi )",126,2.1,46.7,4,3,15,6,10,8,4,47,64,106,11,9
"86900 Pyhäkumpu   (Pyhäjärvi )",231,2.1,42.3,10,5,45,11,20,21,24,101,86,181,38,12
"86980 Väliaho   (Pyhäjärvi )",32,1.9,49.9,1,0,3,0,0,2,3,12,18,30,1,1
"87100 Kajaani Keskus   (Kajaani )",3968,1.4,38.9,907,235,289,72,126,95,100,2190,1496,1850,2047,71
"87150 Purola   (Kajaani )",1088,2.1,40.3,151,40,269,60,127,130,101,534,293,809,253,26
"87200 Teppana   (Kajaani )",2132,1.9,41.6,218,116,399,100,191,161,161,1048,693,1461,653,18
"87250 Kättö-Kätönlahti   (Kajaani )",1908,2.3,40.6,137,60,550,147,302,273,189,818,548,1414,473,21
"87300 Palokangas   (Kajaani )",664,1.6,37.4,127,39,92,25,44,39,33,391,181,313,348,3
"87400 Petäisenniska   (Kajaani )",894,2.0,41.3,105,61,175,59,110,64,56,425,294,667,213,14
"87500 Lehtikangas   (Kajaani )",2769,2.1,39.7,260,128,708,171,331,334,294,1265,801,2076,657,36
"87700 Lohtaja-Kettu   (Kajaani )",2078,2.0,37.5,375,111,455,130,238,210,159,1284,346,1074,992,12
"87800 Vuoreslahti   (Kajaani )",387,2.4,46.3,6,15,105,31,55,44,44,163,122,367,6,14
"87830 Nakertaja   (Kajaani )",628,2.4,38.4,43,18,210,60,109,113,87,292,129,476,141,11
"87850 Paltaniemi   (Kajaani )",182,2.8,42.2,2,4,65,8,27,36,33,55,63,168,13,1
"87900 Karankalahti   (Kajaani )",195,2.3,47.1,3,5,55,13,30,18,25,86,56,186,4,5
"87910 Linnantaus   (Kajaani )",189,2.7,41.7,4,5,68,14,29,36,35,80,41,179,8,2
"87930 Salmijärvi   (Kajaani )",106,2.3,45.6,2,5,24,5,11,12,12,46,37,92,10,4
"87950 Kuluntalahti   (Kajaani )",319,3.0,40.2,6,11,135,38,64,78,60,115,72,310,3,6
"87970 Jormua   (Kajaani )",183,2.6,43.8,3,3,62,15,33,27,26,66,56,179,2,2
"88120 Tuhkakylä   (Sotkamo )",42,2.0,52.3,0,1,5,1,2,3,5,13,24,40,0,2
"88200 Otanmäki-Kytökoski   (Kajaani )",539,1.8,42.6,30,11,68,19,33,31,30,262,212,393,134,12
"88270 Vuolijoki Keskus   (Kajaani )",438,2.0,45.5,18,5,72,18,26,32,40,177,192,329,96,13
"88300 Paltamo Keskus   (Paltamo )",1196,1.9,44.7,46,16,206,34,77,91,95,463,530,813,350,33
"88310 Melalahti   (Paltamo )",104,2.1,43.9,2,4,17,3,11,11,3,46,41,97,3,4
"88340 Manamansalo   (Vaala )",51,1.8,46.9,1,0,2,0,0,0,2,20,29,46,2,3
"88350 Kivesjärvi   (Paltamo )",50,2.2,43.2,0,1,5,1,3,4,4,23,22,47,0,3
"88380 Mieslahti   (Paltamo )",100,2.3,41.4,2,0,16,4,10,11,8,40,46,92,3,5
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",629,1.9,47.2,15,9,88,21,42,38,37,237,316,465,141,23
"88440 Jokikylä   (Ristijärvi )",32,1.8,56.0,1,1,2,0,0,1,1,19,11,30,2,0
"88460 Hiisijärvi   (Ristijärvi )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88470 Kontiomäki   (Paltamo )",259,2.1,41.3,17,4,50,17,33,22,22,120,89,186,72,1
"88490 Pohjavaara   (Sotkamo )",105,2.4,50.2,1,4,25,3,14,11,11,35,48,100,1,4
"88530 Paakki   (Sotkamo )",46,2.3,46.4,1,0,10,0,3,6,7,18,18,45,1,0
"88600 Sotkamo Keskus   (Sotkamo )",3202,2.0,43.9,211,67,610,150,292,281,250,1296,1308,2348,766,88
"88610 Vuokatti   (Sotkamo )",1140,2.3,42.1,93,36,309,79,156,148,127,541,295,825,295,20
"88615 Vuokatin Urheiluopisto   (Sotkamo )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88620 Korholanmäki   (Sotkamo )",192,2.6,46.8,2,4,50,20,30,23,19,84,61,179,4,9
"88640 Ontojoki   (Sotkamo )",40,2.0,51.3,2,0,8,1,3,1,5,20,12,36,1,3
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",74,2.5,44.2,1,2,15,4,6,8,11,30,30,70,0,4
"88690 Maanselkä   (Sotkamo )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88730 Ylä-Vieksi   (Kuhmo )",70,1.9,51.5,0,0,8,2,4,1,3,25,37,59,6,5
"88740 Härmänkylä-Iivantiira   (Kuhmo )",40,2.1,43.4,1,0,4,0,1,3,2,18,18,36,4,0
"88760 Iivantiira   (Kuhmo )",72,2.1,49.5,2,0,7,1,2,4,3,36,29,65,7,0
"88820 Katerma   (Kuhmo )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",4101,1.9,45.5,179,65,642,128,263,317,284,1638,1842,3020,961,120
"88930 Lentiira-Kuumu   (Kuhmo )",156,1.9,55.8,3,0,12,0,5,9,6,63,84,128,22,6
"88940 Kuumu   (Kuhmo )",12,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89140 Kotila-Törmänmäki   (Puolanka )",34,2.5,39.9,1,0,10,3,4,5,6,15,10,27,3,4
"89200 Puolanka Keskus   (Puolanka )",1203,1.9,44.2,40,7,159,25,55,74,83,482,566,842,317,44
"89210 Puokiovaara   (Puolanka )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89320 Joukokylä   (Puolanka )",59,2.1,44.8,1,0,7,2,3,2,4,23,29,54,3,2
"89330 Suolijärvi   (Puolanka )",33,2.0,51.4,0,0,2,1,1,1,1,15,16,29,2,2
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1088,1.9,47.0,34,9,134,39,59,58,67,409,548,823,230,35
"89430 Hoikka   (Hyrynsalmi )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89440 Sakara   (Suomussalmi )",38,2.5,40.9,0,0,11,5,5,4,5,10,18,38,0,0
"89540 Moisiovaara   (Hyrynsalmi )",98,2.0,55.1,1,0,11,2,2,3,8,30,59,91,0,7
"89560 Karhuvaara   (Hyrynsalmi )",38,2.0,49.1,0,0,3,1,2,2,2,15,21,35,0,3
"89600 Ämmänsaari   (Suomussalmi )",2747,1.9,44.0,113,34,422,90,171,185,205,1147,1190,1882,785,80
"89610 Jumaliskylä   (Suomussalmi )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89640 Pesiökylä   (Suomussalmi )",53,2.2,41.3,2,0,14,3,6,5,8,25,14,46,6,1
"89660 Takalo   (Suomussalmi )",55,1.9,53.9,1,0,6,2,3,3,2,22,27,45,7,3
"89670 Näljänkä   (Suomussalmi )",110,2.0,45.4,2,0,10,2,2,1,8,37,64,104,2,4
"89680 Vaaranniva   (Suomussalmi )",52,1.8,51.5,2,0,2,0,2,2,1,18,32,45,5,2
"89730 Ahjola   (Suomussalmi )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",48,2.1,44.0,0,0,7,1,3,3,5,16,25,40,6,2
"89770 Peranka   (Suomussalmi )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89780 Kaikkonen   (Suomussalmi )",30,2.0,52.3,0,0,2,0,1,0,1,13,15,28,0,2
"89800 Suomussalmi Keskus   (Suomussalmi )",683,2.1,45.1,17,3,131,22,54,67,70,260,294,549,114,20
"89830 Ala-Vuokki   (Suomussalmi )",30,1.7,49.5,0,0,0,0,0,0,0,8,22,24,4,2
"89840 Ylä-Vuokki   (Suomussalmi )",36,1.7,54.9,1,0,1,0,0,0,1,13,22,34,1,1
"89920 Ruhtinansalmi   (Suomussalmi )",182,2.0,51.0,2,0,16,3,6,7,8,54,114,158,18,6
"90100 Oulu Keskus   (Oulu )",5581,1.5,38.9,1545,546,344,92,159,108,111,3751,1490,1789,3655,137
"90120 Heinäpää   (Oulu )",4569,1.4,36.4,1352,485,324,94,165,107,104,3230,1019,1616,2859,94
"90130 Raksila   (Oulu )",3845,1.6,36.7,979,386,393,125,223,122,95,2539,920,1646,2126,73
"90140 Karjasilta   (Oulu )",1783,1.7,36.9,348,107,245,43,98,116,110,974,569,1017,718,48
"90150 Höyhtyä   (Oulu )",3123,1.8,37.8,521,189,595,141,273,249,188,1737,798,1865,1184,74
"90220 Kontinkangas   (Oulu )",475,1.4,35.6,212,23,43,10,14,17,17,379,53,0,473,2
"90230 Värttö-Maikkula   (Oulu )",3788,1.9,41.4,616,293,711,171,327,309,268,2123,970,2191,1511,86
"90240 Iinatti   (Oulu )",2981,2.1,41.5,300,144,725,202,357,305,262,1636,627,1962,975,44
"90250 Kaukovainio   (Oulu )",4067,1.6,36.6,1001,315,581,181,314,197,199,2649,840,1423,2564,80
"90310 Madekoski   (Oulu )",1039,2.8,41.4,32,32,410,101,184,225,184,423,213,839,166,34
"90400 Äimärautio   (Oulu )",773,1.5,32.8,283,161,33,11,16,7,12,641,99,213,537,23
"90410 Kaakkuri   (Oulu )",1742,2.4,40.6,131,89,571,147,273,236,236,881,292,1249,462,31
"90420 Metsokangas   (Oulu )",4004,2.6,34.6,598,289,1767,525,1056,957,523,1891,350,2409,1556,39
"90440 Kempele Keskus   (Kempele )",4038,2.3,39.5,323,184,1140,310,590,547,456,1742,1160,2880,1064,94
"90450 Honkanen   (Kempele )",2735,2.8,37.8,117,75,1235,315,641,653,474,1014,493,2363,332,40
"90460 Oulunsalo Keskus   (Oulu )",3251,2.7,37.8,152,106,1274,371,649,653,524,1293,699,2496,676,79
"90470 Varjakka   (Oulu )",397,3.1,37.2,6,2,149,51,83,89,71,142,107,373,18,6
"90480 Hailuoto   (Hailuoto )",491,2.0,47.0,6,5,72,20,42,31,24,179,245,411,59,21
"90500 Tuira   (Oulu )",5558,1.5,37.9,1320,382,452,154,263,137,119,3529,1585,2036,3427,95
"90510 Hietasaari   (Oulu )",967,1.8,38.0,219,81,164,73,104,46,48,648,155,484,471,12
"90520 Taskila-Toppila   (Oulu )",3021,1.8,36.2,733,242,504,160,287,196,160,2121,399,925,2057,39
"90530 Välivainio   (Oulu )",3582,1.6,36.9,943,423,357,120,200,120,100,2531,699,1227,2298,57
"90540 Kuivasjärvi   (Oulu )",4001,2.9,36.3,237,253,2071,664,1215,1069,665,1499,440,3307,643,51
"90550 Pyykösjärvi-Puolivälikangas   (Oulu )",2358,1.9,40.0,327,127,417,129,235,186,147,1228,719,1221,1100,37
"90560 Koskela-Oulu   (Oulu )",1627,1.8,41.3,258,95,264,63,132,109,98,925,445,944,648,35
"90570 Kaijonharju-Linnanmaa   (Oulu )",4289,1.7,34.1,1441,530,610,236,388,211,139,3330,355,1022,3222,45
"90580 Rajakylä   (Oulu )",2238,1.9,43.3,337,65,463,119,209,191,201,1272,509,1200,996,42
"90590 Teknologiakylä   (Oulu )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",230,2.3,39.9,6,8,56,22,35,30,17,109,65,178,36,16
"90630 Korvensuora   (Oulu )",2906,2.5,37.7,243,146,1152,320,612,555,400,1358,404,2273,596,37
"90650 Haapalehto   (Oulu )",4787,2.2,41.5,433,233,1245,303,590,565,492,2320,1241,3244,1414,129
"90660 Sanginsuu   (Oulu )",267,2.3,51.0,7,8,59,10,24,35,27,116,94,239,15,13
"90670 Hiukkavaara   (Oulu )",594,2.7,34.6,38,58,287,163,241,81,32,266,42,470,94,30
"90800 Pateniemi   (Oulu )",3372,2.4,41.3,116,90,1042,233,485,469,461,1450,892,2625,671,76
"90810 Kiviniemi   (Oulu )",1140,2.5,43.7,42,21,423,75,168,223,195,456,267,978,132,30
"90820 Kello   (Oulu )",1214,2.8,40.7,37,26,466,121,236,270,211,436,322,1062,127,25
"90830 Haukipudas Keskus   (Oulu )",3430,2.4,38.9,203,72,1157,282,571,584,493,1343,938,2466,890,74
"90840 Haukipudas Asemanseutu   (Oulu )",649,3.0,37.6,29,26,247,68,125,146,119,247,157,565,67,17
"90850 Martinniemi   (Oulu )",914,2.5,37.2,33,22,320,97,185,174,114,379,215,734,156,24
"90860 Halosenniemi   (Oulu )",198,2.7,39.2,6,4,53,18,27,28,29,75,72,193,3,2
"90900 Kiiminki Keskus   (Oulu )",2479,2.7,38.3,113,76,914,247,480,501,400,938,640,2023,388,68
"90910 Kontio   (Oulu )",500,3.4,37.7,3,6,261,74,141,146,123,143,99,485,2,13
"90940 Jääli   (Oulu )",2016,2.5,41.6,96,58,755,175,336,388,322,815,460,1712,266,38
"91100 Ii Keskus   (Ii )",2548,2.5,38.6,125,91,840,263,461,445,340,999,719,2020,462,66
"91110 Ii Asemanseutu   (Ii )",312,2.8,39.2,8,5,94,34,57,52,51,125,94,286,16,10
"91140 Olhava   (Ii )",184,2.0,42.9,3,3,28,4,9,16,12,77,79,160,10,14
"91150 Yli-Olhava   (Ii )",79,2.1,45.0,0,1,14,4,6,5,9,30,36,72,0,7
"91200 Yli-Ii Keskus   (Oulu )",506,2.5,39.0,14,8,125,50,71,64,66,175,209,382,101,23
"91210 Jakkukylä   (Oulu )",150,3.1,38.2,2,2,49,17,28,28,26,41,61,147,0,3
"91240 Tannila   (Oulu )",89,2.2,44.5,1,1,12,1,3,8,8,30,48,85,1,3
"91260 Pahkakoski-Räinä   (Oulu )",61,1.9,45.0,1,0,5,1,3,4,0,30,26,55,3,3
"91300 Ylikiiminki Keskus   (Oulu )",1269,2.5,40.2,48,21,360,106,207,207,152,480,439,1073,144,52
"91310 Arkala   (Oulu )",86,2.5,40.8,3,5,27,6,16,11,12,40,20,84,0,2
"91410 Jokirinne   (Muhos )",327,3.1,35.7,4,4,143,44,87,75,67,121,64,270,52,5
"91430 Leppiniemi   (Muhos )",53,2.5,32.6,3,5,15,6,9,9,7,32,6,21,29,3
"91500 Muhos Keskus   (Muhos )",2946,2.4,39.7,176,71,871,260,465,437,380,1186,905,2342,518,86
"91510 Rova   (Muhos )",178,2.6,46.3,2,7,58,15,28,29,28,64,59,169,3,6
"91560 Kylmälänkylä   (Muhos )",50,2.5,41.2,1,0,14,2,5,6,7,24,14,47,2,1
"91600 Utajärvi Keskus   (Utajärvi )",933,2.2,39.7,40,11,200,45,98,99,100,362,377,699,203,31
"91620 Sanginkylä   (Utajärvi )",75,2.5,39.0,1,1,19,3,9,9,10,23,37,66,5,4
"91630 Juorkuna   (Utajärvi )",55,1.7,52.3,1,0,2,0,0,1,1,18,35,52,2,1
"91640 Särkijärvi   (Utajärvi )",51,1.9,46.5,1,0,4,1,1,1,2,19,30,49,0,2
"91660 Ahmas   (Utajärvi )",132,2.1,43.1,4,1,18,0,4,10,13,59,56,112,9,11
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",841,1.8,44.5,32,7,125,27,51,64,67,301,418,520,292,29
"91710 Jylhämä   (Vaala )",34,1.6,54.2,0,0,5,1,2,1,2,16,13,29,4,1
"91720 Oterma   (Vaala )",35,1.9,47.5,0,0,3,0,0,3,2,14,18,34,1,0
"91730 Kankari   (Vaala )",52,2.1,49.6,0,0,4,1,2,3,2,17,31,47,1,4
"91740 Jaalanka-Liminpuro   (Vaala )",63,1.9,48.4,2,0,5,2,3,3,0,25,33,60,2,1
"91750 Liminpuro   (Vaala )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",162,1.8,53.8,1,0,15,3,5,7,7,60,87,140,15,7
"91780 Neittävä   (Vaala )",47,2.4,42.1,0,2,11,3,5,4,6,19,17,44,2,1
"91790 Nuojua   (Vaala )",56,2.7,36.2,4,0,19,8,11,8,9,22,17,46,6,4
"91800 Tyrnävä   (Tyrnävä )",1918,3.0,34.8,74,59,776,272,461,450,316,688,462,1640,220,58
"91900 Liminka Keskus   (Liminka )",2132,2.9,36.6,94,59,902,305,538,482,350,735,503,1739,344,49
"91910 Tupos   (Liminka )",841,3.9,32.6,9,18,557,137,304,349,255,209,77,781,47,13
"91930 Ala-Temmes   (Liminka )",168,2.5,44.3,4,4,52,13,18,31,27,72,47,152,6,10
"91950 Temmes   (Liminka )",298,2.2,43.2,12,11,72,15,34,42,27,116,111,244,46,8
"91980 Lumijoki   (Lumijoki )",745,2.7,38.4,31,23,231,78,138,151,95,282,238,593,129,23
"92100 Raahe Keskus   (Raahe )",2388,1.7,41.7,341,88,323,86,163,132,117,1207,864,1219,1124,45
"92120 Ollinsaari-Mestauskallio   (Raahe )",1469,2.0,40.5,201,37,328,93,168,154,124,774,370,869,589,11
"92130 Isoholmi-Antinkangas   (Raahe )",1463,2.1,45.5,88,39,331,84,163,163,139,588,548,1278,165,20
"92140 Pattijoki Keskus   (Raahe )",2399,2.6,39.9,126,78,803,243,420,416,361,902,703,2046,322,31
"92150 Kummatti-Junnilanmäki   (Raahe )",795,1.6,40.2,135,20,112,22,45,53,47,443,243,312,474,9
"92160 Saloinen   (Raahe )",728,2.4,45.1,17,9,197,53,105,103,90,254,284,692,27,9
"92180 Lapaluoto   (Raahe )",74,1.8,48.6,2,3,7,1,3,2,2,33,34,67,5,2
"92210 Arkkukari   (Raahe )",281,3.3,36.4,4,4,110,37,61,71,58,81,91,270,3,8
"92220 Piehinki   (Raahe )",277,2.4,44.1,5,6,65,12,27,31,33,120,95,268,4,5
"92230 Mattilanperä   (Raahe )",85,2.7,43.2,3,0,33,6,14,15,20,29,23,83,1,1
"92240 Lasikangas   (Raahe )",124,2.4,46.3,4,1,36,14,22,19,9,50,39,119,3,2
"92260 Kopsa   (Raahe )",135,2.3,47.7,7,3,28,6,15,14,10,55,52,133,1,1
"92320 Siikajoki Keskus   (Siikajoki )",413,2.4,41.4,17,9,91,24,44,51,49,160,165,345,59,9
"92330 Karinkanta   (Siikajoki )",95,2.4,40.6,3,0,19,7,10,11,7,46,30,88,2,5
"92350 Revonlahti   (Siikajoki )",304,2.6,39.2,26,10,90,28,51,49,43,143,72,251,50,3
"92400 Ruukki Keskus   (Siikajoki )",740,2.2,41.4,42,19,173,41,94,89,83,317,256,570,156,14
"92430 Paavola-Huumola   (Siikajoki )",422,2.3,44.1,24,10,91,27,47,48,46,165,168,344,68,10
"92440 Saarikoski   (Siikajoki )",17,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"92450 Luohua   (Siikajoki )",125,2.8,37.9,4,5,33,16,24,21,18,46,47,117,5,3
"92470 Tuomioja   (Siikajoki )",109,2.3,43.7,3,1,30,17,22,13,9,43,38,106,3,0
"92500 Rantsila Keskus   (Siikalatva )",687,2.2,41.8,35,12,130,40,74,70,56,272,287,520,146,21
"92520 Sipola   (Siikalatva )",35,2.1,43.1,0,0,8,0,2,3,4,11,16,29,2,4
"92530 Mankila   (Siikalatva )",68,2.5,41.5,0,2,17,2,7,8,13,27,24,63,2,3
"92600 Pulkkila Keskus   (Siikalatva )",570,2.0,45.1,21,13,110,27,47,52,47,196,266,430,127,13
"92610 Vorna   (Siikalatva )",36,2.5,37.4,0,0,10,2,5,5,5,13,13,34,0,2
"92620 Piippola Keskus   (Siikalatva )",429,2.1,45.3,34,15,74,26,40,41,30,196,163,307,101,21
"92640 Leskelä   (Siikalatva )",85,2.2,45.7,1,4,12,4,7,5,5,39,35,80,3,2
"92650 Laakkola   (Siikalatva )",77,2.3,42.2,5,2,18,3,5,11,10,32,28,60,11,6
"92700 Kestilä   (Siikalatva )",635,2.0,47.4,27,7,86,24,31,40,50,261,293,508,103,24
"92810 Pelsonsuo   (Vaala )",64,2.5,44.9,0,2,15,4,6,11,7,28,22,54,8,2
"92830 Veneheitto   (Vaala )",119,2.3,48.5,5,5,22,6,13,11,9,55,45,111,7,1
"92910 Tavastkenkä   (Pyhäntä )",122,2.3,46.7,7,5,26,8,11,15,10,51,45,106,9,7
"92920 Ahokylä   (Pyhäntä )",30,2.3,42.8,1,0,6,2,3,3,3,20,4,29,0,1
"92930 Pyhäntä   (Pyhäntä )",493,2.4,37.5,32,8,110,41,61,61,55,211,175,323,145,25
"93100 Pudasjärvi Keskus   (Pudasjärvi )",2376,2.1,39.5,132,27,429,134,225,216,182,926,1033,1485,794,97
"93140 Kipinä   (Pudasjärvi )",203,2.3,42.6,3,4,43,14,22,19,25,76,85,177,11,15
"93160 Hetejärvi   (Pudasjärvi )",103,2.3,44.2,3,1,22,6,10,13,10,35,48,91,3,9
"93170 Yli-Kollaja   (Pudasjärvi )",40,2.6,39.5,2,0,8,5,5,3,3,14,18,34,1,5
"93180 Ikosenniemi   (Pudasjärvi )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",63,2.2,45.1,1,2,8,1,2,4,5,27,29,55,1,7
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",60,1.9,50.1,1,0,5,2,3,2,2,23,32,51,1,8
"93195 Kokkokylä   (Pudasjärvi )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93220 Livo   (Pudasjärvi )",44,2.1,43.3,2,0,6,1,2,3,4,18,20,37,2,5
"93225 Pärjänsuo   (Pudasjärvi )",95,2.4,40.3,2,2,24,6,12,12,12,32,42,81,7,7
"93240 Rytinki   (Pudasjärvi )",57,2.0,48.0,3,0,5,1,2,2,3,28,24,49,5,3
"93250 Sarajärvi   (Pudasjärvi )",120,2.0,47.4,2,0,14,1,2,8,11,47,59,101,12,7
"93270 Sotkajärvi   (Pudasjärvi )",192,2.4,43.6,7,4,31,8,12,17,16,80,83,173,10,9
"93277 Iinattijärvi   (Pudasjärvi )",69,2.2,43.8,2,0,9,2,4,6,6,30,30,65,3,1
"93280 Syöte   (Pudasjärvi )",108,2.2,44.5,4,3,22,4,11,9,11,51,37,82,17,9
"93290 Pintamo   (Pudasjärvi )",40,2.2,39.3,2,1,5,2,3,3,2,23,13,32,4,4
"93350 Jaurakkajärvi   (Pudasjärvi )",66,2.2,42.3,0,0,8,3,6,6,2,21,37,57,2,7
"93390 Puhoskylä   (Pudasjärvi )",108,1.9,48.4,6,0,13,4,5,4,6,42,54,88,17,3
"93400 Taivalkoski Keskus   (Taivalkoski )",1427,2.2,41.7,67,29,245,56,120,145,127,590,598,983,389,55
"93420 Jurmu   (Taivalkoski )",110,2.2,45.4,2,2,15,5,7,5,6,53,42,101,6,3
"93440 Loukusa   (Taivalkoski )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93470 Inget   (Taivalkoski )",63,2.4,40.9,0,0,11,3,4,6,6,26,26,55,4,4
"93540 Tyrövaara   (Taivalkoski )",124,2.8,38.0,3,0,25,9,13,15,15,50,53,103,11,10
"93590 Vanhala   (Taivalkoski )",91,2.2,43.1,1,0,13,2,3,5,8,41,38,76,12,3
"93600 Kuusamo   (Kuusamo )",5000,2.0,41.6,432,136,980,235,448,441,403,2275,1769,3225,1649,126
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",671,2.3,47.5,12,4,127,29,56,59,56,281,269,610,18,43
"93800 Muojärvi   (Kuusamo )",901,2.5,44.5,5,11,223,65,110,120,104,354,337,816,20,65
"93830 Rukatunturi   (Kuusamo )",363,2.4,43.3,28,13,89,27,49,45,30,191,84,275,57,31
