"Postal code area","Free-time residences, 2015 (RA)","Buildings, total, 2015 (RA)","Other buildings, 2015 (RA)","Residential buildings, 2015 (RA)","Dwellings, 2015 (RA)","Average floor area, 2015 (RA)","Dwellings in small houses, 2015 (RA)","Dwellings in blocks of flats, 2015 (RA)"
"63360 Kuivaskylä   (Alavus )",13,137,12,125,121,96.7,121,0
"63370 Taipalus   (Alavus )",77,259,27,232,227,103.1,227,0
"63400 Alavus Asemanseutu   (Alavus )",70,664,111,553,683,90.1,636,47
"63410 Rantatöysä   (Alavus )",40,260,47,213,234,90.9,229,5
"63430 Kätkänjoki   (Alavus )",7,75,4,71,76,102.3,76,0
"63450 Löyä   (Kuortane )",21,38,1,37,36,108.0,36,0
"63500 Lehtimäki Keskus   (Alajärvi )",191,465,76,389,551,84.3,534,17
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",74,202,36,166,144,102.9,144,0
"63530 Länsikylä   (Alajärvi )",198,114,15,99,77,110.1,77,0
"63540 Hernesmaa   (Alajärvi )",30,150,21,129,111,98.4,111,0
"63600 Töysä Keskus   (Alavus )",108,626,134,492,698,86.6,656,42
"63610 Tuuri   (Alavus )",74,508,107,401,549,92.2,549,0
"63640 Ritola   (Alavus )",184,262,60,202,175,106.0,175,0
"63660 Ähtärinranta   (Ähtäri )",124,115,12,103,96,97.6,96,0
"63680 Hakojärvi   (Alavus )",82,168,30,138,143,102.4,140,3
"63700 Ähtäri Keskus   (Ähtäri )",513,1769,310,1459,2380,86.2,2018,362
"63770 Peränne   (Ähtäri )",123,124,14,110,105,107.9,105,0
"63780 Alastaipale   (Ähtäri )",66,115,10,105,90,95.4,90,0
"63800 Soini Keskus   (Soini )",444,966,201,765,907,87.6,907,0
"63830 Keisala   (Soini )",11,53,6,47,39,81.8,39,0
"63880 Kukonkylä   (Soini )",38,124,17,107,105,97.1,105,0
"63890 Hautakylä   (Soini )",22,75,9,66,65,101.5,65,0
"63900 Myllymäki-Vehunkylä   (Ähtäri )",258,341,44,297,284,92.6,283,1
"63910 Inhan Tehtaat   (Ähtäri )",39,142,28,114,143,82.8,136,7
"63920 Inha   (Ähtäri )",221,322,121,201,191,106.2,188,3
"63950 Vehunkylä   (Ähtäri )",34,57,8,49,34,99.1,34,0
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",331,1328,293,1035,1730,91.2,1423,307
"64140 Tiukka   (Kristiinankaupunki )",12,306,46,260,260,106.7,260,0
"64200 Närpiö Keskus   (Närpiö )",25,1042,205,837,1463,86.3,938,525
"64210 Kalax   (Närpiö )",192,271,48,223,205,115.3,205,0
"64220 Yttermark   (Närpiö )",20,507,62,445,463,105.8,451,12
"64230 Närpiön Asemanseutu   (Närpiö )",6,588,187,401,444,110.3,438,6
"64240 Böle   (Närpiö )",67,136,13,123,111,110.4,111,0
"64250 Pjelax   (Närpiö )",149,237,46,191,173,114.2,173,0
"64260 Kaskinen   (Närpiö )",252,742,181,561,889,89.6,578,311
"64300 Lapväärtti   (Kristiinankaupunki )",167,1024,207,817,906,103.2,851,55
"64320 Dagsmark   (Kristiinankaupunki )",20,326,63,263,231,106.7,231,0
"64350 Karijoki Keskus   (Karijoki )",89,677,96,581,660,88.1,660,0
"64370 Myrkky   (Karijoki )",29,215,30,185,188,91.5,188,0
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",33,153,15,138,123,102.3,123,0
"64450 Kallträsk   (Kristiinankaupunki )",3,47,11,36,30,108.0,30,0
"64460 Härkmeri   (Kristiinankaupunki )",128,220,26,194,172,107.2,172,0
"64480 Skaftung   (Kristiinankaupunki )",352,205,38,167,143,98.8,143,0
"64490 Siipyy   (Kristiinankaupunki )",298,178,31,147,127,91.7,123,4
"64510 Nämpnäs   (Närpiö )",322,278,65,213,195,107.3,195,0
"64530 Norrnäs   (Närpiö )",243,194,32,162,142,108.5,142,0
"64550 Rangsby   (Närpiö )",125,178,28,150,137,105.0,134,3
"64610 Övermark   (Närpiö )",26,635,85,550,561,101.7,539,22
"64700 Teuva Keskus   (Teuva )",108,1613,230,1383,1769,95.5,1715,54
"64720 Perälä   (Teuva )",24,377,32,345,329,96.5,329,0
"64740 Horo   (Teuva )",17,165,14,151,152,95.7,152,0
"64760 Peltola   (Teuva )",3,197,17,180,184,101.2,184,0
"64770 Äystö   (Teuva )",13,278,34,244,237,100.9,237,0
"64810 Vanhakylä   (Isojoki )",64,191,32,159,161,94.6,161,0
"64820 Kärjenkoski   (Isojoki )",45,146,9,137,111,94.8,111,0
"64830 Villamo   (Isojoki )",26,148,31,117,101,96.2,101,0
"64840 Heikkilänjoki   (Isojoki )",12,36,2,34,29,81.0,29,0
"64850 Möykky   (Isojoki )",32,84,7,77,70,99.2,70,0
"64900 Isojoki Keskus   (Isojoki )",90,630,143,487,670,83.7,636,34
"64930 Kodesjärvi   (Isojoki )",39,144,14,130,103,96.0,103,0
"65100 Vaasa Keskus   (Vaasa )",0,1367,494,873,13367,57.6,336,13031
"65130 Hietalahti   (Vaasa )",0,14,13,1,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",5,301,251,50,214,73.7,63,151
"65200 Palosaari   (Vaasa )",2,682,135,547,4182,57.4,481,3701
"65230 Vetokannas   (Vaasa )",8,1387,171,1216,2699,89.7,1626,1073
"65280 Gerby   (Vaasa )",866,2083,251,1832,2938,104.1,2482,456
"65300 Asevelikylä   (Vaasa )",2,1527,127,1400,2110,100.5,1834,276
"65320 Huutoniemi   (Vaasa )",1,1467,172,1295,3247,81.5,1875,1372
"65350 Suvilahti   (Vaasa )",2,468,161,307,2305,68.5,433,1872
"65370 Ristinummi   (Vaasa )",0,877,136,741,2520,75.1,849,1671
"65380 Vanha Vaasa   (Vaasa )",7,983,248,735,1740,84.9,898,842
"65410 Sundom   (Vaasa )",813,1204,252,952,1020,118.1,1016,4
"65450 Sulva   (Mustasaari )",52,894,141,753,845,113.2,838,7
"65460 Tölby-Rimal   (Mustasaari )",13,146,17,129,127,120.0,127,0
"65470 Rimal   (Mustasaari )",3,28,7,21,21,112.9,21,0
"65480 Vikby   (Mustasaari )",3,136,26,110,115,111.5,115,0
"65520 Helsingby   (Mustasaari )",40,711,142,569,624,114.0,623,1
"65610 Mustasaari Keskus   (Mustasaari )",78,1676,392,1284,2652,97.1,1909,743
"65630 Karperö   (Mustasaari )",50,495,68,427,509,110.9,509,0
"65650 Koskö   (Mustasaari )",86,140,12,128,127,100.8,127,0
"65710 Singsby   (Mustasaari )",10,279,38,241,245,123.5,245,0
"65730 Jungsund   (Mustasaari )",104,205,27,178,193,106.5,193,0
"65760 Iskmo   (Mustasaari )",474,177,44,133,128,115.5,128,0
"65800 Raippaluoto   (Mustasaari )",374,438,91,347,344,112.9,344,0
"65870 Björköby   (Mustasaari )",233,247,56,191,186,104.3,186,0
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",142,181,33,148,142,110.4,142,0
"65930 Södra Vallgrund   (Mustasaari )",391,226,35,191,182,104.8,182,0
"65970 Söderudden   (Mustasaari )",426,152,32,120,106,104.2,106,0
"66100 Maalahti   (Maalahti )",713,874,157,717,938,100.9,883,55
"66140 Övermalax   (Maalahti )",67,767,54,713,806,97.0,782,24
"66160 Långåminne   (Maalahti )",36,171,19,152,156,98.5,156,0
"66200 Korsnäs Keskus   (Korsnäs )",241,445,134,311,382,103.7,369,13
"66210 Moikipää   (Korsnäs )",548,321,60,261,280,107.8,276,4
"66220 Bergö   (Maalahti )",528,314,43,271,259,98.5,259,0
"66230 Korsbäck   (Korsnäs )",4,70,11,59,48,110.9,48,0
"66240 Petolahti   (Maalahti )",494,587,107,480,523,102.4,523,0
"66260 Svarvar   (Maalahti )",24,74,9,65,56,96.9,56,0
"66270 Pirttikylä-Sorvari   (Närpiö )",26,532,96,436,466,98.8,433,33
"66280 Taklax   (Korsnäs )",15,214,35,179,178,111.4,178,0
"66290 Harrström   (Korsnäs )",147,201,41,160,174,106.9,174,0
"66295 Töjby   (Närpiö )",306,225,34,191,178,106.9,178,0
"66300 Jurva Keskus   (Kurikka )",50,1012,239,773,1132,86.3,1012,120
"66320 Niemenkylä   (Kurikka )",16,199,30,169,158,97.0,156,2
"66330 Hakko   (Kurikka )",41,171,18,153,134,88.4,134,0
"66340 Sarvijoki   (Kurikka )",54,199,17,182,164,96.7,164,0
"66350 Tainus   (Kurikka )",17,103,21,82,73,107.0,73,0
"66360 Kesti   (Kurikka )",45,243,40,203,199,102.0,198,1
"66370 Närvijoki   (Kurikka )",24,216,25,191,171,88.3,171,0
"66400 Laihia Keskus   (Laihia )",59,2159,272,1887,2926,94.7,2537,389
"66420 Ruto   (Laihia )",16,189,30,159,169,111.2,169,0
"66430 Vedenoja   (Vaasa )",9,106,26,80,87,92.3,85,2
"66440 Tervajoki   (Isokyrö )",91,960,133,827,938,97.6,938,0
"66450 Jakkula   (Laihia )",64,464,52,412,423,101.9,417,6
"66460 Haapala   (Laihia )",35,181,20,161,165,99.1,165,0
"66470 Jukaja-Jokisalo   (Laihia )",67,210,38,172,169,95.7,169,0
"66500 Vähäkyrö Keskus   (Vaasa )",108,1140,157,983,1153,95.7,1058,95
"66510 Merikaarto   (Vaasa )",51,541,58,483,520,110.9,510,10
"66520 Veikkaala   (Mustasaari )",38,291,38,253,276,102.2,276,0
"66530 Koivulahti   (Mustasaari )",28,745,147,598,777,106.2,746,31
"66540 Petsmo   (Mustasaari )",478,307,44,263,276,101.8,276,0
"66550 Västerhankmo   (Mustasaari )",67,158,18,140,147,104.8,147,0
"66560 Österhankmo   (Mustasaari )",152,130,20,110,105,104.4,105,0
"66580 Kuni   (Mustasaari )",23,198,31,167,163,114.5,163,0
"66590 Vassor   (Mustasaari )",132,101,11,90,89,103.0,85,4
"66600 Vöyri Keskus   (Vöyri )",118,1391,264,1127,1364,101.2,1278,86
"66640 Maksamaa   (Vöyri )",1319,604,97,507,541,98.9,535,6
"66660 Bertby   (Vöyri )",117,78,13,65,66,101.7,66,0
"66680 Kaurajärvi   (Vöyri )",3,59,13,46,45,104.2,45,0
"66710 Kaitsor   (Vöyri )",175,173,41,132,143,105.9,125,18
"66730 Oxkangar   (Vöyri )",239,49,9,40,42,88.3,42,0
"66800 Oravainen Keskus   (Vöyri )",247,417,87,330,497,98.8,377,120
"66810 Kimo   (Vöyri )",19,166,25,141,151,108.1,145,6
"66820 Komossa   (Vöyri )",104,132,15,117,110,117.4,107,3
"66830 Oravaisten Tehdas   (Vöyri )",92,280,45,235,271,94.7,229,42
"66840 Pensala   (Uusikaarlepyy )",12,181,31,150,169,102.7,169,0
"66850 Jepua   (Uusikaarlepyy )",27,490,94,396,466,98.9,453,13
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",487,1511,312,1199,1952,90.8,1313,639
"66910 Soklot   (Uusikaarlepyy )",252,212,32,180,180,124.5,180,0
"66930 Kovjoki   (Uusikaarlepyy )",16,133,36,97,92,113.7,92,0
"66950 Munsala   (Uusikaarlepyy )",407,510,91,419,434,107.3,427,7
"66970 Hirvlax   (Uusikaarlepyy )",438,308,58,250,256,104.4,256,0
"66980 Monå   (Uusikaarlepyy )",109,72,5,67,61,112.5,61,0
"66999 Kaukaluoto   (Mustasaari )",416,63,21,42,37,87.3,37,0
"67100 Kokkola Keskus   (Kokkola )",22,2135,423,1712,6181,69.9,2336,3845
"67200 Kiviniitty-Tullimäki   (Kokkola )",11,751,99,652,2720,69.9,939,1781
"67300 Halkokari   (Kokkola )",178,1231,55,1176,1722,102.6,1573,149
"67400 Rytimäki   (Kokkola )",153,1482,57,1425,1772,111.4,1708,64
"67410 Vitsari   (Kokkola )",25,355,35,320,316,119.2,316,0
"67500 Sokoja   (Kokkola )",6,490,66,424,440,118.0,440,0
"67600 Linnusperä-Kaustari   (Kokkola )",1,1133,171,962,1044,120.9,1044,0
"67700 Kirkonmäki-Isokylä   (Kokkola )",4,1564,112,1452,1938,106.1,1791,147
"67800 Koivuhaka   (Kokkola )",137,787,154,633,1936,80.3,808,1128
"67900 Ykspihjala   (Kokkola )",29,768,223,545,651,89.6,634,17
"68100 Himanka Keskus   (Kalajoki )",461,1228,202,1026,1202,97.1,1202,0
"68150 Hillilä   (Kalajoki )",16,150,12,138,139,114.4,139,0
"68210 Marinkainen   (Kokkola )",108,372,36,336,398,105.1,398,0
"68220 Karhi   (Kokkola )",39,56,4,52,53,118.7,53,0
"68230 Lohtaja Keskus   (Kokkola )",161,536,75,461,533,103.5,525,8
"68240 Ala-Viirre   (Kokkola )",108,174,18,156,164,105.4,164,0
"68300 Kälviä Keskus   (Kokkola )",69,1523,177,1346,1652,106.1,1565,87
"68320 Ruotsalo   (Kokkola )",495,342,22,320,319,117.2,319,0
"68370 Ullava Keskus   (Kokkola )",34,191,30,161,187,92.6,187,0
"68380 Yli-Ullava   (Kokkola )",62,190,27,163,170,105.9,170,0
"68390 Rahkonen   (Kokkola )",12,68,6,62,62,108.7,62,0
"68410 Alaveteli   (Kruunupyy )",170,852,199,653,717,111.0,703,14
"68500 Kruunupyy Keskus   (Kruunupyy )",432,1376,364,1012,1261,104.2,1153,108
"68530 Lepplax   (Pedersören kunta )",412,223,48,175,178,129.3,178,0
"68550 Öja   (Kokkola )",568,364,49,315,324,114.5,324,0
"68555 Bosund   (Luoto )",403,320,40,280,343,112.3,343,0
"68560 Eugmo   (Luoto )",679,304,43,261,275,116.0,275,0
"68570 Luoto   (Luoto )",620,740,71,669,811,106.6,764,47
"68580 Furuholmen   (Luoto )",158,275,10,265,309,106.3,309,0
"68600 Pietarsaari Keskus   (Pietarsaari )",150,3724,868,2856,5870,85.2,3327,2543
"68620 Skutnäs-Västermalm   (Pietarsaari )",960,1447,186,1261,2521,81.1,1506,1015
"68630 Kyrkostrand   (Pietarsaari )",0,903,90,813,1020,106.7,954,66
"68660 Östermalm-Björnholmen   (Pietarsaari )",131,694,130,564,1201,80.9,587,614
"68690 Sundby   (Pedersören kunta )",12,191,37,154,155,111.0,155,0
"68700 Teerijärvi   (Kruunupyy )",252,1000,273,727,865,106.6,853,12
"68750 Småbönders   (Kruunupyy )",9,142,32,110,119,115.7,119,0
"68800 Kolppi   (Pedersören kunta )",11,535,135,400,442,113.1,430,12
"68810 Ytteresse   (Pedersören kunta )",11,516,127,389,441,121.2,441,0
"68820 Ähtävä   (Pedersören kunta )",54,487,111,376,464,106.8,437,27
"68830 Bäckby   (Pedersören kunta )",4,72,14,58,63,114.0,63,0
"68840 Nederlappfors   (Pedersören kunta )",101,199,41,158,151,103.3,151,0
"68870 Edsevö   (Pedersören kunta )",6,198,36,162,244,95.8,179,65
"68910 Pännäinen   (Pedersören kunta )",24,595,159,436,510,108.2,457,53
"68920 Forsby   (Pedersören kunta )",25,224,42,182,187,119.8,187,0
"68930 Purmo   (Pedersören kunta )",27,356,74,282,300,107.4,291,9
"68940 Lillby   (Pedersören kunta )",58,262,62,200,220,104.8,208,12
"68970 Överpurmo   (Pedersören kunta )",35,166,25,141,115,101.5,115,0
"68999 Rita   (Kokkola )",1,31,2,29,31,111.8,31,0
"69100 Kannus Keskus   (Kannus )",81,2093,316,1777,2478,93.5,2214,264
"69150 Eskola   (Kannus )",35,268,36,232,231,87.6,226,5
"69170 Yli-Kannus   (Kannus )",39,146,10,136,118,112.1,118,0
"69300 Toholampi Keskus   (Toholampi )",56,921,136,785,1087,95.7,1045,42
"69310 Laitala   (Toholampi )",23,175,25,150,138,115.6,138,0
"69330 Määttälä   (Toholampi )",16,73,7,66,69,116.2,69,0
"69340 Purontaka   (Toholampi )",28,83,8,75,69,121.1,69,0
"69410 Sykäräinen   (Toholampi )",39,259,32,227,233,101.7,233,0
"69420 Syri   (Lestijärvi )",8,33,6,27,27,127.8,27,0
"69440 Lestijärvi Keskus   (Lestijärvi )",311,269,48,221,260,91.2,260,0
"69450 Yli-Lesti   (Lestijärvi )",117,135,27,108,99,101.3,99,0
"69510 Halsua Keskus-Marjusaari   (Halsua )",143,503,129,374,427,95.5,427,0
"69550 Kanala   (Halsua )",29,64,6,58,48,99.7,48,0
"69570 Karvonen   (Halsua )",55,155,16,139,137,110.3,137,0
"69600 Kaustinen Keskus   (Kaustinen )",159,1816,287,1529,1898,99.7,1824,74
"69660 Köyhäjoki   (Kaustinen )",13,118,11,107,107,114.4,107,0
"69700 Veteli Keskus   (Veteli )",70,688,134,554,709,97.4,701,8
"69730 Tunkkari   (Veteli )",4,221,27,194,217,109.7,217,0
"69750 Sillanpää   (Veteli )",44,133,36,97,90,101.6,90,0
"69820 Räyrinki   (Veteli )",100,419,64,355,377,95.2,361,16
"69830 Pulkkinen   (Veteli )",24,150,13,137,132,107.2,132,0
"69850 Patana   (Veteli )",38,121,18,103,98,99.0,98,0
"69910 Kivikangas   (Perho )",15,41,6,35,31,93.4,31,0
"69920 Oksakoski-Kivikangas   (Perho )",25,264,33,231,227,104.4,227,0
"69950 Perho Keskus-Salamajärvi   (Perho )",96,538,93,445,594,90.8,594,0
"69970 Salamajärvi   (Perho )",40,31,2,29,19,98.5,19,0
"69980 Möttönen   (Perho )",72,389,54,335,338,109.6,338,0
"70100 Kuopio Keskus   (Kuopio )",272,730,201,529,8330,59.4,435,7895
"70110 Etu-Niirala   (Kuopio )",0,199,103,96,2847,51.5,71,2776
"70150 Neulamäki   (Kuopio )",14,731,102,629,3186,62.9,1024,2162
"70200 Puijonlaakso   (Kuopio )",2,232,64,168,3838,62.9,288,3550
"70210 Kuopion Keskussairaala-alue   (Kuopio )",152,55,53,2,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",0,28,19,9,75,50.9,9,66
"70260 Julkula   (Kuopio )",149,406,34,372,1136,86.0,918,218
"70280 Länsi-Puijo   (Kuopio )",0,335,12,323,1156,77.6,481,675
"70300 Linnanpelto   (Kuopio )",0,149,27,122,541,72.8,179,362
"70340 Inkilänmäki   (Kuopio )",0,459,40,419,1978,69.1,535,1443
"70400 Kettulanlahti   (Kuopio )",2,312,34,278,432,95.0,364,68
"70420 Päiväranta   (Kuopio )",336,452,77,375,1206,80.6,617,589
"70460 Saarijärvi   (Kuopio )",11,432,171,261,2287,66.5,370,1917
"70500 Männistö   (Kuopio )",0,617,109,508,4674,57.1,705,3969
"70600 Niirala-Huuhanmäki   (Kuopio )",0,464,34,430,2157,60.3,513,1644
"70620 Haapaniemi   (Kuopio )",1,456,103,353,1429,63.1,514,915
"70700 Särkiniemi   (Kuopio )",148,440,136,304,2051,69.4,625,1426
"70780 Jynkkä   (Kuopio )",6,1093,172,921,2387,82.7,1718,669
"70800 Pitkälahti   (Kuopio )",173,1064,140,924,1476,98.1,1173,303
"70820 Litmanen   (Kuopio )",20,1964,88,1876,5875,81.4,2975,2900
"70840 Jynkänmäki   (Kuopio )",134,1100,40,1060,2513,98.8,1420,1093
"70870 Hiltulanlahti   (Kuopio )",335,1084,111,973,993,119.5,993,0
"70900 Toivala   (Siilinjärvi )",128,1085,184,901,1114,112.8,1106,8
"70910 Vuorela   (Siilinjärvi )",200,575,90,485,1461,83.5,1039,422
"70940 Jännevirta   (Kuopio )",160,290,51,239,231,122.4,231,0
"71130 Kortejoki   (Kuopio )",344,285,33,252,247,110.0,247,0
"71150 Vartiala   (Kuopio )",339,333,49,284,280,107.9,280,0
"71160 Riistavesi   (Kuopio )",554,680,76,604,748,94.1,717,31
"71170 Laukka-aho   (Tuusniemi )",15,61,5,56,52,93.0,49,3
"71200 Tuusniemi Keskus   (Tuusniemi )",355,779,123,656,938,80.1,845,93
"71210 Tuusjärvi   (Tuusniemi )",72,151,21,130,115,89.6,115,0
"71240 Paakkila   (Tuusniemi )",180,164,40,124,120,91.8,120,0
"71260 Juurikkamäki   (Tuusniemi )",128,106,11,95,74,96.7,74,0
"71280 Kosula   (Tuusniemi )",517,248,40,208,155,81.1,155,0
"71310 Vehmersalmi Keskus   (Kuopio )",631,584,57,527,711,87.2,686,25
"71330 Räsälä   (Kuopio )",309,184,8,176,165,109.8,165,0
"71360 Litmaniemi   (Kuopio )",454,122,8,114,108,94.8,108,0
"71380 Mustinlahti   (Kuopio )",245,113,8,105,89,91.2,89,0
"71460 Paukarlahti   (Leppävirta )",112,241,25,216,209,110.0,209,0
"71470 Oravikoski   (Leppävirta )",117,163,27,136,226,87.3,141,85
"71480 Kurkimäki   (Kuopio )",69,433,33,400,413,113.6,413,0
"71490 Airaksela   (Kuopio )",188,164,18,146,131,101.1,131,0
"71520 Kaislastenlahti   (Kuopio )",141,152,13,139,132,112.6,132,0
"71570 Syvänniemi   (Kuopio )",326,569,48,521,518,110.3,518,0
"71610 Salonkulma   (Kuopio )",0,3,1,2,..,..,..,..
"71640 Talluskylä   (Tervo )",197,168,14,154,138,90.0,138,0
"71650 Hirvilahti-Salonkulma   (Kuopio )",165,256,23,233,237,103.9,237,0
"71660 Leinolanlahti   (Kuopio )",108,82,8,74,62,96.8,59,3
"71670 Kurolanlahti   (Kuopio )",55,74,9,65,49,95.4,49,0
"71680 Pulkonkoski-Saarinen   (Kuopio )",93,142,12,130,112,100.8,112,0
"71690 Varpasmaa   (Kuopio )",9,14,0,14,11,122.7,11,0
"71720 Käärmelahti   (Kuopio )",73,289,34,255,237,113.8,237,0
"71730 Kinnulanlahti   (Kuopio )",75,310,37,273,270,112.6,262,8
"71740 Tavinsalmi   (Kuopio )",61,73,7,66,55,100.0,55,0
"71745 Haatala   (Kuopio )",6,23,4,19,20,125.3,20,0
"71750 Maaninka Keskus   (Kuopio )",98,465,87,378,680,77.4,657,23
"71760 Ahkionlahti-Vianta   (Kuopio )",254,178,15,163,147,101.0,147,0
"71775 Tuovilanlahti-Haatala   (Kuopio )",112,259,28,231,197,100.5,197,0
"71800 Siilinjärvi Keskus   (Siilinjärvi )",530,3292,511,2781,4976,87.9,3661,1315
"71820 Pöljä   (Siilinjärvi )",78,396,61,335,310,115.7,310,0
"71840 Kuuslahti   (Siilinjärvi )",109,265,35,230,220,106.5,220,0
"71850 Leppäkaarre   (Siilinjärvi )",1,508,13,495,1004,82.8,825,179
"71870 Harjamäki   (Siilinjärvi )",1,108,19,89,183,95.0,113,70
"71890 Hamula   (Siilinjärvi )",62,409,40,369,359,121.6,359,0
"71910 Alapitkä   (Lapinlahti )",211,436,40,396,419,96.5,419,0
"71920 Pajujärvi   (Lapinlahti )",124,225,13,212,180,98.2,180,0
"71950 Lammasaho   (Kuopio )",19,65,7,58,54,98.0,54,0
"71960 Lukkarila   (Lapinlahti )",40,161,13,148,122,98.1,122,0
"72100 Karttula Keskus   (Kuopio )",875,850,112,738,992,87.0,932,60
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",22,20,0,20,17,105.6,17,0
"72210 Tervo Keskus-Eliaksela   (Tervo )",491,636,119,517,674,85.9,617,57
"72220 Eliaksela   (Tervo )",76,45,4,41,35,121.5,35,0
"72300 Vesanto Keskus   (Vesanto )",211,648,112,536,764,82.7,699,65
"72310 Niinivesi   (Vesanto )",130,167,13,154,144,100.8,144,0
"72330 Tiitilänkylä   (Vesanto )",65,75,6,69,62,114.2,62,0
"72350 Pienola   (Vesanto )",145,202,20,182,153,108.8,153,0
"72360 Närhilä   (Vesanto )",152,87,8,79,68,101.0,68,0
"72380 Horontaipale   (Vesanto )",110,89,8,81,73,102.0,73,0
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",435,1181,212,969,1648,79.7,1208,440
"72430 Kumpula   (Pielavesi )",78,152,17,135,120,106.0,120,0
"72490 Saarinen   (Kuopio )",33,19,1,18,11,103.2,11,0
"72510 Jokijärvi   (Pielavesi )",109,98,10,88,64,94.4,64,0
"72530 Säviäntaipale   (Pielavesi )",81,154,19,135,117,108.2,117,0
"72550 Säviä   (Pielavesi )",132,182,36,146,157,95.5,152,5
"72570 Vuorikylä   (Pielavesi )",44,74,7,67,56,108.2,56,0
"72600 Keitele Keskus   (Keitele )",318,1002,178,824,1144,85.4,1021,123
"72630 Kuusela-Rajala   (Keitele )",62,56,6,50,44,107.3,42,2
"72710 Vaaraslahti   (Pielavesi )",257,284,36,248,206,104.5,206,0
"72740 Laukkala   (Pielavesi )",107,123,12,111,89,109.5,89,0
"72810 Jylhänkylä   (Pielavesi )",64,81,8,73,62,115.6,62,0
"72840 Saarela   (Pielavesi )",67,73,11,62,51,108.3,51,0
"72930 Tossavanlahti   (Keitele )",41,90,11,79,66,99.4,66,0
"72950 Porttila   (Keitele )",14,62,8,54,48,117.1,48,0
"72980 Petäjäkylä   (Keitele )",121,69,7,62,49,93.0,49,0
"73100 Lapinlahti Keskus   (Lapinlahti )",517,2021,270,1751,2782,80.5,2309,473
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",40,171,13,158,134,85.5,134,0
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",101,275,18,257,229,105.8,229,0
"73200 Varpaisjärvi Keskus   (Lapinlahti )",189,845,146,699,1055,80.3,1055,0
"73230 Syvärinpää   (Lapinlahti )",162,206,22,184,172,100.4,172,0
"73250 Korpijärvi   (Lapinlahti )",102,146,17,129,107,100.1,107,0
"73300 Nilsiä Keskus   (Kuopio )",245,1195,215,980,1954,74.6,1458,496
"73310 Tahkovuori   (Kuopio )",552,323,261,62,63,115.3,63,0
"73320 Reittiö   (Kuopio )",564,784,90,694,625,101.9,625,0
"73350 Haluna   (Kuopio )",171,261,39,222,191,111.7,191,0
"73360 Pajulahti   (Kuopio )",156,316,35,281,265,104.8,265,0
"73410 Pieksänkoski   (Kuopio )",238,161,25,136,130,112.1,130,0
"73460 Muuruvesi   (Kuopio )",134,377,57,320,373,88.5,347,26
"73470 Västinniemi   (Kuopio )",109,172,14,158,145,99.8,145,0
"73500 Juankoski Keskus   (Kuopio )",378,1297,185,1112,1646,81.3,1367,279
"73600 Kaavi Keskus   (Kaavi )",365,894,94,800,1273,76.9,1043,230
"73620 Kortteinen-Rasilampi   (Kaavi )",229,204,34,170,142,88.3,142,0
"73640 Sivakkavaara   (Kaavi )",122,103,19,84,67,91.3,67,0
"73645 Niinivaara-Onnivaara   (Kaavi )",69,53,5,48,45,91.4,45,0
"73670 Luikonlahti   (Kaavi )",431,376,58,318,307,85.6,307,0
"73710 Viitaniemi   (Kuopio )",70,111,10,101,88,93.9,84,4
"73730 Losomäki   (Kuopio )",66,68,3,65,46,93.7,46,0
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",287,331,30,301,317,90.4,301,16
"73810 Palonurmi-Aholansaari   (Kuopio )",263,205,13,192,180,96.7,180,0
"73830 Keski-Siikajärvi   (Kuopio )",60,153,18,135,124,96.8,124,0
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",77,86,10,76,55,102.3,55,0
"73860 Pykälikkö   (Rautavaara )",1,4,3,1,..,..,..,..
"73900 Rautavaara Keskus   (Rautavaara )",396,804,103,701,858,77.4,768,90
"73970 Riitasalo   (Rautavaara )",14,15,0,15,10,116.6,10,0
"73990 Kangaslahti   (Rautavaara )",57,107,28,79,69,101.2,69,0
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",6,510,121,389,2805,58.7,314,2491
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",26,1621,227,1394,3639,74.9,1896,1743
"74130 Kihmula   (Iisalmi )",12,1240,139,1101,2493,78.7,1576,917
"74140 Ritoniemi   (Iisalmi )",255,581,47,534,515,115.7,515,0
"74150 Laidunmäki   (Iisalmi )",219,573,47,526,488,109.1,488,0
"74160 Koljonvirta   (Iisalmi )",146,545,77,468,448,116.0,448,0
"74170 Soinlahti   (Iisalmi )",137,436,42,394,370,112.0,370,0
"74200 Vieremä Keskus   (Vieremä )",163,1061,155,906,1248,83.2,1157,91
"74230 Salahmi   (Vieremä )",38,246,27,219,178,104.8,178,0
