"Postal code area","Inhabitants, 2015 (PT)","Labour force, 2015 (PT)","Employed, 2015 (PT)","Unemployed, 2015 (PT)","Persons outside the labour force, 2015 (PT)","Children aged 0 to 14, 2015 (PT)","Students, 2015 (PT)","Pensioners, 2015 (PT)","Others, 2015 (PT)"
"62520 Kautiainen   (Evijärvi )",152,69,65,4,83,20,12,50,1
"62540 Vasikka-aho   (Evijärvi )",294,128,119,9,166,43,15,100,8
"62570 Särkilä   (Evijärvi )",224,102,86,16,122,41,20,56,5
"62600 Lappajärvi Keskus   (Lappajärvi )",1851,735,655,80,1116,269,129,670,48
"62610 Tarvola   (Lappajärvi )",128,62,46,16,66,4,2,58,2
"62620 Ala-Seppä   (Lappajärvi )",190,75,62,13,115,26,17,69,3
"62630 Karvala   (Lappajärvi )",325,131,120,11,194,33,14,140,7
"62640 Savonkylä   (Lappajärvi )",134,54,47,7,80,21,8,50,1
"62660 Itäkylä   (Lappajärvi )",596,255,232,23,341,75,43,209,14
"62710 Kurejoki   (Alajärvi )",786,301,269,32,485,182,83,187,33
"62720 Sissala   (Alajärvi )",330,140,124,16,190,75,29,74,12
"62730 Haukkala   (Alajärvi )",237,85,73,12,152,56,26,59,11
"62740 Koskenvarsi   (Alajärvi )",213,86,79,7,127,48,18,55,6
"62750 Saukonkylä   (Alajärvi )",200,78,70,8,122,29,9,80,4
"62760 Menkijärvi   (Alajärvi )",243,95,76,19,148,44,22,76,6
"62800 Vimpeli Keskus   (Vimpeli )",2391,997,846,151,1394,393,159,779,63
"62810 Savonjoki   (Vimpeli )",118,54,47,7,64,19,4,38,3
"62830 Luoma-Aho   (Alajärvi )",315,144,130,14,171,73,16,82,0
"62840 Lakaniemi-Pokela   (Vimpeli )",52,26,..,..,26,..,..,..,..
"62860 Sahi   (Vimpeli )",198,81,72,9,117,34,18,58,7
"62870 Vinni   (Vimpeli )",57,30,24,6,27,..,..,..,..
"62880 Sääksvesi-Vinni   (Vimpeli )",284,127,108,19,157,36,14,96,11
"62900 Alajärvi Keskus   (Alajärvi )",4722,1920,1620,300,2802,865,307,1471,159
"62920 Levijoki   (Alajärvi )",83,38,32,6,45,12,5,28,0
"62940 Hoisko   (Alajärvi )",579,257,208,49,322,105,35,172,10
"62950 Paalijärvi   (Alajärvi )",447,196,177,19,251,87,33,118,13
"62990 Möksy   (Alajärvi )",149,57,43,14,92,18,7,59,8
"63100 Kuortane Keskus   (Kuortane )",1532,574,518,56,958,233,82,622,21
"63120 Leppälänkylä   (Kuortane )",355,150,135,15,205,64,24,108,9
"63130 Mäyry   (Kuortane )",706,344,316,28,362,114,52,184,12
"63150 Ruona   (Kuortane )",418,192,163,29,226,64,23,133,6
"63160 Salmi   (Kuortane )",144,55,52,3,89,20,12,56,1
"63210 Niinimaa   (Alavus )",108,40,36,4,68,11,4,49,4
"63230 Lentilä   (Kuortane )",320,145,129,16,175,51,12,105,7
"63250 Rantala   (Kuortane )",99,57,47,10,42,10,4,26,2
"63300 Alavus Keskus   (Alavus )",4855,1962,1760,202,2893,820,305,1660,108
"63320 Kattelus   (Alavus )",80,24,..,..,56,19,4,28,5
"63330 Pahajoki   (Alavus )",159,75,67,8,84,20,5,57,2
"63340 Sapsalampi   (Alavus )",203,89,83,6,114,27,16,69,2
"63350 Sulkavankylä   (Alavus )",231,99,91,8,132,47,21,56,8
"63355 Seinäjärvi   (Alavus )",127,61,54,7,66,17,16,32,1
"63360 Kuivaskylä   (Alavus )",278,119,100,19,159,39,33,84,3
"63370 Taipalus   (Alavus )",541,247,213,34,294,104,35,146,9
"63400 Alavus Asemanseutu   (Alavus )",1301,576,484,92,725,218,72,385,50
"63410 Rantatöysä   (Alavus )",462,202,164,38,260,74,33,137,16
"63430 Kätkänjoki   (Alavus )",159,69,62,7,90,26,11,48,5
"63450 Löyä   (Kuortane )",68,25,..,..,43,7,7,27,2
"63500 Lehtimäki Keskus   (Alajärvi )",943,376,322,54,567,130,59,356,22
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",282,107,98,9,175,23,7,140,5
"63530 Länsikylä   (Alajärvi )",175,78,66,12,97,26,7,56,8
"63540 Hernesmaa   (Alajärvi )",211,90,70,20,121,28,12,77,4
"63600 Töysä Keskus   (Alavus )",1329,529,433,96,800,207,80,467,46
"63610 Tuuri   (Alavus )",1120,527,459,68,593,278,64,221,30
"63640 Ritola   (Alavus )",339,149,129,20,190,55,27,102,6
"63660 Ähtärinranta   (Ähtäri )",185,68,62,6,117,29,8,78,2
"63680 Hakojärvi   (Alavus )",342,142,125,17,200,73,33,84,10
"63700 Ähtäri Keskus   (Ähtäri )",4410,1878,1608,270,2532,614,263,1518,137
"63770 Peränne   (Ähtäri )",207,91,85,6,116,38,10,64,4
"63780 Alastaipale   (Ähtäri )",159,67,56,11,92,16,10,63,3
"63800 Soini Keskus   (Soini )",1775,718,591,127,1057,302,117,585,53
"63830 Keisala   (Soini )",78,36,25,11,42,12,3,25,2
"63880 Kukonkylä   (Soini )",173,81,67,14,92,19,10,62,1
"63890 Hautakylä   (Soini )",128,52,41,11,76,23,14,37,2
"63900 Myllymäki-Vehunkylä   (Ähtäri )",542,235,201,34,307,99,32,166,10
"63910 Inhan Tehtaat   (Ähtäri )",206,111,82,29,95,20,12,59,4
"63920 Inha   (Ähtäri )",351,151,127,24,200,53,23,111,13
"63950 Vehunkylä   (Ähtäri )",56,19,..,..,37,6,1,25,5
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2990,1271,1130,141,1719,353,165,1101,100
"64140 Tiukka   (Kristiinankaupunki )",530,244,228,16,286,77,38,158,13
"64200 Närpiö Keskus   (Närpiö )",2834,1257,1176,81,1577,392,136,972,77
"64210 Kalax   (Närpiö )",429,205,197,8,224,81,22,115,6
"64220 Yttermark   (Närpiö )",945,493,474,19,452,140,41,244,27
"64230 Närpiön Asemanseutu   (Närpiö )",977,477,453,24,500,170,48,256,26
"64240 Böle   (Närpiö )",246,122,116,6,124,36,14,73,1
"64250 Pjelax   (Närpiö )",359,181,172,9,178,49,23,100,6
"64260 Kaskinen   (Närpiö )",1346,584,499,85,762,143,66,525,28
"64300 Lapväärtti   (Kristiinankaupunki )",1734,778,704,74,956,201,85,646,24
"64320 Dagsmark   (Kristiinankaupunki )",472,201,179,22,271,47,32,178,14
"64350 Karijoki Keskus   (Karijoki )",1121,515,441,74,606,133,55,404,14
"64370 Myrkky   (Karijoki )",281,117,102,15,164,25,13,119,7
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",213,93,86,7,120,18,6,87,9
"64450 Kallträsk   (Kristiinankaupunki )",57,27,..,..,30,4,3,18,5
"64460 Härkmeri   (Kristiinankaupunki )",346,158,146,12,188,36,21,124,7
"64480 Skaftung   (Kristiinankaupunki )",252,112,104,8,140,24,12,101,3
"64490 Siipyy   (Kristiinankaupunki )",176,63,56,7,113,16,3,91,3
"64510 Nämpnäs   (Närpiö )",409,208,203,5,201,68,27,102,4
"64530 Norrnäs   (Närpiö )",278,131,126,5,147,28,14,98,7
"64550 Rangsby   (Närpiö )",269,130,120,10,139,35,12,89,3
"64610 Övermark   (Närpiö )",1160,533,508,25,627,163,45,385,34
"64700 Teuva Keskus   (Teuva )",3417,1336,1147,189,2081,503,185,1300,93
"64720 Perälä   (Teuva )",634,279,246,33,355,96,38,205,16
"64740 Horo   (Teuva )",269,87,83,4,182,33,12,129,8
"64760 Peltola   (Teuva )",344,160,134,26,184,36,21,117,10
"64770 Äystö   (Teuva )",525,240,209,31,285,123,26,117,19
"64810 Vanhakylä   (Isojoki )",237,99,96,3,138,28,7,97,6
"64820 Kärjenkoski   (Isojoki )",191,84,72,12,107,17,9,75,6
"64830 Villamo   (Isojoki )",182,75,68,7,107,20,8,71,8
"64840 Heikkilänjoki   (Isojoki )",49,20,..,..,29,..,..,..,..
"64850 Möykky   (Isojoki )",128,60,53,7,68,16,13,35,4
"64900 Isojoki Keskus   (Isojoki )",1141,495,442,53,646,141,51,430,24
"64930 Kodesjärvi   (Isojoki )",199,86,77,9,113,42,14,52,5
"65100 Vaasa Keskus   (Vaasa )",17814,8652,7601,1051,9162,1402,2312,4870,578
"65130 Hietalahti   (Vaasa )",.,.,.,.,.,.,.,.,.
"65170 Vaskiluoto   (Vaasa )",358,222,201,21,136,56,24,51,5
"65200 Palosaari   (Vaasa )",5861,2736,2383,353,3125,439,1059,1413,214
"65230 Vetokannas   (Vaasa )",5802,2767,2379,388,3035,1212,553,1108,162
"65280 Gerby   (Vaasa )",7106,3836,3531,305,3270,1692,529,896,153
"65300 Asevelikylä   (Vaasa )",5011,2576,2412,164,2435,1310,350,679,96
"65320 Huutoniemi   (Vaasa )",6502,3167,2759,408,3335,1217,524,1380,214
"65350 Suvilahti   (Vaasa )",3879,1887,1637,250,1992,609,302,969,112
"65370 Ristinummi   (Vaasa )",4516,2047,1642,405,2469,714,375,1181,199
"65380 Vanha Vaasa   (Vaasa )",3359,1632,1405,227,1727,675,263,651,138
"65410 Sundom   (Vaasa )",2466,1224,1128,96,1242,582,164,467,29
"65450 Sulva   (Mustasaari )",1970,967,911,56,1003,453,113,399,38
"65460 Tölby-Rimal   (Mustasaari )",334,164,153,11,170,84,22,59,5
"65470 Rimal   (Mustasaari )",52,25,..,..,27,..,..,..,..
"65480 Vikby   (Mustasaari )",273,125,117,8,148,62,18,63,5
"65520 Helsingby   (Mustasaari )",1480,765,696,69,715,313,77,295,30
"65610 Mustasaari Keskus   (Mustasaari )",5875,2822,2593,229,3053,1122,349,1443,139
"65630 Karperö   (Mustasaari )",1326,707,668,39,619,333,84,178,24
"65650 Koskö   (Mustasaari )",279,154,140,14,125,53,13,56,3
"65710 Singsby   (Mustasaari )",617,296,279,17,321,144,29,138,10
"65730 Jungsund   (Mustasaari )",435,244,229,15,191,79,34,75,3
"65760 Iskmo   (Mustasaari )",297,149,140,9,148,49,24,69,6
"65800 Raippaluoto   (Mustasaari )",856,399,375,24,457,161,47,232,17
"65870 Björköby   (Mustasaari )",354,171,161,10,183,34,23,118,8
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",335,177,161,16,158,65,18,72,3
"65930 Södra Vallgrund   (Mustasaari )",362,177,158,19,185,51,21,111,2
"65970 Söderudden   (Mustasaari )",206,87,77,10,119,22,5,85,7
"66100 Maalahti   (Maalahti )",1989,933,862,71,1056,337,131,549,39
"66140 Övermalax   (Maalahti )",1574,804,733,71,770,244,75,427,24
"66160 Långåminne   (Maalahti )",317,145,130,15,172,50,24,96,2
"66200 Korsnäs Keskus   (Korsnäs )",856,417,384,33,439,127,54,245,13
"66210 Moikipää   (Korsnäs )",565,268,257,11,297,91,33,156,17
"66220 Bergö   (Maalahti )",467,192,177,15,275,67,19,173,16
"66230 Korsbäck   (Korsnäs )",86,41,38,3,45,6,3,34,2
"66240 Petolahti   (Maalahti )",1056,478,435,43,578,143,66,344,25
"66260 Svarvar   (Maalahti )",109,51,49,2,58,19,1,36,2
"66270 Pirttikylä-Sorvari   (Närpiö )",900,393,363,30,507,109,48,335,15
"66280 Taklax   (Korsnäs )",372,163,155,8,209,53,28,114,14
"66290 Harrström   (Korsnäs )",338,159,148,11,179,40,21,114,4
"66295 Töjby   (Närpiö )",372,172,164,8,200,41,20,125,14
"66300 Jurva Keskus   (Kurikka )",2177,897,747,150,1280,305,144,789,42
"66320 Niemenkylä   (Kurikka )",331,136,121,15,195,43,22,125,5
"66330 Hakko   (Kurikka )",281,107,97,10,174,43,14,110,7
"66340 Sarvijoki   (Kurikka )",346,152,125,27,194,42,22,122,8
"66350 Tainus   (Kurikka )",141,44,39,5,97,19,10,66,2
"66360 Kesti   (Kurikka )",396,173,156,17,223,46,17,155,5
"66370 Närvijoki   (Kurikka )",286,113,93,20,173,27,14,127,5
"66400 Laihia Keskus   (Laihia )",6070,2848,2572,276,3222,1271,354,1477,120
"66420 Ruto   (Laihia )",359,182,163,19,177,74,19,79,5
"66430 Vedenoja   (Vaasa )",171,84,76,8,87,36,6,39,6
"66440 Tervajoki   (Isokyrö )",2000,960,835,125,1040,401,103,493,43
"66450 Jakkula   (Laihia )",885,428,366,62,457,190,39,212,16
"66460 Haapala   (Laihia )",353,156,133,23,197,59,26,107,5
"66470 Jukaja-Jokisalo   (Laihia )",333,143,126,17,190,55,20,104,11
"66500 Vähäkyrö Keskus   (Vaasa )",2327,1016,891,125,1311,425,158,673,55
"66510 Merikaarto   (Vaasa )",1279,627,559,68,652,285,85,253,29
"66520 Veikkaala   (Mustasaari )",565,269,251,18,296,91,34,159,12
"66530 Koivulahti   (Mustasaari )",1822,897,838,59,925,391,110,398,26
"66540 Petsmo   (Mustasaari )",582,291,264,27,291,115,24,135,17
"66550 Västerhankmo   (Mustasaari )",322,181,174,7,141,44,15,73,9
"66560 Österhankmo   (Mustasaari )",235,112,106,6,123,45,15,56,7
"66580 Kuni   (Mustasaari )",392,195,181,14,197,79,24,88,6
"66590 Vassor   (Mustasaari )",164,92,86,6,72,29,6,32,5
"66600 Vöyri Keskus   (Vöyri )",2800,1278,1187,91,1522,495,173,793,61
"66640 Maksamaa   (Vöyri )",1076,530,496,34,546,203,46,271,26
"66660 Bertby   (Vöyri )",147,78,78,0,69,30,12,26,1
"66680 Kaurajärvi   (Vöyri )",92,49,47,2,43,11,6,25,1
"66710 Kaitsor   (Vöyri )",262,132,123,9,130,54,12,58,6
"66730 Oxkangar   (Vöyri )",63,23,..,..,40,7,3,29,1
"66800 Oravainen Keskus   (Vöyri )",1015,463,415,48,552,177,55,287,33
"66810 Kimo   (Vöyri )",328,153,140,13,175,48,21,92,14
"66820 Komossa   (Vöyri )",225,99,93,6,126,38,19,67,2
"66830 Oravaisten Tehdas   (Vöyri )",475,243,220,23,232,71,38,109,14
"66840 Pensala   (Uusikaarlepyy )",356,194,188,6,162,52,14,88,8
"66850 Jepua   (Uusikaarlepyy )",959,449,430,19,510,161,50,263,36
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",4039,1884,1776,108,2155,717,268,1046,124
"66910 Soklot   (Uusikaarlepyy )",463,242,234,8,221,115,28,69,9
"66930 Kovjoki   (Uusikaarlepyy )",247,124,118,6,123,50,17,53,3
"66950 Munsala   (Uusikaarlepyy )",935,444,430,14,491,174,32,251,34
"66970 Hirvlax   (Uusikaarlepyy )",479,214,200,14,265,84,16,153,12
"66980 Monå   (Uusikaarlepyy )",134,57,50,7,77,24,4,43,6
"66999 Kaukaluoto   (Mustasaari )",62,30,26,4,32,6,2,22,2
"67100 Kokkola Keskus   (Kokkola )",10186,4646,3945,701,5540,1168,961,3067,344
"67200 Kiviniitty-Tullimäki   (Kokkola )",4413,2098,1837,261,2315,660,384,1147,124
"67300 Halkokari   (Kokkola )",3896,1910,1719,191,1986,697,251,959,79
"67400 Rytimäki   (Kokkola )",4683,2289,2096,193,2394,1221,348,722,103
"67410 Vitsari   (Kokkola )",810,368,333,35,442,160,62,200,20
"67500 Sokoja   (Kokkola )",1140,528,496,32,612,246,79,259,28
"67600 Linnusperä-Kaustari   (Kokkola )",2992,1343,1234,109,1649,767,256,551,75
"67700 Kirkonmäki-Isokylä   (Kokkola )",5025,2304,2071,233,2721,1323,353,928,117
"67800 Koivuhaka   (Kokkola )",3762,1567,1263,304,2195,678,252,1083,182
"67900 Ykspihjala   (Kokkola )",1401,657,550,107,744,278,78,357,31
"68100 Himanka Keskus   (Kalajoki )",2527,1112,975,137,1415,390,164,799,62
"68150 Hillilä   (Kalajoki )",307,139,124,15,168,49,15,97,7
"68210 Marinkainen   (Kokkola )",922,428,378,50,494,163,64,252,15
"68220 Karhi   (Kokkola )",129,67,63,4,62,23,8,30,1
"68230 Lohtaja Keskus   (Kokkola )",1161,522,462,60,639,206,69,339,25
"68240 Ala-Viirre   (Kokkola )",361,155,136,19,206,66,22,111,7
"68300 Kälviä Keskus   (Kokkola )",3886,1762,1566,196,2124,854,245,944,81
"68320 Ruotsalo   (Kokkola )",786,380,339,41,406,196,50,145,15
"68370 Ullava Keskus   (Kokkola )",396,162,145,17,234,83,20,118,13
"68380 Yli-Ullava   (Kokkola )",337,160,150,10,177,55,15,95,12
"68390 Rahkonen   (Kokkola )",147,64,57,7,83,29,7,40,7
"68410 Alaveteli   (Kruunupyy )",1628,781,726,55,847,323,97,399,28
"68500 Kruunupyy Keskus   (Kruunupyy )",2917,1321,1247,74,1596,528,203,787,78
"68530 Lepplax   (Pedersören kunta )",624,275,265,10,349,235,33,66,15
"68550 Öja   (Kokkola )",733,370,339,31,363,92,43,214,14
"68555 Bosund   (Luoto )",1055,445,430,15,610,354,76,148,32
"68560 Eugmo   (Luoto )",966,392,384,8,574,334,73,130,37
"68570 Luoto   (Luoto )",2240,1003,960,43,1237,626,148,400,63
"68580 Furuholmen   (Luoto )",853,429,411,18,424,188,77,135,24
"68600 Pietarsaari Keskus   (Pietarsaari )",11702,5387,4839,548,6315,1937,757,3229,392
"68620 Skutnäs-Västermalm   (Pietarsaari )",4837,2312,2087,225,2525,805,351,1208,161
"68630 Kyrkostrand   (Pietarsaari )",2556,1253,1161,92,1303,533,149,565,56
"68660 Östermalm-Björnholmen   (Pietarsaari )",2204,879,729,150,1325,298,114,803,110
"68690 Sundby   (Pedersören kunta )",360,175,166,9,185,64,22,93,6
"68700 Teerijärvi   (Kruunupyy )",1830,884,811,73,946,277,120,518,31
"68750 Småbönders   (Kruunupyy )",272,120,111,9,152,43,17,90,2
"68800 Kolppi   (Pedersören kunta )",1227,606,579,27,621,273,100,209,39
"68810 Ytteresse   (Pedersören kunta )",1594,724,707,17,870,510,130,187,43
"68820 Ähtävä   (Pedersören kunta )",1117,517,503,14,600,236,90,256,18
"68830 Bäckby   (Pedersören kunta )",153,78,75,3,75,25,13,36,1
"68840 Nederlappfors   (Pedersören kunta )",329,145,139,6,184,52,26,101,5
"68870 Edsevö   (Pedersören kunta )",519,223,203,20,296,103,39,142,12
"68910 Pännäinen   (Pedersören kunta )",1303,612,575,37,691,272,88,302,29
"68920 Forsby   (Pedersören kunta )",464,222,215,7,242,109,28,101,4
"68930 Purmo   (Pedersören kunta )",685,334,324,10,351,130,49,167,5
"68940 Lillby   (Pedersören kunta )",497,233,221,12,264,97,27,131,9
"68970 Överpurmo   (Pedersören kunta )",226,104,98,6,122,26,15,76,5
"68999 Rita   (Kokkola )",74,31,29,2,43,10,4,27,2
"69100 Kannus Keskus   (Kannus )",5057,2253,1977,276,2804,971,358,1326,149
"69150 Eskola   (Kannus )",442,207,170,37,235,66,23,134,12
"69170 Yli-Kannus   (Kannus )",282,126,117,9,156,64,17,69,6
"69300 Toholampi Keskus   (Toholampi )",2192,892,788,104,1300,450,126,662,62
"69310 Laitala   (Toholampi )",363,157,142,15,206,87,37,72,10
"69330 Määttälä   (Toholampi )",139,51,48,3,88,23,10,49,6
"69340 Purontaka   (Toholampi )",162,63,60,3,99,37,17,42,3
"69410 Sykäräinen   (Toholampi )",462,199,173,26,263,84,27,138,14
"69420 Syri   (Lestijärvi )",60,27,..,..,33,7,9,16,1
"69440 Lestijärvi Keskus   (Lestijärvi )",479,189,175,14,290,67,28,181,14
"69450 Yli-Lesti   (Lestijärvi )",219,89,71,18,130,33,16,71,10
"69510 Halsua Keskus-Marjusaari   (Halsua )",835,342,310,32,493,113,61,293,26
"69550 Kanala   (Halsua )",94,38,34,4,56,10,5,39,2
"69570 Karvonen   (Halsua )",293,127,112,15,166,48,18,96,4
"69600 Kaustinen Keskus   (Kaustinen )",4047,1964,1792,172,2083,779,238,966,100
"69660 Köyhäjoki   (Kaustinen )",236,105,95,10,131,46,11,70,4
"69700 Veteli Keskus   (Veteli )",1378,617,564,53,761,218,70,435,38
"69730 Tunkkari   (Veteli )",527,248,233,15,279,111,38,112,18
"69750 Sillanpää   (Veteli )",183,87,80,7,96,25,15,49,7
"69820 Räyrinki   (Veteli )",670,282,256,26,388,86,39,239,24
"69830 Pulkkinen   (Veteli )",273,103,100,3,170,45,16,102,7
"69850 Patana   (Veteli )",223,106,95,11,117,39,10,62,6
"69910 Kivikangas   (Perho )",52,21,..,..,31,4,0,25,2
"69920 Oksakoski-Kivikangas   (Perho )",541,195,171,24,346,141,39,147,19
"69950 Perho Keskus-Salamajärvi   (Perho )",1296,497,423,74,799,291,83,376,49
"69970 Salamajärvi   (Perho )",35,14,..,..,21,..,..,..,..
"69980 Möttönen   (Perho )",1008,377,319,58,631,322,83,201,25
"70100 Kuopio Keskus   (Kuopio )",11927,5664,4902,762,6263,758,1305,3931,269
"70110 Etu-Niirala   (Kuopio )",3694,1882,1609,273,1812,130,559,1047,76
"70150 Neulamäki   (Kuopio )",5237,2768,2245,523,2469,535,863,880,191
"70200 Puijonlaakso   (Kuopio )",6612,2921,2570,351,3691,669,912,1951,159
"70210 Kuopion Keskussairaala-alue   (Kuopio )",71,16,..,..,55,1,1,53,0
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",117,56,49,7,61,10,6,45,0
"70260 Julkula   (Kuopio )",2499,1265,1158,107,1234,494,154,541,45
"70280 Länsi-Puijo   (Kuopio )",2162,1052,865,187,1110,328,181,517,84
"70300 Linnanpelto   (Kuopio )",1090,560,510,50,530,187,86,234,23
"70340 Inkilänmäki   (Kuopio )",3533,1664,1379,285,1869,487,289,977,116
"70400 Kettulanlahti   (Kuopio )",909,459,407,52,450,129,80,221,20
"70420 Päiväranta   (Kuopio )",2482,1145,995,150,1337,446,209,610,72
"70460 Saarijärvi   (Kuopio )",3970,1832,1490,342,2138,512,330,1160,136
"70500 Männistö   (Kuopio )",6792,3133,2530,603,3659,614,649,2209,187
"70600 Niirala-Huuhanmäki   (Kuopio )",3289,1680,1500,180,1609,373,542,622,72
"70620 Haapaniemi   (Kuopio )",2299,1078,922,156,1221,276,220,655,70
"70700 Särkiniemi   (Kuopio )",4087,1931,1637,294,2156,724,456,812,164
"70780 Jynkkä   (Kuopio )",4941,2437,2080,357,2504,799,420,1134,151
"70800 Pitkälahti   (Kuopio )",3366,1818,1551,267,1548,690,252,517,89
"70820 Litmanen   (Kuopio )",13072,6749,5661,1088,6323,3033,1213,1617,460
"70840 Jynkänmäki   (Kuopio )",6178,3330,3054,276,2848,1706,434,600,108
"70870 Hiltulanlahti   (Kuopio )",2538,1270,1122,148,1268,585,169,459,55
"70900 Toivala   (Siilinjärvi )",2970,1548,1410,138,1422,730,229,402,61
"70910 Vuorela   (Siilinjärvi )",3021,1441,1284,157,1580,538,203,782,57
"70940 Jännevirta   (Kuopio )",572,284,264,20,288,111,45,122,10
"71130 Kortejoki   (Kuopio )",605,236,211,25,369,111,42,200,16
"71150 Vartiala   (Kuopio )",638,299,251,48,339,113,53,154,19
"71160 Riistavesi   (Kuopio )",1528,705,613,92,823,271,71,457,24
"71170 Laukka-aho   (Tuusniemi )",110,40,30,10,70,23,3,41,3
"71200 Tuusniemi Keskus   (Tuusniemi )",1609,593,485,108,1016,176,64,728,48
"71210 Tuusjärvi   (Tuusniemi )",233,105,94,11,128,29,13,80,6
"71240 Paakkila   (Tuusniemi )",227,85,78,7,142,33,15,77,17
"71260 Juurikkamäki   (Tuusniemi )",149,54,42,12,95,20,14,58,3
"71280 Kosula   (Tuusniemi )",233,94,74,20,139,18,4,106,11
"71310 Vehmersalmi Keskus   (Kuopio )",1233,490,411,79,743,148,56,506,33
"71330 Räsälä   (Kuopio )",353,162,143,19,191,58,16,104,13
"71360 Litmaniemi   (Kuopio )",185,84,67,17,101,29,5,64,3
"71380 Mustinlahti   (Kuopio )",152,51,45,6,101,8,2,87,4
"71460 Paukarlahti   (Leppävirta )",479,240,215,25,239,104,31,96,8
"71470 Oravikoski   (Leppävirta )",436,206,180,26,230,81,27,110,12
"71480 Kurkimäki   (Kuopio )",1120,561,517,44,559,301,99,136,23
"71490 Airaksela   (Kuopio )",271,133,118,15,138,57,13,64,4
"71520 Kaislastenlahti   (Kuopio )",334,176,159,17,158,84,20,48,6
"71570 Syvänniemi   (Kuopio )",1328,681,620,61,647,313,102,201,31
"71610 Salonkulma   (Kuopio )",4,2,..,..,2,..,..,..,..
"71640 Talluskylä   (Tervo )",211,101,90,11,110,10,7,88,5
"71650 Hirvilahti-Salonkulma   (Kuopio )",455,236,203,33,219,67,26,117,9
"71660 Leinolanlahti   (Kuopio )",106,50,46,4,56,9,3,44,0
"71670 Kurolanlahti   (Kuopio )",90,38,27,11,52,5,2,43,2
"71680 Pulkonkoski-Saarinen   (Kuopio )",217,112,95,17,105,24,18,56,7
"71690 Varpasmaa   (Kuopio )",16,5,..,..,11,..,..,..,..
"71720 Käärmelahti   (Kuopio )",639,318,288,30,321,176,49,86,10
"71730 Kinnulanlahti   (Kuopio )",609,307,274,33,302,96,49,143,14
"71740 Tavinsalmi   (Kuopio )",89,43,38,5,46,11,2,32,1
"71745 Haatala   (Kuopio )",41,18,..,..,23,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",1112,412,357,55,700,146,54,471,29
"71760 Ahkionlahti-Vianta   (Kuopio )",282,124,109,15,158,40,17,94,7
"71775 Tuovilanlahti-Haatala   (Kuopio )",431,181,153,28,250,76,34,130,10
"71800 Siilinjärvi Keskus   (Siilinjärvi )",10646,4817,4260,557,5829,2084,757,2735,253
"71820 Pöljä   (Siilinjärvi )",845,392,349,43,453,208,65,164,16
"71840 Kuuslahti   (Siilinjärvi )",550,270,245,25,280,117,33,117,13
"71850 Leppäkaarre   (Siilinjärvi )",2097,1033,897,136,1064,411,145,454,54
"71870 Harjamäki   (Siilinjärvi )",452,211,187,24,241,134,42,45,20
"71890 Hamula   (Siilinjärvi )",955,443,403,40,512,240,65,187,20
"71910 Alapitkä   (Lapinlahti )",826,418,359,59,408,123,63,199,23
"71920 Pajujärvi   (Lapinlahti )",408,183,156,27,225,83,31,99,12
"71950 Lammasaho   (Kuopio )",116,63,56,7,53,12,10,26,5
"71960 Lukkarila   (Lapinlahti )",229,83,71,12,146,32,17,87,10
"72100 Karttula Keskus   (Kuopio )",1685,685,572,113,1000,227,82,636,55
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",43,16,..,..,27,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1164,469,405,64,695,134,49,486,26
"72220 Eliaksela   (Tervo )",66,28,..,..,38,8,2,25,3
"72300 Vesanto Keskus   (Vesanto )",1301,447,372,75,854,153,62,615,24
"72310 Niinivesi   (Vesanto )",247,102,84,18,145,23,15,103,4
"72330 Tiitilänkylä   (Vesanto )",118,48,40,8,70,12,6,51,1
"72350 Pienola   (Vesanto )",295,125,105,20,170,29,18,116,7
"72360 Närhilä   (Vesanto )",99,40,34,6,59,3,4,50,2
"72380 Horontaipale   (Vesanto )",118,59,53,6,59,15,8,33,3
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2792,984,826,158,1808,403,137,1171,97
"72430 Kumpula   (Pielavesi )",258,110,90,20,148,52,11,79,6
"72490 Saarinen   (Kuopio )",14,2,..,..,12,..,..,..,..
