Postal code	Free-time residences	Buildings, total	Other buildings	Residential buildings	Dwellings	Average floor area	Dwellings in small houses	Dwellings in blocks of flats	Aged 18 or over, total	Basic level studies	With education, total	Matriculation examination	Vocational diploma	Academic degree - Lower level university degree	Academic degree - Higher level university degree	Inhabitants, total, 2017	Inhabitants aged 18-64, 2017	Employment rate %, 2017	Unemployment rate %, 2017	Economic dependency ratio, 2017	Inhabitants, total	Females	Males	Average age of inhabitants	Households, total	Average size of households	Occupancy rate	Young single persons	Young couples without children	Households with children	Households with small children	Households with children under school age	Households with school-age children	Households with teenagers	Adult households	Pensioner households	Households living in owner-occupied dwellings	Households living in rented dwellings	Households living in other dwellings	Area	Density	Surface area	0-15 years	16-34 years	35-64 years	65 years or over
41660	874.0	944.0	152.0	792.0	942.0	91.9	942.0	0.0	1456.0	438.0	1018.0	37.0	757.0	146.0	78.0	1849.0	927.0	74.6	10.8	163.0	1849.0	906.0	943.0	46.0	849.0	2.2	43.0	20.0	10.0	194.0	33.0	87.0	104.0	74.0	291.0	367.0	690.0	145.0	14.0	 Toivakka Keskus   (Toivakka )	5.866090398527905e-06	5.866090398527905e-06	363.0	227.0	730.0	529.0
41710	245.0	199.0	29.0	170.0	149.0	93.3	149.0	0.0	220.0	71.0	149.0	7.0	111.0	20.0	11.0	271.0	137.0	70.8	14.2	177.0	271.0	134.0	137.0	49.0	128.0	2.1	44.2	2.0	1.0	25.0	6.0	10.0	14.0	13.0	44.0	62.0	117.0	8.0	3.0	 Rutalahti-Kivisuo   (Jyväskylä )	1.970643849412937e-06	1.970643849412937e-06	48.0	23.0	117.0	83.0
41730	36.0	30.0	3.0	27.0	20.0	79.2	20.0	0.0	25.0	10.0	15.0	1.0	15.0	1.0	1.0	28.0	10.0	71.1	10.9	149.0	28.0	10.0	15.0	45.0	15.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Kivisuo   (Joutsa )	5.109821469225143e-07	5.109821469225143e-07	4.0	5.0	6.0	5.0
41750	49.0	75.0	7.0	68.0	54.0	92.7	54.0	0.0	76.0	27.0	49.0	2.0	39.0	4.0	4.0	87.0	52.0	63.5	15.4	156.0	87.0	33.0	54.0	49.0	44.0	2.0	49.3	2.0	0.0	4.0	2.0	3.0	4.0	0.0	21.0	19.0	42.0	0.0	2.0	 Havumäki   (Joutsa )	9.968026352436895e-07	9.968026352436895e-07	11.0	9.0	43.0	24.0
41770	300.0	377.0	74.0	303.0	429.0	82.1	429.0	0.0	554.0	218.0	336.0	18.0	270.0	29.0	19.0	622.0	317.0	69.7	14.0	176.0	622.0	295.0	327.0	53.0	340.0	1.8	50.2	16.0	4.0	38.0	10.0	18.0	19.0	15.0	139.0	165.0	254.0	78.0	8.0	 Leivonmäki   (Joutsa )	3.582110731681247e-06	3.582110731681247e-06	59.0	83.0	243.0	237.0
41800	818.0	1545.0	184.0	1361.0	1938.0	87.9	1685.0	253.0	2887.0	792.0	2095.0	100.0	1541.0	232.0	222.0	3600.0	1945.0	69.8	14.1	162.0	3602.0	1800.0	1802.0	45.0	1726.0	2.0	43.8	117.0	32.0	373.0	80.0	175.0	177.0	164.0	701.0	663.0	1306.0	383.0	37.0	 Korpilahti Keskus   (Jyväskylä )	9.39028976309532e-06	9.39028976309532e-06	621.0	626.0	1415.0	940.0
41820	111.0	187.0	12.0	175.0	148.0	100.6	148.0	0.0	242.0	63.0	179.0	5.0	144.0	17.0	13.0	314.0	183.0	74.9	8.7	124.0	314.0	146.0	168.0	42.0	136.0	2.3	43.4	2.0	5.0	39.0	8.0	14.0	16.0	19.0	53.0	46.0	129.0	6.0	1.0	 Saakoski   (Jyväskylä )	6.2780482803506035e-06	6.2780482803506035e-06	58.0	56.0	141.0	59.0
41840	69.0	78.0	15.0	63.0	54.0	96.5	54.0	0.0	71.0	18.0	53.0	4.0	37.0	6.0	6.0	82.0	47.0	68.1	13.5	149.0	82.0	34.0	48.0	49.0	46.0	1.8	55.5	3.0	2.0	6.0	3.0	5.0	3.0	1.0	21.0	19.0	41.0	4.0	1.0	 Moksi   (Jyväskylä )	2.563556024859991e-06	2.563556024859991e-06	11.0	16.0	31.0	24.0
41860	162.0	130.0	6.0	124.0	113.0	111.9	113.0	0.0	194.0	42.0	152.0	1.0	88.0	33.0	30.0	295.0	162.0	75.9	14.0	138.0	295.0	145.0	150.0	35.0	105.0	2.8	40.7	1.0	2.0	41.0	16.0	25.0	29.0	13.0	41.0	24.0	101.0	3.0	1.0	 Rannila   (Jyväskylä )	1.091328712684558e-05	1.091328712684558e-05	98.0	36.0	129.0	32.0
41870	311.0	145.0	23.0	122.0	102.0	100.3	98.0	4.0	147.0	38.0	109.0	7.0	86.0	8.0	8.0	167.0	90.0	67.8	16.4	174.0	167.0	75.0	92.0	53.0	89.0	1.9	54.9	2.0	1.0	12.0	2.0	3.0	6.0	10.0	34.0	43.0	80.0	7.0	2.0	 Putkilahti   (Jyväskylä )	1.5485133516112924e-06	1.5485133516112924e-06	17.0	20.0	73.0	57.0
41880	241.0	92.0	8.0	84.0	68.0	115.7	68.0	0.0	104.0	45.0	59.0	3.0	40.0	8.0	8.0	124.0	52.0	69.2	18.2	226.0	124.0	63.0	61.0	52.0	59.0	2.1	54.9	2.0	0.0	9.0	1.0	4.0	6.0	4.0	15.0	38.0	56.0	2.0	1.0	 Oittila   (Jyväskylä )	1.8104376049615803e-06	1.8104376049615803e-06	17.0	11.0	44.0	52.0
41900	327.0	1170.0	165.0	1005.0	1424.0	90.2	1242.0	182.0	2061.0	550.0	1511.0	58.0	1106.0	206.0	141.0	2631.0	1395.0	73.3	10.9	154.0	2590.0	1271.0	1319.0	45.0	1246.0	2.1	45.0	64.0	21.0	276.0	70.0	142.0	123.0	122.0	480.0	498.0	920.0	304.0	22.0	 Petäjävesi Keskus   (Petäjävesi )	9.869981664508386e-06	9.869981664508386e-06	465.0	441.0	1001.0	683.0
41920	163.0	284.0	30.0	254.0	262.0	104.1	262.0	0.0	406.0	91.0	315.0	9.0	209.0	48.0	49.0	637.0	316.0	72.8	11.5	175.0	636.0	312.0	324.0	36.0	233.0	2.7	38.9	6.0	5.0	85.0	22.0	40.0	55.0	39.0	84.0	65.0	198.0	31.0	4.0	 Kintaus   (Petäjävesi )	8.31907525368765e-06	8.31907525368765e-06	211.0	89.0	246.0	90.0
41925	74.0	94.0	9.0	85.0	73.0	106.0	73.0	0.0	120.0	38.0	82.0	7.0	60.0	11.0	4.0	171.0	78.0	66.7	8.8	229.0	171.0	78.0	93.0	40.0	64.0	2.7	40.3	0.0	0.0	22.0	6.0	13.0	14.0	6.0	16.0	27.0	60.0	2.0	2.0	 Ylä-Kintaus   (Petäjävesi )	4.855513959985965e-06	4.855513959985965e-06	47.0	24.0	58.0	42.0
41930	141.0	379.0	27.0	352.0	343.0	103.1	343.0	0.0	600.0	127.0	473.0	13.0	332.0	79.0	49.0	844.0	468.0	75.2	10.4	140.0	844.0	399.0	445.0	39.0	327.0	2.6	39.3	8.0	5.0	108.0	23.0	47.0	67.0	50.0	124.0	97.0	299.0	18.0	10.0	 Kuohu   (Jyväskylä )	1.442134843469505e-05	1.442134843469505e-05	223.0	129.0	360.0	132.0
41940	447.0	622.0	46.0	576.0	557.0	112.8	557.0	0.0	1027.0	188.0	839.0	40.0	568.0	133.0	98.0	1391.0	796.0	76.1	9.7	127.0	1387.0	652.0	735.0	40.0	524.0	2.6	43.1	10.0	12.0	170.0	41.0	80.0	86.0	70.0	198.0	159.0	509.0	7.0	8.0	 Vesanka   (Jyväskylä )	1.0218981049264344e-05	1.0218981049264344e-05	328.0	208.0	618.0	233.0
41970	17.0	45.0	11.0	34.0	28.0	101.5	28.0	0.0	47.0	13.0	34.0	3.0	28.0	2.0	1.0	56.0	33.0	72.7	14.3	133.0	56.0	28.0	28.0	47.0	24.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Huttula   (Keuruu )	1.284824773991292e-06	1.284824773991292e-06	9.0	7.0	26.0	14.0
41980	101.0	118.0	17.0	101.0	91.0	103.7	91.0	0.0	138.0	41.0	97.0	3.0	72.0	11.0	11.0	170.0	100.0	74.0	14.0	127.0	170.0	82.0	88.0	45.0	75.0	2.3	45.6	3.0	1.0	19.0	2.0	8.0	10.0	7.0	28.0	30.0	69.0	6.0	0.0	 Kuivasmäki   (Petäjävesi )	2.2131127608029717e-06	2.2131127608029717e-06	29.0	24.0	79.0	38.0
42100	1603.0	4341.0	1123.0	3218.0	5984.0	82.3	3742.0	2242.0	8340.0	2258.0	6082.0	205.0	4778.0	641.0	458.0	10095.0	5483.0	68.7	14.8	166.0	10095.0	5158.0	4937.0	47.0	5263.0	1.9	44.5	453.0	108.0	941.0	180.0	380.0	446.0	434.0	2268.0	2075.0	3828.0	1328.0	107.0	 Jämsä Keskus   (Jämsä )	1.3052488365170904e-05	1.3052488365170904e-05	1511.0	1749.0	3978.0	2857.0
42140	139.0	192.0	31.0	161.0	137.0	112.6	134.0	3.0	234.0	57.0	177.0	6.0	136.0	25.0	10.0	283.0	156.0	73.7	12.2	144.0	283.0	139.0	144.0	47.0	134.0	2.1	52.9	4.0	2.0	28.0	6.0	17.0	12.0	9.0	52.0	55.0	126.0	3.0	5.0	 Juokslahti   (Jämsä )	4.841464036142436e-06	4.841464036142436e-06	46.0	36.0	123.0	78.0
42220	3.0	457.0	88.0	369.0	620.0	79.6	376.0	244.0	831.0	246.0	585.0	19.0	486.0	49.0	31.0	1045.0	572.0	66.3	18.1	173.0	1045.0	511.0	534.0	45.0	499.0	2.1	39.8	23.0	4.0	113.0	17.0	50.0	61.0	53.0	206.0	181.0	361.0	131.0	7.0	 Kaipola   (Jämsä )	7.283010033897009e-05	7.283010033897009e-05	190.0	164.0	432.0	259.0
42300	94.0	2150.0	275.0	1875.0	3237.0	78.9	2248.0	989.0	4518.0	1322.0	3196.0	106.0	2669.0	251.0	170.0	5405.0	2919.0	63.5	18.4	188.0	5405.0	2733.0	2672.0	48.0	2793.0	1.9	43.2	208.0	46.0	489.0	102.0	207.0	227.0	224.0	1195.0	1112.0	2048.0	684.0	61.0	 Jämsänkoski Keskus   (Jämsä )	9.226216116422592e-05	9.226216116422592e-05	754.0	933.0	2119.0	1599.0
42330	170.0	231.0	40.0	191.0	178.0	118.8	178.0	0.0	325.0	52.0	273.0	15.0	213.0	28.0	17.0	412.0	252.0	80.2	8.6	100.0	412.0	204.0	208.0	43.0	160.0	2.6	47.3	1.0	0.0	50.0	10.0	19.0	20.0	27.0	63.0	49.0	157.0	2.0	1.0	 Haavisto   (Jämsä )	5.8808553549955495e-06	5.8808553549955495e-06	72.0	70.0	197.0	73.0
42440	549.0	452.0	53.0	399.0	392.0	88.5	379.0	13.0	537.0	178.0	359.0	9.0	302.0	32.0	16.0	638.0	325.0	61.2	16.4	214.0	638.0	283.0	355.0	51.0	318.0	2.0	46.6	9.0	1.0	48.0	9.0	22.0	27.0	24.0	126.0	151.0	271.0	42.0	5.0	 Koskenpää   (Jämsä )	1.9115715166064447e-06	1.9115715166064447e-06	89.0	76.0	261.0	212.0
42520	109.0	123.0	16.0	107.0	93.0	98.9	93.0	0.0	129.0	35.0	94.0	0.0	79.0	6.0	9.0	159.0	76.0	76.3	6.5	170.0	159.0	72.0	87.0	50.0	76.0	2.1	48.4	0.0	2.0	13.0	3.0	6.0	7.0	9.0	28.0	38.0	68.0	4.0	4.0	 Asunta   (Keuruu )	1.8389918669717238e-06	1.8389918669717238e-06	25.0	19.0	62.0	53.0
42560	48.0	46.0	5.0	41.0	34.0	104.2	34.0	0.0	58.0	13.0	45.0	3.0	32.0	6.0	4.0	65.0	34.0	61.8	25.0	196.0	65.0	30.0	35.0	50.0	29.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Pohjoisjärvi   (Keuruu )	1.4970652224332598e-06	1.4970652224332598e-06	5.0	14.0	22.0	24.0
42600	533.0	786.0	135.0	651.0	836.0	86.3	806.0	30.0	1133.0	359.0	774.0	31.0	636.0	67.0	40.0	1385.0	684.0	66.7	10.8	198.0	1385.0	678.0	707.0	49.0	674.0	2.0	43.8	17.0	8.0	117.0	23.0	46.0	65.0	62.0	238.0	325.0	512.0	139.0	23.0	 Multia Keskus-Väätäiskylä   (Multia )	2.6889428712128932e-06	2.6889428712128932e-06	225.0	176.0	535.0	449.0
42660	56.0	103.0	16.0	87.0	64.0	91.1	64.0	0.0	105.0	38.0	67.0	1.0	59.0	6.0	1.0	125.0	72.0	66.7	14.3	160.0	125.0	60.0	65.0	50.0	54.0	2.3	41.0	1.0	0.0	9.0	3.0	5.0	4.0	5.0	24.0	23.0	52.0	1.0	1.0	 Sahrajärvi   (Multia )	1.117231434008911e-06	1.117231434008911e-06	16.0	18.0	58.0	33.0
42700	894.0	2754.0	490.0	2264.0	4601.0	80.9	2767.0	1834.0	6545.0	1871.0	4674.0	192.0	3650.0	487.0	345.0	7854.0	4039.0	66.0	14.1	190.0	7854.0	4085.0	3769.0	48.0	3995.0	1.9	43.8	230.0	87.0	680.0	158.0	336.0	320.0	289.0	1593.0	1739.0	2859.0	1052.0	84.0	 Keuruu Keskus   (Keuruu )	1.2897271324108905e-05	1.2897271324108905e-05	1176.0	1190.0	2982.0	2506.0
42720	1.0	9.0	4.0	5.0	75.0	67.3	12.0	63.0	23.0	10.0	15.0	1.0	15.0	1.0	1.0	29.0	10.0	71.1	10.9	149.0	29.0	10.0	15.0	45.0	16.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Valkealahti   (Keuruu )	2.494243887167287e-05	2.494243887167287e-05	4.0	5.0	6.0	5.0
42800	189.0	623.0	90.0	533.0	731.0	81.6	589.0	142.0	937.0	283.0	654.0	25.0	557.0	48.0	24.0	1147.0	585.0	61.5	18.4	211.0	1147.0	549.0	598.0	48.0	563.0	2.0	43.0	1.0	11.0	101.0	24.0	51.0	53.0	49.0	208.0	256.0	437.0	107.0	19.0	 Haapamäki   (Keuruu )	8.876351281315625e-06	8.876351281315625e-06	193.0	155.0	447.0	352.0
42820	81.0	64.0	12.0	52.0	44.0	121.7	44.0	0.0	68.0	12.0	56.0	4.0	37.0	9.0	6.0	82.0	51.0	68.6	16.7	128.0	82.0	34.0	48.0	46.0	35.0	2.3	55.3	0.0	1.0	10.0	3.0	5.0	3.0	4.0	14.0	12.0	34.0	1.0	0.0	 Riiho   (Keuruu )	1.7434811505555299e-06	1.7434811505555299e-06	11.0	14.0	40.0	17.0
42830	71.0	46.0	4.0	42.0	30.0	99.2	30.0	0.0	49.0	21.0	28.0	0.0	22.0	6.0	0.0	56.0	25.0	76.0	9.5	195.0	56.0	27.0	29.0	53.0	24.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Ylä-Kolkki   (Mänttä-Vilppula )	1.1804918742844454e-06	1.1804918742844454e-06	7.0	5.0	20.0	24.0
42840	267.0	123.0	16.0	107.0	84.0	98.8	84.0	0.0	114.0	36.0	78.0	9.0	57.0	6.0	6.0	127.0	65.0	69.2	8.2	182.0	127.0	54.0	73.0	54.0	61.0	2.1	50.5	1.0	0.0	8.0	0.0	4.0	5.0	3.0	20.0	35.0	60.0	0.0	1.0	 Kolkki   (Mänttä-Vilppula )	1.6080176621621236e-06	1.6080176621621236e-06	11.0	14.0	53.0	49.0
42850	370.0	139.0	21.0	118.0	97.0	95.9	94.0	3.0	121.0	32.0	89.0	0.0	78.0	5.0	6.0	133.0	72.0	75.0	6.9	146.0	133.0	61.0	72.0	55.0	74.0	1.8	56.8	1.0	1.0	8.0	3.0	4.0	3.0	3.0	28.0	38.0	69.0	5.0	0.0	 Pohjaslahti   (Mänttä-Vilppula )	1.3942315357960406e-06	1.3942315357960406e-06	10.0	10.0	64.0	49.0
42870	348.0	299.0	38.0	261.0	223.0	98.8	223.0	0.0	345.0	116.0	229.0	8.0	193.0	17.0	11.0	416.0	215.0	63.7	17.0	201.0	416.0	198.0	218.0	50.0	198.0	2.1	49.0	7.0	3.0	36.0	7.0	16.0	15.0	18.0	74.0	89.0	184.0	9.0	5.0	 Kotala   (Virrat )	2.3588798566408907e-06	2.3588798566408907e-06	61.0	46.0	179.0	130.0
42910	405.0	241.0	30.0	211.0	196.0	84.9	189.0	7.0	250.0	81.0	169.0	7.0	140.0	17.0	5.0	305.0	144.0	61.1	18.5	235.0	305.0	140.0	165.0	49.0	146.0	2.1	43.8	0.0	0.0	23.0	4.0	13.0	11.0	12.0	52.0	75.0	126.0	14.0	6.0	 Pihlajavesi   (Keuruu )	1.1158816168144116e-06	1.1158816168144116e-06	48.0	32.0	119.0	106.0
42930	127.0	106.0	15.0	91.0	71.0	102.5	71.0	0.0	90.0	27.0	63.0	1.0	54.0	5.0	3.0	103.0	55.0	65.5	12.2	178.0	103.0	44.0	59.0	51.0	54.0	1.9	53.5	0.0	1.0	8.0	4.0	5.0	4.0	2.0	22.0	24.0	50.0	1.0	3.0	 Katajamäki   (Keuruu )	6.599424003554412e-07	6.599424003554412e-07	11.0	14.0	43.0	35.0
43100	519.0	2379.0	356.0	2023.0	3530.0	83.6	2533.0	997.0	5092.0	1586.0	3506.0	158.0	2745.0	354.0	249.0	6167.0	3233.0	62.2	20.1	202.0	6167.0	3210.0	2957.0	48.0	3176.0	1.9	44.6	197.0	68.0	558.0	128.0	245.0	285.0	236.0	1281.0	1347.0	2196.0	897.0	83.0	 Saarijärvi Keskus   (Saarijärvi )	1.815538893276695e-05	1.815538893276695e-05	953.0	1007.0	2348.0	1859.0
43130	43.0	247.0	56.0	191.0	189.0	115.4	189.0	0.0	304.0	67.0	237.0	9.0	179.0	26.0	23.0	408.0	231.0	71.9	16.2	146.0	408.0	185.0	223.0	41.0	170.0	2.4	50.5	10.0	3.0	50.0	14.0	25.0	23.0	20.0	67.0	54.0	156.0	12.0	2.0	 Tarvaala   (Saarijärvi )	1.4506528951351822e-05	1.4506528951351822e-05	94.0	63.0	178.0	73.0
43170	163.0	211.0	36.0	175.0	146.0	90.6	146.0	0.0	205.0	77.0	128.0	7.0	115.0	6.0	0.0	226.0	138.0	55.8	32.5	194.0	226.0	94.0	132.0	53.0	122.0	1.9	49.5	3.0	1.0	10.0	2.0	5.0	6.0	5.0	59.0	53.0	108.0	10.0	4.0	 Häkkilä   (Saarijärvi )	9.547024645056937e-07	9.547024645056937e-07	19.0	23.0	117.0	67.0
43220	86.0	290.0	23.0	267.0	241.0	101.2	241.0	0.0	360.0	125.0	235.0	5.0	200.0	19.0	11.0	412.0	238.0	63.4	17.5	173.0	412.0	191.0	221.0	51.0	208.0	2.0	53.8	5.0	3.0	29.0	8.0	13.0	13.0	13.0	86.0	94.0	190.0	10.0	8.0	 Mahlu   (Saarijärvi )	2.3458967873740647e-06	2.3458967873740647e-06	47.0	56.0	187.0	122.0
43240	91.0	122.0	17.0	105.0	90.0	94.5	90.0	0.0	147.0	43.0	104.0	2.0	85.0	11.0	6.0	172.0	92.0	62.0	21.9	197.0	172.0	79.0	93.0	51.0	81.0	2.1	44.4	1.0	2.0	15.0	7.0	9.0	4.0	5.0	29.0	40.0	79.0	2.0	0.0	 Lehtola   (Saarijärvi )	3.3648047565193043e-06	3.3648047565193043e-06	22.0	23.0	72.0	55.0
43250	72.0	280.0	120.0	160.0	145.0	106.5	145.0	0.0	264.0	80.0	184.0	8.0	142.0	19.0	15.0	296.0	178.0	60.1	22.5	172.0	296.0	143.0	153.0	52.0	138.0	2.0	52.2	2.0	2.0	20.0	4.0	8.0	9.0	9.0	66.0	52.0	132.0	4.0	2.0	 Kolkanlahti   (Saarijärvi )	5.846824881747968e-06	5.846824881747968e-06	29.0	40.0	141.0	86.0
43270	183.0	320.0	41.0	279.0	263.0	101.7	258.0	5.0	402.0	150.0	252.0	8.0	215.0	22.0	7.0	489.0	253.0	70.0	13.7	172.0	489.0	216.0	273.0	48.0	223.0	2.2	48.6	6.0	3.0	41.0	5.0	17.0	22.0	17.0	84.0	105.0	189.0	25.0	9.0	 Kalmari   (Saarijärvi )	3.5532611612946882e-06	3.5532611612946882e-06	78.0	68.0	194.0	149.0
43300	602.0	741.0	158.0	583.0	661.0	90.6	651.0	10.0	990.0	371.0	619.0	21.0	509.0	54.0	35.0	1187.0	580.0	64.8	15.7	208.0	1187.0	594.0	593.0	51.0	579.0	2.0	44.7	15.0	7.0	89.0	19.0	36.0	47.0	48.0	199.0	296.0	442.0	118.0	19.0	 Kannonkoski Keskus   (Kannonkoski )	3.0543066792026187e-06	3.0543066792026187e-06	168.0	162.0	447.0	410.0
43340	186.0	122.0	15.0	107.0	90.0	82.9	90.0	0.0	125.0	54.0	71.0	0.0	64.0	5.0	2.0	163.0	86.0	62.8	15.6	202.0	163.0	76.0	87.0	45.0	75.0	2.2	39.3	1.0	0.0	18.0	2.0	5.0	9.0	13.0	25.0	34.0	67.0	4.0	4.0	 Kannonjärvi   (Kannonkoski )	1.4403713903077919e-06	1.4403713903077919e-06	31.0	19.0	74.0	39.0
43390	89.0	53.0	7.0	46.0	39.0	109.1	39.0	0.0	67.0	27.0	40.0	1.0	35.0	1.0	3.0	78.0	37.0	62.2	8.0	239.0	78.0	39.0	39.0	51.0	37.0	2.1	54.3	0.0	0.0	5.0	1.0	4.0	1.0	2.0	11.0	22.0	34.0	0.0	3.0	 Lokakylä   (Kivijärvi )	1.1869801968332735e-06	1.1869801968332735e-06	10.0	10.0	28.0	30.0
43420	66.0	48.0	9.0	39.0	33.0	95.5	33.0	0.0	47.0	19.0	28.0	1.0	21.0	5.0	1.0	60.0	29.0	62.1	25.0	233.0	60.0	27.0	33.0	48.0	25.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Kukko   (Saarijärvi )	6.545042683768572e-07	6.545042683768572e-07	12.0	4.0	26.0	18.0
43430	54.0	36.0	8.0	28.0	23.0	106.7	23.0	0.0	37.0	18.0	19.0	1.0	17.0	1.0	0.0	41.0	22.0	63.6	22.2	173.0	41.0	16.0	25.0	57.0	17.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Väätäiskylä   (Multia )	3.782108451849161e-07	3.782108451849161e-07	4.0	4.0	18.0	15.0
43440	258.0	319.0	69.0	250.0	340.0	73.8	336.0	4.0	417.0	178.0	239.0	6.0	209.0	13.0	11.0	500.0	245.0	53.9	22.8	276.0	500.0	236.0	264.0	51.0	258.0	1.9	43.3	12.0	2.0	37.0	11.0	18.0	17.0	15.0	101.0	123.0	173.0	77.0	8.0	 Pylkönmäki Keskus   (Saarijärvi )	2.7682324202625047e-06	2.7682324202625047e-06	78.0	53.0	197.0	172.0
43480	116.0	130.0	35.0	95.0	75.0	109.7	75.0	0.0	110.0	34.0	76.0	4.0	67.0	5.0	0.0	136.0	68.0	61.8	20.8	216.0	136.0	62.0	74.0	48.0	61.0	2.2	50.4	1.0	1.0	12.0	2.0	3.0	8.0	9.0	18.0	34.0	60.0	0.0	1.0	 Pääjärvi   (Saarijärvi )	2.8803676365704605e-06	2.8803676365704605e-06	23.0	21.0	50.0	42.0
43490	115.0	112.0	13.0	99.0	88.0	95.1	88.0	0.0	132.0	39.0	93.0	4.0	80.0	8.0	1.0	163.0	93.0	65.6	15.3	163.0	163.0	74.0	89.0	46.0	72.0	2.3	43.2	2.0	0.0	17.0	4.0	9.0	8.0	7.0	26.0	31.0	69.0	3.0	0.0	 Kangasaho   (Karstula )	9.537473270792318e-07	9.537473270792318e-07	28.0	21.0	75.0	39.0
43500	242.0	1277.0	222.0	1055.0	1666.0	85.9	1561.0	105.0	2368.0	744.0	1624.0	72.0	1278.0	176.0	98.0	2865.0	1452.0	64.5	16.3	200.0	2865.0	1495.0	1370.0	48.0	1407.0	2.0	45.2	61.0	36.0	268.0	51.0	120.0	121.0	118.0	503.0	643.0	1014.0	351.0	42.0	 Karstula Keskus   (Karstula )	1.5622401463665792e-05	1.5622401463665792e-05	433.0	462.0	1054.0	916.0
43520	64.0	155.0	19.0	136.0	133.0	99.2	133.0	0.0	193.0	80.0	113.0	5.0	94.0	11.0	3.0	224.0	113.0	64.6	12.0	203.0	224.0	103.0	121.0	53.0	106.0	2.1	46.3	2.0	0.0	15.0	5.0	9.0	8.0	6.0	36.0	56.0	99.0	5.0	2.0	 Kiminki   (Karstula )	2.140477002050969e-06	2.140477002050969e-06	28.0	26.0	90.0	80.0
43540	68.0	88.0	17.0	71.0	70.0	104.7	70.0	0.0	111.0	45.0	66.0	4.0	50.0	10.0	2.0	146.0	75.0	61.3	20.7	217.0	146.0	67.0	79.0	43.0	58.0	2.5	42.9	1.0	1.0	15.0	3.0	6.0	8.0	8.0	18.0	26.0	54.0	1.0	3.0	 Rantakylä-Pirttilahti   (Karstula )	3.938773652032279e-06	3.938773652032279e-06	30.0	22.0	58.0	36.0
43560	96.0	120.0	8.0	112.0	95.0	97.2	95.0	0.0	158.0	64.0	94.0	1.0	85.0	7.0	1.0	182.0	84.0	65.5	19.1	225.0	182.0	83.0	99.0	54.0	82.0	2.2	45.2	1.0	1.0	15.0	1.0	2.0	5.0	12.0	19.0	50.0	76.0	4.0	2.0	 Vahanka   (Karstula )	1.0698814967510462e-06	1.0698814967510462e-06	19.0	14.0	75.0	74.0
43610	169.0	74.0	3.0	71.0	52.0	92.4	52.0	0.0	73.0	26.0	47.0	2.0	43.0	1.0	1.0	85.0	45.0	64.4	23.7	193.0	85.0	45.0	40.0	52.0	43.0	2.0	49.7	0.0	0.0	8.0	1.0	1.0	3.0	6.0	15.0	20.0	39.0	2.0	2.0	 Aho   (Karstula )	1.6812117858088718e-06	1.6812117858088718e-06	12.0	6.0	39.0	28.0
43640	12.0	144.0	70.0	74.0	69.0	103.6	69.0	0.0	115.0	29.0	86.0	0.0	71.0	11.0	4.0	142.0	78.0	66.7	17.5	173.0	142.0	65.0	77.0	48.0	64.0	2.2	45.2	1.0	0.0	18.0	2.0	5.0	6.0	11.0	21.0	26.0	54.0	6.0	4.0	 Humppi   (Karstula )	3.4028760581237115e-06	3.4028760581237115e-06	23.0	17.0	65.0	37.0
43660	118.0	186.0	21.0	165.0	139.0	99.4	139.0	0.0	201.0	71.0	130.0	2.0	109.0	10.0	9.0	237.0	132.0	64.4	13.3	179.0	237.0	120.0	117.0	50.0	115.0	2.1	49.4	1.0	1.0	21.0	2.0	4.0	8.0	16.0	45.0	52.0	107.0	6.0	2.0	 Vastinki   (Karstula )	1.6535947905317172e-06	1.6535947905317172e-06	28.0	29.0	111.0	69.0
43700	224.0	729.0	180.0	549.0	645.0	93.2	635.0	10.0	965.0	371.0	594.0	27.0	485.0	55.0	27.0	1205.0	610.0	68.5	12.9	187.0	1205.0	588.0	617.0	47.0	552.0	2.1	45.2	23.0	4.0	99.0	21.0	52.0	51.0	45.0	209.0	247.0	426.0	118.0	8.0	 Kyyjärvi Keskus   (Kyyjärvi )	3.4739071332485464e-06	3.4739071332485464e-06	210.0	177.0	463.0	355.0
43720	21.0	97.0	11.0	86.0	69.0	102.4	69.0	0.0	97.0	51.0	46.0	2.0	40.0	0.0	4.0	105.0	51.0	51.0	23.5	304.0	105.0	51.0	54.0	58.0	55.0	1.9	56.2	0.0	1.0	5.0	1.0	2.0	2.0	3.0	17.0	34.0	48.0	6.0	1.0	 Kumpulainen   (Kyyjärvi )	9.52753507087928e-07	9.52753507087928e-07	8.0	5.0	46.0	46.0
